step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
90000,7221,3065,21833,34607,28016,12692,82,14492,1359,5,206937,1809266,18664.854,6124.668,0.2667,2675.785,0.054,0.799,0.082,0.065,0.428,0.399,435,0.1222,0.6487,0.143,22.1,45.4,60.9,36.39,0.57,12.48,0.73,22.61,6.76,1.311,0.293,0.025,0.026,10.339,0.432,0.0029,198,725,1374,10232,337,35,0.521,3704,538,977,5706,387,1096,5738,11.40,35.51,8777,13.2628,67253,2824,70678,643.5,-0.0,1052675,13.572,2630837.750,1.24e-14,0.00001,15.85,12993,15.974,1.365,14.346,0.262,15.994,2679,2057,2485,0.4087,0.973,1.065,1.998,1.313,0.992,1.574,7109.342,4424.022,9116.609,7060.079,5163.950,1764.987,405.418,1278.479,0.480,0.494,0.341,0.494,0.198,0.233,2452,5265,0.4093,0.9996,0.9997,0.0858,1.0000,1.0000,0.7328,0.9652,1.0877,0.0315,0.0027,0.0075,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,949,0.9990,0.6815,0.8963,0.9959,0.0553,0.0392,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0561
91000,6695,2949,23801,40288,33261,16399,88,14278,1526,3,229775,1770110,19537.265,7241.616,0.2654,3430.206,0.052,0.793,0.086,0.069,0.420,0.406,614,0.1311,0.6502,0.143,21.4,43.9,59.0,34.38,0.44,12.67,0.75,20.52,6.63,1.350,0.300,0.020,0.022,10.344,0.445,0.0028,182,659,1350,11195,363,39,0.534,3414,401,742,5552,463,677,5555,11.01,34.81,9194,13.7260,67118,3062,71526,530.2,-0.0,1052788,13.059,2630837.750,1.42e-14,0.00000,12.95,15158,17.041,1.409,15.151,0.481,17.041,2266,1908,2521,0.3643,1.000,1.090,1.998,1.379,0.990,1.597,6353.709,4204.637,11818.875,6309.135,4839.461,2268.915,334.252,1208.243,0.480,0.480,0.318,0.520,0.182,0.219,2486,7683,0.4568,1.0000,1.0000,0.0671,1.0000,1.0000,0.8059,0.9590,1.0739,0.0279,0.0014,0.0094,0.0000,0.1205,0.9313,0.1007,0.6418,0.9445,0.00271,837,0.9990,0.6588,0.8898,0.9971,0.0521,0.0415,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0582
92000,6528,2737,24931,48531,42482,23460,140,13174,1234,12,195662,1703161,20728.257,7717.957,0.2511,4647.241,0.058,0.779,0.092,0.071,0.432,0.399,460,0.1229,0.6521,0.152,23.0,46.7,62.2,36.73,0.40,12.84,0.96,22.53,6.81,1.299,0.299,0.018,0.019,10.497,0.425,0.0028,153,642,1284,9841,264,41,0.594,3245,416,743,5369,486,928,5114,11.33,36.13,7410,12.4287,67110,2767,71997,577.7,-0.0,1054569,12.325,2630837.750,4.50e-14,0.00001,29.72,16040,16.260,1.439,14.600,0.221,16.261,2418,1891,2219,0.4064,0.994,1.052,1.998,1.298,0.989,1.563,6474.032,3927.528,14307.799,6433.038,4634.662,1600.193,379.757,1090.766,0.488,0.502,0.329,0.589,0.217,0.245,2481,9864,0.4091,1.0000,0.9998,0.0658,1.0000,1.0000,0.7563,0.9568,1.0818,0.0229,0.0006,0.0065,0.0000,0.6927,0.9475,0.1939,0.7609,0.9595,0.00265,814,0.9997,0.7074,0.9160,0.9970,0.0524,0.0365,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0581
93000,7668,3110,21553,37350,31187,15719,78,12393,1151,15,197070,1588924,19398.747,6030.724,0.2504,2946.048,0.064,0.767,0.087,0.082,0.427,0.402,522,0.1001,0.6428,0.163,23.0,47.0,67.1,38.45,0.74,12.86,0.79,24.05,6.87,1.282,0.293,0.025,0.023,10.220,0.416,0.0027,182,682,1408,8951,363,38,0.589,3824,27,895,6746,772,1492,5404,9.55,32.92,6630,11.8886,67035,2772,72308,914.4,-0.0,1054932,12.040,2630837.750,2.12e-14,0.00018,7.39,13611,15.163,1.397,13.466,0.301,15.163,3165,2052,2451,0.4104,0.972,1.048,1.997,1.248,0.993,1.567,6421.144,3948.490,11369.190,6374.414,4601.191,1739.981,374.026,970.669,0.481,0.506,0.315,0.551,0.182,0.198,2523,6009,0.3783,0.9996,1.0000,0.0666,1.0000,0.9999,0.7025,0.9647,1.0519,0.0363,0.0002,0.0104,0.0000,0.0000,0.7397,0.1277,0.6720,0.9482,0.00264,845,0.9998,0.6874,0.9060,0.9979,0.0559,0.0374,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0557
94000,7634,3007,20799,33846,27805,12978,69,12962,1086,14,186876,1616049,18632.259,5815.149,0.2584,2796.961,0.068,0.772,0.081,0.078,0.426,0.403,414,0.1032,0.6409,0.154,22.9,47.0,63.3,37.49,0.54,12.78,0.74,23.43,6.90,1.285,0.294,0.023,0.025,10.545,0.424,0.0028,191,723,1335,8537,281,35,0.636,3708,69,947,6618,404,1509,5721,10.25,34.99,7801,12.9573,67071,2886,72127,655.0,-0.0,1054939,12.527,2630837.750,3.59e-14,0.00000,25.94,12111,14.901,1.394,13.233,0.274,14.902,2933,2186,2515,0.3910,1.000,1.057,1.995,1.291,0.993,1.530,6345.960,4078.010,10520.951,6287.762,4620.507,1655.740,357.350,1005.098,0.510,0.477,0.311,0.511,0.167,0.188,2414,6150,0.4346,1.0000,0.9996,0.0685,1.0000,1.0000,0.7526,0.9587,1.0657,0.0273,0.0012,0.0115,0.0000,0.6110,0.9527,0.0373,0.6723,0.9418,0.00264,621,0.9980,0.6929,0.8946,0.9970,0.0501,0.0396,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0578
95000,7016,3230,22624,40527,34281,17799,104,14178,1291,12,221866,1763082,20388.448,7155.499,0.2536,3638.839,0.066,0.760,0.095,0.079,0.438,0.395,620,0.1151,0.6345,0.156,23.1,47.4,67.1,38.47,0.58,13.50,0.87,23.52,6.93,1.294,0.303,0.029,0.029,11.046,0.443,0.0029,189,697,1528,10346,299,36,0.620,3539,67,848,6101,607,1006,5403,9.25,32.77,7514,13.4110,67230,2768,71767,729.8,-0.0,1056196,13.832,2630837.750,9.20e-15,0.00005,22.75,14112,16.498,1.393,14.866,0.240,16.498,2631,2121,2264,0.4034,0.997,1.056,1.976,1.377,0.991,1.480,6545.736,3914.888,12998.788,6503.275,4525.224,2214.888,355.701,946.071,0.502,0.493,0.325,0.559,0.172,0.215,2471,6959,0.4040,1.0000,0.9999,0.0612,1.0000,1.0000,0.7204,0.9571,1.0513,0.0285,0.0015,0.0136,0.0000,0.3884,0.9102,0.3041,0.6543,0.9463,0.00259,802,0.9990,0.7183,0.8849,0.9980,0.0530,0.0436,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0584
96000,7262,3176,22698,42824,36851,20038,88,13536,1329,14,206545,1762520,20460.512,7216.965,0.2608,3850.309,0.062,0.752,0.103,0.083,0.447,0.389,474,0.1077,0.6388,0.164,22.9,47.0,62.5,37.05,0.56,12.99,1.09,22.41,6.81,1.310,0.298,0.023,0.028,10.811,0.429,0.0027,195,705,1452,10002,360,35,0.590,3780,229,1114,5919,642,1113,5507,9.25,32.09,6444,12.3394,67241,2977,71077,779.9,-0.0,1058564,13.250,2630837.750,8.50e-15,0.00008,11.79,15458,17.060,1.445,15.333,0.281,17.060,3013,2013,2236,0.3846,1.000,1.073,1.966,1.366,0.991,1.521,6487.313,4051.812,13208.316,6438.265,4664.240,2053.027,404.622,909.007,0.510,0.486,0.348,0.587,0.204,0.226,2380,6936,0.3536,1.0000,0.9998,0.0595,1.0000,1.0000,0.7492,0.9643,1.0889,0.0306,0.0017,0.0045,0.0000,0.0000,0.8984,0.1245,0.6181,0.9531,0.00265,637,0.9994,0.7067,0.9094,0.9974,0.0518,0.0429,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0575
97000,7084,3304,22630,38868,32533,16123,115,13903,1433,15,218455,1856878,19450.784,6975.633,0.2586,3445.437,0.057,0.774,0.089,0.080,0.449,0.388,573,0.1137,0.6461,0.150,22.3,45.3,62.8,36.39,0.35,12.71,0.99,22.33,6.77,1.320,0.297,0.021,0.023,10.848,0.475,0.0028,189,696,1417,10285,265,35,0.585,3578,209,920,5955,633,843,5608,9.50,31.56,6796,11.8235,67319,2890,70623,771.0,-0.0,1059750,13.216,2630837.750,1.03e-14,0.00001,37.87,13599,16.184,1.383,14.547,0.254,16.184,2341,2123,2620,0.3906,1.000,1.079,1.999,1.359,0.990,1.552,7001.961,4361.392,10761.257,6972.184,5162.779,1960.025,395.243,1174.928,0.494,0.517,0.353,0.541,0.226,0.241,2335,6554,0.3949,0.9995,1.0000,0.0665,1.0000,1.0000,0.7555,0.9566,1.0871,0.0193,0.0020,0.0075,0.0000,0.8388,0.9645,0.1455,0.6578,0.9769,0.00268,903,0.9990,0.7313,0.9164,0.9963,0.0525,0.0401,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0600
98000,6740,3024,20510,31556,25762,10993,53,13747,1218,6,182385,1723778,18136.473,5584.135,0.2638,2577.403,0.059,0.776,0.086,0.079,0.440,0.394,495,0.1157,0.6511,0.148,22.0,45.3,56.8,35.80,0.56,12.62,0.88,21.73,6.72,1.316,0.304,0.021,0.023,10.897,0.431,0.0029,199,740,1433,9580,381,35,0.569,3229,145,1036,5559,519,745,5476,10.80,34.20,7194,10.6171,67257,2880,70684,495.9,-0.0,1060544,12.881,2630837.750,1.88e-14,0.00000,16.14,11672,14.996,1.383,13.387,0.227,14.996,2130,2167,2443,0.4289,0.996,1.046,2.000,1.362,0.992,1.564,7135.491,4209.406,8677.851,7104.109,4931.916,1338.830,433.618,1234.285,0.470,0.531,0.345,0.473,0.205,0.227,2299,5239,0.4500,1.0000,0.9998,0.0811,1.0000,1.0000,0.7837,0.9594,1.0790,0.0358,0.0012,0.0129,0.0000,0.0279,0.8835,0.1557,0.6694,0.9922,0.00270,644,0.9991,0.7312,0.9182,0.9968,0.0468,0.0374,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0614
99000,7438,3216,21896,37637,31129,15574,167,13616,1506,15,206045,1799500,18941.111,6630.783,0.2738,3105.263,0.059,0.773,0.083,0.086,0.447,0.388,570,0.1070,0.6530,0.146,22.0,46.0,64.0,36.04,0.49,12.57,0.98,21.99,6.71,1.361,0.298,0.024,0.029,10.775,0.435,0.0028,188,712,1534,10737,338,36,0.530,3799,59,1081,6298,505,1077,5856,10.30,32.62,6688,10.9543,67171,3033,71466,689.1,-0.0,1060531,12.711,2630837.750,1.06e-14,0.00004,23.57,14470,16.176,1.410,14.444,0.322,16.178,2878,2179,2381,0.3692,1.000,1.116,1.999,1.475,0.994,1.561,7228.633,3959.336,10144.370,7187.531,4714.473,1830.858,430.162,1264.500,0.494,0.528,0.338,0.538,0.212,0.259,2462,5341,0.4369,0.9998,0.9996,0.0823,1.0000,1.0000,0.7296,0.9628,1.0859,0.0277,0.0011,0.0097,0.0000,0.5690,0.9425,0.0143,0.6510,0.9899,0.00272,720,0.9991,0.6797,0.9094,0.9962,0.0503,0.0453,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0586
100000,6774,3120,21749,38100,32040,16186,165,13850,1366,10,195595,1850793,18820.169,6638.798,0.2670,3374.382,0.055,0.782,0.080,0.083,0.450,0.387,551,0.1195,0.6535,0.132,20.9,43.3,56.1,34.26,0.33,13.05,0.81,20.08,6.63,1.337,0.315,0.017,0.020,10.683,0.453,0.0028,189,732,1469,11502,341,36,0.564,3334,37,967,5770,431,798,5545,10.75,34.25,6299,10.3077,67240,3305,71348,457.4,-0.0,1062959,13.190,2630837.750,1.06e-15,0.00009,30.54,13686,15.691,1.383,14.062,0.245,15.710,1968,2144,2662,0.3890,1.000,1.083,1.999,1.356,0.991,1.601,7003.820,4212.627,10365.426,6959.221,4869.905,1630.699,405.602,1228.116,0.501,0.543,0.326,0.565,0.191,0.220,2698,6356,0.4815,1.0000,1.0000,0.0765,1.0000,1.0000,0.8066,0.9645,1.0902,0.0210,0.0014,0.0097,0.0000,0.6486,0.9336,0.2671,0.6716,0.9706,0.00270,831,0.9978,0.7282,0.9216,0.9952,0.0504,0.0421,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0617
