step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
91000,6857,2740,20863,35351,29269,14306,182,14502,673,9,97133,1777245,16915.905,4910.418,0.3318,2896.387,0.071,0.667,0.199,0.063,0.491,0.332,588,0.1199,0.7409,0.225,17.0,23.9,77.9,28.84,0.44,10.33,0.36,17.70,6.64,1.245,0.331,0.018,0.019,10.403,0.411,0.0028,188,736,1835,3640,405,18,0.629,3154,638,931,5288,521,1142,5194,8.81,44.45,13564,17.5244,66984,2161,96255,738.3,-0.0,1045380,11.867,2631002.543,9.56e-15,0.00000,12.95,12488,11.673,1.253,10.186,0.233,11.673,3212,2156,1489,0.4279,0.972,1.036,2.000,1.433,0.989,1.209,5474.912,2991.107,11033.694,5453.656,3324.942,1336.439,239.096,438.496,0.568,0.524,0.369,0.563,0.088,0.135,1673,6750,0.4493,0.9999,1.0000,0.0583,1.0000,1.0000,0.7325,1.0931,1.0943,0.0214,0.0049,0.0071,0.0000,0.1205,0.9313,0.1007,0.6418,0.9445,0.00271,191,0.9999,0.9607,0.9303,0.9997,0.0235,0.0374,0.1048,0.1001,0.1002,0.5246,0.4946,0.4669,6.3697,5.8934,5.7458,0.0631
92000,7030,2873,24712,54684,48998,29778,194,13637,633,11,107017,1825613,21458.637,7281.249,0.3209,5134.911,0.081,0.622,0.211,0.086,0.513,0.322,497,0.1060,0.7304,0.223,16.9,24.2,77.6,29.63,0.94,10.33,0.32,18.04,6.73,1.245,0.322,0.024,0.026,10.999,0.433,0.0025,165,609,1676,4048,324,17,0.541,3486,394,739,5897,1159,1076,4795,7.25,38.76,12008,18.2275,66961,2216,96860,982.2,-0.0,1046561,11.308,2631002.543,2.71e-14,0.00006,29.72,18543,13.165,1.287,11.603,0.275,13.165,3489,2071,1470,0.4371,0.954,1.028,2.000,1.431,0.989,1.164,5197.514,2888.785,18178.181,5180.957,3234.409,1612.006,222.545,311.787,0.624,0.537,0.346,0.659,0.127,0.169,1616,10070,0.4414,1.0000,1.0000,0.0458,1.0000,1.0000,0.7018,1.1326,1.0807,0.0457,0.0081,0.0080,0.0000,0.6927,0.9475,0.1939,0.7609,0.9595,0.00265,188,0.9998,0.9684,0.9109,0.9991,0.0240,0.0395,0.1060,0.1003,0.1036,0.5440,0.4974,0.4785,6.0236,5.8656,5.7812,0.0642
93000,7463,3076,25612,53978,47401,28054,312,14832,679,8,116488,2018428,21084.501,7102.525,0.3300,4700.160,0.064,0.653,0.202,0.081,0.523,0.319,505,0.1041,0.7266,0.203,18.0,28.7,74.0,32.40,0.79,9.03,0.69,21.89,6.81,1.227,0.285,0.023,0.023,10.416,0.428,0.0027,164,637,1868,5105,450,16,0.732,3498,65,1040,6358,726,1625,5112,7.12,38.12,9776,15.7917,66876,2046,96701,1159.3,-0.0,1049721,12.414,2631002.543,9.56e-15,0.00003,7.39,19597,14.267,1.290,12.669,0.308,14.267,3692,2219,1552,0.4620,0.925,1.016,2.000,1.415,0.988,1.122,5586.009,3055.555,16719.100,5566.840,3498.720,1757.650,243.658,401.057,0.590,0.556,0.382,0.639,0.153,0.168,1534,9431,0.3676,1.0000,1.0000,0.0459,1.0000,1.0000,0.6595,1.1380,1.1008,0.0329,0.0064,0.0115,0.0000,0.0000,0.7397,0.1277,0.6720,0.9482,0.00264,229,1.0000,0.9622,0.8888,0.9990,0.0237,0.0425,0.0989,0.1010,0.1069,0.5339,0.5014,0.4832,6.1655,5.8395,5.9733,0.0592
94000,7371,2991,23751,45705,39572,21833,121,14281,652,15,95579,1864845,19518.574,6334.634,0.3333,4343.477,0.067,0.650,0.195,0.089,0.507,0.326,586,0.1074,0.7369,0.221,16.8,24.4,71.9,28.63,0.76,9.24,0.73,17.91,6.51,1.240,0.308,0.026,0.026,10.414,0.438,0.0027,167,660,1914,3385,422,14,0.535,3458,161,928,6282,635,1678,5058,7.60,40.20,9333,15.4838,66905,2235,95355,769.7,-0.0,1052893,12.073,2631002.543,1.73e-14,0.00014,25.94,16376,12.967,1.272,11.408,0.287,12.967,3762,2144,1465,0.4230,0.959,1.039,2.000,1.431,0.989,1.119,5370.978,2920.266,15223.423,5343.373,3295.255,1439.381,227.071,324.705,0.585,0.541,0.354,0.606,0.102,0.093,1550,8570,0.3943,1.0000,0.9999,0.0501,0.9999,1.0000,0.7196,1.1026,1.1058,0.0357,0.0111,0.0111,0.0000,0.6110,0.9527,0.0373,0.6723,0.9418,0.00264,325,0.9998,0.9487,0.8988,0.9997,0.0209,0.0432,0.1021,0.1001,0.1070,0.5355,0.4913,0.4625,5.9983,5.9225,6.2025,0.0628
95000,6692,2773,22540,39054,32803,16406,108,14630,736,9,100351,1922536,17626.150,5085.314,0.3154,3106.875,0.067,0.672,0.191,0.070,0.505,0.321,586,0.1265,0.7560,0.198,17.5,23.9,70.0,28.75,0.76,10.45,0.31,17.23,6.59,1.208,0.338,0.040,0.041,10.390,0.439,0.0027,175,651,1826,3613,434,12,0.629,3052,160,923,5609,681,1222,4789,9.25,44.76,13187,18.4663,67056,2040,94152,805.0,-0.0,1051368,11.731,2631002.543,2.65e-15,0.00028,22.75,13735,11.807,1.289,10.319,0.199,11.807,3363,2001,1328,0.4585,0.970,1.017,2.000,1.370,0.994,1.120,5701.558,2946.301,11754.159,5684.371,3294.494,1369.204,273.561,335.674,0.599,0.530,0.355,0.562,0.106,0.109,1477,7652,0.4044,1.0000,0.9999,0.0558,1.0000,0.9999,0.7375,1.1086,1.1389,0.0381,0.0048,0.0085,0.0000,0.3884,0.9102,0.3041,0.6543,0.9463,0.00259,192,0.9999,0.9538,0.9282,0.9995,0.0223,0.0439,0.0980,0.0997,0.1070,0.5097,0.4902,0.4628,6.0943,5.8958,6.1979,0.0633
96000,8105,3440,29589,68731,61699,38857,285,15230,882,11,130128,2243084,23794.277,8698.088,0.3007,6252.681,0.075,0.649,0.191,0.085,0.528,0.312,623,0.1063,0.7395,0.226,17.7,25.8,69.6,31.99,0.44,9.43,1.00,21.13,6.75,1.196,0.308,0.022,0.022,10.678,0.481,0.0025,157,579,1966,4115,338,12,0.783,3574,215,1056,6834,1091,1729,5285,6.56,38.59,10732,18.7843,67065,1983,93653,948.2,-0.0,1054107,12.911,2631002.543,2.60e-14,0.00006,11.79,24028,15.703,1.304,14.101,0.299,15.704,4336,2268,1501,0.4897,0.927,1.004,2.000,1.327,0.991,1.129,5758.951,2952.447,20974.383,5732.839,3339.736,1851.437,255.481,338.489,0.632,0.532,0.349,0.668,0.108,0.134,1408,11816,0.3589,1.0000,1.0000,0.0397,1.0000,0.9999,0.6682,1.0975,1.1336,0.0168,0.0062,0.0075,0.0000,0.0000,0.8984,0.1245,0.6181,0.9531,0.00265,237,1.0000,0.9672,0.9208,0.9992,0.0238,0.0476,0.0975,0.0996,0.1070,0.4996,0.4862,0.4590,6.2144,5.9159,6.2276,0.0618
97000,7558,2728,22631,40719,34596,17812,276,13932,660,13,91871,1792208,16874.382,4665.737,0.2945,2974.636,0.063,0.657,0.212,0.068,0.500,0.324,625,0.1069,0.7628,0.238,16.2,22.2,60.5,26.25,0.45,9.88,0.26,15.66,6.59,1.181,0.349,0.029,0.029,9.075,0.400,0.0027,166,690,2021,3270,555,10,0.777,3266,581,1663,5314,860,1159,5539,9.29,46.20,13860,17.8544,67143,2035,94008,1016.8,-0.0,1052852,11.593,2631002.543,1.89e-14,0.00007,37.87,14792,11.620,1.272,10.124,0.223,11.620,3520,2506,1532,0.4516,0.979,1.028,2.000,1.334,0.991,1.137,5600.905,2843.044,11096.354,5572.201,3180.462,1122.349,262.320,306.432,0.563,0.549,0.335,0.580,0.092,0.137,1484,8403,0.3692,1.0000,0.9998,0.0589,1.0000,1.0000,0.7961,1.0941,1.1293,0.0257,0.0046,0.0078,0.0000,0.8388,0.9645,0.1455,0.6578,0.9769,0.00268,170,0.9998,0.9664,0.9422,0.9993,0.0212,0.0513,0.0960,0.0995,0.1055,0.4753,0.4835,0.4558,6.4006,5.9277,6.2728,0.0612
98000,6665,2744,26737,51689,45043,24678,274,13755,789,12,109793,1914945,19257.476,6723.987,0.3063,4621.904,0.059,0.662,0.213,0.065,0.503,0.325,636,0.1257,0.7659,0.234,17.0,22.7,61.4,25.77,0.51,9.56,0.14,15.56,6.38,1.288,0.334,0.016,0.017,9.705,0.449,0.0025,134,538,1964,4205,517,8,0.627,3067,108,1067,5490,669,991,5005,9.17,46.49,13325,16.7079,67082,2092,95066,642.2,-0.0,1054057,10.908,2631002.543,1.06e-15,0.00031,16.14,18732,12.855,1.270,11.339,0.246,12.855,2953,2280,1432,0.4324,0.981,1.042,2.000,1.578,0.991,1.165,5690.817,2848.490,15020.673,5669.858,3188.849,1405.839,275.389,420.855,0.546,0.557,0.354,0.587,0.106,0.147,1493,12901,0.4116,1.0000,0.9999,0.0554,1.0000,1.0000,0.7610,1.0909,1.1262,0.0302,0.0074,0.0073,0.0000,0.0279,0.8835,0.1557,0.6694,0.9922,0.00270,173,0.9999,0.9695,0.9338,0.9992,0.0228,0.0508,0.0919,0.1002,0.1054,0.5216,0.4836,0.4645,6.6747,5.9200,6.2767,0.0646
99000,7013,3253,27975,70782,64044,42602,205,15906,1036,9,117630,2069179,22353.253,8816.040,0.3182,6476.640,0.055,0.630,0.241,0.073,0.514,0.314,839,0.1264,0.7650,0.247,16.7,23.4,52.0,27.25,0.44,8.30,0.72,17.80,6.39,1.206,0.311,0.016,0.016,10.510,0.500,0.0026,159,545,2042,4303,431,9,0.701,3017,36,916,6061,601,1593,4819,8.07,42.06,9376,15.3304,67001,2070,95739,763.1,-0.0,1057752,12.588,2631002.543,1.65e-14,0.00000,23.57,24767,14.470,1.265,12.960,0.245,14.470,3336,2219,1458,0.5274,0.812,1.000,2.000,1.367,0.991,1.162,5981.495,2977.240,19529.978,5969.633,3330.283,1549.359,307.537,482.504,0.564,0.570,0.345,0.712,0.098,0.158,1416,10547,0.4040,1.0000,1.0000,0.0487,1.0000,1.0000,0.7018,1.0996,1.1446,0.0229,0.0033,0.0090,0.0000,0.5690,0.9425,0.0143,0.6510,0.9899,0.00272,129,1.0000,0.9701,0.9216,0.9993,0.0232,0.0494,0.0919,0.0995,0.1054,0.5015,0.4839,0.4572,6.8183,5.9381,6.4173,0.0678
100000,7623,2998,24502,45072,37744,20435,135,14284,999,9,121435,1924909,17895.878,5762.984,0.3164,3361.849,0.060,0.670,0.221,0.050,0.500,0.323,633,0.1139,0.7680,0.252,17.0,23.1,56.0,25.54,0.54,9.37,0.38,15.25,6.25,1.272,0.336,0.021,0.022,9.603,0.437,0.0026,163,621,2172,3342,477,9,0.465,3342,33,969,6621,368,1625,5630,9.25,46.85,10450,14.8798,67057,2145,95228,985.3,-0.0,1058183,11.145,2631002.543,1.77e-14,0.00019,30.54,18767,13.555,1.279,11.969,0.308,13.575,3311,2571,1741,0.4448,0.962,1.030,2.000,1.532,0.984,1.204,6039.535,3199.544,11506.228,6013.840,3737.659,1697.138,261.533,442.464,0.543,0.560,0.339,0.587,0.105,0.255,1470,8080,0.4049,1.0000,1.0000,0.0568,1.0000,1.0000,0.7687,1.0596,1.1108,0.0352,0.0034,0.0092,0.0000,0.6486,0.9336,0.2671,0.6716,0.9706,0.00270,520,0.9998,0.9043,0.8664,0.9994,0.0231,0.0479,0.0865,0.0991,0.1042,0.5265,0.4773,0.4621,6.7683,5.9848,6.2361,0.0641
