step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
91000,10156,3792,40592,69776,58108,28748,436,25165,3425,44,260231,3219095,24181.300,9589.856,0.2684,5224.414,0.069,0.753,0.154,0.024,0.467,0.382,1245,0.1221,0.7958,0.177,11.7,22.1,52.2,23.26,0.53,7.25,1.05,14.43,6.46,1.269,0.275,0.023,0.023,8.891,0.447,0.0030,142,546,2393,8488,576,48,0.356,4972,406,1421,8329,830,1608,7718,7.46,33.51,9152,15.4884,66737,3270,83640,787.6,-0.0,1024208,16.468,2631075.518,1.20e-14,0.00006,12.95,25428,19.618,1.302,17.726,0.590,19.619,3737,3138,3281,0.4438,0.950,1.031,2.000,1.312,0.984,1.492,7041.897,5086.493,16498.627,7019.866,5887.221,2464.738,912.599,988.106,0.576,0.425,0.414,0.562,0.110,0.160,1934,11510,0.4133,1.0000,1.0000,0.0429,1.0000,1.0000,0.7083,1.1515,1.1673,0.0375,0.0043,0.0079,0.0000,0.1205,0.9313,0.1007,0.6418,0.9445,0.00271,481,0.9998,0.9728,0.9404,0.9987,0.0218,0.0294,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0773
92000,8143,3524,35800,54884,44094,18801,283,25038,2895,37,216223,2945745,21513.221,7558.558,0.2726,3874.180,0.062,0.767,0.153,0.018,0.453,0.390,1038,0.1497,0.8059,0.189,11.0,22.0,53.1,23.02,0.49,7.80,0.91,13.83,6.48,1.280,0.290,0.021,0.023,9.732,0.461,0.0032,141,546,2652,7740,697,49,0.311,4060,297,1031,6815,659,789,6695,8.39,35.11,8993,13.8898,66726,3079,83089,507.4,-0.0,1026149,15.685,2631075.518,4.60e-15,0.00001,29.72,19713,16.542,1.258,14.899,0.385,16.543,2503,2667,2973,0.4166,0.966,1.059,2.000,1.310,0.984,1.521,6837.261,4914.367,12945.719,6800.259,5641.422,1763.892,989.090,931.395,0.551,0.442,0.390,0.511,0.104,0.145,1781,9582,0.4505,1.0000,1.0000,0.0507,1.0000,1.0000,0.6874,1.1402,1.1954,0.0340,0.0081,0.0101,0.0000,0.6927,0.9475,0.1939,0.7609,0.9595,0.00265,261,0.9999,0.9667,0.9479,0.9992,0.0208,0.0257,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0866
93000,9302,3214,35098,54902,44425,19491,313,23545,2862,43,218193,2663207,20403.328,6771.928,0.2730,3049.575,0.062,0.764,0.154,0.020,0.441,0.396,1184,0.1267,0.8193,0.194,11.0,22.0,54.0,24.33,0.56,7.93,0.96,14.88,6.54,1.215,0.290,0.021,0.024,8.542,0.404,0.0032,137,550,2393,8495,625,51,0.440,4728,19,887,8396,996,1685,6621,8.84,37.28,10427,15.4943,66648,3157,83696,992.7,-0.0,1023761,14.200,2631075.518,1.29e-14,0.00005,7.39,19697,14.790,1.252,13.082,0.455,14.790,3890,2674,2738,0.4654,0.946,1.014,1.974,1.181,0.984,1.488,6836.288,4510.047,11409.314,6808.415,5235.173,1869.768,969.242,883.343,0.549,0.428,0.383,0.535,0.106,0.132,1942,7216,0.3592,0.9998,1.0000,0.0510,1.0000,1.0000,0.7035,1.1861,1.1732,0.0351,0.0032,0.0068,0.0000,0.0000,0.7397,0.1277,0.6720,0.9482,0.00264,273,1.0000,0.9718,0.9464,0.9994,0.0224,0.0272,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0757
94000,8938,3759,40835,70158,58406,28939,384,25273,3370,35,271509,3039679,23730.216,9692.607,0.2583,5309.887,0.071,0.751,0.154,0.024,0.458,0.387,1422,0.1377,0.8114,0.190,10.0,21.0,48.0,21.47,0.59,7.51,0.63,12.74,6.44,1.236,0.290,0.015,0.015,9.250,0.481,0.0031,125,472,2394,9322,621,47,0.566,4444,55,1397,7486,436,1452,7050,7.79,33.79,10079,16.0514,66680,3191,83437,580.8,-0.0,1025666,15.423,2631075.518,3.36e-15,0.00012,25.94,25402,17.633,1.282,15.931,0.419,17.633,3042,2826,3070,0.4542,0.944,1.021,1.997,1.191,0.986,1.511,7106.942,4970.724,16266.266,7076.785,5697.053,2468.131,996.648,917.941,0.552,0.443,0.402,0.575,0.104,0.142,1895,12287,0.4217,0.9999,0.9998,0.0493,1.0000,0.9999,0.7535,1.2662,1.1688,0.0513,0.0043,0.0045,0.0000,0.6110,0.9527,0.0373,0.6723,0.9418,0.00264,234,1.0000,0.9724,0.9417,0.9992,0.0211,0.0297,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0871
95000,11370,3675,43570,79923,67837,35955,398,26285,3398,39,252419,3096651,25645.367,9841.471,0.2725,5542.078,0.082,0.750,0.146,0.022,0.448,0.396,1638,0.1133,0.8202,0.205,10.0,23.0,51.2,24.66,0.51,7.16,0.79,16.20,6.65,1.190,0.270,0.018,0.018,8.292,0.409,0.0031,131,506,2327,8883,552,44,0.645,5418,82,1425,9863,1179,2647,7544,8.08,33.86,9623,18.4698,66831,2990,83379,1499.5,-0.0,1024368,15.819,2631075.518,3.24e-14,0.00004,22.75,29065,18.018,1.251,16.121,0.645,18.018,5036,3217,3117,0.4987,0.913,1.001,1.873,1.107,0.981,1.542,7412.589,4905.150,18212.917,7368.451,5606.076,2146.853,1034.239,1118.302,0.566,0.426,0.379,0.613,0.090,0.116,1830,11178,0.3100,0.9997,0.9996,0.0467,1.0000,0.9999,0.7105,1.1953,1.1892,0.0297,0.0038,0.0083,0.0000,0.3884,0.9102,0.3041,0.6543,0.9463,0.00259,238,0.9999,0.9733,0.9447,0.9990,0.0224,0.0268,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0747
96000,9263,3633,41808,69347,57150,27037,502,26772,3146,25,255188,3181353,23536.807,9934.789,0.2697,5634.009,0.085,0.745,0.143,0.027,0.459,0.388,1258,0.1367,0.8182,0.200,10.0,19.2,49.5,20.84,0.56,7.47,0.52,12.29,6.43,1.244,0.293,0.019,0.019,8.791,0.464,0.0031,134,484,2236,8911,484,45,0.597,4422,162,1414,7687,730,719,7814,8.78,34.80,8941,14.7310,66832,3332,82295,580.9,-0.0,1029236,16.240,2631075.518,2.65e-15,0.00027,11.79,23971,17.391,1.264,15.676,0.451,17.391,2532,3504,3227,0.4779,0.965,1.011,1.998,1.253,0.986,1.517,7336.077,5025.095,16189.454,7301.520,5679.842,2211.296,985.620,1103.863,0.568,0.449,0.379,0.560,0.088,0.117,1987,13739,0.4234,1.0000,0.9996,0.0421,1.0000,1.0000,0.7191,1.2475,1.1785,0.0550,0.0047,0.0068,0.0000,0.0000,0.8984,0.1245,0.6181,0.9531,0.00265,233,0.9996,0.9771,0.9280,0.9990,0.0201,0.0297,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0860
97000,9950,3351,39995,61875,50293,21422,458,25799,3203,54,231238,3146781,22472.792,7668.058,0.2758,3681.882,0.065,0.766,0.150,0.018,0.461,0.387,1464,0.1245,0.8359,0.202,10.0,20.2,50.0,22.62,0.66,7.45,0.55,13.95,6.49,1.216,0.292,0.024,0.025,8.234,0.425,0.0031,134,521,2095,8729,419,43,0.321,4893,219,1272,8459,894,1207,7849,8.53,35.47,10251,16.6258,66897,3337,82567,1115.2,-0.0,1027272,14.915,2631075.518,9.03e-15,0.00003,37.87,22856,15.848,1.239,14.047,0.561,15.848,3262,3527,3161,0.5031,0.920,1.000,1.981,1.184,0.981,1.512,7433.550,4981.569,13078.876,7401.392,5674.405,1946.021,940.353,1099.804,0.538,0.467,0.391,0.512,0.107,0.142,2061,9986,0.3439,0.9997,0.9997,0.0612,1.0000,1.0000,0.6886,1.2783,1.1710,0.0476,0.0087,0.0114,0.0000,0.8388,0.9645,0.1455,0.6578,0.9769,0.00268,266,0.9999,0.9764,0.9330,0.9995,0.0205,0.0283,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0793
98000,9800,3862,40722,62699,50612,21569,408,27282,3352,31,273884,3363506,24157.369,8611.326,0.2635,4101.487,0.063,0.771,0.144,0.023,0.472,0.381,1284,0.1268,0.8232,0.207,10.0,20.6,62.1,26.57,0.93,6.62,0.68,18.34,6.70,1.262,0.265,0.017,0.018,9.573,0.462,0.0032,132,489,2159,10349,517,41,0.372,4885,436,1718,7646,935,1009,7856,7.25,31.12,8240,13.9898,66832,3397,82840,762.5,-0.0,1029038,15.576,2631075.518,7.61e-15,0.00045,16.14,23586,17.860,1.266,16.014,0.581,17.861,3195,3386,3219,0.4517,0.953,1.034,1.999,1.286,0.986,1.530,7783.831,5230.619,14467.200,7761.155,6030.501,2301.628,992.523,1215.689,0.528,0.478,0.422,0.519,0.112,0.158,2046,9819,0.4501,0.9995,1.0000,0.0577,1.0000,1.0000,0.5600,1.2904,1.2094,0.0547,0.0036,0.0091,0.0000,0.0279,0.8835,0.1557,0.6694,0.9922,0.00270,388,0.9999,0.9763,0.9474,0.9991,0.0218,0.0286,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0851
99000,8880,3996,35989,54274,42996,17724,561,28272,2346,37,178519,3530580,21777.865,6881.109,0.3038,3491.881,0.061,0.764,0.149,0.026,0.492,0.371,923,0.1318,0.8216,0.200,10.0,19.0,49.9,21.26,0.55,6.45,0.64,13.63,6.54,1.244,0.269,0.019,0.019,9.453,0.514,0.0033,159,574,2146,8316,518,42,0.562,4400,28,1451,7401,314,968,7598,7.50,30.69,7714,11.4931,66752,3490,82427,376.6,-0.0,1032103,16.974,2631075.518,6.55e-15,0.00033,23.57,20169,16.833,1.248,15.153,0.432,16.834,2184,3468,3228,0.4840,0.958,1.009,1.995,1.222,0.987,1.534,8328.559,5191.376,10946.397,8298.988,6024.360,1263.626,930.434,1195.168,0.566,0.506,0.419,0.559,0.112,0.170,2071,5923,0.4807,0.9999,0.9997,0.0561,1.0000,1.0000,0.6796,1.3542,1.1903,0.0523,0.0021,0.0087,0.0000,0.5690,0.9425,0.0143,0.6510,0.9899,0.00272,331,0.9999,0.9826,0.9447,0.9994,0.0178,0.0286,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0900
100000,10065,3756,38135,53810,42642,15217,458,27137,2373,36,183380,3395180,21644.262,6075.865,0.2850,2809.467,0.052,0.783,0.140,0.025,0.479,0.382,936,0.1157,0.8437,0.187,10.0,18.0,50.0,21.19,0.63,6.57,0.60,13.39,6.44,1.253,0.273,0.025,0.028,8.574,0.459,0.0032,143,556,2264,7953,588,44,0.451,4889,93,1662,8310,359,1105,8601,8.14,32.16,10069,14.7186,66801,3298,82590,837.0,-0.0,1029617,15.596,2631075.518,6.55e-15,0.00001,30.54,19225,16.227,1.285,14.397,0.544,16.257,2613,3839,3613,0.4858,0.946,1.011,1.999,1.252,0.984,1.538,8499.150,5402.931,9832.935,8466.875,6153.920,1146.351,892.362,1227.685,0.538,0.497,0.413,0.487,0.110,0.134,2200,7147,0.4469,0.9999,0.9998,0.0775,1.0000,1.0000,0.6741,1.3042,1.2034,0.0572,0.0050,0.0106,0.0000,0.6486,0.9336,0.2671,0.6716,0.9706,0.00270,257,1.0000,0.9830,0.9457,0.9998,0.0212,0.0280,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0859
