run,bx,by,land,stand,lawn
w0r0,48,10,1.000,0.000,0.062
w0r0,49,10,1.000,0.000,0.438
w0r0,50,10,1.000,0.000,0.750
w0r0,51,10,1.000,0.000,0.000
w0r0,52,10,1.000,0.000,0.000
w0r0,53,10,1.000,0.000,0.000
w0r0,54,10,1.000,0.000,0.250
w0r0,55,10,1.000,0.000,0.188
w0r0,56,10,1.000,0.000,0.062
w0r0,57,10,1.000,0.000,0.000
w0r0,58,10,1.000,0.000,0.000
w0r0,59,10,1.000,0.000,0.062
w0r0,60,10,1.000,0.000,0.938
w0r0,61,10,0.938,0.000,0.867
w0r0,69,10,0.500,0.000,0.000
w0r0,70,10,0.562,0.000,0.000
w0r0,71,10,1.000,0.000,0.812
w0r0,72,10,1.000,0.000,1.000
w0r0,73,10,1.000,0.000,1.000
w0r0,74,10,1.000,0.000,1.000
w0r0,75,10,1.000,0.000,1.000
w0r0,76,10,1.000,0.000,1.000
w0r0,77,10,0.750,0.000,1.000
w0r0,78,10,1.000,0.000,1.000
w0r0,79,10,1.000,0.000,1.000
w0r0,80,10,1.000,0.000,1.000
w0r0,81,10,1.000,0.000,1.000
w0r0,82,10,1.000,0.000,1.000
w0r0,83,10,1.000,0.000,1.000
w0r0,84,10,1.000,0.000,1.000
w0r0,85,10,1.000,0.000,1.000
w0r0,86,10,1.000,0.000,1.000
w0r0,87,10,1.000,0.000,1.000
w0r0,88,10,1.000,0.000,1.000
w0r0,89,10,1.000,0.000,1.000
w0r0,90,10,1.000,0.000,1.000
w0r0,91,10,1.000,0.000,1.000
w0r0,92,10,1.000,0.000,1.000
w0r0,93,10,1.000,0.000,1.000
w0r0,94,10,1.000,0.000,1.000
w0r0,95,10,1.000,0.000,1.000
w0r0,96,10,1.000,0.000,0.750
w0r0,97,10,1.000,0.000,0.938
w0r0,98,10,1.000,0.000,1.000
w0r0,99,10,1.000,0.000,1.000
w0r0,100,10,1.000,0.000,1.000
w0r0,101,10,0.500,0.000,1.000
w0r0,102,10,0.688,0.000,0.455
w0r0,103,10,1.000,0.000,0.750
w0r0,104,10,1.000,0.000,1.000
w0r0,105,10,1.000,0.000,1.000
w0r0,106,10,0.250,0.000,1.000
w0r0,30,11,0.812,0.000,0.692
w0r0,31,11,1.000,0.000,0.938
w0r0,32,11,1.000,0.000,1.000
w0r0,33,11,1.000,0.000,1.000
w0r0,34,11,1.000,0.000,1.000
w0r0,35,11,1.000,0.000,0.938
w0r0,36,11,1.000,0.000,0.188
w0r0,37,11,1.000,0.000,0.000
w0r0,38,11,1.000,0.000,0.000
w0r0,39,11,1.000,0.000,0.062
w0r0,40,11,1.000,0.000,0.688
w0r0,41,11,1.000,0.000,0.562
w0r0,42,11,1.000,0.000,0.000
w0r0,43,11,1.000,0.000,0.000
w0r0,44,11,1.000,0.000,0.000
w0r0,45,11,1.000,0.000,0.000
w0r0,46,11,1.000,0.000,0.000
w0r0,47,11,1.000,0.000,0.000
w0r0,48,11,1.000,0.000,0.000
w0r0,49,11,1.000,0.000,0.062
w0r0,50,11,1.000,0.000,0.062
w0r0,51,11,1.000,0.000,0.000
w0r0,52,11,1.000,0.000,0.000
w0r0,53,11,1.000,0.000,0.312
w0r0,54,11,1.000,0.000,0.000
w0r0,55,11,1.000,0.000,0.062
w0r0,56,11,1.000,0.000,0.000
w0r0,57,11,1.000,0.000,0.000
w0r0,58,11,1.000,0.000,0.125
w0r0,59,11,1.000,0.000,0.500
w0r0,60,11,1.000,0.000,1.000
w0r0,61,11,1.000,0.000,1.000
w0r0,62,11,0.125,0.000,0.000
w0r0,69,11,0.312,0.000,0.000
w0r0,70,11,0.875,0.000,0.286
w0r0,71,11,1.000,0.000,1.000
w0r0,72,11,1.000,0.000,1.000
w0r0,73,11,1.000,0.000,1.000
w0r0,74,11,1.000,0.000,1.000
w0r0,75,11,1.000,0.000,1.000
w0r0,76,11,0.562,0.000,1.000
w0r0,77,11,0.500,0.000,1.000
w0r0,78,11,0.938,0.000,1.000
w0r0,79,11,0.375,0.000,1.000
w0r0,80,11,0.625,0.000,1.000
w0r0,81,11,1.000,0.000,1.000
w0r0,82,11,1.000,0.000,1.000
w0r0,83,11,1.000,0.000,1.000
w0r0,84,11,1.000,0.000,1.000
w0r0,85,11,1.000,0.000,1.000
w0r0,86,11,1.000,0.000,1.000
w0r0,87,11,1.000,0.000,1.000
w0r0,88,11,1.000,0.000,1.000
w0r0,89,11,1.000,0.000,1.000
w0r0,90,11,1.000,0.000,1.000
w0r0,91,11,1.000,0.000,1.000
w0r0,92,11,1.000,0.000,1.000
w0r0,93,11,1.000,0.000,1.000
w0r0,94,11,1.000,0.000,1.000
w0r0,95,11,1.000,0.000,0.375
w0r0,96,11,1.000,0.000,0.000
w0r0,97,11,1.000,0.000,0.000
w0r0,98,11,1.000,0.000,0.688
w0r0,99,11,1.000,0.000,1.000
w0r0,100,11,1.000,0.000,1.000
w0r0,101,11,0.688,0.000,0.636
w0r0,102,11,0.875,0.000,0.214
w0r0,103,11,1.000,0.000,0.312
w0r0,104,11,1.000,0.000,0.875
w0r0,105,11,1.000,0.000,1.000
w0r0,106,11,0.250,0.000,1.000
w0r0,30,12,0.312,0.000,0.000
w0r0,31,12,1.000,0.000,0.250
w0r0,32,12,1.000,0.000,1.000
w0r0,33,12,1.000,0.000,1.000
w0r0,34,12,1.000,0.000,1.000
w0r0,35,12,1.000,0.000,1.000
w0r0,36,12,1.000,0.000,0.500
w0r0,37,12,1.000,0.000,0.000
w0r0,38,12,1.000,0.000,0.000
w0r0,39,12,1.000,0.000,0.000
w0r0,40,12,1.000,0.000,0.688
w0r0,41,12,1.000,0.000,0.812
w0r0,42,12,1.000,0.000,0.000
w0r0,43,12,1.000,0.000,0.000
w0r0,44,12,1.000,0.000,0.000
w0r0,45,12,1.000,0.000,0.000
w0r0,46,12,1.000,0.000,0.000
w0r0,47,12,1.000,0.000,0.000
w0r0,48,12,1.000,0.000,0.000
w0r0,49,12,1.000,0.000,0.000
w0r0,50,12,1.000,0.000,0.000
w0r0,51,12,1.000,0.000,0.000
w0r0,52,12,1.000,0.000,0.000
w0r0,53,12,1.000,0.000,0.000
w0r0,54,12,1.000,0.000,0.000
w0r0,55,12,1.000,0.000,0.000
w0r0,56,12,1.000,0.000,0.000
w0r0,57,12,1.000,0.000,0.000
w0r0,58,12,1.000,0.000,0.000
w0r0,59,12,1.000,0.000,0.938
w0r0,60,12,1.000,0.000,1.000
w0r0,61,12,1.000,0.000,1.000
w0r0,62,12,0.625,0.000,0.900
w0r0,70,12,0.125,0.000,0.000
w0r0,71,12,0.625,0.000,0.300
w0r0,72,12,1.000,0.000,0.688
w0r0,73,12,1.000,0.000,1.000
w0r0,74,12,0.875,0.000,1.000
w0r0,75,12,0.312,0.000,1.000
w0r0,76,12,0.500,0.000,1.000
w0r0,77,12,0.875,0.000,1.000
w0r0,78,12,0.250,0.000,1.000
w0r0,81,12,0.375,0.000,1.000
w0r0,82,12,0.562,0.000,1.000
w0r0,83,12,0.938,0.000,1.000
w0r0,84,12,1.000,0.000,1.000
w0r0,85,12,1.000,0.000,1.000
w0r0,86,12,0.938,0.000,1.000
w0r0,87,12,1.000,0.000,1.000
w0r0,88,12,1.000,0.000,1.000
w0r0,89,12,1.000,0.000,1.000
w0r0,90,12,1.000,0.000,1.000
w0r0,91,12,1.000,0.000,1.000
w0r0,92,12,1.000,0.000,1.000
w0r0,93,12,1.000,0.000,1.000
w0r0,94,12,1.000,0.000,1.000
w0r0,95,12,1.000,0.000,0.250
w0r0,96,12,1.000,0.000,0.000
w0r0,97,12,1.000,0.000,0.375
w0r0,98,12,1.000,0.000,1.000
w0r0,99,12,1.000,0.000,1.000
w0r0,100,12,1.000,0.000,1.000
w0r0,101,12,1.000,0.000,1.000
w0r0,102,12,1.000,0.000,1.000
w0r0,103,12,1.000,0.000,1.000
w0r0,104,12,1.000,0.000,1.000
w0r0,105,12,1.000,0.000,1.000
w0r0,106,12,0.312,0.000,0.800
w0r0,30,13,0.125,0.000,0.000
w0r0,31,13,0.938,0.067,0.000
w0r0,32,13,1.000,0.000,0.562
w0r0,33,13,1.000,0.000,1.000
w0r0,34,13,1.000,0.000,1.000
w0r0,35,13,1.000,0.000,1.000
w0r0,36,13,1.000,0.000,0.438
w0r0,37,13,1.000,0.000,0.000
w0r0,38,13,1.000,0.000,0.000
w0r0,39,13,1.000,0.000,0.000
w0r0,40,13,1.000,0.000,0.000
w0r0,41,13,1.000,0.000,0.125
w0r0,42,13,1.000,0.000,0.000
w0r0,43,13,1.000,0.000,0.000
w0r0,44,13,1.000,0.000,0.000
w0r0,45,13,1.000,0.000,0.000
w0r0,46,13,1.000,0.000,0.000
w0r0,47,13,1.000,0.000,0.500
w0r0,48,13,1.000,0.000,0.250
w0r0,49,13,1.000,0.000,0.000
w0r0,50,13,1.000,0.000,0.000
w0r0,51,13,1.000,0.000,0.000
w0r0,52,13,1.000,0.000,0.000
w0r0,53,13,1.000,0.000,0.000
w0r0,54,13,1.000,0.000,0.000
w0r0,55,13,1.000,0.000,0.000
w0r0,56,13,1.000,0.000,0.438
w0r0,57,13,1.000,0.000,0.250
w0r0,58,13,1.000,0.000,0.750
w0r0,59,13,1.000,0.000,1.000
w0r0,60,13,1.000,0.000,1.000
w0r0,61,13,1.000,0.000,1.000
w0r0,62,13,0.875,0.000,1.000
w0r0,63,13,0.062,0.000,0.000
w0r0,72,13,0.500,0.000,0.625
w0r0,73,13,1.000,0.000,1.000
w0r0,74,13,0.188,0.000,0.667
w0r0,76,13,0.312,0.000,1.000
w0r0,77,13,0.312,0.000,1.000
w0r0,83,13,0.125,0.000,1.000
w0r0,84,13,0.250,0.000,1.000
w0r0,85,13,0.250,0.000,1.000
w0r0,87,13,0.062,0.000,0.000
w0r0,88,13,0.250,0.000,0.500
w0r0,89,13,0.125,0.000,1.000
w0r0,90,13,0.812,0.077,0.154
w0r0,91,13,1.000,0.000,0.562
w0r0,92,13,1.000,0.000,1.000
w0r0,93,13,1.000,0.000,1.000
w0r0,94,13,1.000,0.000,1.000
w0r0,95,13,1.000,0.000,0.875
w0r0,96,13,1.000,0.000,0.562
w0r0,97,13,1.000,0.000,1.000
w0r0,98,13,1.000,0.000,1.000
w0r0,99,13,1.000,0.000,1.000
w0r0,100,13,1.000,0.000,1.000
w0r0,101,13,1.000,0.000,1.000
w0r0,102,13,1.000,0.000,1.000
w0r0,103,13,1.000,0.000,1.000
w0r0,104,13,1.000,0.000,1.000
w0r0,105,13,1.000,0.000,1.000
w0r0,106,13,1.000,0.000,0.812
w0r0,107,13,0.062,0.000,0.000
w0r0,31,14,0.375,0.333,0.000
w0r0,32,14,1.000,0.000,0.000
w0r0,33,14,1.000,0.000,0.812
w0r0,34,14,1.000,0.000,1.000
w0r0,35,14,1.000,0.000,0.750
w0r0,36,14,1.000,0.000,0.000
w0r0,37,14,1.000,0.000,0.000
w0r0,38,14,1.000,0.000,0.000
w0r0,39,14,1.000,0.938,0.000
w0r0,40,14,1.000,0.438,0.312
w0r0,41,14,1.000,0.000,0.625
w0r0,42,14,1.000,0.000,0.000
w0r0,43,14,1.000,0.000,0.000
w0r0,44,14,1.000,0.000,0.000
w0r0,45,14,1.000,0.000,0.000
w0r0,46,14,1.000,0.000,0.000
w0r0,47,14,1.000,0.000,0.062
w0r0,48,14,1.000,0.000,0.000
w0r0,49,14,1.000,0.000,0.000
w0r0,50,14,1.000,0.000,0.000
w0r0,51,14,1.000,0.000,0.000
w0r0,52,14,1.000,0.000,0.000
w0r0,53,14,1.000,0.000,0.000
w0r0,54,14,1.000,0.000,0.062
w0r0,55,14,1.000,0.000,0.125
w0r0,56,14,1.000,0.000,0.812
w0r0,57,14,1.000,0.000,1.000
w0r0,58,14,1.000,0.000,1.000
w0r0,59,14,1.000,0.000,1.000
w0r0,60,14,1.000,0.000,1.000
w0r0,61,14,1.000,0.000,1.000
w0r0,62,14,1.000,0.000,1.000
w0r0,63,14,1.000,0.000,0.812
w0r0,64,14,0.875,0.000,0.500
w0r0,65,14,0.812,0.077,0.308
w0r0,66,14,0.625,0.100,0.300
w0r0,67,14,0.125,0.500,0.000
w0r0,68,14,0.250,0.000,0.000
w0r0,69,14,0.188,0.333,0.000
w0r0,72,14,0.625,0.000,0.800
w0r0,73,14,1.000,0.000,0.938
w0r0,74,14,0.375,0.167,0.667
w0r0,89,14,0.812,0.154,0.000
w0r0,90,14,1.000,0.000,0.000
w0r0,91,14,1.000,0.000,0.562
w0r0,92,14,1.000,0.000,1.000
w0r0,93,14,1.000,0.000,1.000
w0r0,94,14,1.000,0.000,1.000
w0r0,95,14,1.000,0.000,1.000
w0r0,96,14,1.000,0.000,1.000
w0r0,97,14,1.000,0.000,1.000
w0r0,98,14,1.000,0.000,1.000
w0r0,99,14,1.000,0.000,1.000
w0r0,100,14,1.000,0.000,1.000
w0r0,101,14,1.000,0.000,1.000
w0r0,102,14,1.000,0.000,1.000
w0r0,103,14,1.000,0.000,1.000
w0r0,104,14,1.000,0.000,1.000
w0r0,105,14,1.000,0.000,1.000
w0r0,106,14,1.000,0.000,1.000
w0r0,107,14,0.625,0.000,0.400
w0r0,108,14,0.188,0.667,0.000
w0r0,32,15,0.750,0.167,0.000
w0r0,33,15,1.000,0.000,0.000
w0r0,34,15,1.000,0.000,0.062
w0r0,35,15,1.000,0.000,0.062
w0r0,36,15,1.000,0.000,0.000
w0r0,37,15,1.000,0.000,0.000
w0r0,38,15,1.000,0.438,0.000
w0r0,39,15,1.000,1.000,0.000
w0r0,40,15,1.000,0.812,0.125
w0r0,41,15,1.000,0.062,0.312
w0r0,42,15,1.000,0.000,0.000
w0r0,43,15,1.000,0.000,0.000
w0r0,44,15,1.000,0.000,0.000
w0r0,45,15,1.000,0.000,0.000
w0r0,46,15,1.000,0.000,0.000
w0r0,47,15,1.000,0.000,0.000
w0r0,48,15,1.000,0.000,0.062
w0r0,49,15,1.000,0.000,0.000
w0r0,50,15,1.000,0.000,0.000
w0r0,51,15,1.000,0.000,0.000
w0r0,52,15,1.000,0.000,0.000
w0r0,53,15,1.000,0.000,0.000
w0r0,54,15,1.000,0.000,0.000
w0r0,55,15,1.000,0.000,0.000
w0r0,56,15,1.000,0.000,0.375
w0r0,57,15,1.000,0.000,1.000
w0r0,58,15,1.000,0.000,1.000
w0r0,59,15,1.000,0.000,1.000
w0r0,60,15,1.000,0.000,1.000
w0r0,61,15,1.000,0.000,1.000
w0r0,62,15,1.000,0.000,1.000
w0r0,63,15,1.000,0.000,1.000
w0r0,64,15,1.000,0.000,1.000
w0r0,65,15,1.000,0.000,1.000
w0r0,66,15,1.000,0.000,1.000
w0r0,67,15,1.000,0.000,0.812
w0r0,68,15,1.000,0.000,0.750
w0r0,69,15,0.750,0.000,0.583
w0r0,70,15,0.438,0.286,0.000
w0r0,71,15,0.625,0.000,0.700
w0r0,72,15,1.000,0.000,0.938
w0r0,73,15,1.000,0.000,1.000
w0r0,74,15,0.312,0.000,0.800
w0r0,89,15,0.438,0.286,0.000
w0r0,90,15,1.000,0.062,0.000
w0r0,91,15,1.000,0.000,0.562
w0r0,92,15,1.000,0.000,1.000
w0r0,93,15,1.000,0.000,1.000
w0r0,94,15,1.000,0.000,1.000
w0r0,95,15,1.000,0.000,1.000
w0r0,96,15,1.000,0.000,1.000
w0r0,97,15,1.000,0.000,1.000
w0r0,98,15,1.000,0.000,1.000
w0r0,99,15,1.000,0.000,1.000
w0r0,100,15,1.000,0.000,1.000
w0r0,101,15,1.000,0.000,1.000
w0r0,102,15,1.000,0.000,0.688
w0r0,103,15,1.000,0.000,0.250
w0r0,104,15,1.000,0.000,0.812
w0r0,105,15,1.000,0.000,1.000
w0r0,106,15,1.000,0.000,1.000
w0r0,107,15,1.000,0.000,1.000
w0r0,108,15,1.000,0.062,0.688
w0r0,109,15,0.688,0.182,0.273
w0r0,110,15,0.062,0.000,0.000
w0r0,32,16,0.688,0.182,0.364
w0r0,33,16,1.000,0.000,0.000
w0r0,34,16,1.000,0.000,0.062
w0r0,35,16,1.000,0.000,0.188
w0r0,36,16,1.000,0.000,0.000
w0r0,37,16,1.000,0.000,0.000
w0r0,38,16,1.000,0.875,0.000
w0r0,39,16,1.000,1.000,0.000
w0r0,40,16,1.000,1.000,0.000
w0r0,41,16,1.000,0.438,0.000
w0r0,42,16,1.000,0.000,0.000
w0r0,43,16,1.000,0.000,0.000
w0r0,44,16,1.000,0.000,0.000
w0r0,45,16,1.000,0.000,0.000
w0r0,46,16,1.000,0.000,0.000
w0r0,47,16,1.000,0.000,0.000
w0r0,48,16,1.000,0.000,0.000
w0r0,49,16,1.000,0.000,0.000
w0r0,50,16,1.000,0.000,0.062
w0r0,51,16,1.000,0.000,0.062
w0r0,52,16,1.000,0.000,0.188
w0r0,53,16,1.000,0.000,0.000
w0r0,54,16,1.000,0.000,0.000
w0r0,55,16,1.000,0.000,0.188
w0r0,56,16,1.000,0.000,0.875
w0r0,57,16,1.000,0.000,1.000
w0r0,58,16,1.000,0.000,1.000
w0r0,59,16,1.000,0.000,1.000
w0r0,60,16,1.000,0.000,1.000
w0r0,61,16,1.000,0.000,1.000
w0r0,62,16,1.000,0.000,1.000
w0r0,63,16,1.000,0.000,1.000
w0r0,64,16,1.000,0.000,1.000
w0r0,65,16,1.000,0.000,1.000
w0r0,66,16,1.000,0.000,1.000
w0r0,67,16,1.000,0.000,1.000
w0r0,68,16,1.000,0.000,1.000
w0r0,69,16,1.000,0.000,1.000
w0r0,70,16,1.000,0.000,1.000
w0r0,71,16,1.000,0.000,1.000
w0r0,72,16,1.000,0.000,1.000
w0r0,73,16,1.000,0.000,1.000
w0r0,90,16,0.562,0.444,0.000
w0r0,91,16,1.000,0.062,0.000
w0r0,92,16,0.750,0.000,0.833
w0r0,93,16,1.000,0.000,0.750
w0r0,94,16,1.000,0.000,1.000
w0r0,95,16,1.000,0.000,1.000
w0r0,96,16,1.000,0.000,1.000
w0r0,97,16,1.000,0.000,1.000
w0r0,98,16,1.000,0.000,1.000
w0r0,99,16,1.000,0.000,1.000
w0r0,100,16,1.000,0.000,1.000
w0r0,101,16,1.000,0.000,0.625
w0r0,102,16,1.000,0.000,0.000
w0r0,103,16,1.000,0.000,0.000
w0r0,104,16,1.000,0.000,0.000
w0r0,105,16,1.000,0.000,0.688
w0r0,106,16,1.000,0.000,1.000
w0r0,107,16,1.000,0.000,1.000
w0r0,108,16,1.000,0.000,1.000
w0r0,109,16,1.000,0.000,1.000
w0r0,110,16,0.875,0.000,0.929
w0r0,111,16,0.250,0.000,1.000
w0r0,32,17,0.750,0.000,1.000
w0r0,33,17,1.000,0.000,0.250
w0r0,34,17,1.000,0.000,0.000
w0r0,35,17,1.000,0.000,0.000
w0r0,36,17,1.000,0.000,0.000
w0r0,37,17,1.000,0.000,0.000
w0r0,38,17,1.000,0.750,0.000
w0r0,39,17,1.000,1.000,0.000
w0r0,40,17,1.000,1.000,0.000
w0r0,41,17,1.000,0.125,0.000
w0r0,42,17,1.000,0.000,0.000
w0r0,43,17,1.000,0.000,0.000
w0r0,44,17,1.000,0.000,0.000
w0r0,45,17,1.000,0.000,0.000
w0r0,46,17,1.000,0.000,0.000
w0r0,47,17,1.000,0.000,0.000
w0r0,48,17,1.000,0.000,0.000
w0r0,49,17,1.000,0.000,0.000
w0r0,50,17,1.000,0.000,0.250
w0r0,51,17,1.000,0.000,0.188
w0r0,52,17,1.000,0.000,0.375
w0r0,53,17,1.000,0.000,0.188
w0r0,54,17,1.000,0.000,0.750
w0r0,55,17,1.000,0.000,0.938
w0r0,56,17,1.000,0.000,1.000
w0r0,57,17,1.000,0.000,1.000
w0r0,58,17,1.000,0.000,1.000
w0r0,59,17,1.000,0.000,1.000
w0r0,60,17,1.000,0.000,1.000
w0r0,61,17,1.000,0.000,1.000
w0r0,62,17,1.000,0.000,1.000
w0r0,63,17,1.000,0.000,1.000
w0r0,64,17,1.000,0.000,1.000
w0r0,65,17,1.000,0.000,1.000
w0r0,66,17,1.000,0.000,1.000
w0r0,67,17,1.000,0.000,1.000
w0r0,68,17,1.000,0.000,1.000
w0r0,69,17,1.000,0.000,1.000
w0r0,70,17,1.000,0.000,1.000
w0r0,71,17,0.875,0.000,0.929
w0r0,72,17,1.000,0.000,1.000
w0r0,73,17,0.438,0.000,1.000
w0r0,93,17,1.000,0.250,0.000
w0r0,94,17,1.000,0.000,0.250
w0r0,95,17,1.000,0.000,0.375
w0r0,96,17,1.000,0.000,0.938
w0r0,97,17,1.000,0.000,1.000
w0r0,98,17,1.000,0.000,1.000
w0r0,99,17,1.000,0.000,1.000
w0r0,100,17,1.000,0.000,1.000
w0r0,101,17,1.000,0.000,0.250
w0r0,102,17,1.000,0.000,0.000
w0r0,103,17,1.000,0.000,0.000
w0r0,104,17,1.000,0.000,0.000
w0r0,105,17,1.000,0.000,0.562
w0r0,106,17,1.000,0.000,1.000
w0r0,107,17,1.000,0.000,1.000
w0r0,108,17,1.000,0.000,1.000
w0r0,109,17,1.000,0.000,1.000
w0r0,110,17,1.000,0.000,1.000
w0r0,111,17,0.125,0.000,1.000
w0r0,31,18,0.125,0.000,1.000
w0r0,32,18,1.000,0.000,1.000
w0r0,33,18,1.000,0.000,0.375
w0r0,34,18,1.000,0.000,0.000
w0r0,35,18,1.000,0.000,0.000
w0r0,36,18,1.000,0.000,0.000
w0r0,37,18,1.000,0.000,0.000
w0r0,38,18,1.000,0.000,0.000
w0r0,39,18,1.000,0.000,0.000
w0r0,40,18,1.000,0.250,0.000
w0r0,41,18,1.000,0.000,0.250
w0r0,42,18,1.000,0.000,0.000
w0r0,43,18,1.000,0.000,0.000
w0r0,44,18,1.000,0.000,0.000
w0r0,45,18,1.000,0.000,0.062
w0r0,46,18,1.000,0.000,0.000
w0r0,47,18,1.000,0.000,0.062
w0r0,48,18,1.000,0.000,0.188
w0r0,49,18,1.000,0.000,0.000
w0r0,50,18,1.000,0.000,0.000
w0r0,51,18,1.000,0.000,0.000
w0r0,52,18,1.000,0.000,0.062
w0r0,53,18,1.000,0.000,0.938
w0r0,54,18,1.000,0.000,1.000
w0r0,55,18,1.000,0.000,1.000
w0r0,56,18,1.000,0.000,1.000
w0r0,57,18,1.000,0.000,1.000
w0r0,58,18,1.000,0.000,1.000
w0r0,59,18,1.000,0.000,1.000
w0r0,60,18,1.000,0.000,1.000
w0r0,61,18,1.000,0.000,1.000
w0r0,62,18,1.000,0.000,1.000
w0r0,63,18,1.000,0.000,1.000
w0r0,64,18,1.000,0.000,1.000
w0r0,65,18,1.000,0.000,1.000
w0r0,66,18,1.000,0.000,1.000
w0r0,67,18,1.000,0.000,1.000
w0r0,68,18,1.000,0.000,1.000
w0r0,69,18,1.000,0.000,1.000
w0r0,70,18,0.750,0.000,1.000
w0r0,71,18,1.000,0.000,1.000
w0r0,72,18,1.000,0.000,1.000
w0r0,73,18,0.438,0.000,0.857
w0r0,93,18,0.500,0.500,0.000
w0r0,94,18,1.000,0.062,0.000
w0r0,95,18,1.000,0.000,0.000
w0r0,96,18,1.000,0.000,0.188
w0r0,97,18,1.000,0.000,0.938
w0r0,98,18,1.000,0.000,1.000
w0r0,99,18,1.000,0.000,1.000
w0r0,100,18,1.000,0.000,1.000
w0r0,101,18,1.000,0.000,0.188
w0r0,102,18,1.000,0.000,0.000
w0r0,103,18,1.000,0.000,0.000
w0r0,104,18,1.000,0.000,0.000
w0r0,105,18,1.000,0.000,0.062
w0r0,106,18,1.000,0.000,0.375
w0r0,107,18,1.000,0.000,1.000
w0r0,108,18,1.000,0.000,1.000
w0r0,109,18,1.000,0.000,1.000
w0r0,110,18,1.000,0.000,1.000
w0r0,31,19,0.438,0.429,0.143
w0r0,32,19,1.000,0.000,0.750
w0r0,33,19,1.000,0.000,0.000
w0r0,34,19,1.000,0.000,0.000
w0r0,35,19,1.000,0.000,0.438
w0r0,36,19,1.000,0.000,0.000
w0r0,37,19,1.000,0.000,0.000
w0r0,38,19,1.000,0.000,0.000
w0r0,39,19,1.000,0.000,0.000
w0r0,40,19,1.000,0.000,0.000
w0r0,41,19,1.000,0.000,0.062
w0r0,42,19,1.000,0.000,0.000
w0r0,43,19,1.000,0.000,0.000
w0r0,44,19,1.000,0.000,0.000
w0r0,45,19,1.000,0.000,0.250
w0r0,46,19,1.000,0.000,0.250
w0r0,47,19,1.000,0.000,0.062
w0r0,48,19,1.000,0.000,0.250
w0r0,49,19,1.000,0.000,0.000
w0r0,50,19,1.000,0.000,0.000
w0r0,51,19,1.000,0.000,0.000
w0r0,52,19,1.000,0.000,0.500
w0r0,53,19,1.000,0.000,1.000
w0r0,54,19,1.000,0.000,1.000
w0r0,55,19,1.000,0.000,1.000
w0r0,56,19,1.000,0.000,1.000
w0r0,57,19,1.000,0.000,1.000
w0r0,58,19,1.000,0.000,1.000
w0r0,59,19,1.000,0.000,1.000
w0r0,60,19,1.000,0.000,1.000
w0r0,61,19,1.000,0.000,1.000
w0r0,62,19,1.000,0.000,1.000
w0r0,63,19,1.000,0.000,1.000
w0r0,64,19,1.000,0.000,1.000
w0r0,65,19,1.000,0.000,1.000
w0r0,66,19,1.000,0.000,1.000
w0r0,67,19,1.000,0.000,1.000
w0r0,68,19,1.000,0.000,1.000
w0r0,69,19,1.000,0.000,1.000
w0r0,70,19,0.812,0.000,1.000
w0r0,71,19,0.500,0.000,1.000
w0r0,72,19,0.312,0.000,1.000
w0r0,94,19,0.688,0.455,0.000
w0r0,95,19,1.000,0.000,0.000
w0r0,96,19,1.000,0.000,0.000
w0r0,97,19,1.000,0.000,0.125
w0r0,98,19,1.000,0.000,0.938
w0r0,99,19,1.000,0.000,0.938
w0r0,100,19,1.000,0.000,0.688
w0r0,101,19,1.000,0.000,0.000
w0r0,102,19,1.000,0.000,0.062
w0r0,103,19,1.000,0.000,0.000
w0r0,104,19,1.000,0.000,0.000
w0r0,105,19,1.000,0.000,0.000
w0r0,106,19,1.000,0.000,0.000
w0r0,107,19,1.000,0.000,0.250
w0r0,108,19,1.000,0.000,1.000
w0r0,109,19,1.000,0.000,1.000
w0r0,110,19,1.000,0.000,1.000
w0r0,31,20,0.125,1.000,0.000
w0r0,32,20,0.938,0.133,0.067
w0r0,33,20,1.000,0.000,0.000
w0r0,34,20,1.000,0.000,0.000
w0r0,35,20,1.000,0.000,0.000
w0r0,36,20,1.000,0.000,0.000
w0r0,37,20,1.000,0.000,0.000
w0r0,38,20,1.000,0.000,0.000
w0r0,39,20,1.000,0.000,0.000
w0r0,40,20,1.000,0.000,0.000
w0r0,41,20,1.000,0.000,0.125
w0r0,42,20,1.000,0.000,0.000
w0r0,43,20,1.000,0.000,0.000
w0r0,44,20,1.000,0.000,0.000
w0r0,45,20,1.000,0.000,0.000
w0r0,46,20,1.000,0.000,0.000
w0r0,47,20,1.000,0.000,0.000
w0r0,48,20,1.000,0.000,0.000
w0r0,49,20,1.000,0.000,0.000
w0r0,50,20,1.000,0.000,0.000
w0r0,51,20,1.000,0.000,0.375
w0r0,52,20,1.000,0.000,0.938
w0r0,53,20,1.000,0.000,1.000
w0r0,54,20,1.000,0.000,1.000
w0r0,55,20,1.000,0.000,1.000
w0r0,56,20,1.000,0.000,1.000
w0r0,57,20,1.000,0.000,1.000
w0r0,58,20,1.000,0.000,1.000
w0r0,59,20,1.000,0.000,1.000
w0r0,60,20,1.000,0.000,1.000
w0r0,61,20,1.000,0.000,1.000
w0r0,62,20,1.000,0.000,1.000
w0r0,63,20,1.000,0.000,1.000
w0r0,64,20,1.000,0.000,1.000
w0r0,65,20,1.000,0.000,1.000
w0r0,66,20,1.000,0.000,1.000
w0r0,67,20,1.000,0.000,1.000
w0r0,68,20,1.000,0.000,1.000
w0r0,69,20,1.000,0.000,1.000
