run,kind,share,held,side,cells,bodies,born_size,hard,open_born,travel,wood,kills,land,surface,bottom,cold,seed
edge,flesh / tooth / stays / surface,1.3496733790422718e-05,False,9,044444111044400111004000011004000011044000021444444422444444444444444444444444444,1,60,0.18333333333333332,0.7,2.0,0.0,0.8290979078304879,0.0,1.0,0.0,0.0,13
edge,mixed / tooth / roams / land,0.15851060637882924,True,6,111111144441244442224422222222222222,15849,25,0.22422049656563894,0.52,12.25,0.14962429486875004,0.5009768268019689,0.9617641491576756,0.0,0.038235850842324434,0.05236923465202852,14
edge,mixed / no tooth / stays / bottom,0.1192955084160941,False,4,4444444444444444,11928,16.0,0.0055431813406177765,1.0,1.25,9.373957542749005e-06,0.24072414819621285,0.031522468142186455,0.0,0.9684775318578136,0.007209926224010731,14
edge,mixed / tooth / stays / land,0.09687259343714683,False,6,111111114444124444222442222222222222,9686,36.0,0.27830933136778846,0.42424242424242425,4.75,0.052923919650081405,0.3942062980127723,0.9468304769770803,0.0,0.053169523022919676,0.10406772661573405,14
edge,mixed / no tooth / stays / shore,0.08828147659195695,False,7,4444444444444444444444444444444444444444444444444,8827,36,0.025817285863091264,0.7272727272727273,0.0,0.00045853719658857074,0.1163994135131834,0.5093463237793134,0.0013594652769910501,0.48929421094369546,0.029341792228390166,14
edge,plant / no tooth / stays / bottom,0.08146058987668398,False,4,4444444444444444,8145,16,0.0035487247568229976,1.0,0.0,3.6177141227310966e-07,0.05148955841682978,0.025168815224063844,0.0,0.9748311847759361,0.0066298342541436465,14
edge,mixed / tooth / roams / shore,0.07876023883104803,False,5,1111124442244422222222222,7875,36,0.18658240191208653,0.6071428571428571,12.25,0.08159674814578335,0.460903806651051,0.7926349206349206,0.04406349206349206,0.1633015873015873,0.0860952380952381,14
edge,plant / no tooth / stays / shore,0.0621780831508096,False,8,4444444444444444444444444444444444444444444444444444444444444444,6217,45,0.02733474321129077,0.6829268292682927,0.0,0.0007545324638970008,0.05488083547679716,0.5592729612353226,0.06482226154093615,0.3759047772237414,0.025735885475309635,14
edge,plant / no tooth / roams / surface,0.05743746687069319,False,6,000242000444000444000442000000000000,5743,21,0.003651096129517831,1.3333333333333333,23.75,3.1335283235846507e-07,0.10025208221574664,0.04370538046317256,0.9562946195368275,0.0,0.017934877241859656,14
edge,plant / no tooth / stays / land,0.056257313450748594,False,9,444444444444444444444444444444444444444444444444444444444444444444444444444444444,5625,49,0.2563515995979342,0.3877551020408163,0.0,0.0017474335473874345,0.06246693193632688,0.9573333333333334,0.003022222222222222,0.03964444444444445,0.0352,14
edge,flesh / tooth / roams / land,0.027853620970726193,False,5,1111124442222222222222222,2785,25,0.2720812182741117,0.5652173913043478,14.75,0.13761651590948165,0.6499705881022468,0.9457809694793536,0.0,0.05421903052064632,0.02154398563734291,14
edge,plant / no tooth / roams / bottom,0.027193535159570743,False,7,4000000440000044000004440000044000000600000000000,2719,18,0.007768875940762321,1.2941176470588236,17.0,0.0,0.05034530102544766,0.04634056638470026,0.0,0.9536594336152997,0.008458992276572269,14
edge,mixed / no tooth / roams / shore,0.02378309180193425,False,4,4444424442224422,2378,25.0,0.027072817144953104,1.0,14.75,0.0014701159729118255,0.3878922423837429,0.32380151387720774,0.010933557611438183,0.6652649285113541,0.0656013456686291,14
edge,mixed / no tooth / roams / bottom,0.021762829167791813,False,4,4444424422224422,2176,22.0,0.00937603412141045,1.1578947368421053,14.125,0.00010677806406540977,0.3952438568206262,0.03768382352941176,0.0,0.9623161764705882,0.010569852941176471,14
edge,plant / no tooth / roams / shore,0.020272635442607538,False,8,0004444400004444000066440000064400000064000000040000000000000000,2027,21,0.01133219632366875,1.1,15.0,0.0011048786728048597,0.06170280656616343,0.17710902812037493,0.3547113961519487,0.4681795757276764,0.024173655648741982,14
edge,mixed / tooth / stays / shore,0.019852580835508615,False,7,1111116110022420000442000044220044422444442222442,1985,36,0.15647720248432578,0.6206896551724138,5.0,0.05141139451619841,0.3631082824300734,0.7949622166246851,0.003022670025188917,0.20201511335012595,0.06952141057934509,14
edge,flesh / tooth / roams / shore,0.01222158880654485,False,5,1111124442224222222222222,1222,36.0,0.18163672654690619,0.6,15.75,0.0974213027821064,0.6423893911819594,0.8191489361702128,0.0,0.18085106382978725,0.03764320785597381,14
edge,flesh / no tooth / stays / bottom,0.009161190954824127,False,4,4224222222222222,916,16.0,0.0015984015984015982,1.0,5.0,6.882662392762744e-08,0.6227959112511656,0.024017467248908297,0.0,0.9759825327510917,0.0,14
edge,flesh / no tooth / roams / shore,0.008891155850260533,False,4,2444244422222222,889,16,0.010741403790357429,1.0,26.25,0.000175902925284027,0.6026749699478448,0.3048368953880765,0.0,0.6951631046119235,0.06974128233970754,14
edge,plant / tooth / stays / land,0.008681128546711072,False,6,111111114411144441144441122221122221,868,49.0,0.2279735939723343,0.4444444444444444,1.0,0.07483143431809366,0.18724845877967766,0.9596774193548387,0.008064516129032258,0.03225806451612903,0.12788018433179724,14
edge,mixed / no tooth / stays / land,0.005920769700061008,False,8,1111444411144444114444442244444444444444444444444444444444444444,592,36.0,0.09905197777051324,0.6666666666666666,0.0,0.0026711204721725076,0.18181800563161638,0.9797297297297297,0.0,0.02027027027027027,0.03209459459459459,14
edge,plant / no tooth / stays / surface,0.005470711192455019,False,7,2222444200044400000440000044000004400004440000444,547,25,0.017533129459734963,1.1666666666666667,4.32,0.0,0.07188741985964707,0.029250457038391225,0.9707495429616088,0.0,0.003656307129798903,14
edge,mixed / tooth / roams / bottom,0.0027703601468190863,False,6,444444440222401122000122000000000000,277,19,0.2023769100169779,1.0,9.5,0.000405069246960531,0.4379901110088544,0.05415162454873646,0.0,0.9458483754512635,0.01444043321299639,14
edge,flesh / no tooth / stays / shore,0.002250292538029944,False,4,4444422222222222,225,16,0.026811033771590616,1.0,2.75,0.0,0.6026108580272839,0.48444444444444446,0.0,0.5155555555555555,0.04,14
edge,plant / tooth / stays / shore,0.001140148219268505,False,8,2244444422444444224444442244444422444444222444442224441122221111,114,64.0,0.13176406926406928,0.4126984126984127,4.125,0.11390030718058312,0.194869308263894,0.8157894736842105,0.0,0.18421052631578946,0.14035087719298245,14
edge,flesh / no tooth / roams / bottom,0.0008701131147049116,False,4,2266224422222222,87,24,0.02565418163160595,1.25,21.25,0.0005556618517379311,0.6741730032069924,0.0,0.0,1.0,0.0,14
edge,mixed / tooth / roams / surface,0.0006200806104793623,False,7,0111111444000444000004400004244004422444442222422,62,36.0,0.12478108581436077,1.0666666666666667,19.0,0.0,0.4439451353885208,0.0,1.0,0.0,0.016129032258064516,14
edge,mixed / no tooth / roams / surface,0.0005900767099722964,False,6,444002444002444002444422444422444422,59,30,0.018306636155606407,1.0,17.75,0.0,0.35579729853478287,0.0,1.0,0.0,0.0,14
edge,plant / tooth / roams / shore,0.0004900637082820767,False,7,0000211000002200044220004442000444200000220000002,49,20,0.12059064807219032,1.0,34.75,0.05451779611154639,0.26041478962348963,0.30612244897959184,0.6938775510204082,0.0,0.0,14
edge,flesh / tooth / stays / land,0.00034004420574674707,False,5,1101124442224422222222222,34,25.0,0.36042065009560226,0.5652173913043478,5.75,0.09976472012285997,0.6880604918938139,1.0,0.0,0.0,0.0,14
edge,mixed / no tooth / stays / surface,0.0001800234030423955,False,6,000044000003000002000022000022000000,18,8.0,0.0,2.0,5.0649999999999995,0.0,0.3582603178240093,0.0,1.0,0.0,0.0,14
edge,mixed / no tooth / roams / land,0.00017002210287337354,False,4,4400444444224422,17,16,0.08749999999999998,1.0,11.75,0.0010577529337586933,0.32252336184749164,1.0,0.0,0.0,0.47058823529411764,14
edge,flesh / no tooth / stays / land,0.00014001820236630763,False,6,222222222224222444223444444444444444,14,36.0,0.350597609561753,0.4444444444444444,0.0,0.0,0.6044989023187411,1.0,0.0,0.0,0.0,14
edge,plant / tooth / roams / land,0.00014001820236630763,False,5,1111111441144421444222222,14,30.5,0.2783018867924528,0.56,17.125,0.016877127902840593,0.2299246658874943,1.0,0.0,0.0,0.35714285714285715,14
edge,plant / no tooth / roams / land,7.000910118315382e-05,False,4,4000422222224222,7,16,0.02564102564102564,1.0,11.75,0.0,0.10278808406962969,1.0,0.0,0.0,0.42857142857142855,14
edge,mixed / tooth / stays / bottom,7.000910118315382e-05,False,5,0044404444244442244222221,7,24,0.022598870056497175,0.8636363636363636,1.75,8.921336118772723e-05,0.06628552736248133,0.0,0.0,1.0,0.0,14
edge,flesh / tooth / roams / bottom,2.0002600338043945e-05,False,5,1111111110014000020000200,2,25.0,0.22,0.6944444444444444,29.0,0.012221534653465347,0.7451158062234793,0.0,0.0,1.0,0.0,14
edge,flesh / no tooth / roams / land,1.0001300169021972e-05,False,4,2244224422222222,1,16,0.0,1.0,20.5,0.0,0.8881319405483867,1.0,0.0,0.0,0.0,14
edge,flesh / no tooth / roams / surface,1.0001300169021972e-05,False,8,6222222260000044000000000000000000000000000000000000000000000000,1,11,0.0,2.0,138.75,0.0,0.824068106133849,0.0,1.0,0.0,0.0,14
