id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
3558,4,0,10,52,0,16,0,36,52,1,81167
3559,7,3,12,64,0,0,63,1,64,1,172208
3560,6,1,15,64,11,0,0,53,64,1,151250
3561,8,3,17,6,0,1,0,5,6,1,199417
3562,3,0,4,63,22,41,0,0,63,1,69083
3563,9,6,14,64,56,0,1,7,64,1,237209
3564,5,0,9,31,31,0,0,0,31,1,106500
3565,7,2,14,59,27,32,0,0,59,1,176667
3566,10,1,16,43,0,0,26,17,43,1,278750
3567,10,2,12,64,0,24,21,19,64,1,300250
3568,6,1,7,32,22,5,5,0,30,0,146542
3569,6,3,12,64,0,29,35,0,64,1,147333
3570,5,2,10,64,54,0,10,0,64,1,106584
3571,16,10,25,64,0,63,1,0,64,1,595334
3572,12,5,16,48,21,27,0,0,48,1,369625
3573,9,5,19,12,0,0,0,12,10,0,235625
3574,6,3,11,64,0,17,46,1,64,1,148958
3575,8,4,11,56,0,17,0,39,56,1,203875
3576,6,0,6,64,0,0,0,64,64,1,145375
3577,7,3,11,64,0,0,29,35,64,1,193167
3578,8,4,15,11,0,0,11,0,11,1,204125
3579,7,1,12,64,54,0,10,0,64,1,188041
3580,4,0,7,64,18,24,0,22,64,1,83583
3581,6,2,9,64,14,50,0,0,64,1,145500
3582,10,4,17,45,0,14,17,14,45,1,283083
3583,5,2,12,64,64,0,0,0,64,1,104083
3584,10,8,19,43,16,0,3,24,41,0,281542
3585,11,6,22,64,36,8,0,20,64,1,312209
3586,6,1,7,64,56,0,0,8,64,1,141500
3587,7,4,8,64,59,0,0,5,64,1,184833
3588,5,0,10,46,0,0,44,2,46,1,103917
3589,7,0,10,64,37,16,11,0,64,1,175375
3590,7,3,13,39,13,21,5,0,39,1,172083
3591,16,14,28,64,37,0,0,27,64,1,576625
3592,10,12,33,64,0,18,20,26,64,1,268083
3593,6,0,16,64,0,45,19,0,64,1,141500
3594,2,0,0,64,64,0,0,0,64,1,63083
3595,4,1,15,64,64,0,0,0,64,1,81167
3596,10,5,18,64,0,26,0,38,64,1,268125
3597,6,2,9,64,64,0,0,0,64,1,141459
3598,10,2,13,64,56,0,8,0,64,1,267833
3599,5,0,16,60,0,0,37,23,60,1,107292
3600,9,5,5,64,0,0,49,15,64,1,229125
3601,6,4,20,49,0,0,49,0,49,1,141500
3602,6,1,9,17,17,0,0,0,17,1,145000
3603,9,4,19,64,0,0,0,64,64,1,229167
3604,3,0,5,64,0,0,64,0,64,1,67375
3605,9,2,15,64,39,0,14,11,64,1,228875
3606,12,13,14,64,34,10,20,0,64,1,359958
3607,8,5,21,64,0,0,0,64,64,1,198250
3608,6,5,12,64,0,0,0,64,64,1,141417
3609,3,0,7,58,27,0,31,0,58,1,67250
3610,3,0,7,64,0,0,51,13,64,1,67334
3611,10,5,11,50,0,0,50,0,50,1,269750
3612,11,6,17,64,0,17,0,47,64,1,325417
3613,1,0,1,64,64,0,0,0,64,1,62583
3614,14,9,13,5,0,0,5,0,3,0,459500
3615,6,0,6,7,1,0,0,6,7,1,145541
3616,11,12,16,64,1,0,63,0,64,1,324458
3617,5,1,3,51,39,0,12,0,51,1,106708
3618,5,1,7,36,22,0,0,14,36,1,106667
3619,10,2,17,40,20,0,0,20,40,1,278875
3620,5,1,8,64,0,0,36,28,64,1,106625
3621,6,3,14,41,0,25,16,0,41,1,145375
3622,19,25,29,26,24,0,0,2,26,1,858958
3623,9,2,14,64,0,64,0,0,64,1,235500
3624,8,3,10,64,0,0,64,0,64,1,204000
3625,8,5,8,46,46,0,0,0,46,1,203833
3626,10,1,12,64,0,45,0,19,64,1,275750
3627,9,7,15,64,8,15,41,0,64,1,235625
3628,7,5,12,64,41,0,12,11,64,1,176666
3629,6,3,11,64,12,0,52,0,64,1,153459
3630,10,6,17,46,0,31,0,15,46,1,275333
3631,10,5,13,64,64,0,0,0,64,1,275500
3632,10,4,18,64,0,0,58,6,64,1,275375
3633,4,0,6,64,0,21,0,43,64,1,83459
3634,10,5,14,64,7,1,0,56,64,1,295083
3635,9,2,10,64,8,8,21,27,64,1,235500
3636,7,2,9,0,0,0,0,0,0,0,173667
3637,7,2,12,28,22,0,0,6,28,1,171833
3638,5,1,12,12,0,0,0,12,12,1,103750
3639,4,1,1,64,0,0,64,0,64,1,81042
3640,8,1,8,64,0,64,0,0,64,1,198167
3641,10,2,14,64,0,0,0,64,64,1,271584
3642,2,0,0,64,64,0,0,0,64,1,62958
3643,5,2,11,64,0,9,18,37,64,1,103875
3644,4,0,6,42,17,0,25,0,38,0,81083
3645,11,5,20,23,0,23,0,0,23,1,312208
3646,6,1,9,64,36,0,28,0,64,1,141541
3647,12,11,23,43,0,35,0,8,43,1,356166
3648,10,4,10,64,38,0,26,0,64,1,267792
3649,4,0,4,64,64,0,0,0,64,1,81041
3650,12,7,17,64,14,0,50,0,64,1,359708
3651,8,4,8,64,63,0,1,0,64,1,198292
3652,9,4,17,64,0,0,64,0,64,1,228958
3653,5,2,7,64,63,0,0,1,64,1,103834
3654,8,3,15,55,0,15,37,3,55,1,201750
3655,4,0,8,64,22,19,0,23,64,1,81000
3656,10,8,14,47,0,4,0,43,47,1,268083
3657,7,10,11,64,0,0,12,52,64,1,175583
3658,6,3,6,46,2,19,0,25,46,1,141458
3659,8,2,8,39,0,0,39,0,39,1,207250
3660,5,2,6,53,0,0,10,43,53,1,106542
3661,7,1,12,64,8,43,10,3,64,1,176666
3662,11,4,18,64,19,45,0,0,64,1,324250
3663,7,1,14,43,6,28,9,0,43,1,176625
3664,10,7,8,15,0,0,0,15,15,1,279125
3665,8,1,23,64,0,64,0,0,64,1,203750
3666,11,6,30,64,8,0,5,51,64,1,324417
3667,11,6,12,20,0,0,5,15,20,1,320417
3668,13,12,27,44,0,0,44,0,44,1,433167
3669,9,3,14,64,61,3,0,0,64,1,239000
3670,15,15,21,64,0,0,64,0,64,1,538417
3671,9,1,16,64,8,17,39,0,64,1,240666
3672,7,3,13,64,64,0,0,0,64,1,176625
3673,14,7,32,64,64,0,0,0,64,1,466208
3674,6,0,14,64,64,0,0,0,64,1,158708
3675,5,2,5,55,19,0,36,0,55,1,106709
3676,3,1,8,64,0,16,0,48,64,1,69083
3677,7,3,7,64,50,10,4,0,64,1,176750
3678,6,1,7,24,0,0,0,24,24,1,145459
3679,4,1,3,64,0,0,64,0,64,1,86958
3680,3,1,7,64,0,48,16,0,64,1,74208
3681,12,6,20,64,0,0,64,0,64,1,366292
3682,11,8,15,64,30,0,2,32,64,1,320333
3683,6,1,9,64,0,8,56,0,64,1,145375
3684,10,3,14,64,0,0,2,62,64,1,295750
3685,11,7,18,64,13,44,7,0,64,1,329375
3686,5,2,3,64,0,0,0,64,64,1,106709
3687,5,1,8,46,0,0,46,0,46,1,106625
3688,8,5,13,54,0,0,15,39,54,1,203916
3689,13,8,17,64,0,0,64,0,64,1,425250
3690,5,3,6,64,49,0,0,15,64,1,106917
3691,6,0,3,64,0,40,0,24,64,1,145500
3692,6,1,9,64,64,0,0,0,64,1,148917
3693,8,3,9,64,0,0,63,1,64,1,206667
3694,7,3,12,50,0,0,28,22,50,1,172250
3695,4,1,6,64,0,19,45,0,64,1,81125
3696,0,0,0,0,0,0,0,0,0,0,584
3697,11,4,16,46,3,0,0,43,46,1,312208
3698,6,3,12,64,0,0,64,0,64,1,141500
3699,6,4,11,54,0,0,26,28,54,1,144958
3700,12,7,14,44,44,0,0,0,44,1,356500
3701,7,6,6,41,0,41,0,0,41,1,172041
3702,9,5,16,64,0,30,34,0,64,1,229083
3703,9,3,17,60,60,0,0,0,60,1,229250
3704,4,1,6,64,54,10,0,0,64,1,81000
3705,12,10,23,64,0,0,50,14,64,1,359625
3706,11,6,25,64,0,0,54,10,64,1,324916
3707,6,1,7,63,10,1,0,52,63,1,141208
3708,8,5,13,64,16,0,40,8,64,1,198291
3709,10,5,18,64,6,52,6,0,64,1,271583
3710,9,3,21,45,12,0,0,33,45,1,243833
3711,8,5,11,0,0,0,0,0,0,0,198417
3712,5,0,10,64,0,22,0,42,64,1,103667
3713,4,0,5,64,0,0,41,23,64,1,81000
3714,7,3,16,64,0,0,1,63,64,1,172166
3715,6,1,15,0,0,0,0,0,0,0,148917
3716,7,2,10,64,16,2,46,0,64,1,182292
3717,5,2,9,25,25,0,0,0,25,1,103667
3718,10,4,17,64,50,0,3,11,64,1,268125
3719,9,3,20,34,0,0,4,30,34,1,232500
3720,7,7,9,64,0,0,0,64,64,1,193167
3721,11,7,18,50,43,0,7,0,50,1,319792
3722,2,0,0,64,0,0,64,0,64,1,69458
3723,12,7,28,31,0,26,0,5,31,1,359625
3724,6,2,7,29,0,0,17,12,29,1,141500
3725,7,2,9,64,0,48,0,16,64,1,172000
3726,8,3,13,64,36,0,3,25,64,1,200125
3727,7,5,7,64,64,0,0,0,64,1,171917
3728,11,7,21,33,0,33,0,0,33,1,312166
3729,6,2,4,48,0,0,48,0,48,1,148917
3730,7,3,12,0,0,0,0,0,0,0,171917
3731,9,3,11,13,0,0,0,13,13,1,229209
3732,6,2,11,64,0,0,57,7,64,1,145792
3733,6,3,7,62,17,43,0,2,62,1,141542
3734,8,5,10,58,39,0,19,0,58,1,205166
3735,13,4,21,17,0,16,0,1,17,1,426084
3736,12,11,22,32,0,0,32,0,32,1,357709
3737,7,0,8,34,27,0,0,7,27,0,184500
3738,6,1,6,64,19,35,10,0,64,1,141334
3739,14,7,22,46,8,0,35,3,46,1,454208
3740,9,4,10,64,0,0,41,23,64,1,229125
3741,7,5,10,64,0,0,20,44,64,1,172125
3742,4,0,5,64,0,0,64,0,64,1,81000
3743,6,4,8,64,0,17,0,47,64,1,141417
3744,5,5,4,20,20,0,0,0,20,1,103709
3745,7,3,11,64,10,8,45,1,64,1,172084
3746,6,3,14,61,11,0,47,3,61,1,152916
3747,9,6,14,27,0,0,0,27,27,1,229125
3748,6,2,11,64,0,0,31,33,64,1,141417
3749,3,0,7,64,0,6,12,46,64,1,67333
3750,5,3,13,64,40,24,0,0,64,1,103708
3751,5,2,3,64,0,12,0,52,64,1,103833
3752,7,2,10,64,0,64,0,0,64,1,175292
3753,7,3,13,64,37,0,27,0,64,1,172209
3754,7,1,11,64,0,25,0,39,64,1,171834
3755,8,4,6,64,0,0,0,64,64,1,198250
3756,5,1,0,0,0,0,0,0,0,0,103750
