id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
1806,15,11,22,64,64,0,0,0,64,1,520500
1807,11,7,23,64,55,9,0,0,64,1,312584
1808,8,2,9,14,0,0,14,0,14,1,201667
1809,19,14,30,25,1,0,0,24,24,0,798708
1810,12,6,19,64,30,23,6,5,64,1,367041
1811,4,3,6,64,28,0,36,0,64,1,84833
1812,10,4,15,53,14,34,0,5,53,1,276958
1813,6,1,6,64,31,33,0,0,64,1,170416
1814,6,3,6,64,0,64,0,0,64,1,170625
1815,4,0,7,64,0,3,9,52,64,1,84750
1816,5,0,7,33,5,18,0,10,23,0,100625
1817,12,4,21,62,0,1,0,61,62,1,368792
1818,9,2,17,64,0,64,0,0,64,1,232292
1819,8,4,12,64,63,0,0,1,64,1,201917
1820,8,2,10,64,42,22,0,0,64,1,198166
1821,12,12,21,64,29,28,7,0,64,1,359750
1822,11,6,12,48,48,0,0,0,48,1,329917
1823,4,1,5,64,50,0,6,8,64,1,84833
1824,10,5,12,64,19,6,0,39,64,1,286584
1825,7,4,5,8,0,8,0,0,8,1,185667
1826,11,3,17,45,0,23,20,2,45,1,351375
1827,6,5,11,64,0,29,0,35,64,1,174083
1828,15,12,20,64,8,56,0,0,64,1,556959
1829,5,1,11,29,0,29,0,0,29,1,101334
1830,2,0,2,0,0,0,0,0,0,0,76583
1831,9,5,8,64,16,48,0,0,64,1,235791
1832,9,3,20,64,64,0,0,0,64,1,233000
1833,4,0,4,50,0,0,50,0,50,1,88542
1834,9,11,13,64,0,0,64,0,64,1,229667
1835,15,8,27,64,55,0,9,0,64,1,526666
1836,5,0,8,49,19,23,7,0,49,1,101083
1837,9,4,27,35,35,0,0,0,35,1,229083
1838,9,4,13,64,12,0,0,52,64,1,228583
1839,7,1,13,63,0,34,0,29,63,1,172125
1840,3,0,6,64,0,0,64,0,64,1,168084
1841,10,8,12,64,0,48,16,0,64,1,275125
1842,9,3,17,26,0,0,0,26,26,1,252500
1843,6,0,12,64,59,1,4,0,64,1,182333
1844,4,0,8,64,0,22,42,0,64,1,84916
1845,8,6,13,42,0,15,27,0,42,1,198500
1846,3,2,4,64,45,16,0,3,64,1,129417
1847,4,0,4,64,6,58,0,0,64,1,84917
1848,9,5,12,32,0,0,32,0,32,1,228709
1849,6,1,8,64,0,64,0,0,64,1,176291
1850,18,14,16,43,43,0,0,0,43,1,761708
1851,10,7,10,64,9,55,0,0,64,1,290333
1852,6,0,6,11,0,11,0,0,10,0,177667
1853,5,0,13,64,64,0,0,0,64,1,112208
1854,7,1,14,28,0,24,0,4,28,1,186042
1855,4,0,5,64,60,0,0,4,64,1,88416
1856,11,9,15,64,0,27,33,4,64,1,349166
1857,6,0,6,32,0,0,0,32,32,1,187458
1858,11,6,19,64,18,0,27,19,64,1,326042
1859,8,4,11,64,64,0,0,0,64,1,211000
1860,10,3,16,64,26,34,4,0,64,1,279083
1861,8,2,20,60,0,60,0,0,60,1,223750
1862,12,7,12,64,64,0,0,0,64,1,365791
1863,7,2,13,64,0,0,43,21,64,1,181291
1864,8,2,10,57,27,4,0,26,57,1,202458
1865,9,2,13,64,0,0,64,0,64,1,228834
1866,3,0,9,64,0,64,0,0,64,1,129500
1867,13,9,20,64,64,0,0,0,64,1,427334
1868,14,12,24,25,9,9,6,1,25,1,467875
1869,5,4,7,26,5,21,0,0,20,0,100875
1870,9,5,15,64,0,64,0,0,64,1,252417
1871,10,6,18,64,0,22,0,42,64,1,274375
1872,10,3,17,39,39,0,0,0,39,1,292042
1873,4,1,9,64,47,17,0,0,64,1,90542
1874,7,3,10,64,4,0,51,9,64,1,188375
1875,11,7,19,11,10,1,0,0,11,1,336333
1876,7,1,7,64,64,0,0,0,64,1,176834
1877,11,5,23,64,63,0,1,0,64,1,341042
1878,5,3,10,40,6,0,34,0,40,1,104125
1879,11,8,21,64,10,30,24,0,64,1,333375
1880,11,3,14,42,0,0,42,0,42,1,343792
1881,5,1,10,43,0,13,22,8,43,1,107667
1882,8,1,16,64,0,63,0,1,64,1,209166
1883,11,5,10,4,0,0,0,4,4,1,315584
1884,8,2,11,64,14,4,0,46,64,1,203000
1885,11,9,19,64,64,0,0,0,64,1,331708
1886,5,1,8,64,0,64,0,0,64,1,100667
1887,5,0,11,64,64,0,0,0,64,1,100708
1888,3,0,3,64,0,0,0,64,64,1,128375
1889,12,5,22,45,41,4,0,0,45,1,359208
1890,5,0,4,64,0,44,20,0,64,1,104750
1891,10,5,13,21,2,0,0,19,21,1,276959
1892,10,8,11,19,17,2,0,0,17,0,289542
1893,10,5,19,64,0,0,0,64,64,1,267209
1894,5,0,10,50,2,48,0,0,50,1,100666
1895,5,3,7,64,2,15,34,13,64,1,104250
1896,8,4,16,64,49,0,7,8,64,1,198500
1897,15,10,29,64,45,19,0,0,64,1,520375
1898,13,3,18,64,7,57,0,0,64,1,405542
1899,10,8,22,30,24,5,1,0,30,1,274167
1900,4,2,8,64,35,29,0,0,64,1,84667
1901,7,5,12,57,0,11,0,46,57,1,172167
1902,9,8,12,64,6,0,58,0,64,1,228750
1903,8,1,9,52,52,0,0,0,52,1,198334
1904,8,3,8,64,34,30,0,0,64,1,204958
1905,9,3,15,64,45,19,0,0,64,1,229625
1906,6,3,9,33,12,0,0,21,33,1,171000
1907,6,3,6,64,52,0,12,0,64,1,170375
1908,5,2,8,64,64,0,0,0,64,1,101542
1909,9,4,12,64,0,64,0,0,64,1,228959
1910,10,5,20,48,0,0,28,20,48,1,267250
1911,9,5,12,23,0,23,0,0,23,1,228916
1912,5,2,12,64,60,4,0,0,64,1,100666
1913,14,4,19,19,0,0,7,12,12,0,469333
1914,5,0,5,64,64,0,0,0,64,1,100584
1915,3,0,5,61,10,0,51,0,61,1,129375
1916,10,3,8,53,0,0,53,0,53,1,267375
1917,10,3,16,64,8,56,0,0,64,1,305625
1918,12,13,20,14,0,13,0,1,14,1,356792
1919,8,5,17,23,5,0,18,0,18,0,198459
1920,9,5,18,27,0,11,0,16,27,1,242000
1921,6,0,5,64,64,0,0,0,64,1,181875
1922,8,7,11,64,17,10,37,0,64,1,213584
1923,4,3,4,64,0,64,0,0,64,1,88750
1924,6,4,10,64,41,23,0,0,64,1,188250
1925,6,4,9,62,32,19,11,0,62,1,170291
1926,10,5,11,3,3,0,0,0,3,1,267458
1927,7,2,9,64,0,0,0,64,64,1,172125
1928,8,2,16,45,0,0,18,27,45,1,204209
1929,10,7,15,63,0,21,42,0,63,1,267792
1930,4,0,4,64,36,0,0,28,64,1,84875
1931,7,1,18,64,0,36,28,0,64,1,171875
1932,6,0,7,64,0,32,32,0,64,1,182333
1933,5,2,5,64,64,0,0,0,64,1,108667
1934,10,6,16,64,0,12,1,51,64,1,274709
1935,10,3,20,64,0,0,64,0,64,1,267458
1936,10,5,19,60,29,31,0,0,60,1,272417
1937,12,15,14,35,0,0,0,35,35,1,356417
1938,9,3,15,61,23,15,0,23,61,1,241916
1939,9,7,12,21,21,0,0,0,21,1,228791
1940,11,7,18,56,0,0,30,26,56,1,314417
1941,12,12,15,64,64,0,0,0,64,1,360625
1942,12,10,21,64,17,0,37,10,64,1,377958
1943,11,13,15,64,0,64,0,0,64,1,332000
1944,6,1,7,58,0,35,0,23,58,1,188167
1945,2,1,4,64,7,36,0,21,64,1,67000
1946,7,1,8,62,62,0,0,0,62,1,185959
1947,3,1,3,40,15,25,0,0,40,1,134916
1948,7,6,14,34,34,0,0,0,34,1,179791
1949,4,0,8,64,0,0,60,4,64,1,88708
1950,7,1,9,55,24,23,8,0,55,1,186083
1951,10,5,15,64,0,34,30,0,64,1,278833
1952,7,1,10,64,28,32,4,0,64,1,190083
1953,4,0,5,4,4,0,0,0,4,1,87541
1954,7,1,14,37,0,37,0,0,37,1,172125
1955,9,2,16,64,35,0,0,29,64,1,254959
1956,8,6,13,61,0,0,29,32,61,1,207042
1957,4,0,10,27,19,0,0,8,27,1,88458
1958,11,8,16,60,58,2,0,0,60,1,312500
1959,9,6,15,21,16,0,0,5,16,0,250167
1960,9,7,20,41,0,41,0,0,41,1,247334
1961,5,0,11,19,0,0,0,19,19,1,100750
1962,11,6,17,64,0,61,0,3,64,1,315458
1963,7,2,11,4,0,4,0,0,3,0,172042
1964,4,0,6,64,27,37,0,0,64,1,84875
1965,7,1,14,63,38,13,12,0,63,1,183291
1966,6,1,9,57,57,0,0,0,57,1,170375
1967,4,1,4,64,64,0,0,0,64,1,84833
1968,9,3,16,64,46,18,0,0,64,1,229000
1969,7,0,10,64,0,64,0,0,64,1,171875
1970,6,2,8,44,0,0,0,44,44,1,179166
1971,10,6,18,64,0,41,23,0,64,1,267584
1972,4,0,7,64,37,0,27,0,64,1,84667
1973,7,3,8,20,0,0,0,20,20,1,172167
1974,9,6,15,64,12,1,23,28,64,1,247417
1975,6,6,14,64,43,10,0,11,64,1,170291
1976,8,3,12,64,34,0,30,0,64,1,198292
1977,5,1,5,64,45,0,19,0,64,1,100750
1978,6,4,10,64,0,35,29,0,64,1,175750
1979,10,3,17,35,9,22,4,0,35,1,286083
1980,2,0,3,64,0,52,0,12,64,1,64167
1981,8,4,11,61,0,61,0,0,61,1,198375
1982,12,8,14,54,33,11,10,0,54,1,360708
1983,9,2,17,64,0,63,0,1,64,1,229667
1984,6,4,11,62,19,0,0,43,62,1,170166
1985,6,1,2,12,0,0,12,0,12,1,170042
1986,4,2,5,28,4,0,0,24,28,1,89417
1987,8,5,16,56,22,34,0,0,56,1,198459
1988,6,2,8,64,17,19,28,0,64,1,190458
1989,7,4,8,64,1,0,30,33,64,1,182208
1990,6,2,7,64,0,0,0,64,64,1,170083
1991,7,6,8,4,1,3,0,0,4,1,172084
1992,8,1,10,64,2,0,37,25,64,1,201667
1993,7,3,9,64,26,0,38,0,64,1,171833
1994,9,4,14,64,58,0,6,0,64,1,228917
1995,9,4,21,44,3,33,8,0,44,1,232083
1996,11,4,17,64,0,35,20,9,64,1,312292
1997,7,4,16,59,50,0,4,5,59,1,173542
1998,14,8,13,52,8,0,44,0,52,1,464792
1999,6,0,9,36,0,22,14,0,36,1,170209
2000,10,9,18,29,22,0,7,0,29,1,286292
2001,7,3,11,2,0,0,2,0,2,1,185708
2002,7,4,13,64,0,0,53,11,64,1,175542
2003,7,1,5,59,0,59,0,0,59,1,171792
2004,7,1,8,64,64,0,0,0,64,1,171750
2005,5,0,7,34,0,11,23,0,23,0,104209
2006,4,1,6,64,30,0,12,22,64,1,86583
2007,6,2,6,64,64,0,0,0,64,1,175042
2008,11,8,16,61,11,42,0,8,61,1,320875
2009,9,4,14,56,20,0,0,36,56,1,235167
2010,5,3,7,37,0,28,0,9,37,1,104917
2011,14,13,23,64,0,64,0,0,64,1,481583
2012,10,8,12,0,0,0,0,0,0,0,288834
2013,9,5,19,0,0,0,0,0,0,0,244875
2014,3,1,4,64,0,61,3,0,64,1,133125
2015,5,3,10,11,11,0,0,0,11,1,107042
2016,13,7,18,64,0,0,0,64,64,1,420667
2017,6,2,12,64,60,0,0,4,64,1,189875
2018,4,0,6,64,64,0,0,0,64,1,87209
2019,9,3,6,29,0,18,0,11,29,1,234958
2020,6,5,7,33,0,0,0,33,33,1,192084
2021,7,1,12,9,0,9,0,0,9,1,176750
2022,8,1,13,64,0,12,0,52,64,1,203875
2023,10,8,19,64,45,0,18,1,64,1,274917
2024,8,4,7,64,21,43,0,0,64,1,203708
2025,11,7,30,50,28,22,0,0,50,1,343791
2026,9,6,18,19,19,0,0,0,19,1,235084
2027,8,4,9,22,0,22,0,0,22,1,207208
2028,6,4,11,64,0,64,0,0,64,1,175000
2029,10,3,11,50,28,0,18,4,50,1,278334
2030,6,2,9,57,37,0,20,0,57,1,184625
2031,6,0,6,18,0,0,18,0,18,1,190000
2032,4,1,3,64,22,42,0,0,64,1,87750
2033,7,6,11,64,0,54,10,0,64,1,177541
2034,8,2,13,47,0,47,0,0,47,1,204166
2035,8,2,18,58,17,0,41,0,58,1,204334
2036,7,1,7,43,6,37,0,0,43,1,172750
2037,12,5,16,62,7,54,0,1,62,1,360041
2038,5,1,8,61,17,44,0,0,61,1,100833
2039,14,13,20,26,26,0,0,0,26,1,450833
2040,9,3,10,64,21,17,4,22,64,1,236459
2041,12,5,13,64,64,0,0,0,64,1,359583
2042,15,14,22,64,0,64,0,0,64,1,543416
2043,10,4,17,64,64,0,0,0,64,1,267500
2044,10,6,16,45,22,0,23,0,45,1,274250
2045,11,1,15,64,25,0,0,39,64,1,312125
2046,4,1,8,64,37,0,0,27,64,1,84917
2047,15,9,20,0,0,0,0,0,0,0,536833
2048,8,2,17,64,0,24,36,4,64,1,198375
2049,5,0,8,40,0,4,36,0,36,0,100792
2050,5,2,7,58,17,6,35,0,58,1,100750
2051,7,1,15,64,0,0,63,1,64,1,172125
2052,6,1,16,53,20,0,0,33,53,1,170208
2053,9,4,21,46,0,26,20,0,46,1,229125
2054,5,1,6,64,54,10,0,0,64,1,100542
2055,8,5,12,44,0,0,44,0,44,1,201083
2056,7,1,8,50,0,50,0,0,50,1,171917
2057,7,3,8,62,3,59,0,0,62,1,172084
2058,4,2,6,36,0,0,36,0,36,1,84875
2059,3,1,5,64,0,0,0,64,64,1,129500
2060,7,1,9,62,0,29,32,1,62,1,171917
2061,7,3,16,63,0,0,63,0,63,1,172042
2062,7,2,14,37,34,3,0,0,37,1,171958
2063,7,2,13,34,0,0,34,0,34,1,179375
2064,6,2,8,38,0,8,0,30,38,1,177125
2065,5,2,14,16,0,0,0,16,16,1,100791
2066,8,3,18,64,37,11,0,16,64,1,203750
2067,11,5,22,64,46,0,18,0,64,1,338625
2068,5,1,8,60,0,20,0,40,60,1,103500
2069,3,0,6,64,0,0,1,63,64,1,133041
2070,10,6,13,64,24,0,40,0,64,1,275000
2071,8,6,12,45,11,0,0,34,45,1,203917
2072,6,1,12,64,48,16,0,0,64,1,175291
2073,12,6,27,64,0,0,64,0,64,1,372500
2074,7,1,16,64,64,0,0,0,64,1,176875
2075,8,2,12,60,0,23,37,0,60,1,203792
2076,6,2,10,14,14,0,0,0,14,1,175167
2077,6,2,4,64,0,64,0,0,64,1,175125
2078,7,3,13,64,0,0,21,43,64,1,176917
2079,7,3,11,64,0,23,0,41,64,1,176792
2080,11,4,20,64,2,2,59,1,64,1,322708
2081,6,1,11,64,8,0,56,0,64,1,175167
2082,9,3,9,64,0,21,43,0,64,1,238583
2083,8,2,12,38,18,0,10,10,38,1,203792
2084,6,2,11,64,0,34,26,4,64,1,181417
2085,5,2,7,4,1,0,0,3,4,1,111083
2086,4,0,4,64,0,16,48,0,64,1,87250
2087,11,4,24,63,46,0,0,17,63,1,324334
2088,4,1,6,6,0,0,0,6,6,1,94125
2089,7,1,9,64,0,0,64,0,64,1,177000
2090,10,5,17,64,5,52,7,0,64,1,275000
2091,8,1,13,37,0,28,1,8,33,0,207375
2092,5,3,6,64,3,61,0,0,64,1,111416
2093,7,3,11,56,0,0,0,56,56,1,186083
2094,10,4,15,64,0,1,0,63,64,1,278333
2095,12,1,16,0,0,0,0,0,0,0,373834
2096,2,0,3,64,32,22,10,0,64,1,65875
2097,8,4,17,64,28,36,0,0,64,1,204708
2098,10,1,15,64,0,64,0,0,64,1,280791
2099,6,3,7,64,0,51,0,13,64,1,188041
2100,6,0,6,64,32,2,16,14,64,1,184667
2101,6,4,7,57,38,0,0,19,57,1,178083
2102,8,2,11,64,27,7,30,0,64,1,205084
2103,7,3,13,36,0,0,0,36,36,1,177458
2104,8,4,10,38,19,13,6,0,38,1,204250
2105,10,2,14,64,13,0,0,51,64,1,276333
2106,8,4,12,64,61,0,3,0,64,1,211458
2107,6,0,6,19,0,3,16,0,19,1,175042
2108,10,4,14,64,0,64,0,0,64,1,275000
2109,3,0,7,48,33,0,15,0,48,1,132959
2110,10,5,20,0,0,0,0,0,0,0,274958
2111,6,3,13,64,0,16,48,0,64,1,175167
2112,9,1,17,64,0,64,0,0,64,1,235334
2113,7,0,16,64,56,0,0,8,64,1,193375
2114,9,6,14,27,27,0,0,0,27,1,236916
2115,10,5,17,60,39,0,21,0,60,1,275167
2116,5,1,6,64,1,62,1,0,64,1,103375
2117,11,7,25,16,10,6,0,0,10,0,322750
2118,5,0,7,64,9,0,0,55,64,1,103584
2119,7,3,11,22,12,10,0,0,22,1,178208
2120,10,2,21,64,0,4,60,0,64,1,280416
2121,6,1,7,64,53,0,0,11,64,1,175208
2122,5,0,7,33,33,0,0,0,33,1,103416
2123,9,5,13,64,50,0,0,14,64,1,235167
2124,4,3,5,64,22,0,0,42,64,1,87083
2125,10,3,16,64,62,2,0,0,64,1,274875
2126,8,4,13,60,0,24,36,0,60,1,203958
2127,7,3,6,64,0,0,0,64,64,1,176875
2128,7,5,13,21,4,6,8,3,13,0,177250
2129,6,2,10,64,0,0,9,55,64,1,175167
2130,9,5,13,64,64,0,0,0,64,1,235000
2131,7,0,14,64,24,39,1,0,64,1,177041
2132,4,0,3,64,0,0,64,0,64,1,87209
2133,7,3,15,29,0,29,0,0,29,1,176917
2134,8,3,12,55,7,19,0,29,55,1,213375
2135,5,0,10,64,42,0,22,0,64,1,111834
2136,11,7,13,64,62,2,0,0,64,1,421125
2137,14,11,23,42,0,32,0,10,39,0,449708
2138,8,2,17,46,0,0,0,46,46,1,211958
2139,8,2,16,21,12,0,3,6,21,1,198458
2140,10,8,13,50,0,0,50,0,50,1,267875
2141,8,5,13,34,26,0,0,8,34,1,208125
2142,6,7,8,64,0,0,60,4,64,1,174083
2143,7,3,16,64,0,64,0,0,64,1,187500
2144,11,3,15,64,0,64,0,0,64,1,312792
2145,9,4,17,64,35,29,0,0,64,1,229333
2146,9,6,13,55,7,0,47,1,55,1,241542
2147,12,13,13,21,0,8,2,11,13,0,364917
2148,7,5,12,64,0,0,64,0,64,1,172417
2149,6,1,11,64,0,0,0,64,64,1,170708
2150,8,3,12,64,0,64,0,0,64,1,198583
2151,13,13,20,46,0,5,18,23,46,1,420333
2152,8,1,12,64,0,4,60,0,64,1,198459
2153,8,4,14,34,0,28,0,6,34,1,198417
2154,14,9,27,29,0,0,29,0,29,1,446708
2155,8,3,8,49,16,23,0,10,49,1,199583
2156,11,9,23,25,8,17,0,0,25,1,322666
2157,3,1,8,64,0,42,22,0,64,1,129792
2158,8,3,16,64,63,1,0,0,64,1,208458
2159,11,8,21,49,11,38,0,0,49,1,342375
2160,8,1,7,64,0,10,54,0,64,1,210416
2161,10,2,17,61,49,0,6,6,61,1,290708
2162,9,4,8,37,29,8,0,0,37,1,254583
2163,11,7,18,64,17,0,47,0,64,1,322458
2164,12,3,16,60,0,42,18,0,60,1,363375
2165,3,2,3,64,30,4,30,0,64,1,139000
2166,7,2,11,41,0,41,0,0,41,1,176416
2167,7,5,5,59,59,0,0,0,59,1,188584
2168,8,2,11,64,63,1,0,0,64,1,201750
2169,10,6,14,20,0,0,3,17,17,0,275375
2170,10,5,20,64,0,54,6,4,64,1,271083
2171,5,1,8,64,64,0,0,0,64,1,101208
2172,7,4,9,62,0,0,62,0,62,1,171917
2173,7,4,9,64,58,0,0,6,64,1,185417
2174,10,6,12,64,0,0,64,0,64,1,267250
2175,9,7,10,62,59,0,3,0,62,1,232083
2176,13,9,20,64,24,1,39,0,64,1,421291
2177,7,3,10,47,0,14,0,33,47,1,172000
2178,11,6,15,0,0,0,0,0,0,0,325125
2179,13,6,25,53,0,15,17,21,53,1,408959
2180,7,2,17,56,1,5,43,7,56,1,171958
2181,2,0,6,64,0,0,64,0,64,1,64041
2182,11,3,16,64,13,51,0,0,64,1,312084
2183,6,2,10,64,6,0,0,58,64,1,186667
2184,4,0,8,38,38,0,0,0,38,1,87250
2185,7,1,9,46,32,0,14,0,32,0,176792
2186,4,1,5,64,0,6,0,58,64,1,92209
2187,12,8,22,46,2,0,0,44,46,1,366500
2188,4,0,5,64,8,56,0,0,64,1,87083
2189,4,0,6,64,0,7,57,0,64,1,87084
2190,11,11,21,64,0,23,0,41,64,1,321166
2191,7,2,11,64,37,6,21,0,64,1,201917
2192,12,8,16,51,0,0,0,51,51,1,388250
2193,9,7,13,47,0,0,21,26,47,1,238583
2194,10,6,19,35,0,26,9,0,35,1,284375
2195,12,9,16,19,16,0,0,3,19,1,386166
2196,4,1,6,64,64,0,0,0,64,1,87167
2197,3,0,7,64,0,0,64,0,64,1,133042
2198,6,0,9,37,0,3,0,34,37,1,178583
2199,5,1,9,64,9,0,0,55,64,1,103500
2200,7,3,9,51,6,0,0,45,51,1,187583
2201,13,4,20,64,42,5,14,3,64,1,461167
2202,11,3,13,64,64,0,0,0,64,1,321084
2203,6,1,6,64,22,4,22,16,64,1,182417
2204,7,1,15,61,0,0,58,3,61,1,177083
2205,9,8,12,64,2,44,18,0,64,1,252708
2206,7,2,7,64,4,18,36,6,64,1,177833
2207,8,1,10,64,16,8,0,40,64,1,203792
2208,11,6,18,64,2,21,41,0,64,1,333584
2209,4,1,7,64,27,33,4,0,64,1,92334
2210,8,4,9,21,6,0,0,15,21,1,230083
2211,14,18,15,52,47,5,0,0,52,1,492917
2212,5,3,6,64,53,11,0,0,64,1,101042
2213,3,1,1,64,16,0,0,48,64,1,129916
2214,6,1,11,34,0,34,0,0,34,1,174625
2215,4,1,10,64,6,52,0,6,64,1,85125
2216,6,4,10,63,0,18,1,44,63,1,170250
2217,12,12,24,64,44,0,20,0,64,1,356708
2218,7,2,6,63,51,0,12,0,63,1,172333
2219,5,1,12,43,0,8,0,35,43,1,100625
2220,7,2,13,64,64,0,0,0,64,1,171958
2221,7,0,12,64,61,0,0,3,64,1,183792
2222,12,4,20,56,0,0,1,55,56,1,359875
2223,8,4,20,64,64,0,0,0,64,1,206000
2224,2,0,3,64,0,0,0,64,64,1,64500
2225,8,5,15,48,0,0,0,48,48,1,198250
2226,8,6,9,64,64,0,0,0,64,1,201791
2227,8,0,8,53,7,46,0,0,53,1,198250
2228,7,5,10,64,64,0,0,0,64,1,175459
2229,9,5,18,44,43,0,1,0,43,0,232875
2230,3,0,1,64,64,0,0,0,64,1,129542
2231,2,1,1,64,0,0,64,0,64,1,67333
2232,15,11,26,64,51,13,0,0,64,1,531417
2233,8,3,14,64,22,26,15,1,64,1,215291
2234,12,7,15,63,0,63,0,0,63,1,363750
2235,4,1,3,30,30,0,0,0,30,1,94750
2236,9,7,16,39,4,23,12,0,35,0,241250
2237,8,5,9,44,0,0,20,24,44,1,198459
2238,4,0,5,64,0,64,0,0,64,1,98292
2239,3,1,7,64,0,64,0,0,64,1,129417
2240,9,5,12,24,0,24,0,0,24,1,228916
2241,6,3,9,64,64,0,0,0,64,1,177792
2242,9,4,10,62,7,29,26,0,62,1,228583
2243,10,5,25,50,5,25,0,20,50,1,283250
2244,1,0,2,64,0,0,0,64,64,1,60875
2245,12,9,14,64,48,16,0,0,64,1,406250
2246,5,2,7,64,24,11,29,0,64,1,122542
2247,8,1,9,64,62,0,0,2,64,1,237083
2248,9,5,12,36,0,0,0,36,36,1,246000
2249,9,3,17,3,0,0,3,0,3,1,248583
2250,7,2,7,64,64,0,0,0,64,1,172167
2251,7,5,7,3,0,0,0,3,3,1,171917
2252,8,6,17,32,32,0,0,0,32,1,226667
2253,6,7,10,42,42,0,0,0,42,1,170584
2254,7,3,8,64,0,64,0,0,64,1,178708
2255,8,3,15,54,0,54,0,0,54,1,198333
2256,5,0,5,64,56,0,0,8,64,1,100667
2257,14,11,21,58,0,21,6,31,58,1,447292
2258,14,6,20,29,0,26,3,0,29,1,450083
2259,12,3,21,47,47,0,0,0,47,1,360333
2260,4,2,9,64,2,16,44,2,64,1,88208
2261,9,7,15,52,29,0,0,23,52,1,241208
2262,7,2,13,64,0,7,0,57,64,1,175625
2263,14,15,20,64,0,64,0,0,64,1,450166
2264,8,5,8,64,57,7,0,0,64,1,198333
2265,3,0,7,51,0,0,0,51,51,1,129583
2266,7,1,13,25,6,13,0,6,25,1,171917
2267,5,1,14,7,0,3,4,0,4,0,100583
2268,7,5,10,46,0,0,46,0,46,1,175458
2269,2,0,5,64,0,0,12,52,64,1,63958
2270,3,1,7,0,0,0,0,0,0,0,129416
2271,11,6,20,18,18,0,0,0,18,1,315750
2272,6,1,13,64,0,14,0,50,64,1,170292
2273,7,1,17,42,42,0,0,0,42,1,172083
2274,5,1,9,64,41,0,0,23,64,1,100791
2275,11,3,17,64,6,1,57,0,64,1,315541
2276,9,4,10,64,6,58,0,0,64,1,228542
2277,5,1,3,64,64,0,0,0,64,1,100625
2278,3,0,4,64,10,0,0,54,64,1,157000
2279,7,1,10,64,0,64,0,0,64,1,172583
2280,3,1,8,27,0,27,0,0,27,1,129667
2281,9,5,14,38,12,10,4,12,38,1,248500
2282,8,2,9,62,16,11,35,0,62,1,206833
2283,5,1,12,43,20,8,15,0,43,1,118542
2284,6,3,11,59,1,0,43,15,57,0,181334
2285,8,3,9,64,36,28,0,0,64,1,206916
2286,4,0,7,29,0,0,0,29,29,1,92083
2287,6,2,7,64,0,29,19,16,64,1,177667
2288,9,4,10,64,64,0,0,0,64,1,237333
2289,4,1,7,64,64,0,0,0,64,1,84917
2290,3,2,5,64,0,0,64,0,64,1,129458
2291,6,0,11,64,0,13,11,40,64,1,173875
2292,7,1,10,64,0,63,0,1,64,1,172041
2293,3,0,2,64,0,0,64,0,64,1,151000
2294,10,10,12,64,0,64,0,0,64,1,267875
2295,11,1,23,48,3,45,0,0,48,1,319375
2296,7,4,11,17,0,0,17,0,17,1,187708
2297,6,2,6,51,37,0,14,0,51,1,170417
2298,7,3,14,64,64,0,0,0,64,1,175583
2299,6,0,6,64,48,10,6,0,64,1,170167
2300,8,9,16,64,0,23,2,39,64,1,215041
2301,11,3,13,64,64,0,0,0,64,1,320750
2302,15,12,11,64,56,0,8,0,64,1,545167
2303,9,3,9,64,30,26,8,0,64,1,228583
2304,6,2,7,64,0,14,50,0,64,1,197541
2305,9,6,14,63,58,0,5,0,63,1,229084
2306,9,1,16,37,0,33,4,0,37,1,255209
2307,8,2,12,64,0,0,0,64,64,1,198458
2308,12,8,28,28,8,8,12,0,28,1,398125
2309,10,6,15,40,31,0,9,0,40,1,281959
2310,9,5,14,64,64,0,0,0,64,1,241875
2311,11,6,16,61,4,52,0,5,61,1,318166
2312,3,0,5,64,0,0,0,64,64,1,129333
2313,6,2,7,64,46,13,0,5,64,1,173667
2314,5,1,3,35,35,0,0,0,35,1,111542
2315,11,6,26,64,7,0,57,0,64,1,315416
2316,12,9,20,64,47,1,0,16,64,1,372250
2317,8,4,13,49,0,0,21,28,49,1,198625
2318,8,1,13,50,0,0,50,0,50,1,198417
2319,9,4,11,56,0,0,54,2,56,1,228959
2320,12,11,20,64,0,0,64,0,64,1,357750
2321,8,4,9,50,5,0,0,45,50,1,200583
2322,7,2,8,59,53,0,0,6,59,1,195958
2323,9,5,16,64,0,64,0,0,64,1,238833
2324,9,5,10,64,38,26,0,0,64,1,229375
2325,7,4,10,64,0,14,0,50,64,1,172208
2326,5,1,9,64,20,0,41,3,64,1,100708
2327,2,0,3,64,0,0,64,0,64,1,67041
2328,11,7,12,62,9,12,41,0,62,1,312625
2329,7,0,4,31,31,0,0,0,31,1,172167
2330,9,4,10,61,61,0,0,0,61,1,228750
2331,5,2,8,28,0,0,28,0,28,1,104208
2332,8,4,17,64,15,47,0,2,64,1,198250
2333,5,2,2,64,64,0,0,0,64,1,104167
2334,8,5,11,64,32,0,0,32,64,1,208042
2335,14,10,26,0,0,0,0,0,0,0,473459
2336,3,0,5,64,0,0,2,62,64,1,135042
2337,9,5,9,55,26,2,2,25,55,1,244042
2338,7,4,8,54,0,0,52,2,54,1,182250
2339,4,1,8,42,0,0,27,15,41,0,88500
2340,4,2,7,61,0,0,61,0,61,1,88542
2341,8,2,10,62,41,19,2,0,62,1,206791
