id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
3252,11,4,15,40,0,40,0,0,40,1,319125
3253,6,2,5,64,38,26,0,0,64,1,141542
3254,4,1,7,64,0,2,54,8,64,1,81250
3255,15,15,21,64,0,0,27,37,64,1,558334
3256,9,3,10,15,0,15,0,0,15,1,239333
3257,10,4,14,24,14,3,0,7,24,1,268125
3258,9,5,22,7,0,7,0,0,7,1,230167
3259,8,3,9,64,0,24,21,19,64,1,210667
3260,8,2,13,59,52,0,0,7,59,1,198375
3261,9,6,12,64,0,0,64,0,64,1,235709
3262,8,6,18,64,28,0,0,36,64,1,198292
3263,5,1,5,64,0,48,16,0,64,1,103750
3264,10,2,16,49,0,0,49,0,49,1,273125
3265,6,1,9,64,0,0,64,0,64,1,149375
3266,10,5,12,64,19,45,0,0,64,1,281625
3267,8,2,17,64,35,20,9,0,64,1,198208
3268,5,1,9,64,5,34,25,0,64,1,100542
3269,10,3,17,64,64,0,0,0,64,1,267791
3270,8,3,13,64,0,13,0,51,64,1,209500
3271,4,1,6,49,0,32,17,0,49,1,81125
3272,7,3,8,64,54,10,0,0,64,1,172125
3273,9,1,16,64,55,0,0,9,64,1,232375
3274,17,19,31,64,29,17,0,18,64,1,671542
3275,13,10,18,64,0,45,19,0,64,1,438292
3276,8,6,13,64,8,48,0,8,64,1,213458
3277,8,5,12,32,0,0,15,17,32,1,206834
3278,8,4,15,64,0,0,29,35,64,1,206958
3279,15,7,20,44,30,0,14,0,44,1,552417
3280,11,5,13,64,0,0,27,37,64,1,366709
3281,17,13,33,64,0,0,0,64,64,1,663666
3282,9,2,12,64,0,64,0,0,64,1,240709
3283,7,3,11,45,14,0,16,15,45,1,179750
3284,6,3,14,30,3,27,0,0,30,1,157917
3285,9,6,17,58,13,0,0,45,58,1,267000
3286,11,7,13,64,0,46,0,18,64,1,319000
3287,2,0,4,64,0,40,0,24,64,1,64167
3288,5,0,5,54,4,34,16,0,54,1,101333
3289,9,3,12,0,0,0,0,0,0,0,234125
3290,16,17,27,64,0,53,0,11,64,1,573750
3291,12,8,21,64,1,37,0,26,64,1,356542
3292,1,0,0,64,0,0,0,64,64,1,60834
3293,7,1,5,5,0,0,5,0,3,0,172125
3294,5,1,7,20,2,0,10,8,13,0,100750
3295,2,0,1,64,0,0,0,64,64,1,65417
3296,7,6,16,0,0,0,0,0,0,0,172584
3297,6,2,10,37,37,0,0,0,37,1,143792
3298,8,4,14,63,0,45,0,18,63,1,213042
3299,6,2,4,2,2,0,0,0,2,1,141542
3300,6,1,7,9,0,3,6,0,7,0,141417
3301,5,1,11,5,5,0,0,0,3,0,122083
3302,8,4,14,64,0,64,0,0,64,1,199083
3303,8,4,16,60,0,29,0,31,60,1,198500
3304,7,5,11,0,0,0,0,0,0,0,172375
3305,9,4,16,35,0,0,0,35,35,1,229667
3306,5,2,12,63,0,0,0,63,63,1,100750
3307,7,5,12,64,3,0,55,6,64,1,172166
3308,8,2,8,64,0,0,64,0,64,1,198375
3309,8,2,8,64,0,0,64,0,64,1,198416
3310,5,3,9,58,0,0,0,58,58,1,100792
3311,12,8,15,64,63,1,0,0,64,1,367541
3312,9,6,11,0,0,0,0,0,0,0,245500
3313,11,6,14,64,0,0,60,4,64,1,346041
3314,8,4,15,58,0,33,17,8,58,1,198333
3315,2,0,4,64,0,0,0,64,64,1,64041
3316,6,0,8,64,22,0,0,42,64,1,141542
3317,12,9,21,64,0,0,64,0,64,1,359916
3318,2,0,8,64,23,22,0,19,64,1,63917
3319,10,8,12,48,0,0,0,48,48,1,284583
3320,7,0,9,64,0,0,52,12,64,1,175750
3321,6,1,13,64,42,0,22,0,64,1,151583
3322,10,8,15,64,13,0,51,0,64,1,279083
3323,14,6,16,32,0,0,32,0,32,1,476416
3324,8,1,10,46,0,0,32,14,46,1,206916
3325,7,3,7,64,0,0,64,0,64,1,182917
3326,2,0,4,64,0,0,64,0,64,1,69167
3327,5,0,10,64,0,64,0,0,64,1,100709
3328,9,9,14,46,0,0,0,46,46,1,249042
3329,6,0,5,45,0,0,43,2,45,1,141542
3330,11,7,23,57,0,8,49,0,57,1,331792
3331,9,4,14,64,0,45,3,16,64,1,229166
3332,8,3,14,18,0,0,10,8,18,1,198291
3333,11,6,19,64,64,0,0,0,64,1,336625
3334,8,4,6,64,59,5,0,0,64,1,198500
3335,11,8,20,58,0,25,0,33,58,1,330375
3336,8,2,15,64,35,0,29,0,64,1,212708
3337,5,1,6,64,0,0,56,8,64,1,100666
3338,12,5,18,47,0,0,7,40,46,0,359625
3339,1,0,2,64,0,0,0,64,64,1,61000
3340,19,15,27,59,6,0,0,53,59,1,862417
3341,7,3,14,3,3,0,0,0,3,1,172083
3342,6,3,12,64,61,0,0,3,64,1,155042
3343,5,0,6,54,0,0,0,54,54,1,100250
3344,6,6,15,64,0,8,23,33,64,1,141667
3345,6,2,4,15,8,0,7,0,15,1,141500
3346,5,4,14,15,0,15,0,0,15,1,119792
3347,13,6,26,20,0,0,1,19,19,0,419917
3348,9,5,10,61,4,57,0,0,61,1,233708
3349,10,3,10,64,4,0,19,41,64,1,267667
3350,5,2,6,50,48,0,2,0,48,0,104167
3351,11,9,20,64,0,0,2,62,64,1,322459
3352,10,7,22,27,7,2,14,4,25,0,289458
3353,2,1,0,0,0,0,0,0,0,0,63834
3354,10,8,11,56,56,0,0,0,56,1,267542
3355,10,10,18,43,0,20,23,0,43,1,272583
3356,6,2,14,33,20,0,13,0,33,1,168917
3357,3,0,6,64,0,0,0,64,64,1,70375
3358,10,8,10,36,0,0,36,0,36,1,293000
3359,9,6,17,41,0,0,1,40,40,0,239459
3360,4,1,8,60,60,0,0,0,60,1,84958
3361,4,1,6,52,0,3,38,11,52,1,89541
3362,11,3,20,64,0,0,17,47,64,1,355584
3363,7,2,15,45,0,0,45,0,45,1,193792
3364,9,6,14,63,63,0,0,0,63,1,243125
3365,7,0,6,64,16,1,47,0,64,1,183209
3366,9,2,8,64,0,8,56,0,64,1,236958
3367,7,1,7,64,0,0,0,64,64,1,184000
3368,13,6,22,23,0,0,12,11,23,1,468459
3369,6,1,6,60,44,0,0,16,60,1,162083
3370,11,4,21,64,63,1,0,0,64,1,354083
3371,13,10,16,24,0,0,0,24,24,1,460459
3372,7,5,10,7,0,7,0,0,7,1,199000
3373,5,1,7,36,18,0,18,0,36,1,110167
3374,13,13,21,64,64,0,0,0,64,1,458500
3375,5,1,6,64,30,0,18,16,64,1,109708
3376,10,6,12,64,0,0,26,38,64,1,306750
3377,8,3,18,35,0,2,17,16,33,0,213500
3378,5,3,6,48,0,0,8,40,48,1,108583
3379,8,4,12,64,0,25,35,4,64,1,214042
3380,4,1,5,64,0,0,16,48,64,1,87334
3381,8,6,13,64,8,3,13,40,64,1,206958
3382,14,7,26,64,0,0,0,64,64,1,473875
3383,10,8,20,64,0,0,21,43,64,1,279250
3384,6,0,11,64,28,0,0,36,64,1,148125
3385,15,12,31,39,0,0,39,0,39,1,574875
3386,9,1,9,26,0,0,0,26,26,1,237500
3387,6,6,6,0,0,0,0,0,0,0,153667
3388,4,0,7,0,0,0,0,0,0,0,81667
3389,11,10,22,32,0,5,0,27,32,1,319709
3390,5,2,8,64,0,19,16,29,64,1,103209
3391,15,11,23,64,0,0,9,55,64,1,522333
3392,6,4,4,62,0,62,0,0,62,1,153625
3393,8,1,16,54,3,0,4,47,54,1,198625
3394,6,2,9,43,0,0,4,39,43,1,141625
3395,14,10,23,64,0,0,0,64,64,1,454292
3396,4,1,2,64,0,0,64,0,64,1,81209
3397,2,0,0,64,0,64,0,0,64,1,63375
3398,9,1,14,7,7,0,0,0,7,1,229041
3399,7,0,11,31,4,0,0,27,31,1,172042
3400,6,1,6,64,0,64,0,0,64,1,141542
3401,8,4,8,14,0,0,14,0,14,1,198333
3402,14,15,27,62,0,0,0,62,62,1,453750
3403,9,4,17,17,17,0,0,0,17,1,229042
3404,13,10,30,64,0,4,60,0,64,1,404334
3405,11,5,16,22,0,0,2,20,22,1,335500
3406,15,9,27,64,0,0,0,64,64,1,518667
3407,12,14,17,58,0,27,31,0,58,1,372166
3408,13,14,15,64,0,10,0,54,64,1,404375
3409,3,0,7,64,0,0,56,8,64,1,67083
3410,8,5,13,64,0,0,42,22,64,1,201750
3411,13,8,30,38,26,0,0,12,38,1,404292
3412,10,5,14,23,1,0,13,9,23,1,290959
3413,8,4,13,0,0,0,0,0,0,0,198500
3414,11,11,20,64,0,0,6,58,64,1,319167
3415,10,6,12,64,13,0,0,51,64,1,270417
3416,11,10,15,0,0,0,0,0,0,0,319834
3417,8,5,12,62,18,0,30,14,62,1,213250
3418,8,2,17,24,0,0,24,0,24,1,198417
3419,4,0,9,23,11,12,0,0,23,1,85042
3420,9,3,8,64,0,0,44,20,64,1,229292
3421,7,4,7,13,5,0,0,8,8,0,175833
3422,6,1,10,54,24,0,0,30,54,1,152083
3423,6,3,11,36,0,13,23,0,36,1,141542
3424,8,3,16,48,0,11,37,0,48,1,198292
3425,5,1,5,64,28,0,0,36,64,1,111500
3426,13,6,21,20,16,4,0,0,20,1,407833
3427,8,1,17,64,0,5,0,59,64,1,198083
3428,5,1,10,3,0,0,3,0,3,1,112083
3429,6,5,7,64,0,0,49,15,64,1,141542
3430,5,3,9,0,0,0,0,0,0,0,109541
3431,7,3,19,64,33,8,0,23,64,1,172208
3432,6,2,13,64,0,0,0,64,64,1,141541
3433,7,2,10,51,24,4,23,0,51,1,172125
3434,8,4,11,46,0,0,46,0,46,1,198167
3435,7,0,10,64,0,1,3,60,64,1,172167
3436,8,3,10,35,19,0,16,0,35,1,198333
3437,3,0,5,64,4,0,60,0,64,1,68625
3438,5,1,6,64,0,8,56,0,64,1,106667
3439,13,12,22,64,5,19,9,31,64,1,404125
3440,10,3,14,64,16,48,0,0,64,1,278958
3441,10,2,10,64,0,0,64,0,64,1,267583
3442,9,4,11,64,36,3,25,0,64,1,229666
3443,9,2,20,9,0,0,9,0,9,1,252042
3444,7,0,8,64,22,0,0,42,64,1,172208
3445,8,5,11,22,22,0,0,0,22,1,201708
3446,13,5,19,53,0,0,11,42,53,1,409709
3447,11,5,19,64,64,0,0,0,64,1,335750
3448,6,2,7,64,0,0,36,28,64,1,141833
3449,4,1,4,27,0,5,22,0,27,1,81250
3450,6,3,14,22,0,0,22,0,22,1,147125
3451,8,2,8,64,0,0,14,50,64,1,198542
3452,9,2,8,64,0,0,54,10,64,1,228917
3453,10,5,18,64,0,0,64,0,64,1,267708
3454,6,3,7,64,0,2,62,0,64,1,141375
3455,7,1,14,64,23,0,13,28,64,1,176042
3456,5,3,7,38,25,0,4,9,38,1,100250
3457,10,5,13,51,0,0,38,13,51,1,274083
3458,8,5,17,64,0,12,43,9,64,1,201791
3459,8,4,13,31,0,0,31,0,31,1,198334
3460,12,5,20,63,0,0,49,14,63,1,359833
3461,5,1,5,0,0,0,0,0,0,0,115000
3462,6,1,13,64,0,0,32,32,64,1,141541
3463,7,0,14,64,0,43,0,21,64,1,172083
3464,6,1,10,15,0,15,0,0,15,1,141542
3465,4,2,4,64,64,0,0,0,64,1,85750
3466,8,5,12,63,0,0,63,0,63,1,208916
3467,4,0,5,64,0,0,64,0,64,1,85958
3468,2,0,3,36,0,36,0,0,36,1,64334
3469,5,2,3,0,0,0,0,0,0,0,100458
3470,13,8,26,3,0,0,3,0,3,1,403958
3471,5,1,5,64,20,32,12,0,64,1,100250
3472,16,8,26,0,0,0,0,0,0,0,604333
3473,10,5,18,64,0,0,4,60,64,1,306791
3474,7,3,17,52,52,0,0,0,52,1,187500
3475,7,0,9,49,25,24,0,0,25,0,192375
3476,9,4,17,64,31,0,31,2,64,1,235042
3477,10,4,14,64,13,0,14,37,64,1,297500
3478,4,1,12,64,0,43,0,21,64,1,86458
3479,10,7,13,64,61,0,3,0,64,1,300583
3480,7,3,10,64,10,54,0,0,64,1,192291
3481,7,6,8,64,0,21,41,2,64,1,179542
3482,10,6,8,64,0,0,0,64,64,1,280375
3483,3,0,5,64,64,0,0,0,64,1,70959
3484,6,1,7,64,0,0,63,1,64,1,144750
3485,9,3,15,43,0,1,0,42,43,1,229875
3486,7,2,8,0,0,0,0,0,0,0,172334
3487,4,0,8,12,12,0,0,0,12,1,81167
3488,11,5,19,61,0,0,10,51,61,1,323166
3489,9,4,15,64,13,0,0,51,64,1,237834
3490,7,2,11,46,0,0,25,21,46,1,191333
3491,4,0,8,64,0,0,64,0,64,1,87416
3492,5,2,10,64,64,0,0,0,64,1,113000
3493,6,2,9,40,10,0,30,0,40,1,169333
3494,15,8,28,60,55,1,1,3,59,0,600166
3495,5,1,8,47,0,39,8,0,47,1,108958
3496,7,1,10,27,0,0,4,23,27,1,177584
3497,12,5,20,3,0,3,0,0,3,1,357000
3498,8,3,11,0,0,0,0,0,0,0,198750
3499,6,1,14,64,16,19,0,29,64,1,141541
3500,5,1,8,6,0,0,6,0,6,1,100250
3501,9,3,14,64,16,0,48,0,64,1,276792
3502,10,8,13,37,1,12,2,22,37,1,290584
3503,7,2,10,64,36,28,0,0,64,1,193250
3504,6,3,8,42,0,0,42,0,42,1,160833
3505,7,3,12,42,0,0,0,42,42,1,186459
3506,5,3,7,64,0,29,35,0,64,1,108542
3507,7,3,8,4,0,4,0,0,2,0,186333
3508,8,3,18,60,56,0,0,4,60,1,224459
3509,3,0,5,64,0,40,0,24,64,1,75833
3510,6,1,10,46,0,36,10,0,46,1,151125
3511,7,4,7,54,0,0,36,18,54,1,182917
3512,7,1,15,57,3,0,54,0,57,1,186584
3513,4,0,7,60,0,0,0,60,60,1,110833
3514,10,5,17,6,0,0,0,6,6,1,280625
3515,8,3,19,60,1,25,34,0,60,1,213708
3516,6,3,8,12,12,0,0,0,12,1,166750
3517,8,2,12,64,0,0,0,64,64,1,218042
3518,7,5,11,3,0,0,0,3,3,1,172000
3519,7,5,10,64,6,0,58,0,64,1,196750
3520,5,1,6,54,54,0,0,0,54,1,100250
3521,6,2,10,64,42,0,0,22,64,1,141583
3522,9,4,18,64,0,0,3,61,64,1,232875
3523,7,0,10,64,45,1,18,0,64,1,188292
3524,6,3,10,64,64,0,0,0,64,1,156083
3525,9,9,20,17,15,0,0,2,17,1,265125
3526,5,0,2,64,0,0,64,0,64,1,100292
3527,7,3,13,57,40,0,17,0,57,1,172042
3528,11,7,16,64,0,0,0,64,64,1,322959
3529,9,8,17,64,0,12,8,44,64,1,229084
3530,6,2,8,64,0,0,3,61,64,1,151292
3531,10,2,11,64,30,0,5,29,64,1,281042
3532,6,3,10,4,0,4,0,0,4,1,153250
3533,8,4,12,41,0,14,1,26,41,1,199500
3534,4,0,3,56,56,0,0,0,56,1,81291
3535,9,9,14,15,0,0,0,15,15,1,245791
3536,8,3,16,64,15,0,49,0,64,1,218084
3537,2,1,5,14,0,0,14,0,14,1,67375
3538,7,2,13,43,0,0,37,6,43,1,187500
3539,9,2,17,64,44,0,0,20,64,1,241875
3540,3,0,1,64,0,0,64,0,64,1,69125
3541,6,2,7,46,0,46,0,0,46,1,141750
3542,6,1,10,64,0,64,0,0,64,1,147584
3543,5,1,6,43,22,0,0,21,43,1,104916
3544,6,1,7,24,0,0,24,0,24,1,148084
3545,7,4,14,52,0,0,52,0,52,1,179417
3546,10,2,21,0,0,0,0,0,0,0,289042
3547,9,5,13,64,2,62,0,0,64,1,238791
3548,10,3,17,56,17,15,0,24,56,1,289333
3549,10,3,9,54,0,0,54,0,54,1,289834
3550,4,1,7,64,64,0,0,0,64,1,87834
3551,6,1,10,64,0,0,47,17,64,1,147542
3552,10,6,12,64,0,49,0,15,64,1,283042
3553,8,5,15,64,36,16,0,12,64,1,218125
3554,7,2,14,64,46,0,0,18,64,1,210375
3555,4,2,6,64,0,6,1,57,64,1,91375
3556,6,3,7,64,0,0,40,24,64,1,149125
3557,2,0,3,64,14,50,0,0,64,1,63833
3558,10,4,14,23,0,0,22,1,22,0,277958
3559,5,1,3,64,0,0,0,64,64,1,100417
3560,3,1,5,45,0,18,27,0,45,1,67833
3561,9,3,19,64,19,9,0,36,64,1,229208
3562,10,1,16,64,0,0,51,13,64,1,281792
3563,9,5,20,43,18,0,25,0,43,1,287000
3564,5,2,12,37,0,8,29,0,37,1,101625
3565,2,0,2,64,0,0,0,64,64,1,64291
3566,6,2,11,64,2,11,51,0,64,1,147209
3567,7,0,15,64,44,0,20,0,64,1,172625
3568,6,1,11,64,0,0,64,0,64,1,141958
3569,11,5,24,64,0,0,5,59,64,1,319833
3570,6,2,7,48,0,0,48,0,48,1,141500
3571,9,4,12,64,0,0,64,0,64,1,229250
3572,6,2,7,54,0,44,10,0,54,1,150125
3573,6,4,11,64,0,0,58,6,64,1,141459
3574,9,3,13,43,0,14,29,0,43,1,229041
3575,17,16,32,57,0,1,0,56,57,1,636584
3576,5,2,11,64,0,0,64,0,64,1,100709
3577,6,1,9,64,0,36,28,0,64,1,141458
3578,11,5,20,30,0,23,7,0,30,1,318834
3579,8,5,15,41,0,0,0,41,41,1,198500
3580,10,4,22,3,1,0,0,2,2,0,267791
3581,7,3,12,4,0,0,4,0,4,1,172375
3582,10,3,17,40,40,0,0,0,40,1,290959
3583,10,5,12,64,0,44,20,0,64,1,326291
3584,5,1,7,56,0,0,0,56,56,1,105208
3585,7,3,10,0,0,0,0,0,0,0,200542
3586,11,1,19,64,52,12,0,0,64,1,353291
3587,4,0,8,24,0,0,0,24,24,1,90958
3588,9,2,17,54,0,0,0,54,54,1,256667
3589,4,1,3,64,0,0,64,0,64,1,90583
3590,3,0,1,64,40,0,24,0,64,1,74125
3591,7,4,17,0,0,0,0,0,0,0,201875
3592,18,16,21,64,0,0,64,0,64,1,763792
3593,7,2,9,31,0,0,31,0,31,1,172291
3594,14,14,23,64,42,0,17,5,64,1,468500
3595,3,0,7,63,63,0,0,0,63,1,67041
3596,6,2,11,25,0,0,0,25,25,1,141584
3597,12,9,24,38,22,0,0,16,38,1,366791
3598,4,0,7,64,0,0,64,0,64,1,86750
3599,9,1,15,31,0,31,0,0,31,1,228916
3600,6,2,8,64,0,19,12,33,64,1,152875
3601,3,0,4,28,0,26,0,2,28,1,66875
3602,6,3,9,40,24,0,16,0,22,0,148750
3603,10,7,10,64,64,0,0,0,64,1,270958
3604,7,1,8,32,0,3,29,0,32,1,171917
3605,2,0,6,0,0,0,0,0,0,0,64292
3606,6,3,5,64,64,0,0,0,64,1,141584
3607,6,4,11,10,0,0,10,0,10,1,147083
3608,13,10,20,64,0,0,63,1,64,1,404333
3609,9,2,15,28,28,0,0,0,28,1,229375
3610,7,1,12,64,0,0,0,64,64,1,172333
3611,11,3,18,64,4,0,60,0,64,1,325708
3612,7,5,10,64,64,0,0,0,64,1,182583
3613,5,3,8,64,9,55,0,0,64,1,100375
3614,13,13,21,23,0,8,15,0,15,0,404125
3615,9,7,12,34,0,0,16,18,34,1,245292
3616,8,3,17,18,0,6,12,0,18,1,198375
3617,10,5,20,49,0,43,0,6,49,1,271000
3618,10,4,13,64,51,0,3,10,64,1,267458
3619,9,1,11,50,2,0,48,0,50,1,236667
3620,8,7,10,0,0,0,0,0,0,0,198292
3621,8,4,6,64,4,0,60,0,64,1,198458
3622,10,4,17,57,0,44,6,7,57,1,311875
3623,8,3,16,58,0,31,27,0,58,1,216500
3624,4,0,2,64,32,0,0,32,64,1,85667
3625,6,0,12,64,0,18,46,0,64,1,159792
3626,5,4,9,64,0,42,0,22,64,1,108916
3627,9,4,11,64,14,0,8,42,64,1,241625
3628,8,5,12,19,19,0,0,0,19,1,209250
3629,6,2,12,64,0,2,0,62,64,1,141750
3630,9,6,12,64,0,0,64,0,64,1,247667
3631,6,1,7,2,0,0,2,0,1,0,141625
3632,6,2,10,64,42,0,0,22,64,1,148667
3633,7,5,14,57,0,19,38,0,57,1,175708
3634,11,11,25,21,0,13,8,0,21,1,340916
3635,7,4,12,36,0,33,3,0,36,1,182584
3636,12,4,14,64,0,0,0,64,64,1,364125
3637,4,1,5,64,0,0,52,12,64,1,84209
3638,5,1,8,64,0,11,19,34,64,1,100834
3639,7,2,9,8,0,0,0,8,8,1,172250
3640,8,3,13,39,0,0,39,0,39,1,198500
3641,9,4,14,64,0,1,7,56,64,1,229167
3642,6,1,12,61,41,0,20,0,61,1,141500
3643,10,6,13,0,0,0,0,0,0,0,286416
3644,12,7,16,64,8,0,7,49,64,1,375000
3645,10,4,16,21,0,10,0,11,21,1,280167
3646,9,3,14,28,7,0,21,0,28,1,229041
3647,8,1,13,13,0,0,0,13,13,1,198375
3648,6,2,15,64,0,0,64,0,64,1,141667
3649,6,0,7,64,28,0,36,0,64,1,141708
3650,6,2,11,26,0,0,10,16,26,1,141625
3651,11,3,17,38,0,25,0,13,38,1,319042
3652,14,15,22,2,1,0,1,0,2,1,459458
3653,3,1,2,2,0,2,0,0,2,1,70667
3654,6,5,10,61,0,0,0,61,61,1,141667
3655,7,3,10,64,0,24,0,40,64,1,179000
3656,9,4,16,64,64,0,0,0,64,1,255750
3657,9,3,9,64,0,0,39,25,64,1,230292
3658,10,5,18,64,0,0,60,4,64,1,307916
3659,7,0,12,64,0,0,64,0,64,1,172083
3660,16,11,22,38,7,0,31,0,38,1,587250
3661,8,3,14,64,45,0,0,19,64,1,198500
3662,5,0,4,64,0,0,18,46,64,1,100334
3663,5,3,10,64,20,35,7,2,64,1,100709
3664,7,4,13,55,1,0,0,54,55,1,172834
3665,5,1,9,64,0,0,0,64,64,1,101292
3666,8,5,15,0,0,0,0,0,0,0,206167
3667,6,1,12,12,0,12,0,0,12,1,141500
3668,7,3,18,62,0,0,37,25,62,1,183541
3669,13,8,16,64,64,0,0,0,64,1,411042
3670,6,1,9,10,6,0,4,0,10,1,145792
3671,7,3,11,64,0,0,0,64,64,1,172208
3672,4,0,8,43,15,14,14,0,43,1,81417
3673,7,4,14,44,0,12,32,0,44,1,178208
3674,9,3,15,64,7,0,0,57,64,1,228875
3675,7,4,11,61,0,0,27,34,61,1,171917
3676,9,6,21,64,0,0,64,0,64,1,229167
3677,7,7,7,48,3,0,45,0,48,1,175292
3678,7,3,17,64,5,0,0,59,64,1,172333
3679,9,5,16,64,0,0,64,0,64,1,233125
3680,5,0,7,0,0,0,0,0,0,0,103875
3681,10,4,17,59,0,10,49,0,59,1,275292
3682,7,1,4,42,0,0,42,0,42,1,182625
3683,8,4,11,64,14,0,0,50,64,1,198417
3684,10,3,13,64,0,28,16,20,64,1,267500
3685,7,0,7,64,26,0,22,16,64,1,175333
3686,12,7,19,24,0,0,18,6,24,1,356250
3687,6,2,13,64,0,2,21,41,64,1,152750
3688,11,5,18,64,21,0,0,43,64,1,319125
3689,7,2,12,5,0,5,0,0,5,1,172334
3690,9,5,15,47,0,8,22,17,47,1,236083
3691,8,3,16,26,0,0,26,0,26,1,198834
3692,12,5,22,64,22,0,42,0,64,1,360125
3693,7,5,13,55,0,48,0,7,49,0,172042
3694,6,3,8,63,41,0,0,22,63,1,155875
3695,5,3,8,64,8,0,56,0,64,1,106125
3696,11,9,15,4,4,0,0,0,4,1,325125
3697,9,2,15,42,27,6,7,2,42,1,255042
3698,6,3,11,64,0,64,0,0,64,1,141584
3699,3,0,12,64,0,0,5,59,64,1,67250
3700,5,2,9,1,0,0,1,0,1,1,100667
3701,5,2,7,59,52,7,0,0,59,1,100625
3702,7,2,9,64,0,0,13,51,64,1,175875
3703,7,1,8,60,0,0,60,0,60,1,172000
3704,11,3,21,20,17,2,0,1,20,1,325292
3705,13,9,13,64,1,0,39,24,64,1,435667
3706,4,0,4,57,16,10,31,0,57,1,81417
3707,7,0,10,50,11,0,0,39,50,1,171959
3708,9,2,14,64,0,34,30,0,64,1,233667
3709,9,4,15,64,0,14,16,34,64,1,237000
3710,6,1,5,62,10,0,1,51,62,1,142875
3711,7,3,15,24,10,0,14,0,24,1,172625
3712,9,3,15,26,0,0,0,26,26,1,233209
3713,5,3,8,1,0,0,0,1,1,1,101000
3714,13,14,19,64,20,11,1,32,64,1,408000
3715,7,1,10,63,0,63,0,0,63,1,172125
3716,8,1,9,64,62,0,2,0,64,1,198458
3717,6,3,14,12,12,0,0,0,12,1,147541
3718,11,10,16,64,15,45,4,0,64,1,326500
3719,7,1,12,54,0,7,0,47,54,1,172125
3720,9,6,13,64,0,19,45,0,64,1,233792
3721,8,2,13,22,0,1,21,0,22,1,198250
3722,6,2,12,0,0,0,0,0,0,0,141875
3723,10,6,13,8,5,3,0,0,8,1,271084
3724,8,3,13,57,0,0,49,8,57,1,198375
3725,12,6,16,64,0,0,64,0,64,1,366667
3726,6,3,6,64,56,0,0,8,64,1,141541
3727,8,4,15,64,2,0,0,62,64,1,211625
3728,8,7,16,64,34,6,24,0,64,1,198416
3729,7,3,8,0,0,0,0,0,0,0,172125
3730,4,4,8,64,0,0,34,30,64,1,85083
3731,8,4,12,64,5,0,54,5,64,1,198333
3732,9,3,10,64,0,61,0,3,64,1,240292
3733,6,2,5,64,24,0,32,8,64,1,141417
3734,11,5,15,49,2,0,19,28,49,1,322625
3735,9,3,14,46,35,11,0,0,39,0,232500
3736,11,5,18,42,0,9,16,17,26,0,318792
3737,11,4,16,2,0,2,0,0,2,1,330208
3738,8,3,12,64,56,0,0,8,64,1,198417
3739,7,4,12,64,0,1,9,54,64,1,172291
3740,12,7,18,64,8,0,32,24,64,1,359583
3741,8,6,9,53,0,0,30,23,53,1,198375
3742,8,4,12,64,12,52,0,0,64,1,265083
3743,13,6,15,54,0,53,1,0,54,1,408166
3744,6,2,8,36,0,0,26,10,36,1,151000
3745,9,10,13,64,0,40,0,24,64,1,247583
3746,8,4,15,57,21,29,7,0,57,1,200834
3747,12,6,18,19,0,0,0,19,19,1,363459
3748,6,1,15,0,0,0,0,0,0,0,141542
3749,6,5,13,64,55,8,0,1,64,1,148041
3750,6,3,14,64,1,0,63,0,64,1,145000
3751,8,4,13,0,0,0,0,0,0,0,198292
3752,15,16,24,12,12,0,0,0,12,1,540250
3753,9,5,20,0,0,0,0,0,0,0,229084
3754,8,3,8,21,0,21,0,0,21,1,205375
3755,11,13,15,64,42,0,22,0,64,1,341917
3756,11,9,15,41,27,0,0,14,41,1,319125
3757,7,3,6,39,7,5,27,0,39,1,174500
3758,8,6,12,41,38,0,3,0,41,1,198542
3759,8,6,13,53,33,0,20,0,53,1,198375
3760,11,7,22,8,0,0,8,0,8,1,326458
3761,8,0,17,64,0,64,0,0,64,1,198208
3762,9,1,19,29,29,0,0,0,29,1,232500
3763,13,7,18,5,0,0,0,5,5,1,404084
3764,5,1,4,61,0,30,31,0,61,1,103750
3765,6,5,9,30,12,0,0,18,30,1,145166
3766,8,3,18,46,0,0,27,19,46,1,207000
3767,7,0,13,7,4,3,0,0,4,0,175584
3768,9,3,14,64,0,0,64,0,64,1,255167
3769,7,4,8,37,0,0,0,37,37,1,179250
3770,11,7,17,28,0,25,3,0,28,1,337459
3771,6,1,14,64,0,0,0,64,64,1,147917
3772,12,9,17,49,0,0,0,49,49,1,387917
3773,8,6,13,6,0,0,0,6,6,1,206875
3774,14,13,22,64,60,0,0,4,64,1,472875
3775,7,3,12,49,0,10,0,39,49,1,181417
3776,5,2,9,40,12,9,1,18,40,1,104959
3777,10,8,22,64,54,10,0,0,64,1,285209
3778,9,1,14,42,0,34,8,0,42,1,238875
3779,6,4,7,54,8,0,0,46,54,1,147667
3780,6,0,8,59,0,0,12,47,59,1,154000
3781,11,9,23,0,0,0,0,0,0,0,339125
3782,10,8,8,64,0,0,64,0,64,1,282416
3783,13,6,23,64,0,0,64,0,64,1,433375
3784,8,3,9,31,0,0,27,4,31,1,206875
3785,1,0,2,0,0,0,0,0,0,0,64583
3786,14,14,22,24,24,0,0,0,24,1,479500
3787,7,2,11,64,0,0,0,64,64,1,179542
