step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
56000,11664,3771,58660,114265,96548,55139,466,18811,150,0,278550,3840963,41496.506,27436.486,1.0576,9025.200,0.042,0.807,0.076,0.075,0.555,0.344,100,0.0690,0.6915,0.054,18.0,32.0,59.2,23.02,1.41,7.18,0.48,13.95,5.45,1.665,0.200,0.147,0.152,8.575,0.185,0.0024,94,442,1133,8963,150,28,0.119,4447,467,1566,9631,1219,823,9622,3.00,12.10,21523,18.4764,64649,21878,238115,2563.5,-0.0,856630,11.062,2616205.768,1.99e-14,0.00004,25.84,56121,36.881,2.424,32.358,2.098,36.921,3200,1139,7325,0.1021,1.000,2.000,2.000,1.598,0.979,1.800,5909.704,24201.913,13949.702,5904.108,30667.896,8840.480,1323.961,8246.844,0.470,0.438,0.617,0.434,0.327,0.534,62606,24088,0.6185,0.2076,0.2678,1.0000,0.0167,0.0219,0.6010,1.0691,0.9888,0.1383,0.0190,0.0176,0.0000,0.5752,0.9312,0.2258,0.7588,0.9578,0.00256,1281,0.9991,0.9298,0.9244,0.9986,0.0167,0.0219,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.9354,5.1017,7.2667,0.0470,0.0815,0.0713,0.138,0.044,0.050,0.151,1703,0.0837,0.0037,0.0024,0.00199,0.00051,0.00059,25.89,27.61,27.79,1266.6329,0.0921,36.6856,4.5448,6.5169,1121841,1470855,1.5396,0.2437,2614.8,1266.6329,20.50,0,0,0,0,0,0,11164,18411.286,15997.498,0.9429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-14,14615.8,4.6191,3.1998,13.144,323.390,171.751,151.595,8771.2
57000,9643,3599,59846,121073,102025,60626,601,17250,137,0,265028,4085111,42338.872,27806.790,1.0439,10515.685,0.025,0.808,0.090,0.077,0.566,0.334,121,0.0854,0.7075,0.052,19.5,32.0,59.2,23.01,1.37,7.61,0.58,13.45,5.37,1.694,0.204,0.144,0.148,9.746,0.194,0.0022,91,434,1190,6887,112,30,0.252,3782,33,2026,7584,163,1448,8032,3.25,13.01,24993,20.1452,64567,21720,231599,2507.6,-0.0,853283,10.453,2616205.768,1.25e-14,0.00036,6.93,60407,37.541,2.418,33.571,1.551,37.573,2934,914,5795,0.0975,1.001,2.000,2.000,1.641,0.960,1.836,5124.357,27034.533,12025.431,5115.261,35713.865,6659.058,1071.929,9560.118,0.448,0.493,0.626,0.335,0.333,0.570,56605,29334,0.6342,0.2960,0.2531,0.9997,0.0086,0.0229,0.6248,0.9505,0.9756,0.1236,0.0363,0.0151,0.0000,0.0000,0.8445,0.0944,0.6621,0.9452,0.00257,1759,0.9994,0.8198,0.9257,0.9985,0.0086,0.0229,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,7.3170,5.0733,7.1334,0.0565,0.0844,0.0773,0.144,0.068,0.080,0.149,1635,0.1018,0.0041,0.0020,0.00190,0.00081,0.00079,24.81,25.86,27.56,1240.3511,0.0872,40.9851,3.9717,6.4814,1121455,1471160,2.1745,0.2995,2832.3,1240.3511,16.91,0,0,0,0,0,0,11752,17291.105,14798.392,0.9405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.10e-14,15606.9,5.0363,3.2126,10.764,332.142,174.822,159.514,6577.5
58000,11560,3723,57743,106603,88608,48125,735,20305,232,0,289104,3814556,38081.810,27366.668,1.0138,9047.784,0.026,0.825,0.077,0.072,0.542,0.349,140,0.0772,0.6986,0.052,17.0,32.0,67.3,25.20,2.22,8.31,0.41,14.26,5.96,1.575,0.216,0.223,0.229,9.043,0.203,0.0027,98,428,1230,7831,70,31,0.125,4824,80,2836,8644,291,2052,9217,3.75,13.00,29034,24.2269,64631,19987,233110,1982.6,-0.0,846275,10.820,2616205.768,4.27e-15,0.00029,30.20,49122,33.080,2.408,28.972,1.700,33.119,4339,1454,5767,0.1367,1.000,1.999,2.000,1.493,0.975,1.787,6877.766,18214.296,14996.029,6859.596,25273.970,9062.905,1816.512,7439.466,0.470,0.457,0.604,0.366,0.337,0.533,56819,21248,0.7021,0.1737,0.2880,0.9998,0.0189,0.0291,0.5610,1.0154,0.9591,0.1628,0.0119,0.0194,0.0000,0.7430,0.9559,0.0754,0.6969,0.9466,0.00256,1707,0.9995,0.9219,0.9191,0.9984,0.0189,0.0291,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.5732,4.9800,6.9642,0.0530,0.0649,0.0542,0.101,0.047,0.059,0.103,1578,0.0847,0.0033,0.0017,0.00202,0.00073,0.00067,25.11,27.04,27.16,1545.1209,0.0955,32.2909,4.1816,6.6384,1119911,1470483,2.3348,0.2424,2732.2,1545.1209,19.06,0,0,0,0,0,0,10756,18318.884,15988.891,0.9427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-14,16665.8,6.0567,3.5456,20.412,291.182,156.608,132.865,8286.5
59000,9908,3636,46026,85472,72074,39216,230,19897,58,0,277578,3228917,35123.217,26855.024,1.1487,6925.864,0.030,0.836,0.079,0.055,0.527,0.358,289,0.0828,0.6485,0.054,23.0,32.0,79.3,29.02,3.64,9.70,0.37,15.32,6.00,1.547,0.216,0.336,0.345,10.006,0.190,0.0029,114,488,1252,6029,162,30,0.507,4560,207,2534,7167,766,2781,6361,4.00,12.89,28515,24.5700,64775,22418,238283,1465.1,-0.0,843938,11.069,2616205.768,2.14e-15,0.00040,16.19,35900,26.715,2.409,23.268,1.038,26.749,5451,804,3653,0.0907,1.010,1.415,2.000,1.428,0.958,1.856,4089.283,12776.215,21335.289,4092.341,16621.452,14368.811,539.555,5020.793,0.526,0.459,0.544,0.458,0.297,0.502,60139,16678,0.6723,0.3555,0.3228,0.9998,0.0239,0.0408,0.5158,1.0620,0.9580,0.1736,0.0075,0.0215,0.0000,0.1058,0.8556,0.2678,0.6521,0.9438,0.00252,1253,0.9994,0.8364,0.9302,0.9988,0.0239,0.0408,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8057,4.5746,6.7966,0.0537,0.0603,0.0523,0.082,0.061,0.046,0.094,1975,0.0610,0.0062,0.0056,0.00179,0.00045,0.00052,26.06,27.18,26.66,1565.2765,0.1173,20.8075,5.9460,5.1235,1119173,1471801,1.8864,0.1083,2635.9,1565.2765,21.63,0,0,0,0,0,0,7817,19929.160,17798.056,0.9402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.94e-15,16576.7,6.1425,3.7952,35.961,275.536,154.250,122.026,7546.7
60000,12455,4311,66892,126232,106608,58638,702,26183,160,0,395102,4111884,49653.023,35892.994,1.0630,9642.223,0.026,0.840,0.077,0.056,0.536,0.352,144,0.0789,0.6476,0.060,24.0,32.0,78.8,29.73,3.15,9.87,0.41,16.29,6.05,1.563,0.218,0.287,0.294,9.117,0.198,0.0032,97,416,1367,10116,106,25,0.377,5709,736,2585,9134,1822,2100,8533,3.25,10.91,22150,22.8029,64837,21054,240118,2682.3,-0.0,849768,13.293,2616205.768,7.12e-15,0.00000,15.16,53602,37.152,2.405,32.937,1.810,37.195,5795,1072,5588,0.0940,1.002,1.482,2.000,1.443,0.985,1.799,7444.470,17955.449,28669.635,7442.050,23183.562,17830.122,1267.994,7152.654,0.517,0.517,0.560,0.498,0.342,0.475,60353,22612,0.6213,0.1828,0.3750,0.9999,0.0186,0.0295,0.5154,0.9692,0.8901,0.1624,0.0170,0.0246,0.0000,0.0846,0.9169,0.1021,0.6214,0.9491,0.00256,1692,0.9996,0.7954,0.8805,0.9991,0.0186,0.0295,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8655,4.3478,7.1517,0.0466,0.0746,0.0645,0.100,0.056,0.050,0.120,2057,0.0514,0.0033,0.0051,0.00172,0.00070,0.00050,22.31,27.66,26.69,1566.3207,0.1388,30.7291,6.8827,6.4106,1120643,1469884,1.7560,0.0180,2555.9,1566.3207,19.55,0,0,0,0,0,0,11641,26250.770,23462.614,0.9402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,15497.5,5.7007,3.8049,44.570,385.465,213.353,170.594,9064.0
61000,11422,4046,58749,108757,91656,49703,305,23964,65,0,355061,3934612,42386.793,34610.058,1.1515,9055.776,0.026,0.833,0.083,0.058,0.546,0.344,61,0.0791,0.6449,0.053,18.4,32.0,79.5,29.81,3.19,9.55,0.42,16.65,6.35,1.540,0.213,0.270,0.278,9.462,0.195,0.0030,104,468,1383,8097,134,25,0.261,5175,412,2313,8697,1620,1083,8719,3.09,10.72,21639,19.5770,64987,21017,236772,2159.0,-0.0,855986,12.885,2616205.768,2.67e-15,0.00012,36.46,43969,32.939,2.410,28.970,1.559,32.978,4139,1515,5768,0.1424,1.000,1.409,2.000,1.388,0.972,1.798,6276.788,18946.793,20844.871,6270.452,24327.246,16844.596,769.459,7940.227,0.521,0.496,0.579,0.455,0.294,0.503,59202,20126,0.5887,0.1599,0.3669,0.9999,0.0156,0.0330,0.4836,0.8614,0.8502,0.1862,0.0197,0.0326,0.0000,0.8099,0.9592,0.2142,0.6514,0.9698,0.00260,3601,0.9996,0.8413,0.8557,0.9992,0.0156,0.0330,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6726,4.6817,7.1410,0.0489,0.0683,0.0597,0.087,0.057,0.051,0.105,1949,0.0471,0.0052,0.0052,0.00180,0.00054,0.00049,26.98,26.84,26.62,1643.2406,0.1375,30.7189,6.4015,6.4830,1123720,1468883,2.2517,0.1004,2426.6,1643.2406,25.40,0,0,0,0,0,0,10077,25554.282,22899.052,0.9438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.24e-15,13987.7,4.8943,3.4591,44.364,319.852,174.035,146.318,8562.6
62000,9249,3041,48806,88992,75261,39816,370,20213,90,0,270045,3257002,36703.461,27097.678,1.1643,7446.906,0.028,0.814,0.093,0.064,0.542,0.352,53,0.0792,0.6526,0.059,18.7,32.0,83.6,31.68,3.52,9.92,0.51,17.73,6.67,1.480,0.218,0.289,0.296,9.207,0.185,0.0030,106,494,1355,7142,103,28,0.387,4509,229,2050,6970,1203,736,7310,3.25,11.34,24276,18.6766,64953,22084,234456,1972.9,0.0,857058,11.336,2616205.768,1.74e-14,0.00006,13.00,36469,27.609,2.424,24.256,0.929,27.642,2955,1346,4948,0.1608,1.000,1.313,2.000,1.307,0.982,1.718,6344.563,19348.247,13015.512,6342.526,24792.329,11042.418,1158.696,7449.658,0.487,0.520,0.577,0.423,0.290,0.509,58332,18180,0.6744,0.1761,0.3685,0.9999,0.0155,0.0317,0.4449,0.8397,0.8286,0.2008,0.0276,0.0395,0.0000,0.0000,0.8590,0.1356,0.6489,0.9867,0.00265,3920,0.9986,0.8655,0.8329,0.9989,0.0155,0.0317,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2623,4.4742,7.2838,0.0441,0.0824,0.0740,0.082,0.083,0.065,0.158,1120,0.0395,0.0052,0.0036,0.00188,0.00040,0.00056,24.62,25.46,26.70,1571.5188,0.1019,31.2114,4.2919,7.0439,1125669,1469097,2.7705,0.2284,2401.4,1571.5188,24.03,0,0,0,0,0,0,7456,19650.772,17684.930,0.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.89e-15,13660.8,4.6692,3.0035,29.489,273.249,147.968,126.232,7611.0
63000,8259,2810,51277,96836,84079,44970,589,18036,111,0,264447,2862194,43638.989,27383.165,1.1602,8207.052,0.031,0.807,0.087,0.075,0.526,0.363,206,0.0847,0.6443,0.057,20.0,34.0,92.0,35.09,3.19,9.39,0.67,21.84,6.74,1.473,0.203,0.258,0.264,9.409,0.200,0.0029,91,417,1305,7966,115,24,0.512,3923,20,1996,6243,178,1336,6745,3.75,11.83,25157,18.6411,64928,20591,232030,2450.6,-0.0,856685,9.761,2616205.768,1.01e-14,0.00030,29.99,36630,26.438,2.409,23.280,0.749,26.467,2650,1217,4392,0.1627,1.000,1.319,2.000,1.304,0.980,1.712,8829.919,23507.021,13260.823,8831.275,29753.944,10284.211,1200.278,7691.624,0.474,0.529,0.550,0.466,0.329,0.512,55475,19815,0.6935,0.1855,0.3570,0.9998,0.0172,0.0338,0.4522,0.6532,0.7722,0.1799,0.0138,0.0283,0.0000,0.7113,0.9643,0.0304,0.6604,0.9946,0.00263,7009,0.9979,0.7384,0.8057,0.9987,0.0172,0.0338,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2127,4.5330,7.5691,0.0424,0.1035,0.0943,0.140,0.109,0.084,0.200,780,0.0259,0.0044,0.0024,0.00194,0.00042,0.00073,24.34,26.07,26.51,1567.3510,0.0915,38.6812,3.3352,6.4260,1126662,1468492,2.8794,0.2709,2404.5,1567.3510,23.18,0,0,0,0,0,0,6516,19176.113,17441.289,0.9502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.97e-15,13827.5,4.6603,2.7075,26.418,323.089,176.090,146.723,7886.1
64000,10241,3219,54427,97806,84458,42879,500,17459,122,0,261339,2829606,41594.114,26699.850,1.1368,8131.800,0.037,0.798,0.100,0.065,0.516,0.372,148,0.0693,0.6571,0.057,20.0,32.0,81.0,31.49,3.03,9.52,0.51,18.42,6.34,1.502,0.215,0.261,0.266,8.679,0.203,0.0027,87,384,1318,7967,106,23,0.486,4734,71,2362,7808,268,1621,8352,3.75,11.30,26307,19.5524,64985,19492,230583,2393.8,0.0,854462,9.388,2616205.768,1.37e-14,0.00037,25.46,37685,26.725,2.405,23.095,1.225,26.761,3322,1465,5454,0.1625,1.000,1.320,2.000,1.292,0.977,1.771,9315.539,21215.322,12931.018,9295.954,27498.941,9676.246,1290.655,7601.149,0.450,0.507,0.551,0.429,0.312,0.491,53201,20553,0.6627,0.1187,0.3238,0.9993,0.0234,0.0282,0.4531,0.9092,0.8796,0.1697,0.0273,0.0290,0.0000,0.4411,0.9201,0.2438,0.6780,0.9809,0.00262,6758,0.9989,0.8547,0.8641,0.9991,0.0236,0.0282,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2019,4.5726,7.7402,0.0402,0.0825,0.0688,0.119,0.060,0.065,0.116,575,0.0268,0.0034,0.0019,0.00222,0.00053,0.00069,27.34,26.11,26.77,1526.5719,0.0942,36.9420,3.2350,6.1533,1126628,1466941,2.2662,0.2208,2441.5,1526.5719,25.53,0,0,0,0,0,0,6978,18568.050,16753.688,0.9454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.13e-14,14407.1,4.8881,2.7354,22.990,306.851,162.746,143.208,8783.1
65000,9943,3129,47819,83401,70478,35241,341,19912,85,0,265406,2856478,35910.070,26710.956,1.1800,7136.751,0.034,0.820,0.085,0.061,0.506,0.376,67,0.0782,0.6451,0.060,22.0,38.3,80.9,32.12,3.72,9.86,0.58,17.96,6.32,1.459,0.217,0.331,0.338,8.190,0.194,0.0031,108,463,1299,7600,171,25,0.473,4649,180,2189,7574,592,2525,6826,5.75,13.02,24266,19.7188,64934,21777,235739,1799.8,-0.0,855754,10.523,2616205.768,7.65e-15,0.00042,11.33,35298,26.804,2.395,23.434,0.975,26.839,4677,1272,3994,0.1480,0.999,1.285,2.000,1.414,0.941,1.676,6280.935,14071.312,18552.998,6276.911,18216.912,13217.411,909.093,5447.701,0.486,0.451,0.538,0.456,0.301,0.438,57373,16836,0.5581,0.1060,0.3484,0.9996,0.0154,0.0293,0.5015,0.8361,0.8373,0.1727,0.0173,0.0520,0.0000,0.0000,0.9102,0.1176,0.6391,0.9549,0.00264,3830,0.9996,0.7757,0.8315,0.9991,0.0154,0.0293,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0239,4.6893,7.2946,0.0369,0.0877,0.0738,0.109,0.080,0.073,0.132,846,0.0280,0.0059,0.0036,0.00217,0.00035,0.00050,23.65,26.64,26.29,1646.5106,0.1122,24.6151,4.2416,6.2809,1126725,1467391,1.2505,0.0993,2354.9,1646.5106,19.61,0,0,0,0,0,0,6608,19574.205,17694.582,0.9475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.79e-15,14400.2,4.9297,2.9927,28.719,274.843,151.125,124.306,8195.4
66000,10001,3326,51524,89582,75239,37819,239,22453,75,0,325607,2977392,36297.466,29652.486,1.1089,7085.275,0.035,0.814,0.092,0.059,0.502,0.374,128,0.0847,0.6360,0.055,24.0,36.0,80.4,30.60,4.23,10.21,0.50,15.66,6.06,1.544,0.223,0.326,0.334,8.465,0.190,0.0033,109,444,1290,8779,127,21,0.328,4466,719,2140,7142,1356,2116,6529,5.50,12.67,22256,19.9783,64991,22605,238544,1428.9,-0.0,859370,11.429,2616205.768,1.96e-14,0.00014,33.72,37735,28.972,2.399,25.424,1.148,29.007,5086,798,4117,0.1044,1.000,1.438,2.000,1.424,0.980,1.800,5075.464,14036.028,20570.517,5058.001,17754.222,15577.359,1154.277,5835.574,0.509,0.398,0.527,0.450,0.272,0.438,61148,14536,0.5648,0.0925,0.3038,1.0000,0.0212,0.0310,0.4829,0.9607,0.9403,0.2001,0.0209,0.0286,0.0000,0.7967,0.9498,0.2155,0.6742,0.9501,0.00260,4128,0.9999,0.8262,0.8998,0.9993,0.0212,0.0310,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.2323,4.6061,8.1129,0.0340,0.0723,0.0599,0.079,0.067,0.057,0.113,1611,0.0511,0.0070,0.0031,0.00186,0.00029,0.00048,26.19,25.38,26.47,1595.5731,0.1311,22.9130,5.9687,5.4606,1127349,1466972,0.6614,0.0134,2309.8,1595.5731,21.44,0,0,0,0,0,0,8663,22567.211,20283.383,0.9463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.40e-15,14082.7,4.9946,3.2350,30.657,283.242,158.394,125.593,7449.6
67000,10657,3088,53479,99298,84467,45542,277,20594,76,0,285707,2985541,38808.906,27692.204,1.0938,8161.077,0.035,0.788,0.105,0.072,0.512,0.368,88,0.0752,0.6406,0.046,22.2,32.0,78.0,30.46,2.70,8.24,0.70,18.82,6.02,1.509,0.204,0.200,0.203,8.069,0.179,0.0030,106,466,1038,7538,97,19,0.448,4163,880,1490,8287,1427,1488,7742,4.75,13.11,21153,18.7343,64925,21314,238054,2217.0,0.0,863789,11.485,2616205.768,1.80e-14,0.00062,9.25,44602,32.012,2.407,28.312,1.293,32.050,4176,1765,4716,0.1807,0.984,1.393,2.000,1.517,0.953,1.710,6326.074,17348.690,18165.031,6335.053,22469.899,12979.659,784.870,5766.598,0.489,0.430,0.554,0.449,0.345,0.501,62796,19566,0.5229,0.1037,0.2543,1.0000,0.0192,0.0297,0.5330,0.9551,0.9466,0.1634,0.0199,0.0218,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,2364,0.9996,0.8175,0.8829,0.9993,0.0192,0.0297,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.6730,4.6441,7.3584,0.0359,0.0860,0.0698,0.071,0.133,0.058,0.134,1883,0.0683,0.0065,0.0043,0.00179,0.00033,0.00052,25.44,26.91,27.06,1444.4172,0.1187,28.8802,6.0105,5.4745,1128544,1465617,0.8159,0.1040,2395.7,1444.4172,19.08,0,0,0,0,0,0,8340,19531.127,17447.382,0.9548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.00e-15,13893.3,4.6836,3.2270,23.764,300.184,164.953,133.778,8902.6
68000,8020,2404,46980,87343,73489,40092,271,16224,76,0,225457,2562499,33728.129,22542.800,1.0574,7643.224,0.034,0.792,0.092,0.083,0.508,0.368,67,0.0912,0.6583,0.061,21.8,32.0,69.8,25.41,1.84,8.75,0.53,14.29,5.72,1.619,0.225,0.174,0.178,8.071,0.184,0.0028,94,441,830,7019,95,18,0.128,3219,241,826,6953,1354,705,5961,8.50,16.79,20956,17.9608,64838,21409,235480,1706.0,-0.0,866618,9.699,2616205.768,2.31e-15,0.00008,20.48,42691,28.898,2.425,25.543,0.931,28.929,2965,897,4158,0.1188,1.000,2.000,2.000,1.625,0.981,1.753,4801.485,15872.120,15888.685,4811.418,20671.251,8912.661,926.494,5060.420,0.493,0.426,0.543,0.464,0.310,0.492,62001,22789,0.5976,0.0870,0.2718,0.9999,0.0217,0.0311,0.6066,1.2498,0.9665,0.1303,0.0331,0.0191,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,1540,0.9993,0.9200,0.8990,0.9992,0.0217,0.0311,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,7.4364,4.7648,7.7275,0.0343,0.0668,0.0557,0.097,0.083,0.076,0.107,1609,0.0761,0.0072,0.0042,0.00184,0.00042,0.00069,23.29,26.35,28.11,1215.1957,0.0907,25.5510,4.5426,5.1566,1129358,1466519,1.5795,0.2634,2670.7,1215.1957,16.76,0,0,0,0,0,0,7379,14899.576,13198.066,0.9530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-15,14358.6,4.4902,3.1316,11.799,268.268,144.943,125.753,6474.8
69000,7497,2344,46939,82446,67494,35088,419,15065,104,0,217956,2591075,32231.839,19962.549,0.9902,6473.200,0.025,0.821,0.082,0.073,0.494,0.383,62,0.0997,0.6789,0.060,22.6,32.0,67.6,25.60,1.92,8.80,0.65,14.24,5.60,1.627,0.222,0.196,0.199,8.417,0.201,0.0026,95,407,835,7580,78,17,0.202,2917,51,1560,5886,230,1288,5979,10.50,18.04,25881,20.6928,64880,20705,233100,1281.9,-0.0,861703,8.660,2616205.768,3.56e-15,0.00021,23.82,41042,30.226,2.566,26.807,0.854,30.255,2918,846,3733,0.1214,1.000,2.000,2.000,1.577,0.977,1.814,5296.920,17675.108,10822.750,5303.752,22578.537,6222.725,964.166,6302.458,0.441,0.492,0.523,0.345,0.296,0.486,60634,21677,0.6706,0.0986,0.2803,1.0000,0.0177,0.0334,0.5817,1.1230,1.0118,0.1299,0.0252,0.0170,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,1300,0.9997,0.9116,0.9432,0.9986,0.0177,0.0334,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,7.2903,4.7473,7.9349,0.0363,0.0782,0.0612,0.113,0.072,0.068,0.113,1244,0.0887,0.0063,0.0029,0.00194,0.00036,0.00087,25.60,25.70,27.22,1389.3439,0.0797,28.0001,3.5295,5.1304,1128434,1466496,2.1975,0.3128,2741.8,1389.3439,20.51,0,0,0,0,0,0,8072,13489.349,11784.098,0.9537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.26e-15,15606.4,5.1732,3.2291,8.571,250.578,133.539,117.904,5609.2
70000,11091,3216,50510,92099,76714,41183,406,16798,140,0,260628,2759751,36906.142,23641.658,1.0133,7136.360,0.035,0.805,0.084,0.076,0.504,0.372,111,0.0708,0.6605,0.065,23.6,32.9,72.0,29.53,2.44,8.97,0.53,17.59,6.11,1.526,0.214,0.238,0.244,8.128,0.168,0.0027,95,418,871,7792,81,13,0.309,4660,92,2189,8810,481,2717,7893,4.75,13.48,26745,23.6496,64859,21488,235367,2185.5,-0.0,856490,9.491,2616205.768,1.33e-14,0.00067,7.77,42801,31.764,2.560,27.644,1.560,31.804,5058,1177,4856,0.1275,0.999,1.409,2.000,1.452,0.976,1.736,5568.500,15702.876,18024.044,5567.772,20450.686,9982.396,1343.466,5179.436,0.480,0.442,0.544,0.420,0.338,0.507,61171,19066,0.6181,0.0907,0.2493,1.0000,0.0207,0.0350,0.5536,1.0420,0.8875,0.1375,0.0176,0.0146,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,1168,0.9999,0.8364,0.8541,0.9988,0.0207,0.0350,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.8908,4.9517,7.6061,0.0342,0.0660,0.0507,0.090,0.056,0.061,0.097,1571,0.0800,0.0052,0.0029,0.00196,0.00046,0.00080,23.53,26.65,27.72,1443.3808,0.1007,26.1252,4.5794,4.9117,1126155,1465003,2.1891,0.2365,2761.3,1443.3808,17.44,0,0,0,0,0,0,8173,16505.297,14632.695,0.9504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.47e-15,16502.3,5.9124,3.5649,20.387,290.214,157.642,128.675,9506.4
