step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
56000,8655,2909,46065,89321,76481,42939,317,16774,65,0,201740,2944706,34951.342,20394.197,1.0865,6694.544,0.042,0.840,0.086,0.032,0.536,0.357,57,0.0793,0.6663,0.039,20.0,32.0,72.0,27.27,3.04,7.75,0.66,15.82,5.74,1.599,0.200,0.233,0.239,8.148,0.189,0.0028,93,458,1098,7391,164,32,0.210,4190,464,1295,6896,1390,954,6311,4.00,11.01,22235,18.7444,64599,20861,238864,1817.7,-0.0,851492,10.183,2616443.536,5.34e-15,0.00032,25.84,40420,28.594,2.454,24.902,1.237,28.624,3449,1018,4188,0.1507,0.995,2.000,2.000,1.604,0.952,1.753,6249.867,15295.259,16211.306,6269.704,19164.877,8579.472,1088.521,4031.660,0.517,0.447,0.576,0.522,0.319,0.505,62879,18606,0.6365,0.1388,0.2323,0.9999,0.0262,0.0280,0.5309,0.9630,0.9641,0.1963,0.0200,0.0283,0.0000,0.5752,0.9312,0.2258,0.7588,0.9578,0.00256,3059,0.9989,0.7435,0.8859,0.9992,0.0262,0.0280,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.4440,5.6022,6.9118,0.0371,0.1021,0.0850,0.103,0.136,0.126,0.133,1837,0.0948,0.0061,0.0033,0.00176,0.00045,0.00049,26.17,26.81,26.95,1319.2689,0.0808,25.4984,4.8697,5.3138,1117563,1480077,1.5161,0.2283,2310.0,1319.2689,20.50,0,0,0,0,0,0,6568,13699.653,12166.516,0.9491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-14,12207.5,4.6861,2.7718,24.046,266.633,141.289,125.664,7042.9
57000,9617,3421,47898,85906,72037,37701,307,16620,66,0,206466,3187257,35819.914,20080.549,1.0530,6492.995,0.045,0.834,0.091,0.030,0.551,0.346,169,0.0733,0.6686,0.047,20.0,32.0,71.2,26.18,2.85,7.51,0.62,15.20,5.68,1.632,0.201,0.224,0.228,8.758,0.207,0.0026,92,441,1089,8748,130,31,0.162,4590,49,2077,7491,356,1979,7282,3.25,9.58,23401,19.2707,64522,21321,236283,1950.5,-0.0,850591,9.707,2616443.536,8.01e-15,0.00041,6.93,41147,31.279,2.458,27.269,1.552,31.312,3740,994,4883,0.1284,0.999,2.000,2.000,1.587,0.967,1.801,5823.086,17896.890,14378.141,5821.739,22113.029,7314.751,1404.283,4868.521,0.500,0.445,0.607,0.462,0.273,0.481,61090,19634,0.6591,0.1233,0.2222,0.9995,0.0177,0.0264,0.5293,1.0956,0.9869,0.1862,0.0200,0.0261,0.0000,0.0000,0.8445,0.0944,0.6621,0.9452,0.00257,2297,0.9996,0.7985,0.8904,0.9988,0.0177,0.0264,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1072,5.8075,6.6730,0.0408,0.0913,0.0750,0.137,0.081,0.126,0.112,1355,0.0734,0.0034,0.0020,0.00181,0.00051,0.00060,24.94,25.99,27.24,1495.3491,0.0744,28.1098,4.1860,5.5210,1117046,1478896,2.1244,0.2807,2321.7,1495.3491,16.91,0,0,0,0,0,0,6964,13587.554,12011.366,0.9467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.10e-14,12942.6,4.8177,2.7643,18.892,275.950,150.595,124.675,7724.1
58000,9224,3300,45454,94649,82987,48884,311,16584,50,0,179025,3218367,40251.817,20044.049,1.1568,7100.338,0.048,0.835,0.090,0.027,0.560,0.342,105,0.0718,0.6527,0.054,22.0,38.0,71.5,29.67,4.03,8.78,0.46,16.39,5.96,1.535,0.201,0.333,0.339,8.974,0.191,0.0026,107,484,1027,5344,97,27,0.286,4435,72,1967,7185,283,2149,6792,3.75,10.31,26132,22.4748,64594,20133,232509,1812.3,-0.0,847377,10.304,2616443.536,4.63e-15,0.00099,30.20,39129,28.561,2.459,24.973,1.129,28.593,4189,983,4052,0.1600,0.990,1.445,2.000,1.455,0.966,1.755,7620.163,18802.474,16786.554,7609.752,22955.849,7803.527,863.645,4276.538,0.522,0.497,0.605,0.510,0.471,0.542,57611,20994,0.6818,0.1373,0.2614,0.9996,0.0208,0.0328,0.4887,1.0487,0.9069,0.2135,0.0231,0.0372,0.0000,0.7430,0.9559,0.0754,0.6969,0.9466,0.00256,1985,0.9992,0.8919,0.8545,0.9989,0.0208,0.0328,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7156,5.9089,6.7310,0.0395,0.0813,0.0650,0.088,0.076,0.094,0.103,1275,0.0645,0.0032,0.0042,0.00196,0.00061,0.00064,25.88,25.56,27.16,1618.1621,0.0792,30.7612,4.4224,5.8819,1116238,1478846,2.2720,0.2273,2233.0,1618.1621,19.06,0,0,0,0,0,0,4959,12943.711,11546.964,0.9477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-14,13769.5,5.6187,2.9288,27.475,303.272,166.324,137.011,7661.2
59000,11753,3801,51773,102316,90639,50316,227,18773,32,0,269985,3415229,41779.077,28446.511,1.2088,8048.613,0.047,0.843,0.071,0.039,0.549,0.350,103,0.0615,0.6381,0.053,22.0,42.5,71.5,32.95,4.77,9.33,0.53,18.32,6.19,1.418,0.209,0.381,0.389,8.349,0.187,0.0028,104,475,1009,10350,99,33,0.416,5761,244,2255,9254,1237,3235,7281,3.50,9.95,23759,23.0361,64739,21069,235342,2400.8,-0.0,847721,11.036,2616443.536,2.74e-14,0.00027,16.19,36684,29.450,2.465,25.584,1.401,29.491,6362,1383,4008,0.2473,0.835,1.207,2.000,1.337,0.942,1.712,6314.364,15154.420,24260.483,6308.680,19258.528,15042.266,1080.601,4275.030,0.559,0.455,0.568,0.544,0.334,0.485,59449,19748,0.6700,0.1491,0.2852,1.0000,0.0323,0.0431,0.4882,0.8129,0.8990,0.2045,0.0435,0.0394,0.0000,0.1058,0.8556,0.2678,0.6521,0.9438,0.00252,2519,0.9994,0.7040,0.8474,0.9993,0.0323,0.0431,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6165,5.3435,6.7538,0.0369,0.0762,0.0594,0.067,0.098,0.113,0.081,1344,0.0448,0.0039,0.0033,0.00184,0.00043,0.00066,25.48,27.00,27.22,1551.7725,0.1014,25.7368,5.8891,5.1469,1115794,1478220,1.8513,0.1011,2227.9,1551.7725,21.63,0,0,0,0,0,0,6828,20397.897,18488.786,0.9423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.94e-15,13227.9,5.7590,3.0527,49.535,316.802,174.257,140.385,9821.7
60000,10447,3066,55645,104496,92478,48577,274,22606,50,0,301271,3189552,41181.803,31174.538,1.2144,8308.923,0.048,0.832,0.079,0.041,0.515,0.367,83,0.0815,0.6307,0.050,20.6,42.0,73.2,32.36,4.76,9.89,0.52,17.19,6.11,1.421,0.219,0.395,0.401,7.697,0.180,0.0033,101,463,990,11995,75,35,0.412,5324,358,2247,7842,1482,1932,7033,5.50,11.97,22413,20.6351,64805,20623,235303,1902.1,-0.0,853274,11.947,2616443.536,1.33e-14,0.00001,15.16,37800,29.436,2.448,25.944,1.045,29.473,5127,1316,4004,0.2027,0.906,1.207,2.000,1.318,0.933,1.714,8439.053,14372.573,22463.399,8447.647,18579.680,16968.810,1876.559,4020.246,0.519,0.418,0.545,0.464,0.452,0.477,60304,20944,0.6408,0.1691,0.2740,0.9999,0.0380,0.0385,0.4661,0.7905,0.9326,0.2097,0.0600,0.0378,0.0000,0.0846,0.9169,0.1021,0.6214,0.9491,0.00256,4484,0.9996,0.6751,0.8820,0.9989,0.0380,0.0385,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2501,5.5252,6.8199,0.0348,0.0936,0.0801,0.117,0.084,0.084,0.134,1736,0.0434,0.0045,0.0031,0.00178,0.00071,0.00060,23.44,27.24,26.73,1696.0511,0.1265,27.1677,7.0274,4.9197,1118667,1477951,1.7082,0.0168,2088.4,1696.0511,19.55,0,0,0,0,0,0,7131,22865.615,20768.373,0.9435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,12148.0,5.1588,2.9009,51.093,301.186,163.172,140.030,7805.7
61000,9754,3069,52656,104582,93749,51498,428,21419,96,0,292209,3177650,39676.098,29613.092,1.1825,8016.345,0.050,0.824,0.091,0.035,0.541,0.346,154,0.0792,0.6384,0.045,18.5,38.5,71.3,31.31,4.36,9.25,0.51,17.17,6.07,1.413,0.214,0.349,0.355,8.233,0.188,0.0032,100,456,948,9627,92,38,0.354,4886,474,1913,7367,1620,1035,7099,3.75,9.54,20313,18.4980,64958,20655,234895,2226.8,-0.0,859110,10.864,2616443.536,1.46e-14,0.00000,36.46,34362,25.319,2.442,21.964,0.913,25.352,4089,1333,4332,0.2150,0.906,1.207,2.000,1.263,0.935,1.702,7753.826,14513.247,21436.745,7821.503,18434.196,14838.400,2319.529,4438.817,0.545,0.468,0.563,0.563,0.351,0.481,61449,18769,0.6211,0.1968,0.2461,0.9999,0.0418,0.0366,0.4552,0.8131,0.9378,0.2173,0.0467,0.0347,0.0000,0.8099,0.9592,0.2142,0.6514,0.9698,0.00260,4288,0.9991,0.6939,0.7961,0.9991,0.0418,0.0366,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1311,5.1667,6.5311,0.0397,0.0851,0.0725,0.109,0.075,0.073,0.117,1148,0.0282,0.0055,0.0032,0.00203,0.00057,0.00043,27.58,26.60,26.49,1741.2810,0.1144,26.2948,5.8109,5.0527,1120944,1477119,2.1175,0.0885,1940.0,1741.2810,25.40,0,0,0,0,0,0,7629,21596.747,19571.914,0.9429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.24e-15,10947.7,4.6245,2.6748,48.270,291.489,157.846,134.172,7277.3
62000,8050,2442,51994,102745,91914,50487,264,18926,42,0,236461,2734216,38039.120,25561.619,1.1454,8634.179,0.049,0.771,0.124,0.056,0.531,0.351,149,0.0890,0.6574,0.043,19.3,34.0,71.2,30.32,3.70,9.08,0.53,17.00,6.04,1.356,0.222,0.312,0.315,8.220,0.186,0.0030,89,427,901,7126,91,37,0.279,4172,116,1447,6487,970,773,6307,4.00,11.04,20511,16.0140,64924,20064,230714,1878.9,-0.0,863626,9.760,2616443.536,2.46e-14,0.00030,13.00,37587,23.712,2.435,20.703,0.575,23.740,2615,1521,3914,0.2484,0.906,1.207,2.000,1.250,0.942,1.588,9090.725,17298.441,14487.029,9110.824,23075.446,9855.980,2233.379,4838.081,0.504,0.473,0.570,0.507,0.395,0.527,59446,22045,0.6726,0.2103,0.2382,1.0000,0.0330,0.0304,0.4599,0.8757,0.9353,0.2198,0.0428,0.0454,0.0000,0.0000,0.8590,0.1356,0.6489,0.9867,0.00265,5684,0.9997,0.6616,0.8263,0.9990,0.0330,0.0304,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0847,5.1382,6.4484,0.0417,0.0919,0.0789,0.076,0.112,0.073,0.134,844,0.0230,0.0049,0.0026,0.00202,0.00064,0.00051,25.57,27.17,26.95,1549.1195,0.0924,32.2629,4.1380,5.6222,1123154,1476652,2.5932,0.2043,2000.3,1549.1195,24.03,0,0,0,0,0,0,6157,16927.440,15266.731,0.9454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.89e-15,10593.0,4.0035,2.3006,31.088,275.209,144.806,131.430,6250.4
63000,8024,2443,52898,101758,90744,48578,282,18008,91,0,216344,2593721,37491.794,22245.505,1.0626,7877.921,0.044,0.769,0.121,0.066,0.520,0.357,169,0.0912,0.6792,0.048,14.2,32.0,70.7,27.65,2.93,8.11,0.61,16.00,6.02,1.433,0.219,0.251,0.253,8.149,0.218,0.0030,82,368,850,7826,70,38,0.283,4063,27,2104,5893,198,942,6884,3.75,10.90,22595,16.5596,64901,19531,226206,1555.6,-0.0,862983,9.195,2616443.536,2.46e-14,0.00033,29.99,35771,20.913,2.452,17.863,0.599,20.941,2204,1246,4574,0.1867,0.990,1.253,2.000,1.300,0.962,1.626,9712.667,19064.981,10696.153,9733.355,24940.208,6985.888,2406.558,4975.137,0.469,0.495,0.554,0.454,0.397,0.520,55672,20026,0.6753,0.1779,0.2184,0.9997,0.0299,0.0293,0.4779,0.9023,0.9967,0.2158,0.0510,0.0273,0.0000,0.7113,0.9643,0.0304,0.6604,0.9946,0.00263,6990,0.9992,0.7158,0.8646,0.9975,0.0300,0.0294,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0953,5.0231,6.4307,0.0438,0.1153,0.1074,0.164,0.093,0.101,0.195,724,0.0285,0.0052,0.0024,0.00202,0.00068,0.00060,24.80,25.58,26.30,1539.2366,0.0781,34.7567,3.0911,6.1044,1123778,1475714,2.7219,0.2455,2066.5,1539.2366,23.18,0,0,0,0,0,0,7085,14367.583,12785.813,0.9435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.97e-15,11167.8,4.1399,2.1246,21.356,269.983,140.701,130.466,5065.8
64000,7823,2450,37065,59990,51674,22734,191,15048,64,0,163307,2028107,26286.225,16552.902,1.1703,4607.854,0.048,0.784,0.117,0.051,0.481,0.389,43,0.0829,0.6697,0.043,18.0,34.0,71.2,28.61,3.72,8.88,0.61,15.40,6.02,1.442,0.216,0.326,0.331,8.264,0.217,0.0030,104,443,902,5637,114,35,0.343,4085,56,2506,5261,141,1389,6293,5.00,12.33,26040,18.5168,64957,21943,231187,1154.9,0.0,857901,8.296,2616443.536,9.25e-15,0.00005,25.46,22666,16.999,2.444,13.972,0.583,17.027,3035,1242,3546,0.1956,0.995,1.230,2.000,1.340,0.972,1.693,5854.471,12606.172,9112.623,5841.966,15939.489,6821.582,1259.113,3864.353,0.449,0.473,0.502,0.355,0.265,0.438,60167,14036,0.6921,0.0811,0.2993,0.9997,0.0242,0.0366,0.4846,0.9973,1.0046,0.2093,0.0369,0.0427,0.0000,0.4411,0.9201,0.2438,0.6780,0.9809,0.00262,3166,0.9998,0.7761,0.8786,0.9985,0.0242,0.0366,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0352,5.1488,6.6579,0.0435,0.1240,0.1172,0.146,0.119,0.113,0.181,653,0.0334,0.0062,0.0027,0.00217,0.00035,0.00047,27.55,25.46,25.96,1561.5022,0.0797,21.9118,2.8883,5.4075,1122681,1475684,2.1651,0.1995,2105.2,1561.5022,25.53,0,0,0,0,0,0,4299,11945.048,10719.647,0.9409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.13e-14,12294.7,4.6292,2.2468,18.297,193.099,104.263,88.675,5227.2
65000,10142,3146,41236,74136,63806,32732,168,16466,61,0,201269,2355248,30822.046,20888.972,1.2224,5512.219,0.047,0.772,0.133,0.048,0.500,0.377,61,0.0665,0.6550,0.040,22.0,39.0,71.2,29.53,3.63,9.14,0.79,15.97,5.76,1.548,0.206,0.337,0.342,8.352,0.177,0.0029,109,460,957,6910,127,32,0.271,5259,145,2348,7649,351,2605,7186,3.00,10.34,26366,20.2413,64910,24095,238074,1963.9,-0.0,854374,8.849,2616443.536,5.52e-15,0.00057,11.33,30488,23.863,2.445,20.111,1.307,23.898,4507,1145,4490,0.1555,0.985,1.587,2.000,1.496,0.943,1.754,5561.202,13236.862,14433.642,5559.155,16341.468,9402.167,1793.865,4180.722,0.497,0.474,0.510,0.483,0.336,0.444,65476,12127,0.6719,0.3072,0.3414,0.9999,0.0300,0.0341,0.5310,0.7483,0.9109,0.1821,0.0760,0.0488,0.0000,0.0000,0.9102,0.1176,0.6391,0.9549,0.00264,3491,0.9988,0.6329,0.7810,0.9988,0.0300,0.0341,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7925,5.1533,6.7647,0.0394,0.1374,0.1238,0.169,0.141,0.112,0.200,773,0.0270,0.0062,0.0025,0.00199,0.00040,0.00047,23.38,26.36,26.51,1562.3418,0.0919,22.0544,4.0522,4.7969,1121400,1473858,1.2094,0.0902,2137.8,1562.3418,19.61,0,0,0,0,0,0,5999,15376.754,13754.466,0.9391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.79e-15,13289.7,5.0603,2.6680,20.232,235.880,129.751,103.434,7921.6
66000,10787,3733,52293,97690,83751,45053,344,21608,134,0,298173,3533054,37657.779,30153.784,1.1632,8477.041,0.044,0.817,0.101,0.038,0.551,0.343,71,0.0731,0.6399,0.038,24.0,39.1,72.0,29.89,4.05,9.07,0.53,16.24,5.72,1.565,0.204,0.328,0.334,8.444,0.191,0.0030,112,488,1186,8081,141,32,0.272,5520,733,1964,8090,1856,2131,6800,2.83,9.09,23117,20.1158,64965,23607,242248,1988.3,-0.0,856987,11.922,2616443.536,1.12e-14,0.00014,33.72,41854,33.507,2.504,29.400,1.603,33.547,5613,864,4310,0.1380,0.982,1.622,2.000,1.487,0.933,1.793,5939.827,14189.040,21184.298,5922.708,19027.814,15285.813,1529.210,4861.721,0.538,0.454,0.589,0.506,0.320,0.455,69091,14078,0.5872,0.2466,0.3321,0.9999,0.0304,0.0283,0.5206,0.8074,0.9316,0.1877,0.0546,0.0475,0.0000,0.7967,0.9498,0.2155,0.6742,0.9501,0.00260,5607,0.9994,0.6787,0.7636,0.9993,0.0304,0.0283,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8917,5.3035,6.7088,0.0382,0.1015,0.0854,0.095,0.095,0.088,0.124,1774,0.0533,0.0057,0.0022,0.00169,0.00048,0.00039,25.30,26.37,25.97,1563.0062,0.1286,25.0847,6.4449,5.4768,1121574,1473424,0.6471,0.0123,2152.3,1563.0062,21.44,0,0,0,0,0,0,8447,21676.744,19395.000,0.9390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.40e-15,13025.2,5.0289,3.0193,33.981,289.912,162.568,126.636,8630.2
67000,8562,3506,42781,84440,72232,41517,142,17724,12,0,215292,2922195,36922.886,23470.320,1.2049,7257.918,0.043,0.796,0.108,0.053,0.546,0.348,36,0.0763,0.6293,0.032,24.0,34.4,73.0,28.77,3.13,8.13,0.48,17.02,5.58,1.660,0.193,0.268,0.273,9.843,0.192,0.0029,115,524,1116,5123,137,30,0.147,4376,617,1443,6502,1301,986,6275,2.25,8.93,20440,17.9111,64899,22931,241075,1804.1,-0.0,863214,10.782,2616443.536,1.30e-14,0.00017,9.25,38611,32.128,2.588,28.190,1.350,32.159,3417,747,4398,0.1111,0.999,1.999,2.000,1.569,0.950,1.850,5649.270,15133.676,19666.761,5689.050,18824.993,11181.323,884.264,4146.815,0.515,0.406,0.605,0.520,0.426,0.484,69576,15536,0.6337,0.0858,0.3130,1.0000,0.0427,0.0337,0.5052,0.8592,0.9273,0.1802,0.0419,0.0296,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,3486,0.9997,0.7016,0.8328,0.9993,0.0427,0.0337,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8147,5.2498,7.0240,0.0415,0.0934,0.0784,0.072,0.097,0.108,0.093,2068,0.0686,0.0047,0.0032,0.00166,0.00051,0.00034,25.74,26.35,26.48,1396.8683,0.1030,24.5258,5.8641,4.9177,1123270,1472778,0.8084,0.0966,2303.3,1396.8683,19.08,0,0,0,0,0,0,6180,16212.402,14468.560,0.9422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.00e-15,12741.2,4.4778,3.0161,25.529,287.812,163.595,125.649,7197.7
68000,8830,3578,39764,78423,67227,38409,250,13820,19,0,159135,2969525,34207.370,18988.435,1.2146,6908.445,0.027,0.807,0.134,0.032,0.574,0.334,36,0.0626,0.6471,0.043,24.0,32.0,69.2,24.85,2.63,7.58,0.47,14.17,5.32,1.739,0.195,0.228,0.231,10.989,0.201,0.0024,107,511,956,4962,117,30,0.081,4417,295,1371,7164,1517,1098,6215,2.00,8.52,22861,18.9313,64806,23966,236762,1360.0,-0.0,862241,9.082,2616443.536,7.65e-15,0.00105,20.48,39036,32.033,2.596,27.750,1.687,32.066,3664,537,4629,0.0838,1.053,2.000,2.000,1.672,0.956,1.882,3918.676,19281.255,12806.906,3919.040,24389.869,6597.680,563.591,4918.719,0.500,0.472,0.629,0.460,0.361,0.530,67110,15881,0.6752,0.0674,0.2964,0.9999,0.0193,0.0250,0.5586,1.0447,0.9861,0.1731,0.0521,0.0247,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,3339,0.9998,0.7882,0.8660,0.9990,0.0193,0.0250,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.4900,5.6138,7.3612,0.0450,0.0879,0.0752,0.073,0.092,0.103,0.111,1445,0.0839,0.0065,0.0030,0.00168,0.00043,0.00049,23.53,25.62,26.74,1274.3802,0.0726,28.3562,4.0284,5.0531,1122858,1472212,1.5699,0.2427,2524.1,1274.3802,16.76,0,0,0,0,0,0,4992,12079.990,10688.058,0.9441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-15,13178.2,4.7328,2.9646,18.938,267.368,150.703,117.308,6554.8
69000,11053,4828,48195,98454,83496,49930,329,15985,57,0,189964,3911968,40960.266,21740.811,1.1602,7965.916,0.032,0.835,0.092,0.041,0.601,0.311,65,0.0617,0.6609,0.050,24.0,32.0,70.6,24.81,2.08,6.62,0.54,15.57,5.28,1.752,0.176,0.190,0.194,11.928,0.209,0.0022,97,473,1379,6442,108,29,0.086,5231,49,2448,8556,368,2299,8386,1.75,7.74,23509,19.5977,64853,23553,233464,2322.4,-0.0,861423,10.453,2616443.536,5.52e-15,0.00103,23.82,48780,37.788,2.566,32.698,2.523,37.826,4134,571,6348,0.0629,1.104,2.000,2.000,1.684,0.934,1.870,3867.638,23539.313,16479.766,3867.233,28579.183,7033.368,882.459,5859.068,0.558,0.440,0.651,0.521,0.242,0.548,64155,19425,0.6712,0.1364,0.2466,0.9999,0.0203,0.0330,0.5828,0.7967,0.9892,0.1541,0.0127,0.0214,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,1988,0.9993,0.6487,0.8940,0.9987,0.0203,0.0330,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.3930,5.3877,7.3392,0.0496,0.0858,0.0755,0.088,0.130,0.134,0.103,1870,0.1032,0.0057,0.0018,0.00175,0.00040,0.00058,25.39,26.30,27.24,1602.5551,0.0717,32.6003,5.1708,5.2824,1122423,1469723,2.1674,0.2892,2413.1,1602.5551,20.51,0,0,0,0,0,0,6647,13774.895,12067.011,0.9449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.26e-15,13392.7,4.8994,2.9146,26.005,321.388,176.617,142.997,8328.4
70000,11188,4043,54021,114898,100109,60340,537,17911,89,0,216611,4263462,44893.026,26680.994,1.1734,10795.045,0.035,0.828,0.093,0.043,0.609,0.303,248,0.0631,0.6624,0.050,18.3,34.0,71.2,27.46,3.03,8.25,0.38,15.81,5.74,1.591,0.210,0.270,0.278,11.756,0.208,0.0024,98,488,1980,7828,170,35,0.229,5405,59,2670,8459,418,2910,7860,2.25,8.42,24195,21.3219,64847,22904,230726,2556.7,-0.0,859915,10.764,2616443.536,1.78e-16,0.00000,7.77,51995,38.518,2.530,34.072,1.915,38.557,5194,893,5101,0.1819,0.875,1.964,2.000,1.434,0.907,1.871,5196.391,24880.247,18571.707,5201.998,31914.366,8674.424,744.827,6466.698,0.537,0.524,0.661,0.481,0.414,0.571,60835,23139,0.6457,0.1015,0.2808,1.0000,0.0220,0.0286,0.5286,0.9852,1.0293,0.1604,0.0496,0.0206,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,2881,0.9996,0.8102,0.8847,0.9992,0.0220,0.0286,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7925,6.3671,7.5130,0.0526,0.0636,0.0561,0.062,0.067,0.107,0.061,1514,0.0629,0.0026,0.0018,0.00185,0.00030,0.00061,24.03,26.32,27.08,1508.1274,0.0820,37.4929,5.2049,5.5587,1122379,1469409,2.1142,0.2210,2419.3,1508.1274,17.44,0,0,0,0,0,0,8352,15885.949,13924.465,0.9393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.47e-15,13757.7,5.3305,2.9738,29.498,348.523,191.154,157.120,8577.4
