step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
86000,6501,918,69099,128510,118324,58549,862,21686,99,0,238771,2256261,32846.122,23910.990,1.0047,8917.994,0.039,0.846,0.053,0.061,0.431,0.411,192,0.1488,0.7183,0.073,17.5,27.1,61.5,29.03,3.41,8.14,0.15,17.32,7.03,1.082,0.248,0.400,0.407,4.896,0.288,0.0039,64,259,347,30048,20,6,0.775,2527,86,1095,5320,720,681,5100,12.75,20.02,13747,12.8996,65622,12496,132989,2413.0,-0.0,958029,9.299,2616370.561,1.58e-14,0.00006,21.43,33023,17.590,2.486,14.990,0.114,17.614,2058,1870,2573,0.3806,0.953,1.023,1.306,1.103,0.970,1.146,10306.783,11713.094,14688.981,10294.172,16780.963,7707.098,1899.509,5386.389,0.366,0.507,0.433,0.497,0.410,0.456,29706,35509,0.5913,0.2263,0.2112,0.9999,0.0227,0.0313,0.5855,0.9183,0.8325,0.2152,0.0588,0.0740,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,3481,0.9987,0.7778,0.6301,0.9979,0.0227,0.0313,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3440,5.2534,5.0371,0.0321,0.0202,0.0189,0.047,0.017,0.034,0.036,1461,0.1044,0.0036,0.0036,0.00261,0.00091,0.00110,22.80,26.96,27.62,1693.5748,0.0783,27.1587,3.7410,5.5578,1143218,1461331,2.6892,0.2356,1705.5,1693.5748,22.35,0,0,0,0,0,0,8537,14992.996,13298.759,0.9538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.02e-15,8735.4,3.2249,1.7863,24.486,0.000,0.000,0.000,0.0
87000,6310,867,64081,111983,103534,46927,975,21396,115,0,237811,2017857,28190.436,22841.682,1.0510,7221.154,0.021,0.851,0.054,0.074,0.419,0.415,213,0.1502,0.7286,0.080,18.1,25.9,62.9,29.31,4.38,8.94,0.09,15.90,7.02,1.052,0.272,0.516,0.521,4.385,0.271,0.0042,65,244,325,28536,16,7,0.912,2320,34,1278,4998,505,1143,4662,18.75,22.41,16289,14.6002,65676,13497,134216,1789.8,-0.0,954528,9.167,2616370.561,1.51e-14,0.00033,34.08,27645,15.468,2.496,12.888,0.085,15.491,2663,1521,2126,0.3872,0.953,1.023,1.145,1.027,0.973,1.140,8584.360,10202.840,11728.253,8558.771,15124.566,8767.784,2182.085,4670.660,0.357,0.510,0.404,0.422,0.347,0.463,30053,28903,0.6034,0.2747,0.3716,0.9998,0.0260,0.0367,0.5556,0.8441,0.8454,0.2033,0.0890,0.1093,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,4273,0.9983,0.7780,0.6941,0.9979,0.0260,0.0367,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5292,5.3908,5.2404,0.0297,0.0160,0.0135,0.023,0.008,0.019,0.025,1698,0.1396,0.0035,0.0030,0.00259,0.00084,0.00116,27.52,26.99,26.97,1773.8957,0.0862,23.8041,3.9695,5.1978,1143412,1461217,2.5983,0.2563,1629.0,1773.8957,26.44,0,0,0,0,0,0,7887,15620.529,13961.838,0.9484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.13e-15,8932.7,3.6501,1.6395,27.705,0.000,0.000,0.000,0.0
88000,8467,1108,63582,101853,91986,37708,563,22854,77,0,230834,2062364,27892.170,20604.230,1.0061,6089.778,0.016,0.841,0.058,0.085,0.410,0.424,184,0.1156,0.7393,0.084,16.8,29.0,55.9,28.30,2.89,7.82,0.23,17.36,6.65,1.155,0.244,0.345,0.350,4.705,0.272,0.0042,69,258,281,27747,11,6,0.774,3015,74,1907,6486,375,1583,6509,8.25,17.99,16149,15.0729,65610,15357,140955,2464.0,-0.0,952834,9.393,2616370.561,2.37e-14,0.00014,10.34,27952,17.373,2.469,14.641,0.263,17.400,3235,2198,3034,0.3783,0.927,1.023,2.000,1.205,0.956,1.246,8268.080,8008.081,14740.367,8225.406,11016.174,8004.570,2250.194,4259.688,0.340,0.495,0.424,0.417,0.335,0.341,35363,24568,0.5059,0.2211,0.3424,0.9999,0.0260,0.0325,0.6295,0.7809,0.8692,0.1633,0.0477,0.0747,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,4230,0.9989,0.7116,0.7006,0.9978,0.0260,0.0325,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9943,5.2889,4.8850,0.0372,0.0367,0.0305,0.072,0.022,0.056,0.047,1763,0.1157,0.0025,0.0028,0.00282,0.00075,0.00080,22.18,26.74,26.34,1789.2664,0.0922,19.3822,4.0635,5.3298,1143050,1459715,1.8882,0.1848,1564.6,1789.2664,21.85,0,0,0,0,0,0,7933,14514.452,12883.054,0.9539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.11e-15,9665.7,3.7682,1.7170,19.723,0.000,0.000,0.000,0.0
89000,7720,1389,75281,132097,119299,55986,830,26064,84,0,269215,2824496,32754.823,25930.887,0.9756,9514.670,0.018,0.869,0.048,0.065,0.448,0.398,283,0.1482,0.7299,0.063,17.0,31.3,59.4,26.94,3.65,7.75,0.12,15.42,6.56,1.245,0.241,0.403,0.407,5.431,0.315,0.0040,67,266,384,27536,25,4,0.690,2789,250,1327,6143,884,2235,4601,7.75,16.54,15987,15.2477,65634,15018,141979,1356.1,-0.0,952445,11.200,2616370.561,2.63e-14,0.00042,32.05,40485,21.739,2.365,19.081,0.293,21.765,4390,1332,1998,0.2973,0.953,1.023,2.000,1.329,0.961,1.249,8915.720,11375.896,16514.185,8881.184,16874.124,9953.753,2271.318,4191.145,0.404,0.457,0.494,0.421,0.327,0.482,35901,34547,0.4711,0.2485,0.3029,0.9999,0.0213,0.0298,0.6226,0.8379,0.9302,0.1759,0.0627,0.0805,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,4038,0.9994,0.7767,0.8166,0.9985,0.0213,0.0299,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6873,5.3158,4.7802,0.0437,0.0220,0.0155,0.022,0.025,0.026,0.022,1822,0.0996,0.0034,0.0031,0.00238,0.00088,0.00093,24.12,27.15,26.41,1679.5521,0.1081,25.8647,5.1072,6.0931,1142721,1459889,0.9950,0.0607,1596.9,1679.5521,21.14,0,0,0,0,0,0,9473,16416.216,14498.894,0.9539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.90e-16,9855.4,3.8119,2.0326,23.814,0.000,0.000,0.000,0.0
90000,6957,1457,54443,87522,76037,32598,481,22211,56,0,229493,2268678,25393.115,21092.876,1.0543,5970.225,0.028,0.867,0.061,0.044,0.432,0.410,79,0.1407,0.7047,0.046,19.0,32.0,67.8,28.07,3.32,8.15,0.24,16.36,6.29,1.412,0.239,0.311,0.313,5.919,0.278,0.0041,82,315,404,21696,18,4,0.543,2626,803,1091,5063,1511,1453,3993,9.75,18.24,13775,14.3684,65626,17144,147881,1416.9,-0.0,955578,10.622,2616370.561,1.32e-14,0.00011,15.85,31159,21.149,2.355,18.400,0.394,21.171,3938,1019,2000,0.2777,0.953,1.097,2.000,1.474,0.977,1.511,5192.862,5680.372,18581.982,5181.249,7600.108,11906.987,1065.368,2150.296,0.434,0.435,0.423,0.419,0.242,0.356,42366,21141,0.5376,0.1282,0.3348,0.9999,0.0257,0.0383,0.5991,0.9352,0.8965,0.1454,0.0692,0.0696,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,2334,0.9995,0.8801,0.7821,0.9985,0.0257,0.0383,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.2713,5.3512,4.1571,0.0483,0.0484,0.0273,0.055,0.031,0.053,0.034,2144,0.1034,0.0050,0.0052,0.00204,0.00058,0.00062,24.83,26.30,26.01,1624.4856,0.1066,12.8306,6.3677,4.2547,1143386,1459467,0.5632,0.0107,1665.3,1624.4856,21.22,0,0,0,0,0,0,7320,15122.650,13447.720,0.9537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-15,9546.4,3.5921,2.1736,25.910,0.000,0.000,0.000,0.0
91000,11753,2062,70532,153468,135871,82004,932,22350,130,0,260361,2933492,38392.619,26344.918,1.0116,9883.267,0.044,0.817,0.069,0.070,0.483,0.383,114,0.0802,0.7050,0.046,15.3,32.0,57.8,27.84,2.04,5.98,1.03,18.78,6.54,1.316,0.181,0.205,0.207,5.898,0.252,0.0034,77,298,544,19320,25,4,0.466,4193,462,815,10476,2049,1527,8177,6.00,15.54,13461,14.4588,65498,14793,143084,4319.6,-0.0,956192,10.896,2616370.561,7.83e-15,0.00001,12.95,61608,32.068,2.341,28.705,1.022,32.107,4520,1958,5275,0.2732,0.935,1.069,2.000,1.314,0.948,1.454,8812.651,16748.344,15880.801,8819.943,23575.142,9121.277,1251.983,6088.390,0.430,0.479,0.534,0.483,0.443,0.600,38036,28186,0.5399,0.1778,0.2292,0.9999,0.0178,0.0264,0.6331,0.8165,0.9084,0.1292,0.0368,0.0270,0.0000,0.1205,0.9313,0.1007,0.6418,0.9445,0.00271,3397,0.9997,0.7205,0.8095,0.9989,0.0178,0.0264,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.4827,5.3204,4.2634,0.0503,0.0927,0.0737,0.119,0.126,0.072,0.297,2108,0.1180,0.0031,0.0049,0.00197,0.00078,0.00103,22.47,28.25,28.62,1481.1893,0.0916,32.4264,5.3367,5.5595,1143713,1456932,0.8777,0.1362,1824.8,1481.1893,16.59,0,0,0,0,0,0,9565,16461.651,14409.387,0.9597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.55e-15,9165.6,3.6147,2.1605,27.639,0.000,0.000,0.000,0.0
92000,7020,1322,60508,127879,114232,66455,916,18870,123,0,204277,2359257,31020.178,23561.843,1.0250,10475.221,0.045,0.791,0.069,0.095,0.460,0.400,123,0.1186,0.7092,0.083,15.8,32.0,50.5,23.57,2.22,7.56,0.16,13.64,6.19,1.393,0.236,0.255,0.261,5.436,0.269,0.0032,74,322,489,15300,28,3,0.606,2436,235,668,6117,1093,977,4950,13.75,21.06,14770,13.7144,65499,14811,138492,1530.6,0.0,958102,9.444,2616370.561,1.96e-15,0.00015,29.72,48061,24.505,2.329,21.842,0.335,24.530,2840,1314,2866,0.2509,0.970,1.093,2.000,1.365,0.972,1.615,6894.594,13428.005,14988.388,6920.245,19586.766,7289.929,868.960,4927.733,0.452,0.462,0.467,0.531,0.490,0.530,34474,34295,0.5482,0.1989,0.2519,1.0000,0.0279,0.0342,0.6772,0.9578,0.9445,0.1580,0.0313,0.0470,0.0000,0.6927,0.9475,0.1939,0.7609,0.9595,0.00265,2413,0.9995,0.8802,0.8664,0.9988,0.0279,0.0342,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.4713,5.2852,3.9438,0.0490,0.0231,0.0171,0.031,0.024,0.026,0.040,1633,0.0987,0.0025,0.0033,0.00238,0.00094,0.00128,26.59,27.17,28.28,1576.2811,0.0754,26.5708,4.6156,4.8288,1145135,1458477,1.6420,0.2755,1869.0,1576.2811,20.13,0,0,0,0,0,0,7907,13086.622,11399.258,0.9561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-15,9200.0,3.4286,2.0227,20.332,0.000,0.000,0.000,0.0
93000,7952,1282,63577,110292,98096,45933,782,18900,105,0,212819,2379406,28293.527,20187.862,0.9571,7457.623,0.030,0.863,0.063,0.044,0.451,0.406,135,0.1107,0.7220,0.067,18.0,32.0,54.3,26.22,2.52,7.54,0.19,15.97,6.41,1.329,0.228,0.293,0.299,5.207,0.240,0.0034,64,279,403,18358,3,3,0.674,2785,39,1258,6655,167,1749,6036,14.75,21.71,16912,15.5603,65436,16765,140150,1469.3,-0.0,955261,9.038,2616370.561,4.45e-14,0.00087,7.39,35561,19.977,2.364,17.262,0.352,20.003,3075,1433,3444,0.2609,0.963,1.050,2.000,1.313,0.971,1.491,6147.286,11632.877,13658.915,6144.899,15947.336,7137.809,1224.368,4368.062,0.429,0.480,0.457,0.444,0.323,0.436,35858,32636,0.5702,0.0906,0.2513,1.0000,0.0209,0.0388,0.6413,0.8964,0.8546,0.1606,0.0375,0.0541,0.0000,0.0000,0.7397,0.1277,0.6720,0.9482,0.00264,1693,0.9994,0.8523,0.7813,0.9986,0.0209,0.0388,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5909,5.4262,4.2298,0.0431,0.0267,0.0176,0.047,0.018,0.042,0.025,1522,0.1179,0.0025,0.0036,0.00264,0.00062,0.00122,24.78,27.02,28.36,1735.2583,0.0785,22.1646,4.1751,4.8625,1144491,1458006,2.0479,0.2965,1768.4,1735.2583,17.88,0,0,0,0,0,0,7789,12730.239,11124.073,0.9554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.03e-16,9825.4,3.8901,1.9743,19.073,0.000,0.000,0.000,0.0
94000,8115,1674,70170,132068,119192,61070,828,20897,102,0,234276,2674073,35495.063,25150.756,1.0403,9918.889,0.032,0.850,0.052,0.066,0.469,0.395,194,0.1109,0.6984,0.057,18.4,32.0,67.9,30.14,2.91,8.13,0.16,18.94,6.69,1.276,0.225,0.306,0.311,6.412,0.295,0.0035,67,271,471,19275,25,3,0.736,3039,101,1601,6413,355,1668,6092,8.00,17.77,18079,17.0813,65486,16097,141315,2615.1,-0.0,952133,9.898,2616370.561,7.12e-15,0.00006,25.94,43036,23.430,2.367,20.684,0.379,23.459,3327,1388,3400,0.2609,0.953,1.059,2.000,1.265,0.955,1.418,8349.400,14764.128,15933.424,8330.662,21149.865,9177.131,1206.477,4848.259,0.439,0.504,0.483,0.413,0.427,0.517,35901,37114,0.6104,0.1451,0.2717,0.9999,0.0200,0.0380,0.5932,0.8658,0.8224,0.1674,0.0401,0.0397,0.0000,0.6110,0.9527,0.0373,0.6723,0.9418,0.00264,2664,0.9994,0.8005,0.7435,0.9986,0.0200,0.0380,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7157,5.2288,4.3183,0.0463,0.0270,0.0200,0.047,0.015,0.036,0.035,1771,0.1075,0.0019,0.0026,0.00250,0.00075,0.00122,24.26,26.64,28.03,1598.0312,0.0878,29.6516,5.1717,4.7263,1143933,1457237,1.9349,0.1931,1831.9,1598.0312,18.38,0,0,0,0,0,0,7459,15231.867,13493.853,0.9583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-15,10437.8,4.2703,2.0846,23.513,0.000,0.000,0.000,0.0
95000,7820,1695,65687,114982,103638,48571,724,23365,84,0,248266,2601421,31371.222,26113.469,1.1080,8920.486,0.048,0.854,0.048,0.051,0.456,0.401,174,0.1223,0.6820,0.058,18.2,32.7,68.1,30.89,4.61,8.95,0.12,17.22,6.95,1.189,0.245,0.468,0.476,5.995,0.296,0.0038,76,304,464,23343,18,4,0.797,3182,224,1641,5955,1108,1962,4750,9.75,16.80,17832,17.2847,65647,16339,145492,1947.1,-0.0,950623,11.080,2616370.561,1.17e-14,0.00023,22.75,33296,20.631,2.331,18.076,0.225,20.659,4298,1193,2329,0.3049,0.953,1.023,2.000,1.163,0.972,1.348,6534.244,10486.782,18077.381,6521.261,15693.067,11682.232,1212.508,4298.242,0.429,0.460,0.486,0.398,0.409,0.463,38967,30721,0.5228,0.2186,0.3401,0.9996,0.0203,0.0391,0.5394,0.9524,0.8907,0.1891,0.0665,0.0807,0.0000,0.3884,0.9102,0.3041,0.6543,0.9463,0.00259,2419,0.9997,0.8762,0.7973,0.9983,0.0203,0.0391,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0243,5.3762,4.6167,0.0377,0.0171,0.0139,0.029,0.012,0.031,0.024,1719,0.0800,0.0023,0.0054,0.00230,0.00075,0.00106,25.69,26.25,26.71,1808.7420,0.1034,22.3280,5.8969,5.1829,1143788,1457876,1.5442,0.0553,1691.1,1808.7420,22.86,0,0,0,0,0,0,7674,17192.983,15329.962,0.9495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.29e-15,10360.4,4.3212,2.2289,32.938,0.000,0.000,0.000,0.0
96000,8736,1487,69339,126170,115203,56147,684,25222,99,0,267769,2405255,34377.134,27182.968,1.0952,8854.149,0.030,0.834,0.059,0.078,0.425,0.421,153,0.1152,0.6861,0.063,17.4,32.4,74.6,32.93,4.99,8.21,0.17,19.56,7.25,1.115,0.236,0.482,0.491,5.522,0.276,0.0041,71,297,487,27570,22,4,0.851,3442,503,1306,6927,1691,1404,5641,8.00,15.91,15297,15.8089,65651,15828,147130,2364.6,-0.0,954299,11.515,2616370.561,2.06e-14,0.00030,11.79,35242,20.131,2.368,17.548,0.216,20.161,4401,1756,2579,0.3457,0.932,1.023,1.336,1.079,0.953,1.286,8262.468,9705.365,21071.439,8276.374,13883.470,12490.266,1502.059,4336.494,0.408,0.489,0.411,0.453,0.422,0.455,40705,31392,0.4742,0.2235,0.2487,0.9998,0.0271,0.0394,0.5107,0.8202,0.8213,0.2030,0.0600,0.0935,0.0000,0.0000,0.8984,0.1245,0.6181,0.9531,0.00265,1864,0.9996,0.8047,0.7255,0.9984,0.0271,0.0394,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3007,5.1305,4.7549,0.0320,0.0234,0.0224,0.037,0.033,0.037,0.042,1847,0.0757,0.0034,0.0082,0.00225,0.00079,0.00084,22.49,27.33,27.06,1677.6064,0.1055,22.1931,6.2266,5.2883,1144944,1457293,1.6091,0.0194,1683.3,1677.6064,20.41,0,0,0,0,0,0,7999,18328.819,16394.026,0.9483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.61e-15,9432.7,3.9522,2.2677,39.989,0.000,0.000,0.000,0.0
97000,8580,1497,77646,158330,148148,79254,1430,24315,101,0,296178,2827486,38984.133,30696.314,1.0688,10911.314,0.020,0.856,0.054,0.069,0.464,0.396,193,0.1155,0.7042,0.078,16.1,32.0,67.5,32.55,4.18,7.27,0.13,20.96,7.16,1.061,0.211,0.372,0.379,5.871,0.271,0.0038,63,268,417,29641,16,4,0.925,3380,211,1166,7203,1643,756,6181,4.75,14.04,12363,13.8313,65746,14132,141947,3204.6,-0.0,960785,10.718,2616370.561,7.65e-15,0.00042,37.87,37969,18.274,2.283,15.821,0.170,18.301,3210,1975,3395,0.3477,0.950,1.015,1.184,1.036,0.970,1.137,9231.957,13601.152,20744.265,9259.961,19891.221,12441.351,2400.238,4943.410,0.448,0.486,0.466,0.529,0.383,0.536,36817,37361,0.5220,0.2052,0.2418,0.9998,0.0288,0.0321,0.4934,0.9411,0.8721,0.2102,0.0520,0.0605,0.0000,0.8388,0.9645,0.1455,0.6578,0.9769,0.00268,5894,0.9993,0.8284,0.6220,0.9985,0.0288,0.0321,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5455,5.1831,5.2685,0.0340,0.0105,0.0100,0.038,0.013,0.019,0.035,1615,0.0752,0.0039,0.0042,0.00249,0.00090,0.00103,27.06,27.09,27.45,1748.0051,0.0947,29.1785,5.3974,5.3207,1147122,1456447,2.1521,0.1349,1622.4,1748.0051,25.00,0,0,0,0,0,0,8516,19785.000,17804.149,0.9537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.70e-15,8030.1,3.4578,1.9794,44.520,0.000,0.000,0.000,0.0
98000,7653,994,70654,134908,125929,63162,1092,22913,96,0,212117,2414473,33341.638,24216.536,1.0283,10584.359,0.029,0.836,0.045,0.091,0.451,0.409,186,0.1151,0.7170,0.076,16.8,27.5,65.0,32.50,3.78,6.63,0.29,21.80,7.18,1.032,0.206,0.372,0.381,4.868,0.254,0.0040,64,270,373,23833,36,6,0.973,2695,59,1309,6285,791,917,5945,11.50,18.71,12000,11.8133,65709,13204,137551,2498.9,-0.0,965046,10.218,2616370.561,6.76e-15,0.00044,16.14,33946,15.232,2.245,12.871,0.116,15.257,2529,2335,2789,0.4245,0.939,1.005,1.110,1.014,0.965,1.105,9747.974,12532.884,14827.237,9741.098,19357.661,7314.688,1940.820,4376.668,0.414,0.468,0.470,0.484,0.349,0.519,34291,35372,0.5804,0.1659,0.1796,0.9998,0.0218,0.0261,0.5296,0.8040,0.8058,0.2036,0.0562,0.0730,0.0000,0.0279,0.8835,0.1557,0.6694,0.9922,0.00270,5374,0.9990,0.7569,0.6197,0.9983,0.0218,0.0261,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4886,5.2536,5.2260,0.0309,0.0223,0.0220,0.096,0.020,0.057,0.059,1291,0.0799,0.0046,0.0031,0.00254,0.00088,0.00103,24.20,27.24,26.96,1684.6508,0.0768,29.1556,4.1003,6.1177,1148597,1456183,2.5151,0.2316,1629.1,1684.6508,25.09,0,0,0,0,0,0,6535,13632.177,12194.592,0.9605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.74e-15,7815.2,2.9533,1.6151,23.562,0.000,0.000,0.000,0.0
99000,5289,910,60044,115622,107375,54482,1096,20897,90,0,172313,2164535,30252.132,20348.140,0.9803,9790.825,0.037,0.827,0.061,0.075,0.447,0.407,223,0.1564,0.7229,0.088,16.0,27.1,58.7,29.69,3.76,8.24,0.06,17.63,7.02,1.045,0.256,0.403,0.409,5.350,0.336,0.0039,71,270,370,20056,36,5,0.950,1913,54,1237,3998,112,759,4418,14.00,21.52,16526,13.1709,65646,12444,131941,1054.3,-0.0,961394,9.377,2616370.561,2.72e-14,0.00061,23.57,28721,13.717,2.220,11.437,0.061,13.735,1817,1655,1817,0.4156,0.933,1.009,1.120,1.016,0.966,1.146,10033.570,14381.107,7711.565,10040.264,22291.128,5378.347,2167.267,3011.701,0.330,0.494,0.496,0.328,0.354,0.580,28722,29040,0.6802,0.2933,0.2545,0.9997,0.0226,0.0329,0.5608,0.8695,0.8041,0.2273,0.0602,0.0750,0.0000,0.5690,0.9425,0.0143,0.6510,0.9899,0.00272,5792,0.9992,0.8325,0.7228,0.9970,0.0226,0.0329,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5248,5.2600,5.1750,0.0370,0.0112,0.0095,0.018,0.010,0.017,0.017,1307,0.1134,0.0040,0.0019,0.00265,0.00098,0.00120,21.54,26.53,26.52,1712.0065,0.0702,32.4174,3.3852,5.9914,1148930,1456310,2.4532,0.2450,1623.0,1712.0065,22.18,0,0,0,0,0,0,5282,10557.314,9409.776,0.9609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.71e-15,8559.3,3.2927,1.4931,15.698,0.000,0.000,0.000,0.0
100000,6554,1202,67209,123171,113636,54870,1092,24703,187,0,222018,2172767,31013.032,21429.538,0.9612,8092.455,0.040,0.785,0.073,0.102,0.431,0.409,443,0.1453,0.7362,0.075,14.7,27.0,64.3,29.19,3.94,7.63,0.22,17.40,6.98,1.058,0.254,0.418,0.424,5.236,0.317,0.0043,70,266,348,23965,14,4,0.737,2547,71,1298,5185,278,1728,4548,6.00,15.14,15359,15.3076,65713,12759,133334,2252.8,-0.0,959051,10.341,2616370.561,1.60e-15,0.00015,30.54,33184,15.045,2.232,12.703,0.110,15.067,3268,1362,1924,0.3341,0.937,1.023,1.211,1.058,0.959,1.129,9142.776,9264.957,16448.131,9128.408,13528.948,7683.867,2340.440,3312.776,0.384,0.488,0.435,0.495,0.349,0.458,28849,26222,0.5211,0.2401,0.3040,0.9998,0.0329,0.0379,0.5873,0.9097,0.9401,0.1773,0.0709,0.0833,0.0000,0.6486,0.9336,0.2671,0.6716,0.9706,0.00270,5879,0.9994,0.7846,0.7695,0.9978,0.0329,0.0379,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4103,5.3563,5.1637,0.0346,0.0287,0.0282,0.065,0.015,0.052,0.069,1565,0.1017,0.0044,0.0029,0.00283,0.00089,0.00091,27.47,27.22,26.59,1737.2719,0.0889,22.7604,4.2854,6.0557,1147854,1455936,1.7188,0.1655,1601.4,1737.2719,25.19,0,0,0,0,0,0,7388,13337.083,11873.545,0.9534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.43e-14,9379.0,3.8269,1.7154,19.303,0.000,0.000,0.000,0.0
