run,seed,way,share,n,size,speed,age,flesh,lineages,top_lineage,top_lineage_share,places,crossed,travel,on_rich
e055 clock 0.5,9,plant / no tooth / stays,0.24581497797356827,279,36.0,0.164,492.0,0.1417267203617352,14,593,0.32974910394265233,0:0.46 1:0.30 2:0.24,0.17921146953405018,3.51,
e055 clock 0.5,9,mixed / no tooth / stays,0.10748898678414097,122,36.0,0.1105,531.5,0.4790625415834997,14,593,0.5081967213114754,0:0.49 1:0.29 2:0.22,0.14754098360655737,3.615,
e055 clock 0.5,9,mixed / tooth / roams,0.09779735682819383,111,36.0,0.279,778.0,0.5163425734381465,2,593,0.963963963963964,0:0.29 1:0.47 2:0.24,0.5405405405405406,14.4,
e055 clock 0.5,9,plant / tooth / stays,0.08722466960352424,99,36.0,0.189,465.0,0.17272024729520866,6,593,0.8484848484848485,0:0.49 1:0.34 2:0.16,0.18181818181818182,3.81,
e055 clock 0.5,9,mixed / tooth / stays,0.07400881057268723,84,36.0,0.236,454.5,0.49142168103711853,4,593,0.9404761904761905,0:0.48 1:0.38 2:0.14,0.11904761904761904,4.99,
e055 clock 0.5,9,plant / no tooth / roams,0.07312775330396476,83,36.0,0.186,877.0,0.17711201674193192,11,593,0.4939759036144578,0:0.30 1:0.35 2:0.35,0.4819277108433735,11.67,
e055 clock 0.5,9,mixed / no tooth / roams,0.06872246696035242,78,36.0,0.0375,842.0,0.47670554015984196,8,593,0.7692307692307693,0:0.36 1:0.36 2:0.28,0.5128205128205128,12.065000000000001,
e055 clock 0.5,9,plant / tooth / roams,0.06784140969162995,77,36.0,0.202,825.0,0.20562746201463142,2,593,0.922077922077922,0:0.21 1:0.40 2:0.39,0.4805194805194805,12.0,
e055 clock 0.5,9,flesh / tooth / roams,0.05991189427312775,68,36.0,0.289,594.0,0.766150460266026,2,593,0.9705882352941176,0:0.31 1:0.40 2:0.29,0.45588235294117646,13.0,
e055 clock 0.5,9,flesh / tooth / stays,0.05726872246696035,65,46.0,0.243,403.0,0.7912327063578424,2,593,0.9692307692307692,0:0.42 1:0.38 2:0.20,0.12307692307692308,4.5,
e055 clock 0.5,9,flesh / no tooth / stays,0.03612334801762115,41,49.0,0.0,503.0,0.7938718662952646,6,593,0.6585365853658537,0:0.49 1:0.20 2:0.32,0.1951219512195122,3.54,
e055 clock 0.5,9,flesh / no tooth / roams,0.024669603524229075,28,36.0,0.07700000000000001,797.0,0.7747084886646822,2,593,0.8928571428571429,0:0.29 1:0.29 2:0.43,0.42857142857142855,13.9,
e055 clock 0.5,10,plant / no tooth / stays,0.27475800446760984,369,36.0,0.204,589.0,0.10657596371882085,16,1574,0.3170731707317073,0:0.41 1:0.38 2:0.21,0.1002710027100271,3.47,
e055 clock 0.5,10,plant / tooth / stays,0.1921072226358898,258,36.0,0.238,547.5,0.1481837287478814,12,1574,0.36046511627906974,0:0.34 1:0.43 2:0.22,0.08914728682170543,3.34,
e055 clock 0.5,10,mixed / tooth / roams,0.10796723752792256,145,36.0,0.305,887.0,0.503284842796809,8,1331,0.7931034482758621,0:0.44 1:0.28 2:0.28,0.3586206896551724,15.61,
e055 clock 0.5,10,plant / tooth / roams,0.09456440804169769,127,36.0,0.277,920.0,0.1784486052732136,9,1331,0.4566929133858268,0:0.35 1:0.28 2:0.36,0.3543307086614173,12.04,
e055 clock 0.5,10,plant / no tooth / roams,0.09084139985107967,122,36.0,0.2375,1066.5,0.11017763000500054,10,1574,0.32786885245901637,0:0.24 1:0.32 2:0.44,0.4098360655737705,11.925,
e055 clock 0.5,10,mixed / tooth / stays,0.06329113924050633,85,36.0,0.279,525.0,0.4441517386722866,9,1331,0.5882352941176471,0:0.38 1:0.36 2:0.26,0.10588235294117647,4.07,
e055 clock 0.5,10,flesh / tooth / roams,0.04616530156366344,62,36.0,0.3155,759.0,0.7706962114454721,1,1331,1.0,0:0.45 1:0.23 2:0.32,0.41935483870967744,16.875,
e055 clock 0.5,10,mixed / no tooth / stays,0.04616530156366344,62,36.0,0.25,492.5,0.4569789612297357,10,1341,0.25806451612903225,0:0.47 1:0.34 2:0.19,0.0967741935483871,2.9699999999999998,
e055 clock 0.5,10,mixed / no tooth / roams,0.026061057334326135,35,26.0,0.333,717.0,0.48392449699232526,8,1331,0.4,0:0.34 1:0.26 2:0.40,0.4,13.98,
e055 clock 0.5,10,flesh / tooth / stays,0.026061057334326135,35,36.0,0.313,465.0,0.7802690582959642,6,1331,0.7428571428571429,0:0.37 1:0.40 2:0.23,0.17142857142857143,4.5,
e055 clock 0.5,10,flesh / no tooth / roams,0.0193596425912137,26,25.0,0.405,662.0,0.7597831604083588,5,1331,0.6538461538461539,0:0.12 1:0.38 2:0.50,0.46153846153846156,15.51,
e055 clock 0.5,10,flesh / no tooth / stays,0.012658227848101266,17,36.0,0.25,396.0,0.7675021607605877,4,1331,0.4117647058823529,0:0.47 1:0.24 2:0.29,0.11764705882352941,4.5,
e055 clock 0.5,11,plant / no tooth / stays,0.7105478331970564,1738,16.0,0.188,1043.0,0.08126455300732731,58,1567,0.34522439585730724,0:0.44 1:0.34 2:0.22,0.13924050632911392,3.61,
e055 clock 0.5,11,plant / no tooth / roams,0.18520032706459524,453,16.0,0.188,2192.0,0.12948123154787008,38,1567,0.36423841059602646,0:0.42 1:0.31 2:0.27,0.37748344370860926,10.61,
e055 clock 0.5,11,mixed / no tooth / stays,0.07236304170073589,177,16.0,0.233,784.0,0.4298906897851488,36,1567,0.2033898305084746,0:0.38 1:0.32 2:0.31,0.11299435028248588,3.61,
e055 clock 0.5,11,mixed / no tooth / roams,0.012673753066230581,31,16.0,0.25,1902.0,0.382529496998551,13,1646,0.25806451612903225,0:0.19 1:0.32 2:0.48,0.3225806451612903,11.42,
e055 clock 0.5,11,flesh / no tooth / stays,0.009403107113654947,23,16.0,0.219,498.0,0.7467988434531185,9,1567,0.34782608695652173,0:0.13 1:0.57 2:0.30,0,1.8,
e055 clock 0.5,11,plant / tooth / stays,0.004497138184791497,11,16.0,0.194,1081.0,0.0847231487658439,3,1567,0.8181818181818182,0:0.27 1:0.18 2:0.55,0.18181818181818182,3.02,
e055 clock 0.5,11,flesh / no tooth / roams,0.0024529844644317253,6,16.0,0.3695,1105.5,0.7454980268164029,3,1567,0.5,0:0.17 1:0.50 2:0.33,0.6666666666666666,9.465,
e055 clock 0.5,11,plant / tooth / roams,0.0012264922322158627,3,16.0,0.235,756.0,0.10971943887775551,1,1567,1.0,1:0.67 2:0.33,0.6666666666666666,8.84,
e055 clock 0.5,11,mixed / tooth / stays,0.0012264922322158627,3,16.0,0.184,620.0,0.4027777777777778,1,1567,1.0,0:1.00,0.3333333333333333,5.22,
e055 clock 0.5,11,mixed / tooth / roams,0.0004088307440719542,1,16.0,0.29,1169.0,0.5489987217724756,1,1609,1.0,2:1.00,0,9.06,
e055 clock 0.5,12,plant / no tooth / stays,0.17608897126969417,190,36.0,0.125,453.0,0.15945876829024025,14,1845,0.5473684210526316,0:0.50 1:0.28 2:0.22,0.12631578947368421,3.75,
e055 clock 0.5,12,plant / tooth / stays,0.13623725671918444,147,36.0,0.23,432.0,0.16594360086767895,9,1845,0.7278911564625851,0:0.44 1:0.33 2:0.24,0.06802721088435375,3.5,
e055 clock 0.5,12,mixed / tooth / stays,0.11214087117701575,121,46.0,0.271,490.0,0.510500190912562,9,1845,0.6611570247933884,0:0.50 1:0.26 2:0.24,0.1322314049586777,4.5,
e055 clock 0.5,12,plant / no tooth / roams,0.1010194624652456,109,41.0,0.09,712.0,0.17529734675205855,14,1845,0.6788990825688074,0:0.35 1:0.33 2:0.32,0.3853211009174312,13.0,
e055 clock 0.5,12,mixed / tooth / roams,0.09360518999073215,101,49.0,0.288,666.0,0.47189748201438847,7,1845,0.7920792079207921,0:0.36 1:0.37 2:0.28,0.4752475247524752,13.48,
e055 clock 0.5,12,mixed / no tooth / stays,0.09267840593141798,100,36.0,0.0695,448.5,0.47342062539704954,13,1845,0.5,0:0.42 1:0.36 2:0.22,0.13,4.0,
e055 clock 0.5,12,mixed / no tooth / roams,0.0871177015755329,94,36.0,0.098,743.5,0.46126929161353813,12,1845,0.5425531914893617,0:0.31 1:0.38 2:0.31,0.3723404255319149,13.094999999999999,
e055 clock 0.5,12,plant / tooth / roams,0.0871177015755329,94,46.0,0.2345,655.0,0.1962839430023724,6,1845,0.7978723404255319,0:0.23 1:0.35 2:0.41,0.4148936170212766,12.9,
e055 clock 0.5,12,flesh / tooth / stays,0.047265987025023166,51,49.0,0.297,433.0,0.7876599934361668,7,1845,0.7254901960784313,0:0.41 1:0.35 2:0.24,0.13725490196078433,4.75,
e055 clock 0.5,12,flesh / tooth / roams,0.037998146431881374,41,49.0,0.376,508.0,0.7323546682325308,6,1845,0.8292682926829268,0:0.29 1:0.41 2:0.29,0.4634146341463415,12.03,
e055 clock 0.5,12,flesh / no tooth / stays,0.017608897126969416,19,36.0,0.052,402.0,0.6947472745292369,7,1845,0.5789473684210527,0:0.37 1:0.42 2:0.21,0.05263157894736842,4.75,
e055 clock 0.5,12,flesh / no tooth / roams,0.011121408711770158,12,36.0,0.08549999999999999,545.0,0.7301240000879043,4,1845,0.5833333333333334,0:0.50 1:0.08 2:0.42,0.3333333333333333,11.455,
e055 clock 0.5,13,plant / no tooth / stays,0.23890784982935154,280,36.0,0.239,538.0,0.1032725379275841,6,462,0.8285714285714286,0:0.35 1:0.44 2:0.21,0.12857142857142856,3.625,
e055 clock 0.5,13,plant / tooth / stays,0.18600682593856654,218,49.0,0.2605,471.5,0.15499647044970435,2,462,0.9862385321100917,0:0.44 1:0.34 2:0.21,0.11009174311926606,4.005,
e055 clock 0.5,13,mixed / tooth / stays,0.13651877133105803,160,49.0,0.297,555.0,0.4743107022837166,1,462,1.0,0:0.52 1:0.31 2:0.17,0.1625,4.84,
e055 clock 0.5,13,mixed / tooth / roams,0.1075085324232082,126,49.0,0.32,876.5,0.4766873908534566,1,462,1.0,0:0.38 1:0.37 2:0.25,0.4444444444444444,11.45,
e055 clock 0.5,13,plant / no tooth / roams,0.09300341296928327,109,36.0,0.246,980.0,0.09867172675521822,4,462,0.8073394495412844,0:0.25 1:0.40 2:0.35,0.3853211009174312,11.1,
e055 clock 0.5,13,plant / tooth / roams,0.0878839590443686,103,49.0,0.313,885.0,0.1739272134709397,1,462,1.0,0:0.31 1:0.30 2:0.39,0.44660194174757284,11.86,
e055 clock 0.5,13,flesh / tooth / stays,0.04522184300341297,53,49.0,0.304,468.0,0.7581023954908408,1,462,1.0,0:0.38 1:0.40 2:0.23,0.16981132075471697,4.37,
e055 clock 0.5,13,mixed / no tooth / stays,0.03924914675767918,46,41.0,0.208,431.5,0.4323550634298192,6,462,0.6956521739130435,0:0.33 1:0.57 2:0.11,0.043478260869565216,2.8,
e055 clock 0.5,13,mixed / no tooth / roams,0.02901023890784983,34,49.0,0.249,923.0,0.4669704890051611,4,462,0.5882352941176471,0:0.26 1:0.29 2:0.44,0.47058823529411764,13.04,
e055 clock 0.5,13,flesh / tooth / roams,0.015358361774744027,18,49.0,0.315,554.5,0.7253666634399323,1,462,1.0,0:0.22 1:0.61 2:0.17,0.4444444444444444,11.59,
e055 clock 0.5,13,flesh / no tooth / stays,0.013651877133105802,16,49.0,0.2915,401.5,0.7931175988885106,3,462,0.625,0:0.44 1:0.19 2:0.38,0.125,3.91,
e055 clock 0.5,13,flesh / no tooth / roams,0.007679180887372013,9,31.0,0.484,448.0,0.8646720368239355,3,462,0.6666666666666666,1:0.78 2:0.22,0.5555555555555556,13.76,
e055 clock 0.5,14,plant / no tooth / stays,0.6144013634426928,1442,16.0,0.188,914.5,0.09482149936837173,65,1910,0.22399445214979197,0:0.44 1:0.34 2:0.22,0.16296809986130376,3.95,
e055 clock 0.5,14,plant / no tooth / roams,0.268001704303366,629,16.0,0.194,2009.0,0.12626758259731763,59,1910,0.2686804451510334,0:0.38 1:0.34 2:0.28,0.44992050874403816,11.28,
e055 clock 0.5,14,mixed / no tooth / stays,0.06774605879846612,159,16.0,0.226,853.0,0.41596091205211727,32,1910,0.13836477987421383,0:0.40 1:0.33 2:0.27,0.11949685534591195,3.82,
e055 clock 0.5,14,mixed / no tooth / roams,0.03067746058798466,72,16.0,0.25,1645.5,0.4026718669313385,24,1910,0.1388888888888889,0:0.47 1:0.25 2:0.28,0.4305555555555556,11.129999999999999,
e055 clock 0.5,14,plant / tooth / stays,0.007669365146996165,18,16.0,0.164,765.5,0.12536926173794835,4,1910,0.8333333333333334,0:0.50 1:0.28 2:0.22,0.1111111111111111,2.68,
e055 clock 0.5,14,flesh / no tooth / stays,0.006391137622496805,15,16.0,0.25,403.0,0.786067415730337,8,2211,0.3333333333333333,0:0.40 1:0.40 2:0.20,0.06666666666666667,2.25,
e055 clock 0.5,14,mixed / tooth / stays,0.0025564550489987218,6,16.0,0.188,677.5,0.5629985353440305,3,1910,0.6666666666666666,0:0.50 1:0.33 2:0.17,0.3333333333333333,3.0300000000000002,
e055 clock 0.5,14,plant / tooth / roams,0.0012782275244993609,3,16.0,0.207,2152.0,0.08985296787075694,2,1910,0.6666666666666666,0:0.33 1:0.33 2:0.33,0.3333333333333333,8.76,
e055 clock 0.5,14,flesh / no tooth / roams,0.00042607584149978694,1,16.0,0.25,1106.0,0.701153568853641,1,2211,1.0,2:1.00,0,11.25,
e055 clock 0.5,14,mixed / tooth / roams,0.00042607584149978694,1,16.0,0.235,749.0,0.4427320490367776,1,1936,1.0,2:1.00,0,8.53,
e055 clock 0.5,14,flesh / tooth / stays,0.00042607584149978694,1,16.0,0.172,718.0,0.713840155945419,1,1910,1.0,0:1.00,0,4.45,
e055 flat pace,9,plant / no tooth / stays,0.5830508474576271,1204,25.0,0.167,1075.0,0.0907669078813832,33,622,0.2591362126245847,0:0.50 1:0.32 2:0.18,0.16528239202657807,3.95,
e055 flat pace,9,plant / no tooth / roams,0.33995157384987895,702,25.0,0.182,2172.0,0.1168144921348154,31,622,0.22364672364672364,0:0.37 1:0.35 2:0.28,0.4373219373219373,12.065000000000001,
e055 flat pace,9,mixed / no tooth / stays,0.04019370460048426,83,25.0,0.22,900.0,0.40635641316685583,15,622,0.3373493975903614,0:0.48 1:0.29 2:0.23,0.14457831325301204,3.69,
e055 flat pace,9,mixed / no tooth / roams,0.031476997578692496,65,25.0,0.278,1470.0,0.41210374639769454,10,622,0.46153846153846156,0:0.26 1:0.32 2:0.42,0.4307692307692308,13.1,
e055 flat pace,9,flesh / no tooth / stays,0.0029055690072639223,6,25.0,0.1525,343.5,0.736072013873128,6,984,0.16666666666666666,0:0.33 1:0.33 2:0.33,0.16666666666666666,2.275,
e055 flat pace,9,flesh / no tooth / roams,0.001937046004842615,4,20.5,0.362,758.0,0.7253566315366882,2,622,0.5,1:0.50 2:0.50,0.5,13.875,
e055 flat pace,9,plant / tooth / stays,0.00048426150121065375,1,16.0,0.175,713.0,0.004739336492890996,1,915,1.0,2:1.00,0,2.69,
e055 flat pace,10,plant / no tooth / stays,0.3135233474833232,517,21.0,0.22,468.0,0.07825874296894106,30,615,0.2804642166344294,0:0.46 1:0.32 2:0.22,0.09864603481624758,3.72,
e055 flat pace,10,mixed / no tooth / roams,0.2510612492419648,414,16.0,0.273,1405.0,0.5161412939895487,28,1280,0.17632850241545894,0:0.40 1:0.32 2:0.28,0.5096618357487923,18.155,
e055 flat pace,10,plant / no tooth / roams,0.14614918132201335,241,17.0,0.25,794.0,0.16151842203200595,28,527,0.23236514522821577,0:0.39 1:0.26 2:0.35,0.36099585062240663,11.78,
e055 flat pace,10,mixed / no tooth / stays,0.10855063674954518,179,25.0,0.263,642.0,0.48467741935483877,25,1011,0.1787709497206704,0:0.56 1:0.28 2:0.16,0.13966480446927373,4.19,
e055 flat pace,10,flesh / no tooth / roams,0.10673135233474833,176,16.0,0.305,1013.5,0.7511495131743402,22,1280,0.2784090909090909,0:0.31 1:0.38 2:0.31,0.4375,17.7,
e055 flat pace,10,flesh / no tooth / stays,0.04244996967859309,70,16.0,0.2835,572.5,0.7660710285878278,16,1280,0.24285714285714285,0:0.36 1:0.43 2:0.21,0.11428571428571428,4.77,
e055 flat pace,10,plant / tooth / stays,0.012734990903577926,21,25.0,0.132,441.0,0.1381397908640616,9,789,0.3333333333333333,0:0.62 1:0.38,0.09523809523809523,3.76,
e055 flat pace,10,flesh / tooth / roams,0.006064281382656155,10,16.0,0.353,796.0,0.8002360491474665,3,1280,0.8,0:0.30 1:0.40 2:0.30,0.8,18.104999999999997,
e055 flat pace,10,flesh / tooth / stays,0.004244996967859308,7,16.0,0.308,409.0,0.7824797843665768,4,1280,0.5714285714285714,0:0.43 1:0.43 2:0.14,0.14285714285714285,3.02,
e055 flat pace,10,mixed / tooth / roams,0.0036385688295936932,6,25.0,0.22949999999999998,833.0,0.44280586261403426,3,1011,0.6666666666666666,0:0.83 1:0.17,0.5,15.605,
e055 flat pace,10,mixed / tooth / stays,0.0030321406913280777,5,16.0,0.213,714.0,0.3878887070376432,3,1011,0.6,0:0.80 1:0.20,0.2,5.75,
e055 flat pace,10,plant / tooth / roams,0.0018192844147968466,3,25.0,0.188,1257.0,0.29449984889694775,3,1011,0.3333333333333333,0:1.00,0,8.73,
e055 flat pace,11,plant / no tooth / stays,0.572929292929293,1418,16.0,0.188,1028.5,0.0968605505353519,19,1595,0.6741889985895627,0:0.47 1:0.34 2:0.20,0.15937940761636107,4.25,
e055 flat pace,11,plant / no tooth / roams,0.3280808080808081,812,16.0,0.188,2285.0,0.1355105024461506,18,1595,0.7721674876847291,0:0.41 1:0.32 2:0.28,0.39039408866995073,11.715,
e055 flat pace,11,mixed / no tooth / stays,0.053737373737373736,133,16.0,0.219,737.0,0.4097222222222222,10,1595,0.7518796992481203,0:0.35 1:0.28 2:0.38,0.09774436090225563,4.19,
e055 flat pace,11,mixed / no tooth / roams,0.035555555555555556,88,16.0,0.25,1371.5,0.430087823604683,7,1595,0.8295454545454546,0:0.19 1:0.36 2:0.44,0.36363636363636365,12.355,
e055 flat pace,11,flesh / no tooth / stays,0.008484848484848486,21,16.0,0.25,407.0,0.761986301369863,4,1595,0.8095238095238095,0:0.24 1:0.38 2:0.38,0.09523809523809523,3.75,
e055 flat pace,11,flesh / no tooth / roams,0.0012121212121212121,3,25.0,0.26,942.0,0.7836644591611479,1,1595,1.0,2:1.00,0,16.73,
e055 flat pace,12,plant / no tooth / stays,0.18809980806142035,196,36.0,0.087,464.0,0.14208605352896309,8,115,0.8163265306122449,0:0.46 1:0.33 2:0.21,0.14285714285714285,4.24,
e055 flat pace,12,mixed / no tooth / roams,0.1401151631477927,146,36.0,0.07,678.5,0.46100292105183394,3,115,0.910958904109589,0:0.36 1:0.29 2:0.35,0.4246575342465753,14.0,
e055 flat pace,12,mixed / no tooth / stays,0.1324376199616123,138,36.0,0.0575,467.0,0.4352950660683641,6,115,0.8260869565217391,0:0.50 1:0.31 2:0.19,0.12318840579710146,4.0,
e055 flat pace,12,plant / no tooth / roams,0.13147792706333974,137,36.0,0.108,708.0,0.17275155832591274,5,115,0.8759124087591241,0:0.31 1:0.31 2:0.39,0.36496350364963503,11.5,
e055 flat pace,12,mixed / tooth / roams,0.10844529750479846,113,36.0,0.285,626.0,0.48575129533678757,1,115,1.0,0:0.36 1:0.40 2:0.24,0.4336283185840708,14.25,
e055 flat pace,12,mixed / tooth / stays,0.060460652591170824,63,36.0,0.262,421.0,0.50749850029994,2,115,0.9841269841269841,0:0.44 1:0.40 2:0.16,0.1746031746031746,4.91,
e055 flat pace,12,plant / tooth / stays,0.05566218809980806,58,36.0,0.2665,366.0,0.1589343474079902,3,115,0.9655172413793104,0:0.31 1:0.50 2:0.19,0.13793103448275862,3.7350000000000003,
e055 flat pace,12,plant / tooth / roams,0.044145873320537425,46,36.0,0.2485,541.5,0.22375415227361678,1,115,1.0,0:0.30 1:0.30 2:0.39,0.32608695652173914,12.625,
e055 flat pace,12,flesh / tooth / roams,0.044145873320537425,46,36.0,0.358,526.5,0.7899215820050245,2,115,0.9782608695652174,0:0.43 1:0.33 2:0.24,0.4782608695652174,14.17,
e055 flat pace,12,flesh / no tooth / stays,0.03934740882917467,41,36.0,0.0,434.0,0.7731838695588877,3,115,0.9024390243902439,0:0.46 1:0.34 2:0.20,0.14634146341463414,3.75,
e055 flat pace,12,flesh / no tooth / roams,0.029750479846449136,31,36.0,0.0,556.0,0.7539823008849558,2,115,0.9032258064516129,0:0.39 1:0.39 2:0.23,0.41935483870967744,12.5,
e055 flat pace,12,flesh / tooth / stays,0.025911708253358926,27,36.0,0.292,414.0,0.7889822595704948,2,115,0.9629629629629629,0:0.56 1:0.37 2:0.07,0.1111111111111111,6.19,
e055 flat pace,13,plant / no tooth / stays,0.22093023255813954,266,31.5,0.0905,448.5,0.16062221580209352,10,1130,0.5300751879699248,0:0.47 1:0.34 2:0.19,0.11278195488721804,3.42,
e055 flat pace,13,mixed / tooth / roams,0.1420265780730897,171,20.0,0.358,506.0,0.5099159663865546,2,1130,0.9883040935672515,0:0.33 1:0.33 2:0.34,0.5087719298245614,18.25,
e055 flat pace,13,mixed / no tooth / roams,0.10963455149501661,132,24.0,0.2295,639.5,0.47056645990031265,6,1130,0.7424242424242424,0:0.30 1:0.38 2:0.33,0.5,16.795,
e055 flat pace,13,mixed / no tooth / stays,0.10215946843853821,123,28.0,0.121,441.0,0.4689880304678999,9,1130,0.6016260162601627,0:0.54 1:0.33 2:0.14,0.13821138211382114,3.51,
e055 flat pace,13,plant / no tooth / roams,0.09717607973421927,117,28.0,0.213,730.0,0.17144808743169396,8,1130,0.6581196581196581,0:0.26 1:0.33 2:0.40,0.4700854700854701,12.5,
e055 flat pace,13,flesh / tooth / roams,0.08056478405315615,97,21.0,0.393,451.0,0.7773248792270531,1,1130,1.0,0:0.31 1:0.32 2:0.37,0.5257731958762887,17.34,
e055 flat pace,13,plant / tooth / roams,0.0664451827242525,80,22.0,0.32,508.0,0.19896797695500146,5,1130,0.9125,0:0.23 1:0.31 2:0.46,0.475,14.5,
e055 flat pace,13,plant / tooth / stays,0.053156146179401995,64,24.0,0.224,407.0,0.21007035421953602,5,1130,0.828125,0:0.33 1:0.42 2:0.25,0.125,4.035,
e055 flat pace,13,mixed / tooth / stays,0.049003322259136214,59,21.0,0.309,399.0,0.4617647058823529,2,1130,0.9491525423728814,0:0.53 1:0.29 2:0.19,0.22033898305084745,5.75,
e055 flat pace,13,flesh / no tooth / roams,0.03488372093023256,42,22.0,0.20350000000000001,578.0,0.7435669142702113,4,1130,0.9047619047619048,0:0.36 1:0.31 2:0.33,0.47619047619047616,18.465,
e055 flat pace,13,flesh / no tooth / stays,0.02574750830564784,31,24.0,0.226,392.0,0.7178142076502733,4,1130,0.6451612903225806,0:0.61 1:0.35 2:0.03,0.16129032258064516,3.75,
e055 flat pace,13,flesh / tooth / stays,0.018272425249169437,22,20.0,0.311,366.0,0.8172265422247231,1,1130,1.0,0:0.50 1:0.27 2:0.23,0.18181818181818182,5.125,
e055 flat pace,14,plant / no tooth / stays,0.1579925650557621,170,36.0,0.0,503.5,0.12879383183236628,1,167,1.0,0:0.46 1:0.35 2:0.19,0.11764705882352941,3.07,
e055 flat pace,14,plant / no tooth / roams,0.11617100371747212,125,36.0,0.0,846.0,0.17715072264280796,1,167,1.0,0:0.36 1:0.29 2:0.35,0.488,13.5,
e055 flat pace,14,plant / tooth / stays,0.10687732342007435,115,36.0,0.195,431.0,0.17481311098332375,1,167,1.0,0:0.44 1:0.38 2:0.17,0.1826086956521739,4.43,
e055 flat pace,14,plant / tooth / roams,0.10594795539033457,114,36.0,0.195,680.5,0.18796833068258484,1,167,1.0,0:0.34 1:0.38 2:0.28,0.45614035087719296,13.875,
e055 flat pace,14,mixed / no tooth / stays,0.10037174721189591,108,36.0,0.0,522.5,0.47646303264671513,1,167,1.0,0:0.45 1:0.37 2:0.18,0.12962962962962962,4.68,
e055 flat pace,14,mixed / no tooth / roams,0.09479553903345725,102,36.0,0.0435,753.0,0.4529508091461265,1,167,1.0,0:0.37 1:0.26 2:0.36,0.46078431372549017,13.94,
e055 flat pace,14,mixed / tooth / roams,0.09386617100371747,101,36.0,0.223,675.0,0.4899951195705222,1,167,1.0,0:0.40 1:0.28 2:0.33,0.37623762376237624,11.75,
e055 flat pace,14,mixed / tooth / stays,0.09293680297397769,100,36.0,0.2205,434.5,0.45544079593580444,1,167,1.0,0:0.39 1:0.48 2:0.13,0.3,5.25,
e055 flat pace,14,flesh / tooth / stays,0.056691449814126396,61,36.0,0.223,382.0,0.7898465171192444,1,167,1.0,0:0.51 1:0.34 2:0.15,0.11475409836065574,4.5,
e055 flat pace,14,flesh / no tooth / stays,0.03810408921933085,41,36.0,0.0,392.0,0.7723120168657766,1,167,1.0,0:0.56 1:0.22 2:0.22,0.17073170731707318,4.03,
e055 flat pace,14,flesh / tooth / roams,0.01858736059479554,20,36.0,0.223,462.0,0.7284198399513946,1,167,1.0,0:0.45 1:0.25 2:0.30,0.45,10.36,
e055 flat pace,14,flesh / no tooth / roams,0.017657992565055763,19,36.0,0.128,595.0,0.7832361068467915,1,167,1.0,0:0.26 1:0.26 2:0.47,0.3684210526315789,11.25,
e056 sun 2,9,plant / no tooth / stays,0.7069870201601768,2560,16.0,0.188,1143.0,0.10313778476774621,59,1485,0.375,0:0.38 1:0.36 2:0.26,0.155078125,3.89,
e056 sun 2,9,plant / no tooth / roams,0.2264567798950566,820,16.0,0.188,2435.5,0.1320623318953384,53,1485,0.3646341463414634,0:0.30 1:0.35 2:0.36,0.3829268292682927,10.82,
e056 sun 2,9,mixed / no tooth / stays,0.04915769124551229,178,16.0,0.188,956.5,0.41212006300682574,27,1485,0.3146067415730337,0:0.34 1:0.30 2:0.36,0.11797752808988764,3.3200000000000003,
e056 sun 2,9,mixed / no tooth / roams,0.010494338580502624,38,16.0,0.188,1723.0,0.3927719739696358,15,1485,0.39473684210526316,0:0.13 1:0.42 2:0.45,0.34210526315789475,9.985,
e056 sun 2,9,flesh / no tooth / stays,0.004971002485501243,18,16.0,0.2205,483.5,0.7581018544827409,9,1485,0.4444444444444444,0:0.22 1:0.44 2:0.33,0.3333333333333333,2.96,
e056 sun 2,9,flesh / no tooth / roams,0.0016570008285004142,6,16.0,0.344,695.0,0.7756022198544384,3,1739,0.6666666666666666,1:0.17 2:0.83,0.3333333333333333,12.875,
e056 sun 2,9,plant / tooth / stays,0.00027616680475006904,1,25.0,0.071,461.0,0.11302395209580839,1,1711,1.0,2:1.00,0,0.25,
e056 sun 2,10,plant / no tooth / stays,0.2571428571428571,252,29.0,0.0,397.0,0.20523277846897478,7,112,0.6388888888888888,0:0.43 1:0.34 2:0.23,0.06746031746031746,2.1550000000000002,
e056 sun 2,10,mixed / no tooth / stays,0.1816326530612245,178,27.0,0.0,459.0,0.4603755553776568,7,112,0.550561797752809,0:0.37 1:0.38 2:0.26,0.10112359550561797,2.5,
e056 sun 2,10,mixed / no tooth / roams,0.17142857142857143,168,21.5,0.175,491.0,0.49994748642094783,7,112,0.44047619047619047,0:0.35 1:0.36 2:0.29,0.4226190476190476,13.85,
e056 sun 2,10,plant / no tooth / roams,0.07653061224489796,75,23.0,0.142,487.0,0.24044538068010837,6,112,0.5333333333333333,0:0.37 1:0.31 2:0.32,0.30666666666666664,12.0,
e056 sun 2,10,mixed / tooth / roams,0.07448979591836735,73,28.0,0.426,432.0,0.5279544693672581,1,112,1.0,0:0.22 1:0.44 2:0.34,0.4246575342465753,20.5,
e056 sun 2,10,flesh / no tooth / roams,0.05,49,23.0,0.0,417.0,0.7438816163915766,5,112,0.6122448979591837,0:0.37 1:0.31 2:0.33,0.42857142857142855,16.5,
