step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
41000,10659,3018,48344,79190,68989,30641,205,17765,60,0,220592,2605990,41771.497,21997.897,1.1836,5680.036,0.038,0.827,0.069,0.066,0.463,0.421,69,0.0695,0.6757,0.040,21.5,35.5,62.6,28.12,2.76,7.84,0.27,17.25,6.75,1.376,0.211,0.397,0.419,7.440,0.175,0.0029,105,426,658,20536,50,16,0.446,5952,153,2722,7784,325,2105,8229,3.25,9.84,29762,23.6975,47978,22280,304114,1602.7,-0.0,597918,9.371,2619549.156,4.62e-15,0.00009,15.95,29992,19.542,2.427,16.306,0.809,19.582,4556,1575,4528,0.1559,0.999,1.362,2.000,1.388,0.964,1.506,6519.564,19148.633,18156.184,6466.626,22828.722,8842.673,979.679,6495.509,0.452,0.473,0.470,0.349,0.308,0.435,66915,13970,0.6737,0.1640,0.2879,0.9996,0.0348,0.0442,0.6231,1.0158,0.9147,0.1643,0.0090,0.0570,0.0000,0.0000,0.8419,0.2526,0.6592,0.9613,0.00253,3438,0.9993,0.8108,0.7741,0.9975,0.0348,0.0442,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6372,4.7794,4.9399,0.0471,0.0501,0.0389,0.056,0.061,0.047,0.065,1671,0.0531,0.0052,0.0020,0.00238,0.00048,0.00059,26.65,26.81,26.93,1431.4532,0.0861,29.6535,4.0636,5.3074,914972,1683922,2.3444,0.1047,1329.2,1431.4532,23.32,0,0,0,0,0,0,9061,16317.861,14312.800,0.9396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,12545.0,5.9244,2.6186,0.3018,43.264,355.994,83.883,266.329,19237.6
42000,8798,2749,58473,96860,83345,37986,401,23373,152,0,289295,3100588,43447.484,28430.125,1.1735,7212.384,0.030,0.827,0.089,0.054,0.464,0.412,170,0.1077,0.6843,0.043,17.9,33.7,71.9,27.40,3.27,7.88,0.24,16.01,6.80,1.433,0.214,0.457,0.485,7.594,0.199,0.0032,98,434,624,32015,66,17,0.484,5106,698,2147,5953,1022,1963,5813,4.75,11.44,26420,22.6456,48059,23540,306789,1253.8,-0.0,603352,11.538,2619549.156,1.35e-14,0.00052,16.82,36790,22.952,2.423,19.920,0.609,22.985,4312,683,3803,0.0934,1.011,1.368,2.000,1.388,0.965,1.569,6897.638,17169.390,22197.897,6852.577,21609.394,10997.282,1459.576,8760.883,0.458,0.444,0.475,0.396,0.316,0.413,69828,16633,0.5754,0.1947,0.3285,0.9999,0.0297,0.0399,0.5827,0.9801,1.0049,0.1481,0.0387,0.0855,0.0000,0.1603,0.9333,0.1028,0.6443,0.9489,0.00254,3281,0.9993,0.8225,0.8517,0.9990,0.0297,0.0399,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8671,5.0443,5.0770,0.0455,0.0473,0.0388,0.049,0.046,0.038,0.065,2291,0.0632,0.0060,0.0020,0.00196,0.00038,0.00043,21.08,24.93,26.18,1229.6459,0.0961,28.7967,5.6352,5.9033,916915,1684377,1.3293,0.0215,1289.0,1229.6459,18.32,0,0,0,0,0,0,14604,21217.741,18476.267,0.9314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-15,11589.7,5.6614,2.5814,0.3152,57.465,372.562,91.405,284.686,15708.0
43000,8191,2260,47027,72654,61812,25292,335,17355,71,0,212224,2235760,35557.886,20665.314,1.1830,4974.351,0.032,0.826,0.080,0.061,0.429,0.437,112,0.0978,0.6832,0.037,14.9,32.6,66.9,26.64,2.91,7.42,0.27,16.05,6.81,1.400,0.207,0.408,0.432,6.992,0.186,0.0030,96,441,539,22946,61,19,0.449,4654,1167,1323,5701,762,966,6463,4.50,11.84,27638,23.0389,48180,23402,307785,1182.1,-0.0,607336,9.714,2619549.156,1.21e-14,0.00118,28.99,28568,18.027,2.421,15.106,0.500,18.058,3269,963,3959,0.1344,1.000,1.362,1.999,1.381,0.967,1.520,6073.477,14751.717,16877.673,6049.192,17605.372,8224.539,1348.167,6118.256,0.437,0.417,0.425,0.368,0.287,0.358,74174,15412,0.6665,0.0680,0.2024,0.9999,0.0314,0.0399,0.5857,0.9948,0.9879,0.1649,0.0139,0.0713,0.0000,0.6894,0.9354,0.2576,0.7183,0.9491,0.00250,2465,0.9986,0.8585,0.8136,0.9988,0.0314,0.0399,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8588,5.0776,4.9201,0.0461,0.0520,0.0435,0.053,0.047,0.057,0.077,2514,0.1017,0.0055,0.0028,0.00170,0.00051,0.00044,26.69,25.52,26.51,910.0727,0.0769,23.8557,5.3294,4.3845,919014,1683186,1.1450,0.0387,1524.4,910.0727,21.32,0,0,0,0,0,0,9817,15690.962,13788.574,0.9319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.27e-15,11473.0,5.7597,2.5448,0.3588,45.540,299.313,71.724,228.736,14560.4
44000,7049,1963,46721,74592,64029,27580,291,18041,90,0,210869,2360778,34688.294,20222.152,1.1536,5018.401,0.041,0.822,0.078,0.059,0.443,0.430,116,0.1096,0.7099,0.043,17.7,32.0,70.2,28.38,2.88,6.86,0.62,18.03,6.98,1.399,0.200,0.391,0.413,6.808,0.191,0.0031,99,427,473,25565,28,15,0.481,3916,445,1202,5402,681,552,5816,5.25,12.77,28827,22.3581,48143,22506,308076,1316.3,-0.0,608377,9.487,2619549.156,2.72e-14,0.00004,6.88,29293,18.344,2.425,15.544,0.375,18.370,2636,696,3717,0.1335,0.993,1.363,2.000,1.383,0.934,1.497,6686.932,15024.858,14851.933,6677.594,18177.169,7382.302,1091.176,6730.273,0.423,0.493,0.442,0.377,0.331,0.381,75636,15050,0.6899,0.0962,0.2324,0.9996,0.0344,0.0338,0.6050,0.7206,0.8816,0.1707,0.0166,0.0674,0.0000,0.0000,0.8035,0.1463,0.6613,0.9447,0.00255,1462,0.9989,0.5694,0.7902,0.9986,0.0344,0.0338,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9324,5.5320,5.0015,0.0431,0.0810,0.0741,0.066,0.138,0.181,0.121,2227,0.0963,0.0055,0.0024,0.00211,0.00029,0.00033,24.21,26.53,26.82,1041.8918,0.0681,25.0218,4.1825,5.3047,920014,1682524,1.7346,0.1297,1596.9,1041.8918,17.29,0,0,0,0,0,0,10993,15203.751,13166.028,0.9364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,11867.5,5.5895,2.5058,0.3760,35.017,290.382,68.132,223.026,13784.4
45000,8071,2087,45625,81288,71369,35260,403,14489,87,0,194499,2118357,39263.034,18884.340,1.1353,5084.005,0.031,0.833,0.074,0.062,0.446,0.426,134,0.0863,0.7007,0.047,18.0,32.0,69.5,30.14,3.21,7.42,0.34,19.16,6.99,1.293,0.204,0.380,0.398,7.623,0.183,0.0028,86,383,388,24417,29,13,0.454,4522,24,1225,6822,502,1239,6330,3.00,11.15,28344,23.2104,48174,21651,308685,1816.8,-0.0,607584,7.549,2619549.156,6.04e-15,0.00004,27.80,28944,16.469,2.435,13.618,0.416,16.501,2977,1334,3760,0.2490,0.925,1.256,2.000,1.266,0.947,1.438,7113.650,16071.523,18143.915,7111.030,19092.095,6426.026,1448.840,5925.469,0.462,0.460,0.428,0.489,0.354,0.434,75100,16384,0.6000,0.0971,0.1895,0.9995,0.0283,0.0357,0.5413,0.9392,0.9684,0.1613,0.0458,0.0626,0.0000,0.6890,0.9547,0.0691,0.7077,0.9563,0.00253,2032,0.9993,0.8004,0.8436,0.9971,0.0283,0.0357,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8691,5.1099,5.1041,0.0464,0.0649,0.0541,0.080,0.053,0.041,0.068,1715,0.0792,0.0032,0.0022,0.00237,0.00052,0.00056,25.40,27.52,27.52,1163.9601,0.0634,26.3620,3.4616,4.0878,920169,1681511,2.6019,0.1600,1565.7,1163.9601,17.98,0,0,0,0,0,0,9896,13800.335,12029.934,0.9411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.86e-15,11497.9,5.8026,2.4330,0.3718,51.941,326.962,75.434,248.794,16518.5
46000,8266,2008,46771,76591,66560,29366,454,15272,96,0,176960,2119841,36360.255,18083.889,1.1778,5057.308,0.036,0.820,0.080,0.064,0.435,0.434,142,0.0888,0.7111,0.043,14.2,32.0,64.4,27.20,2.91,7.48,0.30,16.50,6.94,1.338,0.206,0.422,0.444,6.898,0.173,0.0028,86,382,446,24667,43,10,0.470,4509,26,1623,6617,300,1151,6815,5.00,12.26,31982,25.0711,48280,21737,306317,1977.5,-0.0,604686,8.077,2619549.156,1.88e-14,0.00169,16.52,27912,16.463,2.443,13.613,0.407,16.495,2996,1175,4095,0.1663,0.971,1.351,1.911,1.328,0.942,1.460,6653.704,17696.607,13670.547,6650.351,21096.665,5730.005,1112.973,6183.602,0.441,0.429,0.433,0.341,0.365,0.408,73730,18348,0.6565,0.1717,0.2195,0.9998,0.0327,0.0349,0.5755,0.9505,1.0133,0.1666,0.0225,0.0717,0.0000,0.1989,0.8646,0.2177,0.7076,0.9489,0.00251,1653,0.9991,0.7890,0.8882,0.9982,0.0327,0.0349,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7747,5.0852,5.0051,0.0453,0.0517,0.0419,0.069,0.079,0.065,0.072,1547,0.0786,0.0039,0.0013,0.00229,0.00041,0.00057,27.11,27.03,27.28,966.3426,0.0603,28.0048,3.5024,4.5747,919937,1680948,3.0399,0.1402,1713.9,966.3426,20.47,0,0,0,0,0,0,9660,13026.581,11324.250,0.9370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.27e-15,12567.2,6.2678,2.5066,0.3802,34.990,299.246,67.304,231.734,16726.9
47000,10102,2945,53427,90412,80158,36546,439,17676,87,0,218084,2776068,43125.556,22843.676,1.2322,6048.222,0.047,0.819,0.080,0.053,0.466,0.415,164,0.0796,0.7027,0.042,16.0,32.8,68.5,27.42,3.27,7.72,0.39,16.05,7.06,1.358,0.208,0.473,0.504,7.495,0.187,0.0027,91,397,492,34184,76,10,0.535,5868,146,2326,7630,458,2171,7473,3.25,10.15,32364,26.8189,48357,23033,306366,1383.6,-0.0,601977,9.678,2619549.156,1.85e-14,0.00027,12.20,30795,19.325,2.443,16.232,0.650,19.362,4506,1025,4571,0.1188,0.996,1.354,1.987,1.334,0.964,1.470,6536.611,19303.361,19407.911,6517.032,23248.835,8298.149,1350.608,7146.697,0.495,0.447,0.451,0.377,0.353,0.434,72460,18601,0.6896,0.1877,0.1974,0.9999,0.0300,0.0299,0.5856,1.0237,1.0321,0.1686,0.0250,0.0688,0.0000,0.0491,0.9221,0.0796,0.6427,0.9419,0.00254,1243,0.9996,0.8724,0.8814,0.9987,0.0300,0.0299,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6601,4.8253,4.9479,0.0471,0.0600,0.0527,0.087,0.099,0.063,0.096,1958,0.0743,0.0042,0.0015,0.00188,0.00041,0.00047,21.52,25.66,26.43,1235.1519,0.0734,30.0609,4.6053,5.0723,918942,1680065,3.0449,0.0722,1586.6,1235.1519,17.80,0,0,0,0,0,0,12026,16795.454,14609.569,0.9303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.55e-15,12847.2,6.7047,2.8706,0.3826,48.459,368.291,87.032,279.183,18803.4
48000,10473,3235,56551,94802,82123,37738,513,21395,136,0,269892,3143115,45597.989,26698.013,1.1857,6697.457,0.031,0.836,0.086,0.048,0.475,0.406,213,0.0853,0.6819,0.051,17.3,32.0,76.6,29.47,3.52,8.10,0.33,17.53,6.84,1.379,0.210,0.442,0.463,8.187,0.192,0.0030,95,428,598,33555,81,9,0.346,5827,322,1906,8245,1228,2159,7086,3.25,10.08,29153,25.3964,48609,22474,308770,1622.7,-0.0,605287,11.436,2619549.156,6.04e-15,0.00024,35.52,35872,23.343,2.458,20.021,0.864,23.383,4887,1258,4328,0.1401,0.998,1.321,2.000,1.295,0.957,1.596,7174.945,16962.537,24260.252,7140.343,20894.851,10695.924,1762.694,7541.939,0.484,0.457,0.472,0.433,0.320,0.402,74054,17176,0.6014,0.2040,0.2807,0.9998,0.0286,0.0359,0.5484,1.0185,1.0120,0.1603,0.0429,0.0625,0.0000,0.8251,0.9503,0.2215,0.6527,0.9517,0.00251,2109,0.9998,0.8641,0.9043,0.9984,0.0286,0.0359,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6734,4.6927,5.8869,0.0449,0.0517,0.0415,0.053,0.081,0.039,0.067,2390,0.0702,0.0050,0.0021,0.00191,0.00041,0.00045,26.43,26.36,26.70,1391.7182,0.0908,28.2875,6.0442,5.3917,920039,1679291,3.0289,0.0101,1341.9,1391.7182,23.35,0,0,0,0,0,0,12974,20000.556,17529.258,0.9383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.90e-15,11687.0,6.3491,2.8663,0.3819,65.894,392.119,96.623,293.956,20343.2
49000,9463,2645,51623,87093,75583,34986,484,19306,94,0,233824,2850502,43228.716,23491.504,1.2146,5741.221,0.035,0.834,0.088,0.043,0.471,0.402,205,0.0942,0.6781,0.046,17.8,36.4,75.3,31.80,3.53,7.75,0.27,20.25,7.05,1.293,0.204,0.456,0.476,7.901,0.172,0.0030,97,454,571,29746,64,9,0.374,5324,252,1538,7673,2026,1059,6378,4.25,11.44,24562,20.9036,48731,22886,308382,1925.3,-0.0,614790,11.558,2619549.156,2.40e-14,0.00097,12.67,32135,20.740,2.438,17.740,0.563,20.776,4336,1422,3705,0.1810,0.984,1.248,1.999,1.275,0.957,1.443,7321.565,15643.694,23199.117,7303.998,18466.821,10672.440,1433.578,5644.266,0.467,0.461,0.479,0.415,0.347,0.417,74714,16378,0.5772,0.1251,0.2348,0.9999,0.0405,0.0404,0.5477,0.8694,0.8785,0.1759,0.0207,0.0523,0.0000,0.0000,0.8238,0.2005,0.6398,0.9637,0.00255,2276,0.9992,0.7507,0.8319,0.9987,0.0405,0.0404,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5988,4.8360,5.2445,0.0432,0.0415,0.0356,0.058,0.057,0.043,0.071,2779,0.0867,0.0080,0.0029,0.00185,0.00051,0.00044,24.07,26.27,27.30,1307.3034,0.0919,25.9448,6.6114,4.9468,923805,1678327,3.7810,0.0749,1221.8,1307.3034,23.30,0,0,0,0,0,0,11800,17750.283,15612.280,0.9416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.74e-15,9631.5,5.2259,2.3959,0.3867,70.073,363.607,89.378,274.065,20507.5
50000,8458,2657,63403,115391,102406,51167,821,20372,162,0,264304,3108259,50744.328,27390.633,1.1138,8992.191,0.029,0.806,0.122,0.043,0.492,0.387,266,0.1042,0.6894,0.043,15.0,32.2,71.1,28.71,2.81,7.50,0.30,18.10,6.91,1.335,0.201,0.349,0.365,8.219,0.203,0.0029,82,372,616,30951,36,11,0.335,4538,73,1649,6736,1095,626,6737,3.00,10.46,23389,18.2139,48806,20934,299247,1682.1,-0.0,622307,11.023,2619549.156,6.58e-15,0.00081,27.47,41578,22.789,2.436,19.850,0.503,22.821,2684,1276,4498,0.1690,0.995,1.287,2.000,1.293,0.962,1.467,10193.482,27127.642,15943.611,10162.622,33630.287,7963.056,2347.715,8087.671,0.452,0.508,0.513,0.405,0.365,0.486,68521,24310,0.7153,0.1213,0.2372,0.9996,0.0307,0.0420,0.5454,0.9338,0.9347,0.1880,0.0141,0.0488,0.0000,0.6512,0.9569,0.0347,0.6482,0.9851,0.00260,4293,0.9988,0.7950,0.8416,0.9986,0.0307,0.0420,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6018,4.7374,5.2627,0.0518,0.0513,0.0422,0.069,0.069,0.053,0.064,2410,0.0829,0.0050,0.0018,0.00173,0.00056,0.00062,22.81,25.70,27.10,1136.7145,0.0816,44.1555,5.2026,5.8208,927169,1676734,4.4503,0.1868,1288.5,1136.7145,22.79,0,0,0,0,0,0,12861,18398.441,16147.716,0.9464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,9081.2,4.5535,1.9485,0.3507,43.321,403.110,92.527,318.274,12817.2
51000,6991,2376,47669,83282,73759,35080,533,15834,69,0,186133,2457487,41192.476,20049.340,1.1638,6510.995,0.032,0.811,0.118,0.039,0.488,0.394,122,0.0998,0.6782,0.054,18.8,36.0,70.1,30.08,3.00,8.02,0.34,18.73,6.80,1.338,0.202,0.363,0.379,8.731,0.194,0.0028,88,403,631,19185,35,14,0.245,4031,26,1713,5252,301,896,5794,3.75,11.49,24869,18.4496,48938,19917,293537,1648.9,-0.0,624429,9.141,2619549.156,1.78e-15,0.00052,29.17,29815,18.734,2.711,15.628,0.395,18.762,2171,1225,3595,0.1965,0.986,1.290,2.000,1.300,0.961,1.490,9733.184,21882.928,11486.446,9693.749,26523.276,6158.537,1425.663,5954.144,0.437,0.505,0.510,0.371,0.401,0.451,65757,19008,0.6683,0.1283,0.2360,0.9995,0.0310,0.0398,0.5595,0.9564,0.8945,0.1911,0.0156,0.0592,0.0000,0.5546,0.9483,0.1972,0.6793,0.9961,0.00259,5267,0.9989,0.7368,0.8384,0.9981,0.0310,0.0398,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7309,4.5990,5.2726,0.0530,0.0531,0.0452,0.074,0.066,0.051,0.074,1475,0.0590,0.0049,0.0021,0.00214,0.00066,0.00064,27.95,26.21,26.46,1062.6514,0.0659,36.6591,3.3793,5.7621,928072,1675884,4.4101,0.2151,1419.1,1062.6514,26.64,0,0,0,0,0,0,7483,13538.344,12003.670,0.9452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.48e-15,9688.8,4.6124,1.8351,0.3271,28.019,321.945,72.981,248.784,12996.8
52000,7207,2177,38362,59846,50890,21167,317,14211,62,0,164744,2090620,31397.335,17261.247,1.2476,4415.789,0.037,0.813,0.104,0.045,0.467,0.409,217,0.0886,0.6762,0.048,19.0,36.4,61.9,27.07,2.99,8.14,0.24,15.69,6.70,1.408,0.212,0.443,0.465,7.356,0.182,0.0029,100,460,750,16759,103,16,0.298,4198,28,1857,5322,210,889,6108,6.25,12.75,27990,20.5550,48943,23578,294091,1009.8,-0.0,623071,8.197,2619549.156,7.11e-16,0.00024,11.84,22741,15.893,2.460,13.055,0.379,15.920,2749,888,3570,0.1307,1.000,1.366,2.000,1.360,0.977,1.552,6414.192,15809.438,10688.421,6357.191,18767.512,5691.298,997.908,6156.252,0.414,0.488,0.491,0.316,0.313,0.386,67902,13071,0.7818,0.1641,0.2733,0.9993,0.0336,0.0419,0.6111,0.8734,0.9485,0.1895,0.0071,0.0730,0.0000,0.0000,0.8796,0.0900,0.6490,0.9780,0.00260,2640,0.9988,0.7559,0.8386,0.9972,0.0336,0.0419,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7084,4.8872,5.4201,0.0443,0.0441,0.0359,0.057,0.051,0.039,0.067,1283,0.0580,0.0073,0.0017,0.00198,0.00024,0.00045,22.57,26.56,26.41,1053.6488,0.0625,25.4841,2.8402,5.3570,928269,1675393,3.6309,0.1867,1533.5,1053.6488,21.67,0,0,0,0,0,0,6879,12845.458,11350.070,0.9343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.81e-15,10600.8,5.1388,2.0053,0.3043,29.078,251.425,59.204,193.692,11524.9
53000,9379,2320,47661,73091,62695,25052,378,16884,111,0,205933,2386127,36360.540,19985.514,1.1698,4929.177,0.028,0.831,0.090,0.052,0.460,0.413,137,0.0811,0.6873,0.043,17.7,35.0,64.2,27.85,2.77,7.89,0.28,16.92,6.71,1.373,0.213,0.407,0.425,6.855,0.176,0.0030,93,410,660,20136,78,16,0.231,5274,145,2196,7038,223,1463,7693,6.75,12.66,31097,23.8077,49075,23205,297329,1380.7,0.0,619874,8.589,2619549.156,2.74e-14,0.00056,35.70,26238,17.362,2.439,14.294,0.629,17.397,3492,1536,4351,0.1755,0.972,1.362,2.000,1.355,0.925,1.547,7781.827,16992.396,13084.609,7740.965,20464.143,7588.029,1239.798,6228.511,0.431,0.478,0.476,0.277,0.329,0.381,71952,14163,0.6653,0.1709,0.2339,0.9996,0.0350,0.0420,0.6086,0.9209,0.9206,0.1718,0.0322,0.0542,0.0000,0.8160,0.9595,0.1737,0.6633,0.9604,0.00260,3316,0.9990,0.7952,0.8013,0.9979,0.0351,0.0420,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7972,5.0037,5.2240,0.0410,0.0494,0.0426,0.074,0.053,0.045,0.076,1447,0.0528,0.0055,0.0018,0.00238,0.00042,0.00053,26.45,26.78,26.61,1300.2685,0.0807,28.5069,3.5565,5.0327,927456,1673598,2.3845,0.0991,1408.2,1300.2685,22.84,0,0,0,0,0,0,9568,15056.338,13184.510,0.9363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,11619.0,5.9519,2.4546,0.3161,32.653,295.474,67.892,221.505,17601.8
54000,8949,2965,46366,78732,67678,32041,325,18895,77,0,239021,2812400,40953.510,24482.258,1.2349,6034.286,0.041,0.827,0.077,0.056,0.486,0.392,154,0.0903,0.6765,0.039,19.9,36.0,70.2,28.98,3.16,8.78,0.23,16.81,6.72,1.387,0.214,0.462,0.482,8.261,0.193,0.0030,107,448,674,22707,64,14,0.347,5145,649,1805,6495,1012,2008,5929,3.75,11.00,28711,24.5218,49140,24433,302310,1446.7,-0.0,620429,10.066,2619549.156,8.18e-15,0.00005,11.91,30191,20.680,2.437,17.675,0.567,20.714,4484,958,3507,0.1341,0.996,1.362,2.000,1.358,0.955,1.542,5329.751,16514.593,21388.964,5308.452,20290.380,10972.499,1380.146,6095.327,0.462,0.435,0.524,0.423,0.295,0.428,75327,12622,0.5506,0.0678,0.2123,0.9998,0.0375,0.0395,0.5884,1.0428,0.9483,0.1493,0.0341,0.0580,0.0000,0.0000,0.7388,0.2764,0.6462,0.9489,0.00256,3327,0.9995,0.8755,0.8391,0.9988,0.0375,0.0396,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9671,5.0390,5.2968,0.0467,0.0446,0.0354,0.050,0.043,0.038,0.059,2073,0.0641,0.0072,0.0028,0.00211,0.00025,0.00038,25.42,25.76,25.94,1298.6727,0.0921,25.8328,4.6572,5.4083,927584,1673425,1.2888,0.0163,1302.8,1298.6727,20.92,0,0,0,0,0,0,9802,18447.972,16353.221,0.9353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,11174.8,6.1305,2.6874,0.3296,54.783,358.471,88.635,269.939,17498.9
55000,7878,2446,45867,73677,62823,27504,306,18326,86,0,219158,2495552,38115.128,21840.850,1.1960,5458.173,0.041,0.799,0.089,0.071,0.473,0.405,180,0.0946,0.6756,0.047,21.3,32.9,63.2,26.21,2.88,8.00,0.37,14.96,6.44,1.468,0.210,0.406,0.428,7.603,0.204,0.0031,105,473,715,18480,84,15,0.350,4266,1409,1222,5247,858,1134,5886,5.00,11.87,27145,23.1670,49133,23818,305443,1229.5,-0.0,624574,10.580,2619549.156,2.49e-15,0.00042,18.47,29491,20.631,2.442,17.631,0.559,20.660,3903,710,3265,0.1079,1.000,1.387,2.000,1.408,0.923,1.658,6142.435,13946.253,20521.839,6125.203,16926.259,11313.699,1253.207,3815.771,0.450,0.449,0.509,0.370,0.319,0.405,78428,15227,0.6798,0.0833,0.2358,0.9999,0.0322,0.0414,0.6226,0.8930,0.9910,0.1670,0.0376,0.0332,0.0000,0.2209,0.9429,0.1043,0.6496,0.9443,0.00259,1862,0.9998,0.7658,0.8812,0.9988,0.0322,0.0414,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9950,5.1874,5.7976,0.0431,0.0737,0.0562,0.084,0.079,0.059,0.109,2931,0.1094,0.0058,0.0024,0.00172,0.00035,0.00031,22.81,25.87,26.28,1133.4224,0.0886,23.2359,5.6655,4.9144,929959,1673305,1.1718,0.0511,1365.3,1133.4224,17.19,0,0,0,0,0,0,8506,16382.677,14534.800,0.9390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.73e-15,10394.4,5.7917,2.4619,0.3705,57.877,325.491,78.047,251.971,12971.5
