step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
41000,7742,2683,38450,61964,53451,23337,177,15826,31,0,217472,2415968,35111.368,19871.190,1.1347,4447.893,0.058,0.838,0.048,0.056,0.504,0.370,61,0.0924,0.6656,0.049,22.0,32.8,60.3,30.31,3.28,9.27,0.30,17.46,5.95,1.365,0.227,0.289,0.296,8.934,0.205,0.0030,105,454,744,11866,139,18,0.497,3729,81,2343,5318,225,1157,6360,3.50,12.22,28231,20.8912,48235,22097,291749,1312.6,-0.0,618048,9.245,2619311.388,1.60e-15,0.00021,15.95,22172,17.256,2.437,14.228,0.591,17.284,2578,1489,3675,0.2635,0.956,1.066,2.000,1.136,0.966,1.687,8318.216,16413.278,11761.290,8246.797,19551.173,8436.305,1504.763,5482.229,0.411,0.535,0.539,0.306,0.314,0.441,71154,11226,0.6373,0.1744,0.2757,0.9992,0.0339,0.0364,0.4758,1.0345,0.9190,0.1879,0.0484,0.0396,0.0000,0.0000,0.8419,0.2526,0.6592,0.9613,0.00253,4657,0.9991,0.8450,0.8587,0.9986,0.0339,0.0364,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7415,5.2762,7.9910,0.0391,0.0696,0.0656,0.070,0.087,0.070,0.086,1009,0.0399,0.0058,0.0022,0.00235,0.00062,0.00039,26.64,26.31,25.76,1232.4376,0.0922,28.0776,3.0349,6.2102,916960,1684999,2.3578,0.1009,1194.2,1232.4376,23.32,0,0,0,0,0,0,5795,15423.298,13938.667,0.9448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,10863.1,5.2228,2.2183,0.2915,28.193,281.542,64.570,215.327,13346.4
42000,8295,2641,38252,61135,52085,22768,115,16910,31,0,229990,2514246,35098.931,21990.476,1.2251,4381.066,0.059,0.839,0.049,0.053,0.509,0.368,72,0.0864,0.6594,0.046,23.1,37.0,61.4,32.21,3.85,9.66,0.39,18.31,6.10,1.307,0.229,0.347,0.353,8.415,0.192,0.0031,115,485,910,13794,169,19,0.474,4201,439,1958,5898,834,1623,5838,4.00,12.85,27577,21.7524,48314,23590,294906,1123.8,0.0,618870,9.971,2619311.388,2.67e-15,0.00012,16.82,22969,18.618,2.443,15.546,0.629,18.649,3523,1465,3307,0.2568,0.952,1.065,2.000,1.147,0.963,1.629,6935.012,13470.939,16519.496,6889.222,16071.279,11217.567,1191.321,5200.522,0.476,0.493,0.541,0.398,0.273,0.398,74495,9980,0.6724,0.2313,0.3032,0.9998,0.0367,0.0361,0.4794,0.8805,0.9117,0.1885,0.0420,0.0390,0.0000,0.1603,0.9333,0.1028,0.6443,0.9489,0.00254,3234,0.9992,0.6717,0.8386,0.9993,0.0368,0.0361,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7766,5.3215,7.6251,0.0366,0.0727,0.0687,0.074,0.121,0.089,0.090,1219,0.0515,0.0057,0.0024,0.00181,0.00040,0.00031,22.20,26.95,25.68,1239.0401,0.1044,23.2125,4.3359,5.6349,916967,1684832,1.3149,0.0206,1171.3,1239.0401,18.32,0,0,0,0,0,0,6325,17609.410,15918.624,0.9409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-15,10734.5,5.4381,2.4664,0.3075,42.718,294.951,70.909,222.463,14924.8
43000,6954,2296,35827,59840,51727,23856,157,16602,19,0,194200,2258948,34366.613,19985.948,1.2492,4823.695,0.056,0.831,0.068,0.045,0.490,0.388,43,0.0941,0.6470,0.056,23.1,34.3,64.4,31.35,3.84,8.47,0.45,18.60,5.96,1.356,0.206,0.306,0.310,8.696,0.196,0.0032,120,506,914,11175,139,20,0.405,3545,894,1118,4942,842,901,5211,4.00,13.07,27274,21.5399,48451,22495,296111,1211.7,-0.0,620761,10.315,2619311.388,4.80e-15,0.00004,28.99,21156,17.507,2.425,14.564,0.517,17.533,2894,852,3208,0.2291,0.963,1.115,2.000,1.163,0.967,1.633,6846.435,13350.471,15930.760,6818.067,16441.481,9655.689,1047.795,4458.769,0.465,0.463,0.524,0.385,0.303,0.453,76554,9161,0.7374,0.1760,0.3369,1.0000,0.0429,0.0349,0.4774,1.0554,0.9698,0.1891,0.0440,0.0368,0.0000,0.6894,0.9354,0.2576,0.7183,0.9491,0.00250,4711,0.9988,0.8025,0.8821,0.9992,0.0429,0.0349,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6838,5.1396,7.5700,0.0381,0.0815,0.0752,0.119,0.096,0.101,0.106,1865,0.0836,0.0051,0.0032,0.00168,0.00043,0.00030,25.52,27.16,26.18,1106.6807,0.0995,23.4481,5.0469,5.2683,917989,1684773,1.1443,0.0333,1266.0,1106.6807,21.32,0,0,0,0,0,0,4810,15162.253,13755.296,0.9463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.27e-15,10626.6,5.3850,2.5037,0.3529,40.187,288.890,71.775,217.578,14461.3
44000,8086,2458,40660,76325,66477,35369,296,15303,39,0,196340,2269980,38777.950,18896.354,1.1213,5136.192,0.065,0.777,0.057,0.101,0.496,0.386,99,0.0774,0.6797,0.058,18.0,32.0,64.2,28.06,2.96,7.66,0.58,16.87,5.91,1.388,0.200,0.226,0.231,7.982,0.194,0.0029,102,452,834,10248,90,20,0.453,4002,348,1294,6444,991,756,6339,3.25,11.72,25565,20.0063,48442,21848,294458,1444.7,-0.0,623458,9.483,2619311.388,1.37e-14,0.00032,6.88,30196,20.509,2.439,17.318,0.752,20.539,2607,1238,4241,0.2021,0.979,1.141,2.000,1.286,0.960,1.576,7357.517,17112.026,16132.435,7381.987,20399.720,8102.804,931.684,4725.675,0.487,0.484,0.506,0.446,0.369,0.514,74899,13826,0.6999,0.1689,0.2814,0.9997,0.0365,0.0338,0.4927,1.0532,1.0165,0.1937,0.0446,0.0289,0.0000,0.0000,0.8035,0.1463,0.6613,0.9447,0.00255,2055,0.9992,0.8502,0.8959,0.9988,0.0365,0.0338,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9211,5.2583,7.3488,0.0425,0.0971,0.0931,0.162,0.123,0.148,0.146,1865,0.0949,0.0042,0.0021,0.00183,0.00052,0.00040,24.36,26.88,27.00,1025.3668,0.0810,27.9341,4.4232,5.0598,919148,1683293,1.7309,0.1030,1420.7,1025.3668,17.29,0,0,0,0,0,0,6440,13760.162,12293.120,0.9437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,10433.5,5.0016,2.3802,0.3706,37.208,325.594,77.194,247.371,15489.8
45000,7390,2462,41505,74763,63019,33034,224,14781,39,0,206317,2271450,38717.499,19646.189,1.1317,5052.487,0.063,0.799,0.049,0.089,0.476,0.395,56,0.0964,0.6777,0.059,19.7,32.0,63.9,28.42,3.38,8.54,0.51,15.99,5.72,1.445,0.221,0.253,0.260,8.652,0.184,0.0028,98,445,688,11081,64,18,0.457,3380,29,1572,5789,302,1111,5977,5.00,14.19,26933,21.5234,48479,22099,291725,1146.4,-0.0,622713,9.042,2619311.388,3.56e-16,0.00078,27.80,31620,22.197,2.451,19.085,0.662,22.225,2475,1237,3678,0.2099,0.972,1.214,2.000,1.240,0.958,1.747,6994.102,18671.990,14674.866,6973.940,22121.180,7369.911,902.125,6321.666,0.473,0.445,0.487,0.428,0.401,0.463,72510,16162,0.6960,0.1491,0.2982,1.0000,0.0308,0.0301,0.4666,0.9015,0.9555,0.2190,0.0358,0.0314,0.0000,0.6890,0.9547,0.0691,0.7077,0.9563,0.00253,1790,0.9981,0.7536,0.9047,0.9990,0.0308,0.0301,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7340,5.2355,8.1206,0.0401,0.0935,0.0905,0.137,0.102,0.142,0.101,1594,0.1021,0.0037,0.0016,0.00194,0.00061,0.00063,25.10,26.51,27.45,1010.9704,0.0749,29.3063,3.7740,5.2680,919603,1683029,2.6381,0.1336,1564.6,1010.9704,17.98,0,0,0,0,0,0,7835,14593.702,12905.545,0.9430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.86e-15,10531.7,5.3808,2.2543,0.3617,40.872,317.308,74.787,244.675,13336.9
46000,7405,2338,45403,79513,69116,33883,227,15465,38,0,232936,2460295,40370.797,21819.324,1.1354,5288.957,0.064,0.818,0.052,0.067,0.495,0.380,81,0.0968,0.6747,0.063,23.0,33.3,63.5,30.24,4.32,9.41,0.42,16.08,5.88,1.383,0.227,0.340,0.349,7.762,0.180,0.0028,94,416,615,10513,61,18,0.484,3633,28,1759,5618,239,1518,5648,6.00,13.95,30365,24.2905,48605,21084,289581,1395.7,-0.0,618682,8.945,2619311.388,8.89e-16,0.00121,16.52,29438,20.741,2.458,17.714,0.568,20.770,3173,944,3288,0.2063,0.972,1.094,2.000,1.161,0.975,1.716,8168.081,19741.524,14140.993,8116.649,23402.112,8440.941,1097.841,6991.585,0.482,0.498,0.502,0.369,0.370,0.472,70162,17015,0.6308,0.1352,0.2318,0.9996,0.0211,0.0357,0.4556,0.9933,0.9290,0.2179,0.0589,0.0380,0.0000,0.1989,0.8646,0.2177,0.7076,0.9489,0.00251,4078,0.9995,0.8606,0.8918,0.9982,0.0211,0.0357,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5691,5.1872,7.7887,0.0352,0.0770,0.0736,0.088,0.114,0.116,0.116,1284,0.0665,0.0033,0.0013,0.00225,0.00061,0.00062,26.34,26.08,27.20,1255.9809,0.0770,31.8112,3.6304,5.3144,919274,1682814,3.0630,0.1211,1463.0,1255.9809,20.47,0,0,0,0,0,0,7508,16530.367,14793.420,0.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.27e-15,11399.1,6.0726,2.3509,0.3570,38.085,326.174,72.601,252.977,13933.4
47000,9732,2884,41851,72528,63465,30475,202,15101,34,0,232443,2475779,40155.181,23422.646,1.2374,5445.664,0.054,0.845,0.050,0.051,0.508,0.374,65,0.0682,0.6450,0.061,20.9,39.7,66.0,32.38,4.75,8.80,0.37,18.45,6.17,1.316,0.203,0.388,0.396,7.911,0.166,0.0028,101,449,645,11023,70,18,0.516,4864,171,1780,7781,568,2238,6926,4.00,11.49,29010,25.1681,48716,22732,293888,1510.3,-0.0,616973,8.764,2619311.388,1.30e-14,0.00001,12.20,25427,20.109,2.452,16.905,0.753,20.144,4530,1236,3966,0.2490,0.943,1.078,2.000,1.115,0.969,1.654,6660.008,14727.886,21095.948,6607.522,17897.376,12021.151,1020.335,4935.495,0.528,0.482,0.498,0.422,0.323,0.458,72017,14141,0.6547,0.1979,0.2583,0.9999,0.0287,0.0426,0.4338,0.9320,0.9365,0.2149,0.0654,0.0332,0.0000,0.0491,0.9221,0.0796,0.6427,0.9419,0.00254,2998,0.9995,0.8153,0.8685,0.9991,0.0287,0.0426,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5374,5.3288,7.4767,0.0359,0.0626,0.0604,0.072,0.103,0.092,0.088,996,0.0346,0.0023,0.0016,0.00196,0.00046,0.00059,23.32,27.09,27.70,1305.5491,0.0943,24.7784,4.4694,4.2947,918766,1681455,3.0500,0.0644,1343.5,1305.5491,17.80,0,0,0,0,0,0,6254,17976.981,16303.939,0.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.55e-15,11115.5,6.2920,2.5230,0.3361,57.456,344.047,81.413,256.895,19672.2
48000,8754,3033,43373,78933,69451,35301,259,17690,18,0,249921,2863826,43525.662,26372.407,1.2968,6116.730,0.063,0.831,0.045,0.061,0.522,0.363,96,0.0831,0.6356,0.056,25.0,41.5,65.0,32.96,5.18,10.35,0.40,17.03,6.09,1.314,0.234,0.452,0.464,8.459,0.191,0.0029,115,506,696,13569,82,19,0.604,4710,378,2135,6241,1162,2062,5530,4.50,11.83,26277,23.4884,48963,22565,295480,1363.3,-0.0,621039,11.091,2619311.388,1.90e-14,0.00016,35.52,27601,22.145,2.446,19.062,0.637,22.179,4591,1068,3095,0.2370,0.953,1.069,2.000,1.108,0.969,1.740,6912.114,16382.090,22784.754,6853.774,20003.865,13817.604,1312.094,5125.978,0.547,0.455,0.516,0.455,0.356,0.477,73322,15204,0.6293,0.2907,0.3005,0.9998,0.0291,0.0351,0.4415,0.9666,0.9193,0.2113,0.0736,0.0422,0.0000,0.8251,0.9503,0.2215,0.6527,0.9517,0.00251,3341,0.9995,0.8025,0.9027,0.9992,0.0291,0.0351,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5122,5.1837,7.8752,0.0352,0.0675,0.0652,0.070,0.130,0.097,0.102,1395,0.0413,0.0054,0.0020,0.00172,0.00060,0.00052,26.32,25.35,26.12,1256.2138,0.1029,27.0852,6.1521,4.9390,920694,1681464,3.0252,0.0113,1271.1,1256.2138,23.35,0,0,0,0,0,0,6703,20255.676,18382.709,0.9337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.90e-15,9893.6,5.8721,2.4338,0.3164,67.560,369.149,90.920,281.587,16314.5
49000,8056,2710,41041,68637,59881,27453,143,17710,18,0,272725,2750512,39520.653,26677.314,1.2813,4836.755,0.051,0.863,0.039,0.046,0.520,0.360,51,0.0911,0.6314,0.057,23.5,41.0,65.8,33.13,5.20,10.09,0.31,17.53,6.19,1.290,0.229,0.424,0.434,8.403,0.203,0.0031,118,510,685,15376,73,23,0.573,4394,349,1679,6028,1459,1011,5586,5.25,12.51,22649,20.0333,49074,23627,297553,1494.5,-0.0,628515,10.213,2619311.388,9.07e-15,0.00005,12.67,22504,19.895,2.452,16.919,0.523,19.925,3676,1155,3225,0.2632,0.943,1.065,2.000,1.077,0.972,1.646,6538.764,14166.637,21415.449,6514.491,16427.469,15801.285,1262.561,4776.713,0.539,0.474,0.515,0.428,0.301,0.411,76192,11977,0.5638,0.1806,0.3078,0.9999,0.0359,0.0438,0.4232,0.9552,0.8830,0.2173,0.0854,0.0635,0.0000,0.0000,0.8238,0.2005,0.6398,0.9637,0.00255,3911,0.9995,0.8268,0.8754,0.9991,0.0359,0.0438,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4775,5.2816,7.5177,0.0361,0.0612,0.0598,0.046,0.125,0.090,0.077,1360,0.0355,0.0066,0.0033,0.00202,0.00045,0.00036,25.16,25.37,26.23,1320.9648,0.1149,23.1665,5.7723,4.4411,923591,1680603,3.7090,0.0671,1155.7,1320.9648,23.30,0,0,0,0,0,0,6763,21840.559,19891.048,0.9341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.74e-15,8534.9,5.0083,2.1337,0.3022,61.197,336.597,82.071,256.695,14144.8
50000,8996,2622,42448,75258,66724,32629,181,16126,19,0,239073,2658910,40970.848,23191.116,1.1970,5305.677,0.064,0.837,0.048,0.051,0.536,0.354,54,0.0706,0.6533,0.062,19.0,32.0,60.2,29.90,3.24,8.02,0.43,18.22,6.02,1.331,0.199,0.268,0.277,8.257,0.181,0.0029,103,461,758,12821,101,20,0.551,4077,133,1454,7409,1243,620,7133,3.00,10.60,21516,17.8226,49149,23066,294169,1799.2,-0.0,634114,9.256,2619311.388,1.49e-14,0.00065,27.47,24125,19.182,2.443,15.998,0.742,19.216,2706,1759,4531,0.2667,0.947,1.069,2.000,1.083,0.960,1.623,7842.046,19518.432,15804.919,7825.089,22646.517,10766.886,1724.120,5394.433,0.516,0.501,0.566,0.413,0.295,0.499,75343,13979,0.6287,0.1649,0.2712,0.9996,0.0380,0.0374,0.4498,0.9576,0.8956,0.1997,0.0672,0.0328,0.0000,0.6512,0.9569,0.0347,0.6482,0.9851,0.00260,4215,0.9987,0.7417,0.8406,0.9987,0.0380,0.0374,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5562,5.3226,7.1256,0.0397,0.0719,0.0714,0.078,0.147,0.126,0.103,1066,0.0315,0.0058,0.0018,0.00200,0.00062,0.00043,24.29,27.29,27.27,1203.5006,0.0954,30.7963,4.1661,5.0901,925493,1678293,4.3377,0.1654,1181.2,1203.5006,22.79,0,0,0,0,0,0,6103,17885.439,16250.771,0.9485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,8153.5,4.4556,1.8623,0.2768,41.683,334.655,76.223,255.442,17134.6
51000,8891,2602,46518,84561,74762,37644,399,15658,41,0,205352,2894995,42172.115,21502.976,1.1424,6841.466,0.076,0.822,0.042,0.060,0.544,0.350,79,0.0755,0.6852,0.063,18.4,32.0,55.7,26.79,2.26,7.87,0.47,16.19,5.91,1.364,0.215,0.195,0.197,8.081,0.193,0.0026,92,426,871,11641,147,21,0.557,3808,17,2230,6644,190,796,7905,3.75,12.00,23510,17.9442,49259,21321,287659,1817.1,0.0,636482,9.150,2619311.388,1.48e-14,0.00066,29.17,28424,20.880,2.454,17.613,0.812,20.912,1950,1959,4982,0.2558,0.966,1.083,2.000,1.115,0.968,1.617,9568.687,22955.985,11586.051,9537.022,27890.509,7525.026,1733.474,5403.010,0.470,0.523,0.586,0.385,0.331,0.512,71945,18998,0.6590,0.2294,0.3061,0.9998,0.0346,0.0345,0.4761,1.0765,0.9789,0.1918,0.0516,0.0273,0.0000,0.5546,0.9483,0.1972,0.6793,0.9961,0.00259,4925,0.9989,0.8098,0.8808,0.9988,0.0346,0.0345,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6422,5.1865,7.0309,0.0432,0.0693,0.0679,0.078,0.141,0.116,0.112,898,0.0307,0.0054,0.0016,0.00229,0.00066,0.00048,27.00,26.40,26.74,1051.4478,0.0817,37.7283,3.1391,6.0107,926870,1676854,4.3084,0.1919,1339.7,1051.4478,26.64,0,0,0,0,0,0,6103,14661.510,13141.948,0.9494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.48e-15,8692.1,4.4861,1.7075,0.2425,30.600,328.585,71.711,259.349,14659.0
52000,9831,3137,51035,92639,81296,40908,696,17743,116,0,219147,3302656,44609.455,21416.926,1.0375,7206.449,0.094,0.800,0.040,0.066,0.556,0.335,271,0.0796,0.7093,0.064,16.8,32.0,55.1,26.54,2.31,8.10,0.48,15.65,5.86,1.363,0.225,0.218,0.220,8.574,0.212,0.0026,91,409,961,12446,151,20,0.539,4483,40,2821,6970,159,838,8834,2.75,10.88,26882,20.1073,49252,21120,281684,2155.5,-0.0,633944,10.339,2619311.388,1.10e-14,0.00041,11.84,31529,22.287,2.453,18.765,1.069,22.322,2213,2117,5501,0.2452,0.970,1.077,2.000,1.097,0.968,1.621,10032.856,25887.474,10033.060,9994.272,31788.572,6442.206,1816.188,5952.083,0.422,0.546,0.606,0.302,0.318,0.524,67411,18383,0.7544,0.2273,0.2707,0.9983,0.0216,0.0290,0.4884,1.0485,0.9821,0.1857,0.0535,0.0351,0.0000,0.0000,0.8796,0.0900,0.6490,0.9780,0.00260,5288,0.9991,0.8155,0.8796,0.9980,0.0216,0.0290,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7244,5.1330,7.1557,0.0476,0.0797,0.0774,0.079,0.150,0.110,0.144,828,0.0371,0.0041,0.0013,0.00240,0.00062,0.00051,23.19,26.19,27.04,1126.7896,0.0819,42.0529,2.5885,7.7502,926365,1675244,3.5684,0.1666,1412.4,1126.7896,21.67,0,0,0,0,0,0,7737,14210.477,12597.892,0.9484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.81e-15,9927.2,5.0268,1.9076,0.2392,24.799,346.639,76.068,270.393,14837.7
53000,8767,2820,49007,82122,70895,32774,341,19878,164,0,281951,3097354,40910.329,25659.074,1.0811,6608.297,0.074,0.826,0.042,0.058,0.527,0.354,135,0.0937,0.6859,0.064,19.3,33.6,58.8,28.69,3.08,8.93,0.41,16.27,5.88,1.351,0.232,0.303,0.309,8.328,0.200,0.0030,100,441,1110,13951,197,18,0.662,4254,95,2307,6365,343,1603,6821,4.25,12.21,27274,22.5349,49364,21899,282770,1360.0,-0.0,632240,10.879,2619311.388,3.38e-15,0.00034,35.70,27752,21.333,2.474,18.156,0.702,21.365,3546,1168,4053,0.1851,0.979,1.096,2.000,1.206,0.974,1.587,8197.322,18303.140,16364.620,8146.530,23007.476,11363.114,1565.269,6122.394,0.463,0.515,0.571,0.341,0.312,0.467,67633,16101,0.6509,0.2204,0.3652,0.9983,0.0328,0.0376,0.5246,0.9799,0.9268,0.1745,0.0571,0.0379,0.0000,0.8160,0.9595,0.1737,0.6633,0.9604,0.00260,4192,0.9997,0.8198,0.8525,0.9987,0.0328,0.0376,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0715,5.2731,7.1695,0.0419,0.0681,0.0640,0.081,0.116,0.107,0.102,1262,0.0442,0.0059,0.0021,0.00230,0.00055,0.00041,26.44,25.78,25.95,1221.0322,0.1092,31.4874,3.7651,7.1142,926146,1675800,2.3217,0.0857,1379.6,1221.0322,22.84,0,0,0,0,0,0,8474,19050.778,17100.061,0.9390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,10426.5,5.6337,2.2648,0.2450,40.189,338.067,76.067,262.586,14252.2
54000,8585,2639,50491,84079,72624,33331,257,20962,72,0,301070,2992049,43433.847,26482.313,1.0780,6197.105,0.061,0.827,0.039,0.073,0.519,0.355,126,0.0991,0.6685,0.063,20.0,34.0,59.2,29.36,3.37,9.62,0.38,15.98,5.98,1.320,0.245,0.358,0.365,8.047,0.201,0.0033,101,424,1106,13943,140,20,0.432,4378,349,1585,6651,1138,1640,5807,5.25,13.13,25502,22.3889,49417,20703,284684,1381.8,-0.0,634647,11.305,2619311.388,1.60e-15,0.00031,11.91,28070,23.226,2.710,19.855,0.661,23.258,4015,1361,3209,0.2164,0.972,1.075,2.000,1.200,0.971,1.617,9553.833,15853.005,20430.275,9496.977,19703.699,13198.919,1505.496,5580.793,0.514,0.489,0.539,0.389,0.322,0.445,69244,13669,0.5582,0.1746,0.2568,0.9997,0.0382,0.0387,0.5293,1.0489,0.9565,0.1720,0.0489,0.0354,0.0000,0.0000,0.7388,0.2764,0.6462,0.9489,0.00256,5670,0.9996,0.8429,0.8518,0.9987,0.0382,0.0387,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9430,5.1987,7.5603,0.0380,0.0644,0.0622,0.072,0.125,0.097,0.102,1922,0.0666,0.0047,0.0026,0.00209,0.00063,0.00046,25.73,26.30,25.83,1227.9383,0.1208,29.4723,5.1054,6.2000,927119,1675671,1.2384,0.0140,1343.5,1227.9383,20.92,0,0,0,0,0,0,8378,20285.208,18253.538,0.9413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,9861.0,5.5972,2.3716,0.2654,54.522,359.811,82.694,276.940,14429.6
55000,7737,2284,41396,65623,55244,24065,162,17693,41,0,239452,2514108,35840.933,21899.034,1.1574,4577.824,0.058,0.852,0.042,0.048,0.494,0.377,77,0.0994,0.6724,0.057,22.0,33.4,59.2,28.98,3.28,9.14,0.32,16.24,6.01,1.363,0.231,0.344,0.355,7.711,0.196,0.0032,105,465,961,12439,157,20,0.366,3963,1080,1037,5620,1357,1197,5183,6.75,14.11,24813,22.8711,49397,22541,287140,1177.1,-0.0,636761,10.176,2619311.388,3.20e-14,0.00004,18.47,23601,19.566,2.466,16.518,0.582,19.595,3673,1002,3062,0.2028,0.965,1.117,2.000,1.232,0.964,1.649,5907.527,12271.564,19944.346,5869.498,14604.913,13055.511,1189.330,3076.369,0.495,0.435,0.518,0.395,0.224,0.398,71647,13684,0.6246,0.1365,0.2157,0.9998,0.0326,0.0371,0.5488,1.0216,0.9953,0.1647,0.0590,0.0378,0.0000,0.2209,0.9429,0.1043,0.6496,0.9443,0.00259,2060,0.9997,0.7859,0.8903,0.9991,0.0326,0.0371,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9359,5.2575,7.7138,0.0365,0.0662,0.0636,0.072,0.095,0.077,0.096,2276,0.0854,0.0062,0.0023,0.00185,0.00040,0.00035,22.89,25.87,26.76,1024.0172,0.1066,20.6724,5.4613,4.7149,928786,1675211,1.1154,0.0472,1505.1,1024.0172,17.19,0,0,0,0,0,0,6490,17321.210,15621.605,0.9405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.73e-15,9359.2,5.7178,2.2935,0.2843,56.442,307.446,71.791,235.837,14247.8
