step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,breath,inhaled,cells
10000,1274679,808,3559,1968,49.89,47,7,1.029,49,52.98,5,0,5,39,0,4,0,5,38,0,0,1.00,0.000,2.883,42.384,100.833,80.175,0.000,80.175,0.00,0.00,2,0.566,11,11,31.2,0.000,-81,2,0.000,100.833,1.000,1968,32,1.000,0,4444444044444444444444401344441133444413344444444
10000,1274682,836,3559,3041,10.07,8,8,1.259,19,23.91,0,0,0,19,0,0,0,0,8,0,0,1.00,0.000,2.003,50.341,214.838,52.671,0.000,52.671,0.00,0.00,9,1.000,11,11,28.2,0.000,-18,2,0.000,214.838,1.000,3041,24,1.000,0,0400000040400000440400000440000000000000000000000000000000000000
10000,1274870,1,3556,2020,46.67,46,7,1.015,49,49.71,0,0,0,49,0,0,0,0,46,0,0,1.00,0.000,0.000,101.782,199.898,12.536,0.000,12.536,0.00,0.00,1,0.586,11,11,31.7,0.000,-21,2,0.000,199.886,1.000,2020,30,1.000,0,4444400444444404444444444444444444444444444444444
10000,1275299,1,3549,1616,71.14,63,9,1.129,81,91.47,0,0,0,81,0,0,0,0,63,0,0,1.00,0.000,0.000,98.555,150.138,100.680,25.213,75.466,0.00,0.00,1,0.474,11,11,37.0,0.000,-1,2,0.000,141.976,1.000,1616,36,1.000,0,044404444044444444044444444044444444044444444000444444000444444000444444000444444
10000,1275345,781,3549,1564,81.28,63,8,1.290,64,82.57,0,0,0,64,0,0,0,0,63,0,0,1.00,0.000,0.000,117.263,168.567,88.293,0.000,88.293,0.00,0.00,1,0.444,11,11,31.4,0.000,-90,2,0.000,168.567,1.000,1564,34,1.000,0,4444440444444444444444444444444444444444444444444444444444444444
10000,1275625,836,3545,3545,3.78,3,8,1.259,12,15.10,0,0,0,12,0,0,0,0,3,0,0,1.00,0.000,0.000,18.878,152.328,21.142,0.000,21.142,0.00,0.00,8,1.000,11,11,28.2,0.000,-18,2,0.000,152.327,1.000,3545,8,1.000,0,0000000000000000004000000440000000000000000000000000000000000000
10000,1275789,998,3542,2793,8.53,8,9,1.067,28,29.87,0,0,0,28,0,0,0,0,8,0,0,1.00,0.000,0.000,12.290,129.214,20.214,0.000,20.214,0.00,0.00,4,1.000,11,11,28.6,0.000,-2,2,0.000,129.214,1.000,2793,16,1.000,0,000000000000000000000000000000000000000000044000000044000000044000000040000000004
10000,1275875,1,3541,1958,38.41,41,8,0.998,64,60.86,0,23,6,35,0,0,3,5,33,0,0,1.00,0.078,0.000,42.685,224.388,14.446,0.000,14.446,5.81,50.25,3,0.645,8,11,4.2,0.995,33,0,96.762,0.000,0.141,634,38,1.000,0,4040000044422000444420004044400044444000444440004444433044444333
10000,1276296,1,3534,2403,32.53,20,6,0.986,30,43.38,14,1,0,15,1,13,0,0,7,0,0,5.41,0.000,0.000,26.157,88.024,13.900,13.900,0.000,0.00,0.00,1,0.701,11,11,36.7,0.000,-12,1,88.024,0.000,1.000,2403,10,1.000,0,404440114440111100110100111000100000
10000,1276620,928,3529,1453,66.27,47,11,1.036,121,143.94,18,52,0,51,6,17,19,0,11,6,6,3.75,0.287,0.000,57.495,191.977,70.196,67.649,2.547,3.35,21.50,0,0.491,8,8,21.5,0.731,769,0,0.000,0.000,0.527,354,38,1.000,0,1111100000011111000000111140000001114400000004444000000002220000040022222244400220000000002200000000022000000022220000000
10000,1276758,1,3528,2017,45.30,45,8,1.007,64,64.42,0,5,0,59,0,0,4,0,41,0,0,1.00,0.088,4.549,66.422,152.015,42.513,0.000,42.513,2.02,2.75,4,0.594,11,11,33.1,0.000,-86,2,0.000,152.015,1.000,2017,38,1.000,0,4400444444444444444444404442444044222400444044004444400040000000
10000,1276817,1,3527,1953,51.69,48,7,1.077,49,52.77,0,0,0,49,0,0,0,0,48,0,0,1.00,0.000,6.465,156.051,163.302,52.546,1.164,51.381,0.00,0.00,1,0.556,11,11,31.7,0.000,-43,2,0.000,163.302,1.000,1953,32,1.000,0,4444444444440444444444444444444444444444444444444
10000,1276832,836,3527,2907,7.41,6,8,1.235,20,24.70,0,0,0,20,0,0,0,0,6,0,0,1.00,0.000,2.081,28.779,114.871,45.051,5.587,39.464,0.00,0.00,9,1.000,7,11,26.2,0.375,3,0,0.000,114.848,1.000,2907,16,1.000,0,0000000000000000044400000000440000000400000000000000000000000000
10000,1277021,998,3524,2218,29.95,22,8,1.362,36,49.02,0,25,0,11,0,0,13,0,9,0,0,1.00,0.434,0.000,1.038,126.910,49.252,42.707,6.545,170.10,382.25,6,0.731,14,14,35.7,0.000,-862,2,0.000,126.904,1.000,2216,34,1.000,0,0022220000022220002042220000044200000004000000040000004400000044
10000,1277023,1001,3523,2315,31.56,31,9,1.018,39,39.71,0,0,0,39,0,0,0,0,31,0,0,1.00,0.000,1.208,147.938,119.444,176.186,0.000,176.186,0.00,0.00,7,0.712,11,11,31.2,0.000,-4,2,0.000,119.444,1.000,2315,48,1.000,0,444404044444444044444044444044000040440000004400000004000000000000000000000000000
10000,1277032,945,3523,1914,47.78,48,8,0.995,64,63.71,0,32,0,32,0,0,27,0,21,0,0,1.00,0.565,0.000,8.851,232.979,35.425,26.933,8.492,103.37,108.25,1,0.579,2,11,-17.1,0.924,514,0,119.259,0.000,0.755,932,36,1.000,0,4000000040444004442222444222224442222224422222244222222400000044
10000,1277071,836,3523,2043,45.81,38,9,1.206,40,48.22,0,0,0,40,0,0,0,0,38,0,0,1.00,0.000,3.358,218.267,263.606,113.395,0.000,113.395,0.00,0.00,2,0.591,11,11,27.6,0.000,-9,2,0.000,263.545,1.000,2043,36,1.000,0,444444400444444000444444000444440000444400000444000000444000000400000000444000000
10000,1277081,836,3523,2970,16.36,13,8,1.259,19,23.91,0,0,0,19,0,0,0,0,13,0,0,1.00,0.000,2.055,81.804,271.286,46.890,2.034,44.855,0.00,0.00,6,0.989,11,11,29.0,0.000,-1,2,0.000,271.286,1.000,2970,28,1.000,0,4400000004400000444000004000000044400000400000000400000000000000
10000,1277378,1001,3519,2656,10.18,10,9,1.018,39,39.71,0,0,0,39,0,0,0,0,10,0,0,1.00,0.000,1.983,50.907,213.416,58.663,0.000,58.663,0.00,0.00,5,1.000,11,11,31.2,0.000,-17,2,0.000,213.416,1.000,2656,18,1.000,0,004444000004044000004440000000000000000000000000000000000000000000000000000000000
10000,1277454,132,3517,2286,36.43,33,7,1.104,35,38.64,0,0,0,35,0,0,0,0,33,0,0,1.00,0.000,0.000,117.166,168.566,30.650,0.284,30.366,0.00,0.00,2,0.663,11,11,33.5,0.000,-38,2,0.000,168.566,1.000,2286,48,1.000,0,4044444444444444400440400004440000444400044444044
10000,1278140,1,3508,1937,50.61,47,7,1.077,49,52.77,0,0,0,49,0,0,0,0,47,0,0,1.00,0.000,0.660,87.902,163.821,23.350,0.000,23.350,0.00,0.00,2,0.562,11,11,32.4,0.000,-10,2,0.000,163.438,1.000,1937,32,1.000,0,4404444444444444444444444444444444444444444444404
10000,1278177,1,3507,1869,54.87,56,8,0.998,64,60.86,0,27,6,31,0,0,27,2,27,0,0,1.00,0.492,0.000,56.403,183.886,5.926,5.926,0.000,9.50,9.50,1,0.540,11,11,38.0,0.000,-42,1,183.886,0.000,1.000,1869,34,1.000,0,4222222222222222224422224444422244444422444444234440443044000000
10000,1279114,803,3494,1816,55.34,37,9,1.496,40,59.83,0,0,0,40,0,0,0,0,37,0,0,1.00,0.000,0.000,44.043,53.633,104.748,6.922,97.826,0.00,0.00,3,0.538,11,11,36.2,0.000,-43,2,0.000,53.633,1.000,1816,50,1.000,0,444444400404440000444400000444000000444000000444000000404400000440440000444444000
10000,1279332,853,3492,1936,41.58,32,7,0.990,49,58.41,10,4,0,35,0,10,2,0,20,0,1,2.23,0.048,0.055,22.070,160.589,12.892,12.892,0.000,2.02,10.75,2,0.620,11,11,38.1,0.000,-106,1,160.589,0.000,1.000,1936,27,1.000,0,4004404444444442211444011144001114400114000000000
10000,1279345,990,3491,2221,24.33,21,8,1.158,38,44.02,0,10,0,28,0,0,7,0,14,0,0,1.00,0.288,0.000,8.215,117.097,40.538,21.763,18.775,34.61,118.25,2,0.811,14,11,32.1,0.000,-346,2,0.000,117.097,1.000,2221,32,1.000,0,0004444442024444222000442200000400000004000000000000000000000000
10000,1279692,1,3487,1437,92.98,55,8,0.894,60,96.56,50,0,4,6,0,49,0,0,6,0,0,15.84,0.000,0.000,33.834,78.891,59.408,59.408,0.000,0.00,0.00,1,0.415,11,11,25.8,0.000,-95,1,78.891,0.000,1.000,1437,0,1.000,0,1111110011111110111111101144411011444111111111101111111011111100
10000,1279792,1,3485,1654,69.10,46,7,1.256,48,71.61,9,0,0,39,0,9,0,0,37,0,0,2.68,0.000,0.000,32.010,81.064,36.134,4.345,31.788,0.00,0.00,2,0.481,11,11,26.0,0.000,-6,2,0.000,81.064,1.000,1654,27,1.000,0,4444444404444444444444444440444441144411114440111
10000,1280716,990,3473,2209,33.07,30,8,1.102,43,47.40,0,0,0,43,0,0,0,0,30,0,0,1.00,0.000,1.281,116.680,137.290,65.449,0.000,65.449,0.00,0.00,4,0.696,11,11,36.6,0.000,-10,2,0.000,137.290,1.000,2209,42,1.000,0,4440400044444400444444444400040400000444000000400000004400000044
10000,1281084,177,3468,2306,32.91,32,6,1.028,36,37.02,0,0,0,36,0,0,0,0,32,0,0,1.00,0.000,0.000,44.585,141.504,29.507,5.744,23.763,0.00,0.00,2,0.697,11,11,36.9,0.000,-7,2,0.000,140.170,1.000,2306,32,1.000,0,044444040444444444444044444444444444
10000,1281894,998,3458,1892,38.00,38,10,1.000,54,53.99,0,30,0,24,0,0,15,0,23,0,0,1.00,0.395,4.377,27.162,185.925,194.515,194.515,0.000,203.76,206.00,2,0.649,11,11,34.9,0.000,-37,1,185.925,0.000,1.000,1892,48,1.000,0,2200000000022222220002220442002000004400200000444400000004440000000444000000044400000004440000000444
10000,1281910,1,3457,1985,44.99,45,7,1.000,49,48.99,0,24,0,25,0,0,21,0,24,0,0,1.00,0.467,0.000,43.253,211.901,2.247,2.167,0.080,129.87,158.50,4,0.596,14,11,32.6,0.000,-967,1,211.901,0.000,1.000,1985,42,1.000,0,4440444444444444224444022244222202422022242222224
10000,1282143,1,3455,1756,58.46,59,8,0.991,64,63.42,0,33,0,31,0,0,31,0,28,0,0,1.00,0.530,0.000,111.726,254.660,13.056,3.952,9.104,0.75,0.75,5,0.523,11,11,33.5,0.000,-23,1,254.660,0.000,1.000,1756,50,1.000,0,4444444444444444202244442222240422202240222222042222224422222244
10000,1282207,1,3454,2862,9.00,9,7,1.000,49,48.99,0,26,0,23,0,0,2,0,7,0,0,1.00,0.222,0.000,3.717,186.048,30.951,30.951,0.000,84.21,307.25,5,1.000,14,11,37.5,0.000,-844,1,186.048,0.000,1.000,2862,16,1.000,0,0000004000004400000440000044000002000000200000000
10000,1282351,1,3452,1866,50.79,35,7,0.977,49,66.42,19,17,0,13,5,17,15,0,3,4,4,5.42,0.295,0.000,19.500,113.693,21.143,21.143,0.000,3.75,9.25,1,0.561,11,11,32.6,0.000,-10,1,113.693,0.000,1.000,1866,13,1.000,0,1111111101111111222110422220042222000422220000000
10000,1283077,998,3442,1985,43.03,34,7,1.266,45,56.95,0,16,0,29,0,0,9,0,25,0,0,1.00,0.209,0.925,52.822,110.731,38.605,5.639,32.966,21.25,21.25,3,0.610,11,11,28.9,0.000,-66,2,0.000,110.731,1.000,1985,40,1.000,0,4422200442220044444000400420440044244404424444400
10000,1283109,1,3442,2314,30.22,25,6,1.209,36,43.52,0,15,0,21,0,0,13,0,12,0,0,1.00,0.430,1.927,52.821,127.827,21.738,14.140,7.598,34.50,93.75,4,0.728,14,14,37.0,0.000,-972,2,0.000,127.827,1.000,2314,30,1.000,0,400004404444402240442220422220022220
10000,1283127,966,3442,2070,39.28,31,7,1.122,35,44.90,5,5,0,25,3,4,5,0,22,0,3,1.71,0.127,0.476,2.381,119.909,41.809,30.726,11.084,21.80,23.25,3,0.638,11,11,30.8,0.000,-152,2,0.000,119.909,1.000,2070,35,1.000,0,4444044444440411044441122240000224400000440000004
10000,1283469,836,3437,2045,37.37,31,9,1.206,39,47.02,0,0,0,39,0,0,0,0,31,0,0,1.00,0.000,0.632,92.140,148.507,21.062,0.000,21.062,0.00,0.00,8,0.654,6,3,25.0,0.509,1,0,0.000,148.507,1.000,2045,36,1.000,0,444000000444444000404444000404444000440444000444400000044400000000000000000000000
10000,1283779,1,3433,1671,65.95,62,8,1.127,64,68.21,0,15,7,42,0,0,15,7,40,0,0,1.00,0.227,0.000,57.697,150.044,49.162,22.851,26.311,9.01,9.50,2,0.493,11,11,24.2,0.000,-45,2,0.000,150.044,1.000,1671,38,1.000,0,4044444344444443444444444444044444444443444443333222222222222222
10000,1283829,1,3432,1797,55.14,54,8,1.040,64,62.42,0,0,8,56,0,0,0,2,52,0,0,1.00,0.000,0.000,32.003,160.089,43.308,0.000,43.308,0.00,0.00,2,0.539,11,11,37.6,0.000,-5,2,0.000,160.089,1.000,1797,38,1.000,0,4444444444444444444444444440444444404444444444334444000044440000
10000,1283881,776,3431,2115,4.14,3,8,1.381,64,88.37,0,39,0,25,0,0,3,0,0,0,0,1.00,0.724,0.000,3.561,71.583,171.525,123.324,48.201,9.95,34.75,5,1.000,11,11,36.0,0.000,-97,2,0.000,71.583,1.000,2115,8,1.000,0,0000000000000000000000000000000000000000000000000000000000002220
10000,1283987,1,3430,3316,2.89,5,7,0.962,27,18.27,0,0,16,11,0,0,0,4,1,0,0,1.00,0.000,0.257,14.427,178.286,0.000,0.000,0.000,0.00,0.00,17,1.000,11,11,29.6,0.000,-16,1,178.286,0.000,1.000,3316,16,1.000,0,0000000000000000303340003000000000000000000000000
10000,1284021,781,3429,1255,119.36,81,9,1.474,81,119.36,0,0,0,81,0,0,0,0,81,0,0,1.00,0.000,4.647,165.416,177.474,55.122,0.000,55.122,0.00,0.00,0,0.366,11,11,32.8,0.000,-47,2,0.000,177.474,1.000,1255,36,1.000,0,444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,1284131,1,3428,1868,48.92,52,8,0.941,64,60.21,0,33,0,31,0,0,32,0,20,0,0,1.00,0.654,0.000,21.483,154.112,0.000,0.000,0.000,2.00,2.00,1,0.572,11,11,31.2,0.000,-52,1,154.112,0.000,1.000,1868,38,1.000,0,0000004400004044222244442222244422222244222202442222224422222244
10000,1284299,871,3426,1485,83.83,63,8,1.341,64,85.17,0,54,1,9,0,0,54,1,8,0,0,1.00,0.644,0.000,14.992,120.984,1.156,0.522,0.634,0.00,0.00,1,0.437,2,7,-17.0,0.932,624,0,0.000,0.000,0.728,0,36,1.000,0,2222222222222222244422222440322244422222222222222222222222222222
10000,1284439,904,3423,1940,46.66,38,7,1.228,41,50.35,0,29,0,12,0,0,28,0,10,0,0,1.00,0.600,0.000,83.611,137.534,10.125,0.366,9.759,0.00,0.00,3,0.586,11,11,37.8,0.000,-54,2,0.000,137.534,1.000,1940,38,1.000,0,2222222222222222222222244022200440024440002444000
10000,1284496,949,3422,2037,43.22,43,8,1.005,45,45.23,0,0,0,45,0,0,0,0,43,0,0,1.00,0.000,3.460,128.753,157.577,52.336,0.255,52.081,0.00,0.00,2,0.608,6,8,30.8,0.132,15,0,0.000,139.649,1.000,2037,42,1.000,0,4444444044444444444444444404004444400000444000004444000044444000
10000,1284941,808,3417,2680,20.11,34,7,0.838,49,27.65,0,0,32,17,0,0,0,20,14,0,0,1.00,0.000,0.000,21.897,196.074,0.000,0.000,0.000,0.00,0.00,15,0.892,11,11,32.0,0.000,-31,1,196.074,0.000,1.000,2680,54,1.000,0,4404444444444430330403003030300333330333303303030
10000,1287260,1,3381,1951,43.99,44,7,1.000,49,48.99,0,25,0,24,0,0,23,0,21,0,0,1.00,0.523,0.000,46.526,247.596,0.349,0.349,0.000,25.81,214.00,5,0.603,14,11,36.1,0.000,-482,1,247.596,0.000,1.000,1951,40,1.000,0,4444404440444404224442202244222222422222240222224
10000,1287375,960,3379,1743,53.65,42,8,1.277,64,81.75,0,41,0,23,0,0,25,0,17,0,0,1.00,0.466,0.000,59.692,109.588,129.963,119.224,10.739,36.40,124.00,1,0.546,14,11,38.0,0.000,-349,2,0.000,109.588,1.000,1743,44,1.000,0,4440400044404000444020004440200044222000422222202222022022222222
10000,1287431,0,3378,1259,115.07,81,9,1.199,81,115.07,15,0,0,66,0,15,0,0,66,0,0,3.25,0.000,0.000,94.587,159.863,58.925,1.321,57.604,0.00,0.00,0,0.373,11,11,36.6,0.000,-98,2,0.000,159.863,1.000,1259,27,1.000,0,444444444444444444444444444444444444444444444444444444444444111444111111444111111
10000,1287438,22,3378,2128,39.20,27,6,1.153,28,40.36,7,0,0,21,0,7,0,0,20,0,0,2.64,0.000,3.318,86.051,127.411,10.910,0.628,10.282,0.00,0.00,1,0.639,11,11,35.4,0.000,-12,2,0.000,127.409,1.000,2128,19,1.000,0,444044144444114444114444110044000000
10000,1287500,928,3377,1276,67.31,47,11,1.036,121,143.94,18,52,0,51,6,18,1,0,28,0,0,4.29,0.015,0.000,86.969,295.658,53.188,29.731,23.457,26.29,36.25,1,0.488,7,8,21.5,0.217,229,0,0.000,0.000,0.003,0,23,1.000,0,1111140000011111444000111144440001114444444014444444440000000044400000000240000000000000000000000000000000000000000000000
10000,1288021,0,3369,1243,117.36,88,10,1.334,88,117.36,0,3,0,85,0,0,3,0,85,0,0,1.00,0.026,0.000,20.653,89.200,45.415,2.445,42.970,0.25,0.25,0,0.369,11,11,36.9,0.000,-52,2,0.000,89.200,1.000,1243,40,1.000,0,4444444444444444444444444444444444444444444444444444444444444444444444444444444400000444420000000422
10000,1288758,1,3358,2407,24.69,27,7,0.914,49,44.80,0,18,0,31,0,0,8,0,19,0,0,1.00,0.324,0.000,62.949,208.439,0.000,0.000,0.000,3.25,3.25,4,0.805,11,11,30.8,0.000,-33,1,208.439,0.000,1.000,2407,42,1.000,0,4400040440004044000204400022442020444422240440000
10000,1288828,1,3357,2933,1.02,1,6,1.022,26,25.03,0,4,3,19,0,0,0,0,1,0,0,1.00,0.000,0.000,5.108,148.670,67.549,0.000,67.549,3.58,7.25,13,1.000,11,11,32.5,0.000,-67,2,0.000,148.670,1.000,2933,4,1.000,0,400000000000000000000000000000000000
10000,1288977,776,3355,1658,22.09,16,8,1.381,64,88.37,0,39,0,25,0,0,9,0,7,0,0,1.00,0.407,0.000,32.839,174.196,39.321,22.306,17.015,25.83,172.00,1,0.851,11,11,32.1,0.000,-138,2,0.000,174.196,1.000,1658,26,1.000,0,0000000044000000440000004400000040000000220000002200000022222000
10000,1289166,998,3352,1749,5.16,5,9,1.032,70,77.43,5,26,0,39,4,0,3,0,2,0,0,1.00,0.581,0.000,7.328,140.011,26.808,2.760,24.047,4.26,6.00,0,1.000,11,11,27.5,0.000,-31,2,0.000,140.011,1.000,1749,10,1.000,0,000000000000220000002440000000000000000000000000000000000000000000000000000000000
10000,1289467,781,3347,1221,119.69,80,9,1.496,81,121.18,0,0,0,81,0,0,0,0,80,0,0,1.00,0.000,0.730,92.723,172.767,118.103,0.000,118.103,0.00,0.00,1,0.366,11,11,30.9,0.000,-82,2,0.000,172.767,1.000,1221,40,1.000,0,444444444444444444444444444444444444444444444440444444444444444444444444444444444
10000,1289668,853,3344,1790,44.55,35,7,0.990,49,58.41,10,4,0,35,0,10,4,0,21,0,0,1.46,0.090,0.000,72.979,195.697,1.392,1.392,0.000,1.52,10.25,1,0.599,11,11,37.9,0.000,-114,1,195.697,0.000,1.000,1790,26,1.000,0,0004400044444442211444211144421114444110000044000
10000,1289728,871,3343,1726,56.15,44,7,1.306,49,62.68,0,24,2,23,0,0,22,2,20,0,0,1.00,0.392,0.000,7.298,142.027,26.678,14.268,12.410,5.75,5.75,3,0.534,5,7,-16.6,0.866,505,0,0.000,0.000,0.394,0,42,1.000,0,4404044444202244443224442322402220244222224422222
10000,1289982,132,3339,1645,63.59,47,8,1.178,50,67.13,7,0,0,43,0,7,0,0,40,0,0,1.69,0.000,7.067,111.687,115.102,163.651,0.000,163.651,0.00,0.00,3,0.502,11,11,31.7,0.000,-53,2,0.000,115.102,1.000,1645,43,1.000,0,4444444044440444444444444440000404400004444100004441110044441114
10000,1290056,1,3338,2146,36.85,28,6,1.084,30,39.02,6,0,0,24,0,6,0,0,22,0,0,2.71,0.000,0.000,43.271,102.365,40.581,0.000,40.581,0.00,0.00,2,0.659,11,11,35.8,0.000,-13,2,0.000,102.365,1.000,2146,26,1.000,0,444444444404444404404444000411001111
10000,1290138,1,3337,1359,95.67,59,8,0.894,60,96.56,50,0,4,6,0,50,0,4,5,0,0,13.66,0.000,0.000,33.114,98.970,14.431,14.431,0.000,0.00,0.00,1,0.409,11,11,25.0,0.000,-50,1,98.970,0.000,1.000,1359,8,1.000,0,1111110011111110111111101144411111404111111111131111111311111133
10000,1290175,1,3336,1548,51.33,45,9,1.141,73,83.26,0,33,0,40,0,0,31,0,14,0,0,1.00,0.604,0.533,79.243,155.057,55.996,9.757,46.239,1.52,8.25,2,0.558,5,6,6.5,1.000,14,0,0.000,155.057,1.000,1532,46,1.000,0,444400000444400000444400000224000000222000000222000400222222200222220202222222222
10000,1290585,76,3329,2008,42.46,37,7,1.147,45,51.64,0,0,0,45,0,0,0,0,37,0,0,1.00,0.000,0.041,93.284,140.703,20.367,6.677,13.690,0.00,0.00,1,0.614,11,11,32.5,0.000,-72,2,0.000,140.703,1.000,2008,36,1.000,0,4444440444444044404404400440440044044444404444440
10000,1290665,1,3328,2501,18.22,16,6,1.139,36,41.00,0,18,0,18,0,0,6,0,10,0,0,1.00,0.329,0.884,91.109,146.818,81.713,27.880,53.833,47.15,65.75,6,0.937,11,11,31.4,0.000,-23,2,0.000,146.817,1.000,2501,28,1.000,0,022000022000002002044444044044040000
10000,1290746,1,3327,2381,25.37,23,8,1.127,64,68.21,0,15,7,42,0,0,7,1,15,0,0,1.00,0.276,0.000,110.730,171.323,36.208,4.668,31.540,7.50,7.50,2,0.794,11,11,22.6,0.000,-53,2,0.000,171.323,1.000,2381,28,1.000,0,4000000044400000444000004440000044400000440000003220000022222000
10000,1291202,1,3319,1722,50.60,35,7,1.100,44,60.51,11,0,0,33,0,11,0,0,24,0,0,3.15,0.000,4.890,149.276,241.305,267.466,0.000,267.466,0.00,0.00,2,0.562,11,11,32.5,0.000,-58,2,0.000,241.305,1.000,1722,32,1.000,0,0411114011111104404410440044044004404444040444440
10000,1291396,1,3317,3062,7.31,8,7,0.914,49,44.80,0,18,0,31,0,0,0,0,8,0,0,1.00,0.000,0.000,12.312,206.758,0.000,0.000,0.000,3.72,4.75,8,1.000,11,11,30.2,0.000,-5,1,206.758,0.000,1.000,3062,22,1.000,0,0400000040000004000000400000400000004000004400000
10000,1291508,1,3315,1294,104.55,62,8,0.894,64,105.44,55,0,2,7,0,55,0,0,7,0,0,17.44,0.000,0.000,93.198,126.063,20.385,20.385,0.000,0.00,0.00,0,0.391,10,10,22.2,0.000,-85,1,126.063,0.000,1.000,1294,0,1.000,0,1111111111111111111411111144411111444111111111111111111011111110
10000,1291773,836,3310,2989,11.25,9,9,1.250,17,21.25,0,0,0,17,0,0,0,0,9,0,0,1.00,0.000,1.709,56.258,158.757,36.397,0.420,35.977,0.00,0.00,8,1.000,11,11,27.6,0.000,-6,2,0.000,157.705,1.000,2989,24,1.000,0,000000000000000000000000000000040000004404000004044000004400000000000000000000000
10000,1292082,1,3306,1657,46.56,41,8,1.136,64,72.67,0,0,0,64,0,0,0,0,41,0,0,1.00,0.000,0.000,43.232,89.469,123.687,48.292,75.395,0.00,0.00,3,0.586,6,11,69.7,0.110,4,0,0.000,89.427,1.000,1657,36,1.000,0,0000000000000000444000004444444444444044444444444404444444444444
10000,1293002,188,3291,2445,26.90,25,6,1.076,32,34.43,0,0,0,32,0,0,0,0,25,0,0,1.00,0.000,0.000,4.485,101.955,8.830,0.000,8.830,0.00,0.00,3,0.771,11,11,32.2,0.000,-137,2,0.000,101.955,1.000,2445,36,1.000,0,444400404440440000440044444444444440
10000,1294076,1,3274,1583,66.44,62,8,1.072,64,68.58,0,0,0,64,0,0,0,0,62,0,0,1.00,0.000,0.000,54.109,104.391,60.564,3.181,57.383,0.00,0.00,2,0.491,11,11,37.9,0.000,-123,2,0.000,104.391,1.000,1583,38,1.000,0,4444444444444404444444404444444444444444444444444444444444444444
10000,1294474,1,3268,1817,46.89,32,7,0.977,49,67.40,20,25,0,4,6,16,14,0,2,4,4,6.21,0.299,0.000,2.065,61.138,51.918,51.810,0.108,7.57,23.00,1,0.584,11,11,32.6,0.000,-5,1,61.138,0.000,1.000,1817,13,1.000,0,0111110111111011122201122220042222004022200000000
10000,1295127,1,3257,2155,29.99,30,7,1.000,49,48.99,0,25,0,24,0,0,20,0,10,0,0,1.00,0.667,0.000,55.658,166.630,2.175,1.939,0.237,14.23,22.00,1,0.730,11,11,28.5,0.000,-7,1,166.630,0.000,1.000,2155,28,1.000,0,0000000000000404224440222244022222402220240222224
10000,1295858,0,3246,1198,117.36,88,10,1.334,88,117.36,0,3,0,85,0,0,3,0,85,0,0,1.00,0.026,6.824,98.708,146.458,39.441,27.188,12.252,1.35,1.75,0,0.369,11,6,37.0,0.000,-21,2,0.000,144.589,1.000,1198,40,1.000,0,4444444444444444444444444444444444444444444444444444444444444444444444444444444400000444420000000422
10000,1296988,753,3230,1630,62.38,46,8,1.356,47,63.73,0,0,0,47,0,0,0,0,46,0,0,1.00,0.000,2.652,193.289,186.216,40.269,0.000,40.269,0.00,0.00,1,0.506,10,10,15.5,0.000,-0,2,0.000,186.216,1.000,1630,32,1.000,0,0044444400444404004444440044444400444444004444440044444400044444
10000,1296998,1,3230,1625,60.13,46,7,1.307,49,64.05,0,20,0,29,0,0,19,0,27,0,0,1.00,0.316,0.000,7.162,72.301,49.478,38.478,11.000,22.95,27.00,3,0.516,14,14,33.6,0.000,-231,2,0.000,72.301,1.000,1625,34,1.000,0,4444444444444044444440422224442222244222224220222
10000,1297062,1002,3229,1681,59.00,49,7,1.204,49,59.00,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,0.000,76.482,132.577,37.705,0.353,37.352,0.00,0.00,0,0.521,11,11,33.0,0.000,-11,2,0.000,132.577,1.000,1681,28,1.000,0,4444444444444444444444444444444444444444444444444
10000,1298092,1,3215,1557,67.25,62,8,1.085,64,69.42,0,0,0,64,0,0,0,0,62,0,0,1.00,0.000,5.845,235.253,235.620,52.162,4.870,47.292,0.00,0.00,2,0.488,11,11,29.8,0.000,-41,2,0.000,210.827,1.000,1557,38,1.000,0,4444444444444444044444444444444444444404444444444444444444444444
10000,1298755,1,3205,2438,17.99,24,7,1.000,49,41.49,0,14,15,20,0,0,9,12,3,0,0,1.00,0.500,0.000,41.944,161.478,0.000,0.000,0.000,4.25,5.75,5,0.943,11,11,36.9,0.000,-29,1,161.478,0.000,1.000,2438,38,1.000,0,3333333330030322244432200000222200000000000000000
