step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest
142000,1,1058,22.4,0.3,0.2,0.5,17.3,0.0,1.06,5.5,205,381,37.42,13.98,588,444,26,0.0,1.05,1.09,1.06,6.88,7.74,7.75,23.7,1.211,0.385
142000,266,81,15.3,0.0,0.0,0.0,15.1,0.0,1.00,6.5,20,383,35.49,11.91,32,44,5,0.0,1.00,1.00,1.00,5.69,6.74,7.63,26.2,1.010,0.340
143000,1,1166,21.5,0.2,0.1,0.4,17.1,0.0,1.03,6.5,239,397,37.61,15.17,633,498,35,0.0,1.03,1.03,1.03,6.62,7.51,7.51,23.4,1.201,0.379
143000,266,88,14.6,0.0,0.0,0.1,14.1,0.0,1.00,7.2,25,393,30.56,12.26,35,48,5,0.0,1.00,1.00,1.00,5.39,7.00,7.51,25.8,1.027,0.353
144000,1,1343,19.8,0.4,0.2,0.4,15.7,0.0,1.06,7.9,323,332,29.92,12.00,695,617,31,0.0,1.03,1.09,1.06,6.03,7.40,7.11,24.1,1.177,0.373
145000,1,1365,20.3,0.3,0.1,0.4,16.2,0.0,1.04,7.2,284,344,30.83,13.15,723,607,35,0.0,1.02,1.06,1.05,6.22,7.51,7.39,23.8,1.189,0.378
146000,1,1341,20.1,0.2,0.1,0.3,16.0,0.0,1.03,7.6,273,369,33.80,14.23,709,600,32,0.0,1.02,1.04,1.03,6.22,7.40,7.45,24.1,1.206,0.378
147000,1,1334,20.5,0.1,0.1,0.3,16.8,0.0,1.01,7.0,259,377,33.80,15.39,677,614,43,0.0,1.01,1.01,1.01,6.33,7.45,7.54,23.8,1.196,0.378
148000,1,1147,21.1,0.2,0.2,0.4,16.8,0.0,1.02,7.0,243,390,35.01,16.66,634,472,41,0.0,1.02,1.03,1.03,6.41,7.40,7.51,23.5,1.211,0.377
149000,1,1080,22.0,0.2,0.1,0.3,17.4,0.0,1.04,6.4,188,394,36.03,16.15,593,471,16,0.0,1.04,1.04,1.04,6.74,7.60,7.71,22.8,1.212,0.374
150000,1,1035,22.4,0.2,0.2,0.3,17.7,0.0,1.04,6.2,207,342,29.44,14.24,554,464,17,0.0,1.04,1.03,1.03,6.69,7.68,7.65,23.0,1.213,0.378
151000,1,828,22.5,0.4,0.0,0.3,17.6,0.0,1.06,5.9,154,373,32.90,14.32,432,382,14,0.0,1.04,1.08,1.06,6.89,7.76,7.69,23.5,1.215,0.376
152000,1,702,23.9,0.3,0.1,0.3,18.8,0.0,1.03,4.9,121,379,33.54,14.88,364,325,13,0.0,1.02,1.05,1.03,7.25,7.82,7.89,23.8,1.222,0.379
152000,270,51,19.8,0.0,0.0,0.1,19.7,0.0,1.00,3.4,18,243,19.84,10.64,16,35,0,0.0,1.00,1.00,1.00,6.63,7.10,8.00,27.4,1.003,0.377
153000,1,653,23.9,0.4,0.1,0.5,18.2,0.0,1.05,5.4,145,337,28.00,13.01,313,312,28,0.0,1.02,1.07,1.06,7.11,7.86,7.74,24.8,1.234,0.378
153000,270,15,19.3,0.0,0.0,0.0,19.6,0.0,1.00,2.7,6,464,47.02,16.30,1,14,0,0.0,1.00,1.00,1.00,5.93,7.33,7.60,30.6,0.991,0.329
154000,1,528,23.6,0.5,0.1,0.4,18.1,0.0,1.08,5.5,130,336,28.54,11.64,267,252,9,0.0,1.07,1.10,1.07,7.15,7.86,7.75,24.0,1.223,0.374
154000,270,5,22.8,1.6,5.6,0.0,15.4,0.0,1.02,2.4,5,1038,97.70,41.80,1,4,0,0.0,1.00,1.00,1.05,6.60,8.00,8.00,26.3,0.963,0.313
155000,1,470,23.2,0.2,0.1,0.8,18.1,0.0,1.04,5.3,100,318,28.28,9.85,227,226,17,0.0,1.03,1.05,1.04,6.90,7.80,7.71,24.5,1.217,0.381
155000,270,8,16.4,0.0,0.0,0.0,16.5,0.0,1.00,3.5,2,304,18.95,12.44,1,7,0,0.0,1.00,1.00,1.00,6.75,8.00,8.00,29.4,0.995,0.322
156000,1,422,24.6,0.3,0.2,0.3,19.4,0.0,1.04,5.1,97,316,27.28,9.24,236,180,6,0.0,1.02,1.06,1.04,7.29,7.80,7.72,24.2,1.222,0.374
156000,270,5,16.1,0.0,0.0,0.0,16.0,0.0,1.00,4.0,1,795,68.00,22.82,1,4,0,0.0,1.00,1.00,1.00,6.40,8.00,8.00,29.4,1.004,0.321
157000,1,507,22.8,0.3,0.1,0.5,18.1,0.0,1.04,6.1,106,255,22.28,7.44,266,222,19,0.0,1.02,1.06,1.05,6.62,7.30,7.57,24.1,1.212,0.374
157000,270,9,14.4,0.0,0.0,0.0,14.3,0.0,1.00,6.2,3,699,63.73,19.83,0,9,0,0.0,1.00,1.00,1.00,6.00,7.33,8.00,29.7,1.001,0.322
158000,1,640,23.3,0.1,0.1,0.7,18.7,0.0,1.02,4.8,124,264,25.35,8.10,340,280,20,0.0,1.01,1.03,1.03,7.25,7.76,7.82,24.0,1.200,0.361
158000,270,21,19.6,0.4,0.0,0.0,18.9,0.0,1.05,4.1,6,222,16.49,7.79,5,16,0,0.0,1.00,1.11,1.05,6.67,8.00,8.00,25.6,0.998,0.323
159000,1,875,22.6,0.2,0.2,0.4,18.1,0.0,1.04,5.2,165,266,25.13,8.95,463,393,19,0.0,1.02,1.05,1.04,7.05,7.71,7.69,23.8,1.203,0.359
159000,270,20,26.0,1.5,0.9,0.0,22.0,0.0,1.13,1.4,11,124,12.54,4.06,18,2,0,0.0,1.00,1.24,1.13,7.05,7.70,7.70,19.3,1.016,0.345
160000,1,1010,22.6,0.3,0.2,0.5,17.8,0.0,1.05,5.5,185,335,33.83,11.68,543,453,14,0.0,1.04,1.06,1.06,7.04,7.76,7.71,23.4,1.201,0.359
160000,270,9,24.9,0.0,0.0,0.0,25.0,0.0,1.00,0.0,1,162,16.63,3.61,9,0,0,0.0,1.00,1.00,1.00,7.33,8.00,8.00,12.0,0.997,0.332
161000,1,1019,22.7,0.3,0.1,0.5,18.0,0.0,1.04,5.5,185,369,35.92,13.56,592,408,19,0.0,1.02,1.06,1.04,7.05,7.77,7.56,22.8,1.201,0.358
162000,1,1167,21.7,0.3,0.1,0.4,17.1,0.0,1.05,6.3,206,370,35.37,14.67,638,502,27,0.0,1.03,1.08,1.05,6.80,7.69,7.55,23.2,1.207,0.360
163000,1,1286,21.1,0.2,0.1,0.5,17.0,0.0,1.05,6.6,255,372,35.63,15.14,702,560,24,0.0,1.03,1.06,1.06,6.73,7.68,7.41,23.1,1.193,0.356
163000,273,33,15.5,0.0,0.0,0.7,16.0,0.0,1.00,8.4,14,277,19.85,8.13,9,22,2,0.0,1.00,1.00,1.00,5.39,8.00,8.00,29.1,0.990,0.330
164000,1,1402,21.1,0.1,0.2,0.2,17.1,0.0,1.02,6.6,267,374,35.15,15.25,755,605,42,0.0,1.01,1.03,1.03,6.62,7.66,7.37,23.6,1.200,0.364
164000,273,22,11.6,0.0,0.0,0.2,11.1,0.0,1.00,10.4,6,292,17.70,7.84,3,17,2,0.0,1.00,1.00,1.00,4.91,8.00,8.00,30.6,1.028,0.319
165000,1,1351,20.3,0.2,0.1,0.2,16.5,0.0,1.03,7.2,268,400,36.90,16.47,762,552,37,0.0,1.02,1.04,1.03,6.43,7.67,7.28,23.2,1.192,0.361
165000,273,25,19.3,1.6,0.0,0.0,14.2,0.0,1.26,6.2,4,131,8.44,4.54,12,13,0,0.0,1.00,1.50,1.27,5.40,8.00,8.00,26.1,1.088,0.348
166000,1,1413,19.8,0.3,0.1,0.3,15.9,0.0,1.05,7.8,310,353,30.94,14.30,740,607,66,0.0,1.03,1.07,1.05,6.29,7.58,7.16,23.8,1.186,0.361
166000,273,24,12.2,0.0,0.0,0.2,11.7,0.0,1.00,8.7,5,189,13.58,5.05,16,8,0,0.0,1.00,1.00,1.00,5.17,8.00,8.00,20.6,1.029,0.356
167000,1,1446,19.7,0.2,0.1,0.3,15.9,0.0,1.04,7.8,303,323,26.80,12.87,754,644,48,0.0,1.02,1.05,1.04,6.27,7.60,7.34,23.8,1.192,0.365
168000,1,1313,20.4,0.3,0.2,0.2,16.3,0.0,1.03,7.3,293,367,31.66,14.15,690,575,48,0.0,1.02,1.04,1.03,6.35,7.69,7.46,23.8,1.195,0.360
169000,1,1266,20.0,0.1,0.2,0.2,16.2,0.0,1.02,7.3,250,360,32.87,14.32,648,558,60,0.0,1.03,1.02,1.02,6.41,7.58,7.52,24.2,1.196,0.362
170000,1,1071,21.0,0.2,0.2,0.2,16.8,0.0,1.03,6.7,232,355,31.12,14.46,546,496,29,0.0,1.02,1.04,1.04,6.68,7.61,7.55,23.9,1.204,0.372
171000,1,905,22.2,0.3,0.2,0.3,17.7,0.0,1.05,6.0,214,344,29.98,13.53,471,404,30,0.0,1.05,1.05,1.06,6.83,7.73,7.62,24.0,1.202,0.371
172000,1,740,24.1,0.4,0.1,0.4,19.1,0.0,1.04,5.1,179,346,30.38,12.61,362,355,23,0.0,1.01,1.06,1.06,7.01,7.76,7.68,24.7,1.199,0.372
173000,1,616,23.1,0.2,0.1,0.2,18.9,0.0,1.03,5.1,141,356,31.92,12.87,316,294,6,0.0,1.02,1.04,1.03,7.14,7.75,7.71,23.9,1.181,0.358
174000,1,570,23.7,0.3,0.0,0.4,19.2,0.0,1.04,4.8,132,300,26.47,10.93,281,261,28,0.0,1.01,1.04,1.06,7.12,7.65,7.74,24.9,1.188,0.358
175000,1,394,24.3,0.3,0.2,0.8,19.0,0.0,1.05,4.5,106,323,29.71,10.67,193,191,10,0.0,1.05,1.05,1.05,7.10,7.82,7.73,24.4,1.208,0.369
176000,1,434,24.0,0.2,0.1,0.8,19.0,0.0,1.04,4.5,98,268,25.07,8.25,204,220,10,0.0,1.01,1.05,1.04,7.20,7.82,7.69,25.2,1.204,0.357
177000,1,520,23.7,0.4,0.1,0.8,18.5,0.0,1.06,4.9,138,249,22.65,7.55,234,273,13,0.0,1.11,1.07,1.05,7.04,7.74,7.68,25.0,1.201,0.354
178000,1,655,24.0,0.3,0.1,0.7,19.1,0.0,1.04,4.2,164,282,27.23,8.90,349,290,16,0.0,1.03,1.05,1.05,7.03,7.85,7.82,23.8,1.199,0.359
179000,1,907,22.6,0.3,0.2,0.6,18.0,0.0,1.06,5.5,214,280,26.60,8.64,446,425,36,0.0,1.05,1.07,1.06,6.86,7.65,7.72,24.7,1.192,0.351
180000,1,1027,22.7,0.2,0.2,0.5,18.2,0.0,1.05,5.4,240,276,25.21,9.62,543,459,25,0.0,1.05,1.07,1.05,6.85,7.66,7.68,24.3,1.193,0.350
181000,1,1164,21.8,0.3,0.1,0.4,17.5,0.0,1.05,5.8,251,323,30.32,11.26,604,524,36,0.0,1.05,1.05,1.06,6.74,7.76,7.60,24.2,1.189,0.341
182000,1,1230,22.0,0.3,0.2,0.4,17.5,0.0,1.05,6.0,290,368,35.62,13.65,644,541,45,0.0,1.03,1.07,1.05,6.68,7.68,7.53,24.0,1.192,0.346
183000,1,1273,21.6,0.4,0.1,0.3,17.2,0.0,1.05,6.6,255,350,33.23,14.03,641,593,39,0.0,1.04,1.06,1.05,6.63,7.75,7.25,24.2,1.189,0.345
184000,1,1427,19.0,0.2,0.1,0.3,15.5,0.0,1.04,8.1,291,367,33.31,14.38,744,646,37,0.0,1.05,1.05,1.04,6.24,7.45,7.10,23.6,1.173,0.347
185000,1,1493,19.0,0.3,0.1,0.3,15.4,0.0,1.06,8.2,329,358,32.53,13.74,802,658,33,0.0,1.04,1.07,1.05,6.15,7.44,7.07,23.4,1.175,0.341
186000,1,1423,19.5,0.2,0.1,0.2,16.0,0.0,1.03,7.7,257,397,35.81,15.55,769,599,55,0.0,1.02,1.04,1.03,6.41,7.50,7.42,23.9,1.175,0.337
187000,1,1369,19.5,0.2,0.1,0.4,15.9,0.0,1.03,7.8,294,389,34.48,15.58,776,547,46,0.0,1.02,1.04,1.03,6.38,7.63,7.24,23.2,1.166,0.341
188000,1,1335,19.9,0.4,0.1,0.2,15.9,0.0,1.06,7.7,289,355,30.83,14.12,760,543,32,0.0,1.04,1.08,1.07,6.45,7.62,7.43,23.1,1.177,0.335
189000,1,1271,19.6,0.2,0.1,0.2,16.1,0.0,1.05,7.5,247,346,29.78,13.80,681,558,32,0.0,1.04,1.07,1.05,6.48,7.58,7.34,23.5,1.172,0.342
190000,1,1129,20.3,0.3,0.1,0.2,16.5,0.0,1.06,6.8,251,344,29.70,13.47,574,530,25,0.0,1.05,1.07,1.05,6.62,7.67,7.53,24.0,1.177,0.340
191000,1,992,21.2,0.3,0.0,0.2,17.4,0.0,1.05,6.2,204,355,31.90,13.10,538,432,22,0.0,1.04,1.05,1.05,6.69,7.66,7.55,23.5,1.176,0.340
192000,1,807,22.2,0.2,0.1,0.3,18.2,0.0,1.03,5.4,197,334,29.91,12.74,387,383,37,0.0,1.01,1.05,1.03,7.06,7.83,7.74,24.9,1.181,0.329
193000,1,684,23.0,0.5,0.2,0.2,18.4,0.0,1.08,5.0,154,337,30.80,12.00,326,326,32,0.0,1.05,1.11,1.07,7.07,7.77,7.70,25.3,1.178,0.318
194000,1,528,22.3,0.3,0.2,0.5,17.9,0.0,1.07,5.0,115,357,32.98,11.74,283,241,4,0.0,1.08,1.06,1.06,7.12,7.73,7.72,23.8,1.178,0.321
195000,1,447,23.5,0.4,0.1,0.3,18.9,0.0,1.07,4.5,112,296,26.77,9.63,196,220,31,0.0,1.05,1.09,1.06,7.00,7.51,7.81,25.7,1.192,0.320
196000,1,420,23.9,0.5,0.1,0.3,19.0,0.0,1.07,5.1,109,257,23.75,7.50,174,242,4,0.0,1.09,1.07,1.07,7.09,7.65,7.64,26.0,1.186,0.324
197000,1,604,22.6,0.3,0.1,0.4,18.3,0.0,1.05,5.1,144,274,26.38,7.31,324,274,6,0.0,1.03,1.07,1.05,6.99,7.68,7.58,23.2,1.186,0.308
198000,1,723,21.9,0.2,0.1,0.3,17.9,0.0,1.05,5.3,167,301,28.99,8.74,358,347,18,0.0,1.03,1.07,1.04,6.93,7.67,7.63,23.9,1.181,0.311
199000,1,898,23.5,0.5,0.2,0.5,18.5,0.0,1.08,4.1,210,287,27.91,9.08,494,382,22,0.0,1.06,1.10,1.08,7.07,7.76,7.73,23.6,1.183,0.312
200000,1,1023,21.9,0.3,0.2,0.4,17.5,0.0,1.06,4.8,218,315,30.19,10.43,523,449,51,0.0,1.03,1.09,1.07,6.73,7.57,7.65,24.6,1.189,0.307
201000,1,1138,21.8,0.3,0.1,0.4,17.6,0.0,1.05,5.2,257,349,34.14,12.15,609,499,30,0.0,1.02,1.07,1.06,6.91,7.77,7.63,23.7,1.182,0.306
202000,1,1250,21.8,0.4,0.2,0.4,17.3,0.0,1.06,5.3,305,358,34.74,13.35,634,575,41,0.0,1.03,1.08,1.06,6.80,7.74,7.50,23.7,1.185,0.308
203000,1,1372,20.8,0.3,0.1,0.4,16.7,0.0,1.05,5.9,280,364,34.80,13.46,747,580,45,0.0,1.02,1.07,1.06,6.59,7.69,7.36,23.7,1.184,0.305
204000,1,1415,20.1,0.2,0.2,0.4,16.2,0.0,1.05,6.3,325,383,36.86,14.52,769,618,28,0.0,1.03,1.06,1.05,6.33,7.55,7.27,23.5,1.186,0.309
205000,1,1514,19.3,0.4,0.1,0.4,15.4,0.0,1.07,7.5,360,349,32.00,13.24,835,649,30,0.0,1.03,1.09,1.08,5.95,7.29,6.95,23.3,1.180,0.312
206000,1,1425,19.5,0.4,0.1,0.3,15.6,0.0,1.08,7.2,312,357,32.14,13.47,795,591,39,0.0,1.06,1.11,1.07,6.11,7.42,7.07,23.6,1.167,0.317
207000,1,1445,19.2,0.3,0.1,0.4,15.5,0.0,1.06,7.3,319,351,30.98,13.23,790,621,34,0.0,1.05,1.08,1.07,6.09,7.34,7.08,23.7,1.168,0.314
208000,1,1337,18.9,0.3,0.2,0.3,15.3,0.0,1.05,7.7,285,358,31.86,13.75,712,596,29,0.0,1.03,1.09,1.05,6.10,7.26,7.20,23.4,1.164,0.318
209000,1,1261,20.3,0.4,0.1,0.3,16.4,0.0,1.07,6.7,300,329,28.06,12.61,636,585,40,0.0,1.04,1.10,1.07,6.45,7.41,7.35,24.1,1.166,0.321
210000,1,1073,21.5,0.4,0.2,0.3,17.4,0.0,1.06,5.9,264,343,31.64,13.02,530,520,23,0.0,1.03,1.08,1.06,6.66,7.45,7.64,24.4,1.173,0.318
210000,282,13,16.9,0.0,0.0,0.0,14.3,0.0,1.00,6.5,4,310,19.64,8.62,0,12,1,0.0,1.00,1.00,1.00,5.31,7.62,8.00,30.9,1.185,0.402
211000,1,996,21.3,0.3,0.1,0.3,17.5,0.0,1.05,5.4,210,320,27.94,11.96,490,469,37,0.0,1.02,1.07,1.05,6.66,7.62,7.60,24.5,1.172,0.319
212000,1,834,21.9,0.2,0.2,0.4,17.8,0.0,1.03,5.1,181,342,31.75,12.57,419,396,19,0.0,1.01,1.04,1.03,6.82,7.62,7.58,24.5,1.180,0.319
213000,1,696,22.7,0.3,0.2,0.6,18.2,0.0,1.07,4.4,164,355,33.02,12.00,344,330,22,0.0,1.06,1.07,1.08,6.87,7.70,7.65,24.3,1.184,0.312
214000,1,561,22.4,0.4,0.3,0.4,17.8,0.0,1.07,4.6,146,376,35.20,11.50,288,254,19,0.0,1.03,1.09,1.09,7.01,7.65,7.73,25.0,1.182,0.314
215000,1,473,22.8,0.5,0.2,0.7,17.8,0.0,1.09,4.0,107,353,30.35,10.14,239,219,15,0.0,1.06,1.11,1.10,7.08,7.78,7.81,24.8,1.185,0.310
216000,1,454,22.0,0.4,0.1,0.6,17.2,0.0,1.07,4.8,96,335,31.00,9.21,261,181,12,0.0,1.04,1.10,1.08,6.88,7.72,7.63,23.2,1.198,0.306
217000,1,591,22.4,0.3,0.2,0.6,18.0,0.0,1.04,4.3,129,284,27.20,7.76,332,243,16,0.0,1.01,1.07,1.05,6.94,7.76,7.61,23.9,1.188,0.291
218000,1,742,22.9,0.3,0.1,0.6,18.5,0.0,1.04,4.1,154,297,29.24,8.74,377,343,22,0.0,1.02,1.07,1.05,7.19,7.76,7.84,24.5,1.182,0.292
219000,1,952,22.3,0.4,0.1,0.6,17.7,0.0,1.06,4.4,180,333,33.82,9.80,490,424,38,0.0,1.03,1.08,1.06,7.06,7.80,7.67,24.4,1.187,0.288
220000,1,1052,22.4,0.5,0.2,0.6,17.7,0.0,1.07,4.6,216,339,33.91,11.41,550,469,33,0.0,1.03,1.10,1.08,7.04,7.69,7.69,24.2,1.179,0.290
221000,1,1122,21.7,0.4,0.3,0.6,17.2,0.0,1.07,5.1,265,379,37.16,12.72,594,493,35,0.0,1.02,1.11,1.08,6.75,7.74,7.58,23.9,1.175,0.292
222000,1,1279,20.6,0.4,0.2,0.4,16.3,0.0,1.09,6.2,291,384,37.43,13.29,669,579,31,0.0,1.06,1.13,1.09,6.56,7.45,7.44,23.8,1.176,0.292
223000,1,1350,19.9,0.4,0.3,0.5,15.7,0.0,1.07,6.8,306,373,35.81,13.74,724,595,31,0.0,1.04,1.10,1.08,6.43,7.64,7.27,23.8,1.180,0.296
224000,1,1361,20.0,0.4,0.2,0.4,15.9,0.0,1.06,6.7,296,391,36.70,14.51,695,631,35,0.0,1.01,1.10,1.07,6.42,7.63,7.34,23.9,1.173,0.290
225000,1,1419,19.4,0.4,0.3,0.3,15.3,0.0,1.07,7.2,330,412,38.94,15.06,750,637,32,0.0,1.03,1.10,1.08,6.21,7.51,7.15,23.3,1.169,0.297
226000,1,1390,19.3,0.3,0.1,0.4,15.6,0.0,1.04,7.5,312,398,36.65,14.98,728,618,44,0.0,1.01,1.07,1.05,6.16,7.47,7.23,23.3,1.173,0.296
227000,1,1348,19.1,0.4,0.1,0.4,15.3,0.0,1.07,7.6,283,399,35.47,15.03,751,564,33,0.0,1.03,1.09,1.07,6.22,7.55,7.27,22.9,1.163,0.299
228000,1,1294,19.9,0.3,0.1,0.3,16.3,0.0,1.05,7.0,305,355,30.87,13.60,681,598,15,0.0,1.03,1.07,1.06,6.36,7.48,7.43,23.2,1.163,0.296
229000,1,1254,20.2,0.5,0.2,0.4,15.9,0.0,1.08,6.8,297,358,31.78,13.29,640,595,19,0.0,1.05,1.11,1.08,6.47,7.59,7.49,23.5,1.167,0.299
230000,1,1116,20.7,0.4,0.1,0.3,16.7,0.0,1.06,6.2,279,336,30.12,12.74,580,516,20,0.0,1.04,1.07,1.06,6.61,7.64,7.51,23.7,1.164,0.297
231000,1,967,22.6,0.5,0.2,0.5,18.0,0.0,1.07,5.2,241,330,30.36,12.43,525,424,18,0.0,1.05,1.08,1.07,6.97,7.74,7.64,23.4,1.174,0.295
232000,1,824,22.4,0.5,0.3,0.5,17.8,0.0,1.08,5.3,220,344,32.49,11.72,432,371,21,0.0,1.07,1.11,1.08,6.95,7.83,7.65,23.9,1.170,0.295
233000,1,589,23.1,0.6,0.3,0.6,17.8,0.0,1.13,4.8,148,339,31.80,12.08,307,259,23,0.0,1.13,1.14,1.12,7.06,7.80,7.63,24.0,1.187,0.296
234000,1,534,22.0,0.4,0.1,0.5,17.7,0.0,1.06,4.8,124,358,32.40,10.92,296,221,17,0.0,1.05,1.07,1.07,7.12,7.83,7.59,23.3,1.174,0.289
235000,1,495,23.2,0.6,0.1,0.7,18.3,0.0,1.11,4.3,108,329,30.07,9.34,252,224,19,0.0,1.11,1.11,1.10,7.29,7.68,7.75,24.8,1.176,0.293
236000,1,461,23.3,0.6,0.1,0.6,18.4,0.0,1.11,3.9,108,322,30.90,9.05,266,187,8,0.0,1.11,1.12,1.10,7.26,7.72,7.83,23.2,1.169,0.293
237000,1,520,22.5,0.2,0.2,0.5,18.6,0.0,1.02,4.2,125,344,33.05,8.99,263,244,13,0.1,1.01,1.03,1.03,7.13,7.80,7.76,24.6,1.156,0.284
238000,1,750,21.1,0.4,0.2,0.4,17.2,0.0,1.05,5.3,175,309,30.96,8.40,426,310,14,0.0,1.02,1.09,1.05,6.91,7.70,7.64,23.9,1.157,0.285
239000,1,890,21.4,0.3,0.1,0.5,17.5,0.0,1.05,4.8,199,335,33.01,9.57,485,383,22,0.0,1.03,1.08,1.05,6.94,7.58,7.69,23.7,1.166,0.285
240000,1,1061,21.5,0.3,0.2,0.5,17.3,0.0,1.05,4.8,253,344,33.36,10.36,541,477,43,0.0,1.02,1.06,1.05,6.82,7.62,7.57,24.2,1.172,0.291
241000,1,1123,21.4,0.4,0.1,0.4,17.3,0.0,1.06,5.3,249,370,36.67,12.31,611,480,32,0.0,1.05,1.07,1.06,6.82,7.58,7.61,23.7,1.166,0.291
242000,1,1250,21.2,0.2,0.3,0.4,17.5,0.0,1.04,5.1,271,357,34.96,13.46,646,544,60,0.0,1.02,1.06,1.04,6.83,7.58,7.53,24.2,1.159,0.293
243000,1,1267,20.5,0.3,0.2,0.4,16.6,0.0,1.05,5.8,284,410,40.90,15.66,673,565,29,0.0,1.03,1.06,1.05,6.52,7.47,7.46,23.5,1.162,0.296
244000,1,1333,20.4,0.3,0.2,0.4,16.7,0.0,1.04,6.2,305,385,38.37,15.44,693,592,48,0.0,1.03,1.05,1.05,6.63,7.66,7.29,24.0,1.155,0.295
245000,1,1388,20.5,0.3,0.1,0.4,16.9,0.0,1.05,6.4,323,373,36.15,14.92,712,625,51,0.0,1.05,1.08,1.05,6.50,7.52,7.34,23.8,1.152,0.301
246000,1,1383,19.9,0.3,0.1,0.3,16.3,0.0,1.05,6.8,305,374,35.89,14.67,699,642,42,0.0,1.04,1.07,1.06,6.31,7.43,7.24,24.0,1.155,0.299
247000,1,1313,20.6,0.3,0.2,0.3,17.1,0.0,1.05,6.2,347,364,34.16,14.49,724,557,32,0.0,1.03,1.06,1.06,6.57,7.52,7.44,23.4,1.155,0.294
248000,1,1290,19.7,0.3,0.3,0.3,16.2,0.0,1.05,7.0,338,363,34.58,14.06,658,587,45,0.0,1.04,1.07,1.05,6.23,7.35,7.17,24.0,1.146,0.306
249000,1,1224,19.9,0.2,0.2,0.4,16.5,0.0,1.05,6.5,311,347,32.01,13.29,665,543,16,0.0,1.04,1.06,1.05,6.44,7.45,7.30,23.2,1.155,0.298
250000,1,1191,20.3,0.3,0.1,0.4,16.7,0.0,1.04,6.0,287,328,29.55,12.26,619,541,31,0.0,1.02,1.06,1.05,6.50,7.61,7.41,23.9,1.160,0.304
251000,1,942,21.6,0.2,0.2,0.5,17.6,0.0,1.02,5.0,239,338,30.24,12.33,509,408,25,0.0,1.01,1.03,1.03,6.87,7.69,7.73,23.6,1.178,0.300
252000,1,826,21.5,0.3,0.1,0.5,17.4,0.0,1.05,5.3,192,349,30.42,12.07,444,357,25,0.0,1.04,1.07,1.05,6.83,7.58,7.81,24.3,1.173,0.300
253000,1,678,21.3,0.1,0.1,0.4,17.8,0.0,1.02,4.6,152,337,30.17,11.30,364,307,7,0.0,1.01,1.02,1.02,7.03,7.71,7.77,23.7,1.171,0.297
254000,1,559,22.7,0.4,0.2,0.6,17.9,0.0,1.06,4.3,132,354,32.60,10.88,282,260,17,0.0,1.02,1.09,1.06,6.98,7.58,7.73,24.4,1.192,0.299
255000,1,519,22.1,0.2,0.1,0.5,17.9,0.0,1.04,4.3,121,312,28.45,9.35,253,261,5,0.0,1.03,1.05,1.05,6.91,7.65,7.66,24.9,1.183,0.301
256000,1,545,21.7,0.2,0.4,0.5,17.3,0.0,1.04,4.5,132,345,32.98,9.74,293,244,8,0.0,1.02,1.06,1.04,6.86,7.55,7.69,24.1,1.186,0.299
257000,1,568,22.2,0.3,0.1,0.7,17.6,0.0,1.03,4.6,129,330,30.82,8.93,269,283,16,0.0,1.01,1.04,1.03,6.84,7.59,7.57,24.6,1.201,0.297
258000,1,733,22.5,0.3,0.2,0.8,17.6,0.0,1.05,4.2,165,281,26.38,7.79,350,351,32,0.0,1.02,1.07,1.05,6.89,7.69,7.72,25.0,1.199,0.298
259000,1,891,22.0,0.3,0.2,0.8,17.2,0.0,1.05,4.6,200,325,31.35,9.47,477,391,23,0.0,1.04,1.08,1.05,6.86,7.60,7.64,23.8,1.204,0.299
260000,1,1043,22.1,0.3,0.2,0.8,17.2,0.0,1.06,4.5,242,347,32.93,10.63,579,442,22,0.0,1.04,1.07,1.06,6.75,7.49,7.71,23.5,1.203,0.300
261000,1,1165,21.0,0.3,0.1,0.8,16.5,0.0,1.06,4.8,235,343,32.04,11.15,634,494,37,0.0,1.05,1.08,1.08,6.69,7.56,7.69,23.6,1.200,0.301
262000,1,1280,21.3,0.4,0.1,0.9,16.5,0.0,1.06,5.4,304,339,30.93,11.84,694,523,63,0.0,1.04,1.07,1.07,6.59,7.65,7.53,24.2,1.201,0.303
263000,1,1298,20.9,0.4,0.2,0.9,16.2,0.0,1.06,5.6,319,389,37.08,13.22,716,531,51,0.0,1.04,1.06,1.06,6.48,7.73,7.47,23.5,1.192,0.304
264000,1,1340,20.0,0.2,0.3,0.9,15.6,0.0,1.03,5.9,328,395,38.16,14.28,748,553,39,0.0,1.02,1.03,1.03,6.37,7.59,7.36,23.3,1.200,0.304
265000,1,1396,19.6,0.3,0.2,0.7,15.2,0.0,1.04,6.6,286,381,33.76,13.86,790,577,29,0.0,1.01,1.05,1.05,6.23,7.46,7.41,23.0,1.202,0.302
266000,1,797,18.3,0.3,0.1,0.2,15.6,0.0,1.05,7.5,173,339,31.00,13.17,452,319,26,0.0,1.04,1.07,1.05,6.17,7.59,7.27,23.4,1.118,0.296
267000,1,1404,18.6,0.3,0.1,0.7,14.4,0.0,1.05,7.1,289,360,31.05,12.81,753,635,16,0.0,1.04,1.06,1.05,6.06,7.69,7.19,23.4,1.202,0.305
