id,n_genes,n_edges,decode_ns,speed,metabolism,sense,size,lifespan,greed,boldness,fertility
2810,7,2,3084,0.3245,0.5084,0.5375,0.6197,0.5744,0.3913,0.5838,0.5448
2811,9,5,4042,0.5271,0.4811,0.4022,0.2451,0.2858,0.3134,0.2224,0.5983
2812,6,1,2375,0.6098,0.6098,0.4921,0.4292,0.5921,0.7080,0.5181,0.5137
2813,8,2,4292,0.5722,0.6438,0.6106,0.5843,0.6357,0.4285,0.4696,0.5499
2814,8,6,3750,0.6413,0.4113,0.3692,0.6090,0.4210,0.4566,0.5740,0.6728
2815,9,4,3958,0.4837,0.5198,0.7362,0.6099,0.5711,0.4981,0.3799,0.6694
2816,9,7,4042,0.3812,0.5211,0.5924,0.4092,0.4872,0.4015,0.4309,0.5519
2817,9,4,3958,0.2899,0.3976,0.4769,0.4202,0.4897,0.5443,0.4730,0.4164
2818,7,4,3667,0.3509,0.7406,0.3121,0.5815,0.5133,0.7064,0.3200,0.6010
2819,12,6,6042,0.7095,0.6515,0.7891,0.5552,0.8036,0.4685,0.5698,0.2191
2820,7,0,2917,0.4573,0.5304,0.7121,0.4095,0.5935,0.3518,0.6427,0.5204
2821,10,5,4583,0.2849,0.5457,0.4218,0.4740,0.4190,0.3485,0.4571,0.5354
2822,4,2,1833,0.4993,0.5261,0.4878,0.3675,0.5060,0.5674,0.4460,0.5744
2823,3,1,1708,0.5323,0.4881,0.3908,0.5068,0.4385,0.5598,0.4875,0.4642
2824,6,4,2584,0.4280,0.5379,0.3967,0.4355,0.4236,0.5316,0.5349,0.5700
2825,9,5,3958,0.7401,0.4858,0.5165,0.5190,0.3418,0.3216,0.3512,0.5928
2826,4,2,1709,0.4954,0.3492,0.3094,0.4785,0.4311,0.5968,0.5546,0.6363
2827,10,9,9250,0.5941,0.6573,0.4755,0.4436,0.7189,0.6273,0.4595,0.3142
2828,10,9,4583,0.2896,0.3750,0.3483,0.2920,0.5797,0.5034,0.6743,0.5372
2829,18,14,11875,0.5832,0.2794,0.2488,0.5263,0.6212,0.4764,0.6409,0.3452
2830,1,0,1458,0.5001,0.4821,0.5418,0.5324,0.5454,0.5226,0.5589,0.5473
2831,12,8,5792,0.6142,0.8036,0.6623,0.3267,0.7392,0.5946,0.5993,0.4898
2832,6,4,2375,0.4631,0.4879,0.6207,0.4738,0.4427,0.4865,0.4380,0.6654
2833,5,0,2125,0.3808,0.5156,0.5256,0.3682,0.5343,0.6172,0.6578,0.5580
2834,8,5,3500,0.5852,0.4118,0.4369,0.7338,0.4559,0.4120,0.4531,0.3475
2835,7,5,3041,0.3485,0.4764,0.5139,0.4331,0.5463,0.5930,0.3979,0.4586
2836,8,3,3458,0.3515,0.3451,0.3338,0.2396,0.5054,0.7817,0.4583,0.4935
2837,4,0,1625,0.4744,0.5337,0.5504,0.4216,0.5531,0.4803,0.6315,0.5544
2838,7,4,3916,0.6002,0.3754,0.3337,0.4780,0.3754,0.5030,0.5821,0.2455
2839,7,2,3292,0.3871,0.4515,0.4231,0.3533,0.6431,0.5616,0.6856,0.5227
2840,7,4,3000,0.6380,0.5635,0.5010,0.4830,0.5827,0.5025,0.5574,0.6771
2841,5,0,1958,0.4545,0.5243,0.4927,0.5941,0.6165,0.4207,0.5421,0.4101
2842,8,7,3417,0.5216,0.5337,0.4688,0.4603,0.4831,0.5984,0.4626,0.6879
2843,13,10,6791,0.4852,0.5744,0.3756,0.6377,0.5172,0.4772,0.5920,0.4939
2844,9,2,3958,0.4018,0.4163,0.5272,0.5376,0.5550,0.6511,0.5478,0.3168
2845,6,2,2375,0.6311,0.4008,0.5643,0.5987,0.4754,0.5396,0.6684,0.4813
2846,8,1,3334,0.2958,0.4894,0.6200,0.6176,0.5857,0.3583,0.2936,0.4503
2847,9,4,4041,0.3466,0.3445,0.6006,0.3441,0.4589,0.4896,0.8024,0.5544
2848,10,4,4542,0.4355,0.4313,0.6035,0.5376,0.5030,0.4691,0.4594,0.3582
2849,9,4,3916,0.4971,0.3024,0.5015,0.5730,0.5384,0.3493,0.5712,0.4699
2850,9,4,3917,0.2960,0.4876,0.4112,0.3775,0.3563,0.4624,0.5962,0.4892
2851,7,3,3042,0.5669,0.5002,0.5408,0.4247,0.5291,0.4756,0.5397,0.4593
2852,9,3,3959,0.5426,0.4285,0.3089,0.3584,0.3551,0.4658,0.7139,0.4248
2853,14,10,7708,0.6895,0.2164,0.2988,0.3610,0.4323,0.3936,0.7711,0.6012
2854,7,2,2959,0.6345,0.4094,0.5196,0.3760,0.4759,0.3364,0.6091,0.3444
2855,5,1,1917,0.5046,0.4027,0.5695,0.3252,0.5379,0.5660,0.6162,0.4212
2856,8,2,3375,0.4235,0.5408,0.5177,0.6313,0.4603,0.5053,0.5896,0.4218
2857,6,3,2417,0.2944,0.4798,0.5060,0.5460,0.4499,0.4104,0.6321,0.4708
2858,9,3,4833,0.4766,0.5036,0.3522,0.4261,0.5950,0.6041,0.6615,0.5641
2859,7,1,2875,0.5065,0.5120,0.3783,0.4739,0.4749,0.3847,0.3679,0.5247
2860,9,6,3959,0.3963,0.3773,0.3106,0.4490,0.6470,0.5422,0.4913,0.6251
2861,14,6,7417,0.4928,0.4168,0.4169,0.4151,0.6312,0.4670,0.6180,0.6784
2862,5,2,2042,0.4012,0.4650,0.5137,0.5461,0.5644,0.5439,0.6384,0.6430
2863,9,1,3917,0.3599,0.3998,0.3834,0.3239,0.4342,0.6179,0.5929,0.5548
2864,8,4,3667,0.3032,0.2857,0.5099,0.7137,0.6436,0.4033,0.3464,0.5303
2865,6,1,2458,0.6125,0.6304,0.4352,0.4620,0.6371,0.6542,0.4937,0.5043
2866,7,3,3042,0.4978,0.5445,0.4192,0.6087,0.5183,0.4154,0.4889,0.5361
2867,11,3,5125,0.3239,0.5602,0.4577,0.6322,0.3420,0.6202,0.5288,0.4933
2868,5,2,1958,0.3648,0.4832,0.5950,0.5725,0.5099,0.4342,0.5276,0.6213
2869,7,5,3292,0.5309,0.4485,0.5178,0.5297,0.4268,0.6929,0.4581,0.4893
2870,8,3,3416,0.4454,0.3254,0.3790,0.3046,0.4199,0.4917,0.6298,0.4181
2871,8,1,3334,0.3791,0.3372,0.6131,0.3515,0.5180,0.4551,0.5157,0.6400
2872,9,3,3958,0.5080,0.6118,0.5186,0.4407,0.4320,0.4939,0.5964,0.3511
2873,7,3,2958,0.5406,0.3351,0.4791,0.3999,0.4297,0.4303,0.4485,0.6647
2874,6,1,2292,0.5155,0.4635,0.4724,0.4813,0.4116,0.3809,0.5691,0.5621
2875,7,4,3000,0.6051,0.4099,0.2926,0.5827,0.5450,0.4480,0.6533,0.5609
2876,10,5,4500,0.6547,0.3207,0.4979,0.3417,0.4601,0.2918,0.5195,0.4672
2877,5,1,1917,0.6448,0.3580,0.6167,0.6063,0.3869,0.5581,0.4122,0.6068
2878,8,4,3375,0.5344,0.4057,0.4611,0.6740,0.5114,0.3974,0.4377,0.5269
2879,10,5,4459,0.7072,0.5853,0.4459,0.3287,0.5744,0.3408,0.5088,0.5387
2880,6,3,2333,0.4241,0.5836,0.6229,0.4692,0.7336,0.4485,0.4737,0.4326
2881,10,4,4583,0.3902,0.5979,0.6283,0.5574,0.3484,0.5237,0.5526,0.3854
2882,4,1,1709,0.3521,0.4645,0.5192,0.5043,0.5426,0.5432,0.4536,0.4864
2883,10,9,5208,0.6995,0.3543,0.4332,0.3853,0.6356,0.4794,0.6492,0.4022
2884,11,7,5250,0.3697,0.4548,0.4295,0.3106,0.4414,0.3403,0.4586,0.6869
2885,8,7,3375,0.6141,0.4039,0.4040,0.4900,0.5754,0.3838,0.4304,0.4558
2886,3,0,1666,0.5003,0.3417,0.5238,0.5496,0.4228,0.5151,0.5325,0.4559
2887,4,2,1584,0.4930,0.5284,0.5543,0.5567,0.3651,0.4276,0.6298,0.4887
2888,7,2,3084,0.4000,0.4715,0.3373,0.6231,0.5939,0.5704,0.3189,0.6527
2889,15,11,8042,0.1739,0.3352,0.4341,0.6845,0.6340,0.6309,0.4621,0.6084
2890,4,1,1625,0.6336,0.5388,0.5506,0.5660,0.4454,0.5195,0.5704,0.5618
2891,10,5,4500,0.6340,0.6221,0.4548,0.5176,0.4817,0.4266,0.6234,0.4604
2892,2,0,1500,0.4487,0.5605,0.5323,0.4993,0.4215,0.4886,0.5824,0.4345
2893,8,3,3375,0.5230,0.5175,0.4827,0.6310,0.6323,0.4606,0.5582,0.3684
2894,6,3,2334,0.5957,0.4858,0.4155,0.3693,0.4522,0.5664,0.3126,0.4570
2895,7,3,3125,0.6639,0.4532,0.6971,0.7470,0.6068,0.4995,0.6882,0.2306
2896,8,2,3333,0.4097,0.5825,0.6056,0.6696,0.3635,0.5381,0.4492,0.6965
2897,9,5,4000,0.5886,0.2940,0.4122,0.4880,0.4197,0.3735,0.4562,0.6070
2898,7,4,3042,0.4726,0.5435,0.5705,0.6807,0.5534,0.3554,0.3668,0.5765
2899,12,8,5833,0.4581,0.4819,0.2661,0.5817,0.3718,0.3819,0.5069,0.5551
2900,6,2,2417,0.4041,0.5645,0.5920,0.3579,0.5637,0.3674,0.5257,0.4390
2901,8,2,3292,0.4242,0.5100,0.2833,0.4391,0.5878,0.6021,0.6078,0.6046
2902,6,2,2291,0.6858,0.5373,0.5442,0.5941,0.5175,0.5257,0.4437,0.5483
2903,3,1,1625,0.5986,0.4795,0.5234,0.5418,0.6045,0.4595,0.5188,0.4903
2904,17,15,10458,0.0991,0.5141,0.5451,0.4476,0.5429,0.3560,0.7162,0.7507
2905,10,8,4666,0.5307,0.3338,0.3398,0.6446,0.3401,0.5405,0.6808,0.3781
2906,11,2,5000,0.3122,0.5505,0.5449,0.4427,0.5265,0.3616,0.7166,0.4990
2907,9,6,4000,0.4678,0.5417,0.4948,0.4001,0.3027,0.5368,0.5305,0.4751
2908,11,4,5125,0.4293,0.5803,0.6193,0.6057,0.4020,0.7833,0.7755,0.4241
2909,9,7,4000,0.3713,0.5591,0.7803,0.4164,0.5498,0.6378,0.5395,0.4997
2910,5,0,2041,0.4172,0.5972,0.6268,0.4419,0.5157,0.5332,0.5607,0.4300
2911,11,9,5167,0.3076,0.5704,0.3565,0.3222,0.4369,0.4945,0.7624,0.4179
2912,5,1,2084,0.4259,0.3929,0.3912,0.5259,0.5332,0.3080,0.3225,0.3784
2913,8,6,3458,0.4262,0.5645,0.5201,0.3334,0.5074,0.4481,0.5251,0.6236
2914,12,7,6083,0.5026,0.5235,0.4338,0.5504,0.5162,0.5019,0.7018,0.6300
2915,5,2,2042,0.6240,0.4076,0.4614,0.6360,0.4043,0.4471,0.5522,0.5343
2916,5,2,1916,0.5980,0.5946,0.5751,0.4234,0.5528,0.5450,0.4333,0.3721
2917,8,9,3500,0.5501,0.5998,0.8021,0.3517,0.5659,0.4089,0.6733,0.3293
2918,8,5,3417,0.5167,0.4899,0.6106,0.5422,0.6569,0.4168,0.4300,0.5099
2919,6,4,2459,0.4025,0.4414,0.4047,0.4188,0.5512,0.5963,0.3937,0.2999
2920,9,5,4041,0.4239,0.4151,0.4939,0.5226,0.5801,0.4497,0.4532,0.6194
2921,9,6,4000,0.6269,0.3942,0.6105,0.5861,0.6022,0.3074,0.5711,0.4561
2922,5,1,1958,0.4814,0.6077,0.3776,0.5923,0.5151,0.6198,0.4361,0.6968
2923,6,3,2375,0.4226,0.6472,0.4789,0.4706,0.6660,0.4461,0.6252,0.5263
2924,5,3,1958,0.3982,0.4843,0.4845,0.5689,0.4392,0.4583,0.6323,0.5421
2925,12,2,5667,0.4584,0.2033,0.4249,0.3569,0.5941,0.7276,0.7004,0.6675
2926,2,0,1666,0.6129,0.3916,0.4309,0.4805,0.4454,0.4963,0.5892,0.5445
2927,13,3,6583,0.4094,0.4159,0.3348,0.3922,0.8269,0.6231,0.6636,0.7756
2928,7,1,3375,0.4251,0.5208,0.5086,0.5127,0.4926,0.5934,0.5561,0.5269
2929,4,0,2000,0.5124,0.5596,0.4499,0.3423,0.3613,0.3719,0.5981,0.4616
2930,8,4,3459,0.3074,0.4835,0.5427,0.5775,0.4317,0.3865,0.4693,0.3684
2931,16,16,9125,0.3920,0.5486,0.3214,0.6103,0.4767,0.7316,0.3480,0.7253
2932,4,0,1667,0.5935,0.5424,0.5028,0.5125,0.5411,0.5136,0.4526,0.4985
2933,2,0,1583,0.3874,0.5555,0.5134,0.4279,0.4332,0.4550,0.4653,0.4889
2934,3,1,1958,0.4651,0.4403,0.4714,0.3520,0.4244,0.5000,0.5543,0.6047
2935,5,1,2375,0.4604,0.3889,0.3665,0.4562,0.5786,0.4688,0.5747,0.5927
2936,6,3,3000,0.4764,0.5146,0.3943,0.5442,0.4734,0.5785,0.3005,0.4978
2937,13,10,7000,0.3332,0.6629,0.4872,0.2968,0.4785,0.5027,0.2895,0.4388
2938,12,10,6000,0.6052,0.6789,0.8133,0.6234,0.7375,0.3371,0.5045,0.3136
2939,10,7,4750,0.4796,0.4915,0.4758,0.3734,0.3225,0.5232,0.4116,0.5993
2940,13,5,6500,0.6614,0.3832,0.3246,0.5410,0.5312,0.4689,0.8166,0.3341
2941,7,3,3125,0.5241,0.6037,0.4881,0.5864,0.4925,0.4682,0.5822,0.4804
2942,11,7,5167,0.5414,0.3525,0.4697,0.6640,0.5398,0.4557,0.4065,0.4913
2943,5,1,2667,0.3627,0.7260,0.5887,0.3731,0.5110,0.5527,0.4526,0.2772
2944,13,11,7667,0.3540,0.7332,0.5953,0.4489,0.4115,0.5136,0.3685,0.5943
2945,13,8,6375,0.6318,0.6220,0.5376,0.4675,0.6783,0.4717,0.6330,0.5514
2946,14,8,7292,0.7552,0.6506,0.4912,0.6212,0.4760,0.5274,0.4385,0.6923
2947,6,1,2375,0.3036,0.5587,0.4922,0.2473,0.5284,0.5950,0.4680,0.3890
2948,10,4,5166,0.3154,0.3276,0.8364,0.4204,0.5654,0.6210,0.7585,0.4105
2949,8,7,4500,0.5618,0.4753,0.3376,0.3758,0.5641,0.5603,0.5823,0.5650
2950,7,1,3666,0.6052,0.4685,0.6593,0.4972,0.5340,0.3558,0.5677,0.4723
2951,2,0,1542,0.3822,0.5038,0.4237,0.4448,0.4960,0.4088,0.4614,0.5118
2952,4,1,1833,0.6648,0.5787,0.6139,0.4799,0.4518,0.3174,0.3689,0.4826
2953,8,1,3584,0.5477,0.6081,0.3585,0.5800,0.4545,0.5515,0.4557,0.4041
2954,8,6,4167,0.6084,0.5581,0.4487,0.5382,0.5092,0.4073,0.7535,0.5128
2955,7,1,2917,0.3556,0.4998,0.4080,0.4346,0.4909,0.4667,0.4811,0.4703
2956,11,6,5375,0.4520,0.6593,0.6144,0.5581,0.7544,0.4720,0.4937,0.3801
2957,8,5,3666,0.5490,0.4447,0.3914,0.4114,0.5152,0.5088,0.6212,0.4336
2958,8,3,3292,0.3820,0.5163,0.6704,0.4610,0.6189,0.6062,0.6218,0.5780
2959,6,0,2459,0.5323,0.4632,0.6176,0.4115,0.4355,0.3342,0.5918,0.4663
2960,10,6,4500,0.4846,0.4814,0.4737,0.5584,0.5743,0.3912,0.3753,0.6956
2961,8,2,3333,0.7284,0.6375,0.5468,0.5617,0.6284,0.3688,0.5282,0.5238
2962,7,1,3000,0.4955,0.5058,0.5511,0.3699,0.5364,0.4277,0.4885,0.4890
2963,7,3,3166,0.2838,0.3954,0.5858,0.5105,0.4458,0.4277,0.5305,0.6701
2964,14,8,7583,0.7436,0.4111,0.4307,0.3039,0.2200,0.5113,0.8252,0.7219
2965,4,0,2167,0.4023,0.5244,0.4734,0.4098,0.4807,0.4533,0.5552,0.5491
2966,8,3,3666,0.4712,0.2761,0.5542,0.2286,0.3181,0.5220,0.4326,0.4461
2967,10,4,4625,0.3641,0.5693,0.3575,0.5472,0.6416,0.5082,0.6058,0.6732
2968,9,2,4083,0.5130,0.3835,0.6047,0.5234,0.6276,0.3436,0.7486,0.3529
2969,9,5,4041,0.4944,0.4627,0.4393,0.3412,0.5020,0.6857,0.3950,0.5611
2970,13,8,8459,0.5624,0.3283,0.4361,0.6293,0.6252,0.4330,0.4607,0.3932
2971,6,2,2375,0.6637,0.6208,0.3969,0.5309,0.5488,0.5038,0.3886,0.5286
2972,10,2,4625,0.5009,0.4871,0.4900,0.5362,0.4101,0.5538,0.2958,0.6892
2973,7,2,3250,0.5259,0.4370,0.4513,0.4844,0.5046,0.5254,0.4744,0.5856
2974,2,0,1666,0.3748,0.5746,0.5090,0.4201,0.5545,0.4487,0.5500,0.5076
2975,9,11,4709,0.4165,0.5678,0.3787,0.4234,0.4271,0.4603,0.5499,0.5358
2976,15,14,7750,0.6148,0.3023,0.1905,0.3010,0.2269,0.4541,0.4688,0.5901
2977,6,1,2375,0.5643,0.4351,0.5221,0.4933,0.5739,0.4008,0.6193,0.3801
2978,5,2,2084,0.4014,0.4184,0.5425,0.4749,0.4411,0.4596,0.5815,0.5077
2979,7,2,3000,0.6916,0.4166,0.5550,0.4830,0.4955,0.5760,0.3876,0.7340
2980,6,0,2500,0.5192,0.4580,0.4117,0.4675,0.5711,0.4543,0.4867,0.5076
2981,8,2,4125,0.5929,0.4983,0.6829,0.5150,0.6015,0.4365,0.7034,0.4685
2982,6,2,2500,0.4052,0.4756,0.4293,0.4630,0.4368,0.6684,0.6229,0.5431
2983,4,0,1750,0.5030,0.5470,0.4584,0.4538,0.5445,0.5097,0.4759,0.5039
2984,7,2,3083,0.5214,0.5361,0.5702,0.3353,0.2764,0.5518,0.5023,0.2732
2985,6,1,2250,0.4722,0.3673,0.5994,0.2478,0.3848,0.6658,0.4274,0.3220
2986,9,3,4875,0.3980,0.3262,0.4813,0.4797,0.5064,0.6133,0.4398,0.5416
2987,11,3,5292,0.3711,0.7426,0.5404,0.4173,0.6913,0.3912,0.3991,0.6200
2988,16,17,8583,0.5667,0.4639,0.6851,0.4551,0.6606,0.3864,0.5735,0.4472
2989,6,2,2333,0.6444,0.5053,0.5583,0.5027,0.5871,0.2890,0.5035,0.3815
2990,5,0,2041,0.4421,0.3610,0.3020,0.5469,0.4299,0.5328,0.6390,0.5691
2991,4,2,1750,0.4996,0.5209,0.4876,0.5205,0.4813,0.4884,0.5298,0.5210
2992,5,0,2417,0.3334,0.4377,0.3976,0.4017,0.6351,0.5474,0.5169,0.4646
2993,9,2,3875,0.5961,0.5906,0.3831,0.6834,0.4071,0.4346,0.7312,0.5184
2994,11,5,5000,0.5244,0.3705,0.4150,0.3847,0.3507,0.4023,0.7483,0.3730
2995,8,3,3500,0.4442,0.4381,0.5737,0.4050,0.2768,0.4814,0.5408,0.3409
2996,7,1,3125,0.2804,0.5531,0.6341,0.4192,0.3935,0.4841,0.4366,0.4994
2997,9,7,4000,0.7267,0.6325,0.5556,0.4510,0.6973,0.5316,0.5194,0.6054
2998,3,0,1625,0.5965,0.5285,0.4686,0.4133,0.4933,0.5726,0.5077,0.6412
2999,10,5,4750,0.5160,0.3677,0.5712,0.5233,0.5235,0.4539,0.5817,0.4510
3000,7,3,3084,0.4866,0.5333,0.3666,0.3540,0.4694,0.5414,0.5555,0.3389
3001,2,0,1542,0.4379,0.4413,0.5169,0.4723,0.4679,0.5708,0.6046,0.5037
3002,7,0,2958,0.3981,0.4124,0.5981,0.3858,0.3908,0.3895,0.5144,0.4809
3003,9,3,4792,0.4795,0.2166,0.3291,0.5281,0.5058,0.4621,0.4204,0.4713
3004,12,4,6291,0.3877,0.3266,0.5011,0.5877,0.5153,0.1855,0.5032,0.3744
3005,4,0,1667,0.4786,0.5487,0.5397,0.6055,0.4547,0.4911,0.3499,0.4071
3006,13,8,6583,0.5104,0.5410,0.5873,0.5091,0.7385,0.5377,0.6688,0.3782
3007,7,2,3166,0.3402,0.3660,0.5848,0.4327,0.6244,0.6281,0.4459,0.4962
3008,11,7,6166,0.6779,0.4131,0.7070,0.4709,0.3408,0.5186,0.7930,0.3946
3009,6,1,2458,0.3584,0.6801,0.4656,0.5854,0.4697,0.5754,0.6806,0.5557
3010,5,0,2000,0.6536,0.4760,0.4943,0.4188,0.4478,0.3457,0.5454,0.4168
3011,14,9,7542,0.5568,0.3841,0.5818,0.4303,0.3829,0.8216,0.2307,0.4912
3012,12,6,7125,0.5646,0.5524,0.5957,0.5974,0.5300,0.3669,0.6344,0.3242
3013,5,1,2541,0.5591,0.4943,0.4013,0.6131,0.4112,0.4523,0.4358,0.3988
3014,4,0,1667,0.5074,0.4842,0.6701,0.5675,0.5944,0.5561,0.3205,0.5433
3015,8,0,3375,0.4091,0.5908,0.4312,0.4335,0.5974,0.4048,0.6437,0.6182
3016,7,3,3000,0.4032,0.2195,0.6532,0.3121,0.5152,0.3674,0.5165,0.4975
3017,17,18,10875,0.7221,0.4467,0.1517,0.8913,0.7208,0.3552,0.7084,0.4831
3018,12,7,5792,0.4534,0.3882,0.6593,0.6529,0.5577,0.3890,0.5440,0.5680
3019,10,3,5417,0.5807,0.4474,0.5914,0.6062,0.6762,0.5285,0.4547,0.6596
3020,10,3,4542,0.4560,0.6154,0.6121,0.5617,0.5495,0.5463,0.5647,0.6354
3021,8,1,3417,0.4661,0.4592,0.2246,0.5220,0.3054,0.3796,0.4443,0.5812
3022,8,7,3542,0.4178,0.4059,0.4968,0.4924,0.3588,0.4139,0.5099,0.4691
3023,7,2,3125,0.4749,0.4166,0.4265,0.4661,0.3143,0.4946,0.4524,0.3813
3024,9,3,4958,0.5033,0.4693,0.5508,0.5307,0.5162,0.3031,0.5223,0.5101
3025,6,2,3000,0.3619,0.5968,0.4372,0.4098,0.3892,0.5770,0.6024,0.5480
3026,4,1,1584,0.5427,0.4447,0.5581,0.6488,0.5742,0.5129,0.4847,0.5115
3027,3,1,1709,0.4842,0.4810,0.4251,0.4320,0.3738,0.4325,0.3861,0.4880
3028,7,4,3084,0.4846,0.5404,0.3477,0.4674,0.5294,0.6625,0.4997,0.4302
3029,12,14,5833,0.6388,0.5174,0.3971,0.5338,0.5019,0.4172,0.4625,0.3941
3030,11,2,5042,0.4801,0.4442,0.5278,0.4345,0.4010,0.4895,0.5165,0.5158
3031,12,9,7250,0.1924,0.6002,0.4947,0.4503,0.4524,0.7487,0.5941,0.4785
3032,6,6,2417,0.5570,0.5868,0.4366,0.7572,0.6347,0.3565,0.4171,0.3868
3033,7,3,3042,0.3718,0.5834,0.5843,0.5858,0.5919,0.6190,0.4607,0.6006
3034,9,6,4084,0.6058,0.4423,0.6825,0.4896,0.6244,0.3893,0.6440,0.6395
3035,10,5,4667,0.3180,0.2992,0.3898,0.3425,0.3901,0.6220,0.4220,0.7332
3036,7,3,3042,0.5879,0.4610,0.4060,0.5452,0.4257,0.4730,0.5000,0.5325
3037,7,4,3125,0.4457,0.5367,0.4428,0.5061,0.4431,0.5633,0.6761,0.6560
3038,7,5,3625,0.5977,0.5298,0.5316,0.5263,0.5617,0.5372,0.6776,0.3831
3039,13,6,6625,0.3474,0.7198,0.4532,0.1859,0.4027,0.2833,0.6998,0.2498
3040,10,12,4667,0.3717,0.3774,0.4208,0.4375,0.5783,0.5477,0.5836,0.4842
3041,13,6,6625,0.3063,0.4503,0.4584,0.3798,0.7178,0.4632,0.5752,0.5487
3042,8,3,3500,0.2412,0.3629,0.3964,0.6597,0.6900,0.6567,0.4353,0.3669
3043,6,3,2333,0.5429,0.3734,0.5552,0.3687,0.3155,0.4558,0.6483,0.5116
3044,5,1,2167,0.4659,0.4371,0.6618,0.4209,0.3996,0.4088,0.4506,0.4154
3045,8,4,3459,0.7710,0.4442,0.2944,0.6423,0.4887,0.3942,0.6011,0.6085
3046,8,2,3333,0.6984,0.4332,0.5047,0.6659,0.5485,0.3439,0.3089,0.6544
3047,5,3,2083,0.3534,0.5159,0.3659,0.4739,0.4694,0.5609,0.4694,0.5831
3048,9,3,4042,0.3327,0.4166,0.5473,0.3904,0.3801,0.6389,0.4591,0.4528
3049,3,4,2166,0.6484,0.4570,0.6762,0.5341,0.6797,0.6196,0.3289,0.3399
3050,5,2,2375,0.3546,0.4919,0.3982,0.5147,0.5835,0.5609,0.6014,0.4086
3051,7,4,2959,0.2794,0.5947,0.5390,0.3439,0.5471,0.5898,0.6828,0.4743
3052,9,1,3958,0.4344,0.4753,0.4916,0.4150,0.3216,0.2372,0.5587,0.5068
3053,9,8,4083,0.2926,0.4187,0.4175,0.2997,0.3383,0.3737,0.5834,0.5057
3054,11,5,5041,0.2477,0.5466,0.5689,0.3889,0.5384,0.3317,0.4173,0.5938
3055,6,1,3791,0.5536,0.5003,0.5782,0.4966,0.6020,0.4697,0.3612,0.5896
3056,8,2,3709,0.5361,0.6448,0.5287,0.4243,0.4686,0.5877,0.5131,0.6945
3057,3,1,1708,0.5013,0.5349,0.4459,0.4865,0.5449,0.6875,0.3652,0.5467
3058,12,7,5916,0.6179,0.6880,0.7084,0.2544,0.6049,0.5941,0.4282,0.6984
3059,11,8,5167,0.4192,0.7385,0.5308,0.6012,0.2546,0.4381,0.4798,0.6185
3060,7,2,4041,0.3944,0.4664,0.3180,0.3178,0.3294,0.4281,0.6089,0.5651
3061,6,1,2250,0.5148,0.5306,0.5188,0.3802,0.5121,0.4036,0.3865,0.5671
3062,6,1,2292,0.5879,0.4132,0.4067,0.5875,0.4538,0.4237,0.6379,0.4435
3063,9,5,4042,0.3941,0.3370,0.4900,0.3953,0.4992,0.5520,0.3281,0.5169
3064,8,3,3458,0.6077,0.5995,0.6449,0.4529,0.4691,0.5099,0.3520,0.7280
3065,7,1,3583,0.5112,0.4485,0.4484,0.4249,0.4025,0.4006,0.5547,0.4994
3066,8,5,3709,0.5573,0.4817,0.4013,0.5459,0.5435,0.5503,0.5908,0.6175
3067,9,1,3916,0.3211,0.5407,0.4018,0.5176,0.5003,0.5895,0.2533,0.6565
3068,5,2,2625,0.2067,0.4441,0.6301,0.3644,0.4943,0.4422,0.6147,0.4994
3069,10,2,4542,0.5867,0.3512,0.3969,0.3929,0.5039,0.4144,0.5758,0.5372
3070,10,3,5417,0.5991,0.5092,0.6465,0.5464,0.4969,0.6828,0.6456,0.6289
3071,6,1,2333,0.5254,0.5524,0.4695,0.3631,0.5504,0.5396,0.5336,0.5972
3072,8,3,3417,0.6654,0.7257,0.3941,0.4230,0.7557,0.5074,0.5958,0.4923
3073,4,1,1833,0.4832,0.4471,0.4900,0.3153,0.4793,0.4638,0.5096,0.5521
3074,7,1,2958,0.6021,0.5242,0.5786,0.3453,0.5104,0.3573,0.4918,0.6050
3075,13,9,8000,0.7179,0.6469,0.6508,0.6270,0.6683,0.5562,0.5332,0.5139
3076,6,1,2625,0.3394,0.4787,0.4562,0.5394,0.4935,0.4486,0.5850,0.5862
3077,5,1,1958,0.6002,0.4215,0.5722,0.4355,0.6657,0.5098,0.6351,0.5139
3078,2,1,1625,0.4945,0.5057,0.4502,0.5278,0.4436,0.5161,0.5196,0.5333
3079,7,4,3042,0.3433,0.4777,0.3876,0.5973,0.5843,0.4893,0.5544,0.5528
3080,9,2,4875,0.5179,0.3560,0.4672,0.5005,0.3409,0.4805,0.6517,0.4994
3081,9,3,4083,0.3144,0.4838,0.5892,0.5247,0.6816,0.4818,0.6174,0.5026
3082,7,3,3125,0.4603,0.4538,0.4533,0.3666,0.3716,0.6291,0.5294,0.6088
3083,6,1,2250,0.3527,0.5267,0.5425,0.3333,0.4769,0.5758,0.5784,0.5136
3084,8,3,3458,0.6029,0.5858,0.4411,0.3724,0.3970,0.5559,0.4159,0.5280
3085,6,1,2833,0.3951,0.4535,0.6072,0.3136,0.6168,0.3517,0.4009,0.4797
3086,13,10,7000,0.4315,0.7610,0.6836,0.3572,0.6206,0.3701,0.2708,0.3072
3087,7,2,3000,0.5742,0.4176,0.4157,0.4981,0.3729,0.4663,0.6486,0.5968
3088,7,3,3000,0.6515,0.4516,0.5605,0.3172,0.6556,0.5599,0.4883,0.5535
