step,medium,hab,reach,blocks,hit_body,hit_wall,near,ring,axis,free_here,free_around
19382,2,11,4,16,16,0,4,1,0,3,74
19384,2,14,4,16,16,0,4,4,0,13,71
19386,0,6,10,100,40,0,11,2,0,8,16
19387,2,14,10,100,40,0,10,1,0,8,56
19391,2,10,4,16,16,0,8,16,2,0,22
19398,2,14,4,16,16,0,8,1,0,8,58
19403,0,6,8,36,32,0,14,1,0,0,14
19403,2,11,4,15,16,0,4,4,0,1,83
19408,0,2,5,25,20,0,4,2,0,9,65
19410,2,10,4,16,16,0,4,1,0,6,70
19410,0,2,6,36,24,0,12,1,0,1,20
19411,2,11,4,16,16,0,4,2,0,10,64
19412,1,11,8,64,32,0,8,2,0,0,16
19416,2,14,6,36,24,0,5,5,0,4,68
19425,0,6,6,36,24,0,18,7,0,0,1
19427,2,14,4,16,16,0,4,7,0,4,84
19427,2,11,4,16,16,0,4,4,0,4,37
19428,2,11,4,16,16,0,8,5,0,0,15
19428,2,11,5,24,20,0,4,3,0,1,52
19430,2,11,8,64,32,0,16,25,1,4,56
19431,2,11,4,16,16,0,4,1,0,3,24
19434,2,11,5,25,20,0,8,3,0,0,8
19438,2,11,7,35,28,0,7,1,0,2,48
19439,0,6,13,169,52,0,26,5,0,0,0
19439,2,11,5,25,20,0,9,6,0,0,11
19441,2,14,5,25,20,0,15,1,0,4,35
19441,0,6,7,19,28,0,11,6,0,0,57
19442,2,14,4,16,16,0,6,3,0,8,55
19445,2,14,5,25,20,0,10,3,1,7,43
19445,2,10,8,47,32,0,8,3,0,9,40
19446,0,2,7,49,28,0,7,2,0,8,62
19448,0,6,6,36,24,0,14,9,0,1,6
19451,0,6,7,49,28,0,7,4,0,14,84
19451,0,7,7,33,28,0,19,4,0,3,12
19452,2,11,4,16,16,0,4,2,0,2,77
19452,0,6,6,36,24,0,12,6,1,0,0
19453,0,1,4,16,16,0,3,1,0,11,48
19453,2,14,5,25,20,0,7,1,0,1,57
19453,0,6,9,81,36,0,16,2,0,2,11
19461,2,11,8,49,32,0,15,3,0,5,29
19465,2,11,4,16,16,0,8,5,0,1,31
19468,2,14,4,16,16,0,5,3,0,5,47
19468,2,14,4,16,16,0,5,1,0,0,58
19473,2,11,7,31,28,0,10,3,1,14,41
19483,2,14,5,25,20,0,3,1,0,13,44
19485,2,14,8,62,32,0,16,48,1,2,30
19488,0,7,11,103,44,0,13,8,0,4,49
19490,2,14,9,81,36,0,23,6,0,0,32
19497,2,14,7,49,28,0,10,8,0,0,0
19499,0,6,7,10,28,0,7,1,0,0,33
19501,2,10,8,22,32,0,8,2,0,5,58
19504,2,11,5,25,20,0,8,21,2,1,38
19506,0,2,6,36,24,0,6,2,0,0,41
19508,2,6,8,54,32,0,8,6,0,10,60
19508,2,11,7,48,28,0,14,15,0,1,29
19515,0,6,7,17,28,0,10,1,0,1,10
19518,2,11,7,35,28,0,13,3,0,9,51
19518,1,10,7,49,28,0,7,7,0,10,44
19519,2,11,4,15,16,0,6,1,0,12,40
19520,2,14,9,76,36,0,17,7,1,4,22
19523,0,2,4,16,16,0,8,9,0,9,12
19523,2,11,7,25,28,0,16,8,1,8,55
19525,2,14,4,16,16,0,4,3,0,8,67
19530,2,11,4,16,16,0,4,2,0,10,33
19537,2,14,4,16,16,0,7,6,0,6,40
19539,2,11,4,16,16,0,6,1,0,0,50
19541,2,11,7,32,28,0,8,3,0,5,43
19546,2,7,7,34,28,0,12,4,0,10,57
19548,2,11,8,64,32,0,16,2,0,2,10
19556,0,6,9,64,36,0,17,1,0,14,32
19557,2,11,5,25,20,0,6,8,0,3,29
19559,2,11,4,16,16,0,4,1,0,5,84
19560,2,14,4,16,16,0,4,6,0,13,76
19560,2,11,7,49,28,0,18,4,0,4,20
19562,2,14,5,17,20,0,5,4,0,5,69
19570,2,14,4,16,16,0,8,2,0,0,33
19572,0,6,6,36,24,0,9,4,0,4,55
19572,2,11,4,16,16,0,8,3,0,0,46
19575,2,10,4,16,16,0,11,6,0,4,41
19576,2,11,4,16,16,0,7,1,0,2,38
19579,2,11,4,16,16,0,7,2,0,0,31
19582,2,14,4,16,16,0,4,2,0,11,59
19585,2,10,7,21,28,0,10,3,0,8,63
19585,2,11,4,16,16,0,4,1,0,4,74
19597,2,11,8,24,32,0,13,2,0,8,28
19598,2,11,5,25,20,0,10,3,0,0,68
19599,2,11,7,17,28,0,11,2,0,10,28
19600,0,6,10,97,40,0,10,16,0,4,62
19602,2,11,7,34,28,0,17,7,0,8,33
19603,2,11,4,11,16,0,4,1,0,5,56
19608,2,14,7,45,28,0,8,2,0,0,39
19609,2,11,8,39,32,0,5,2,0,8,70
19611,2,11,4,8,16,0,5,2,0,2,26
19612,2,11,5,25,20,0,5,3,0,12,82
19613,0,0,7,49,28,0,7,17,0,1,29
19614,0,8,6,36,24,0,5,5,0,2,55
19616,2,6,7,11,28,0,7,2,0,0,60
19617,0,7,6,36,24,0,12,3,1,0,0
19617,2,11,7,17,28,0,5,1,0,11,70
19620,0,8,6,36,24,0,9,1,0,11,31
19622,2,11,5,23,20,0,14,4,0,5,30
19623,0,11,7,17,28,0,7,1,0,2,55
19625,2,11,5,11,20,0,5,1,0,5,34
19626,0,2,5,25,20,0,5,9,0,4,77
19626,2,11,5,17,20,0,3,1,0,12,82
19627,2,11,4,16,16,0,6,3,0,1,40
19630,2,11,9,8,36,0,5,1,0,1,31
19631,0,8,6,36,24,0,12,1,0,0,5
19635,0,8,6,36,24,0,11,1,0,0,37
19637,2,11,5,24,20,0,5,2,0,7,58
19638,1,11,8,64,32,0,14,5,0,0,0
19639,2,11,8,57,32,0,8,1,0,8,87
19642,2,14,5,23,20,0,6,7,1,10,53
19645,2,14,9,81,36,0,18,16,0,0,48
19646,2,14,5,25,20,0,4,4,0,2,67
19649,2,11,5,24,20,0,5,5,0,12,78
19652,2,11,7,25,28,0,15,2,0,8,33
19654,2,11,8,14,32,0,10,1,0,9,35
19655,2,11,7,40,28,0,13,1,0,12,45
19656,1,11,8,34,32,0,8,2,0,14,34
19659,1,11,8,61,32,0,23,8,0,0,5
19662,2,11,8,64,32,0,22,1,0,0,7
19669,1,11,8,64,32,0,32,1,1,0,0
19669,2,11,7,25,28,0,12,1,1,0,67
19672,2,14,4,16,16,0,4,5,0,12,75
19673,0,6,7,17,28,0,6,4,0,3,58
19673,2,11,10,21,40,0,15,1,0,5,43
19676,2,11,7,22,28,0,10,3,0,10,59
19677,2,11,8,13,32,0,15,2,0,8,25
19677,2,11,9,27,36,0,21,2,1,3,34
19678,0,2,4,13,16,0,7,5,1,1,29
19678,2,11,10,81,40,0,19,2,0,4,8
19679,2,11,8,14,32,0,8,1,0,4,30
19680,2,11,6,36,24,0,16,11,0,1,22
19682,2,14,4,16,16,0,7,3,0,4,46
19682,0,6,9,20,36,0,12,4,0,6,53
19683,1,11,8,64,32,0,22,2,0,0,0
19683,1,11,8,61,32,0,16,8,0,1,4
19687,2,11,7,17,28,0,4,1,0,6,49
19687,0,7,6,27,24,0,6,5,0,3,31
19688,1,11,8,7,32,0,6,1,0,5,36
19688,1,11,7,18,28,0,17,2,0,7,37
19689,1,11,9,43,36,0,8,4,0,8,68
19690,2,11,5,20,20,0,8,7,1,8,56
19690,0,11,7,43,28,0,13,1,0,2,46
19690,2,11,8,36,32,0,17,2,0,5,10
19690,2,11,4,16,16,0,4,3,0,0,59
19691,2,11,8,55,32,0,15,3,0,9,54
19692,2,10,6,36,24,0,10,8,1,4,86
19693,2,14,4,15,16,0,3,4,0,15,75
19693,0,7,8,41,32,0,9,2,0,11,74
19695,2,11,7,17,28,0,12,1,0,10,31
19698,2,11,9,20,36,0,24,1,0,2,23
19699,2,11,7,35,28,0,4,1,0,12,35
19700,2,11,9,8,36,0,10,1,0,0,29
19700,2,10,6,36,24,0,9,2,0,5,34
19704,2,14,4,15,16,0,4,2,0,7,89
19704,0,6,8,61,32,0,16,1,1,1,23
19706,1,11,8,64,32,0,46,8,0,0,0
19707,2,14,10,100,40,0,28,1,0,0,48
19707,1,11,9,58,36,0,16,4,0,12,108
19708,1,11,8,61,32,0,32,9,0,3,29
19709,2,11,8,16,32,0,12,2,0,4,32
19710,2,14,7,49,28,0,15,3,0,4,82
19710,2,14,5,16,20,0,7,3,0,4,22
19711,1,11,8,62,32,0,30,8,0,1,2
19712,1,10,9,28,36,0,8,2,0,8,65
19713,2,14,4,16,16,0,8,6,0,3,28
19714,2,11,6,36,24,0,6,1,0,0,11
19715,2,14,4,15,16,0,9,1,1,2,43
19717,2,11,8,58,32,0,12,1,0,8,61
19720,0,6,11,61,44,0,16,1,0,2,43
19721,2,14,9,68,36,0,18,2,0,6,10
19723,2,11,7,25,28,0,7,1,0,5,54
19725,0,7,7,17,28,0,4,2,0,3,44
19725,2,11,4,16,16,0,8,1,0,6,46
19725,1,11,8,23,32,0,11,4,0,15,84
19725,2,11,4,16,16,0,4,5,0,4,54
19726,2,11,7,5,28,0,4,2,0,5,42
19726,1,11,9,81,36,0,31,2,0,1,10
19726,1,11,7,49,28,0,17,12,0,0,30
19726,2,14,8,60,32,0,8,1,0,5,65
19731,0,6,7,17,28,0,3,1,0,13,70
19731,1,11,7,35,28,0,8,3,0,2,10
19735,2,11,4,16,16,0,3,2,0,2,55
19736,0,6,7,17,28,0,12,1,0,4,32
19736,2,11,4,16,16,0,7,4,0,0,51
19738,2,11,7,17,28,0,10,11,0,3,62
19739,2,11,5,16,20,0,4,5,0,7,71
19739,0,8,6,36,24,0,11,3,1,0,2
19742,0,8,5,25,20,0,10,1,0,0,24
19743,2,11,5,25,20,0,8,10,0,7,60
19745,2,14,8,36,32,0,12,2,0,4,65
19745,2,10,7,45,28,0,17,8,0,4,52
19749,2,11,7,24,28,0,4,2,0,3,55
19749,1,11,7,49,28,0,17,6,0,0,3
19750,2,11,6,25,24,0,5,1,0,5,26
19751,1,11,7,49,28,0,9,2,0,0,18
19751,0,7,6,36,24,0,12,19,1,0,7
19751,0,7,7,44,28,0,12,11,0,0,11
19752,1,11,8,64,32,0,28,1,0,4,17
19752,2,11,7,49,28,0,21,2,0,0,0
19754,2,11,8,64,32,0,21,3,0,12,24
19754,2,14,4,16,16,0,4,4,0,6,88
19755,2,11,4,16,16,0,7,8,1,6,54
19756,1,11,9,81,36,0,18,20,0,0,42
19757,2,14,4,16,16,0,4,3,0,12,64
19758,2,11,7,30,28,0,15,2,0,2,38
19759,2,11,9,8,36,0,2,2,0,5,100
19760,2,11,7,25,28,0,11,1,0,6,54
19760,2,11,7,49,28,0,17,6,0,0,50
19760,0,6,6,5,24,0,7,1,0,2,12
19761,1,10,10,34,40,0,15,3,0,16,65
19761,2,11,8,64,32,0,16,8,1,0,28
19762,2,6,9,64,36,0,8,1,0,0,22
19764,2,11,9,41,36,0,15,2,0,5,83
19765,2,11,5,25,20,0,5,5,0,1,59
19768,1,11,8,64,32,0,32,7,0,0,0
19769,2,11,7,17,28,0,11,3,0,12,71
19769,2,14,5,25,20,0,8,5,1,3,80
19770,2,11,7,25,28,0,7,8,0,7,37
19771,2,10,5,19,20,0,5,1,0,7,58
19772,2,11,10,100,40,0,23,1,0,4,8
19772,2,11,6,36,24,0,8,7,0,7,52
19773,0,2,6,36,24,0,6,5,0,2,43
19773,1,11,7,39,28,0,7,3,0,7,72
19775,1,11,9,52,36,0,27,2,0,0,38
19775,2,14,4,16,16,0,4,1,0,4,54
19776,2,10,6,36,24,0,9,6,1,8,46
19776,2,14,8,44,32,0,13,4,0,12,52
19777,2,11,8,64,32,0,8,6,0,0,6
19777,0,6,8,29,32,0,8,1,0,9,50
19778,2,14,4,16,16,0,4,3,0,6,55
19778,1,11,8,64,32,0,32,1,0,0,0
19778,1,11,8,56,32,0,32,1,0,3,24
19778,2,10,4,16,16,0,9,7,0,8,52
19778,0,2,6,36,24,0,6,6,0,2,49
19780,1,11,9,50,36,0,28,1,0,8,57
19781,1,11,8,64,32,0,24,8,0,0,12
19781,2,10,7,49,28,0,11,5,0,12,65
19782,2,14,8,51,32,0,12,8,0,3,37
19782,1,11,9,81,36,0,35,2,0,8,27
19782,2,11,8,47,32,0,36,7,0,0,17
19783,0,7,6,36,24,0,6,5,0,7,54
19787,1,11,8,39,32,0,19,3,0,3,17
19788,1,11,9,81,36,0,34,1,0,8,27
19789,0,7,8,43,32,0,17,8,0,9,57
19791,1,11,8,61,32,0,16,1,0,1,16
19791,0,8,5,25,20,0,5,3,0,10,78
19791,2,11,9,33,36,0,9,5,0,9,69
19793,1,10,9,15,36,0,6,4,0,6,62
19794,1,11,8,20,32,0,16,1,0,12,43
19795,2,11,9,78,36,0,25,10,0,4,30
19795,2,14,8,27,32,0,8,1,0,3,40
19798,2,11,8,38,32,0,17,1,0,10,69
19798,0,8,5,25,20,0,7,3,0,5,28
19799,1,11,8,41,32,0,16,1,0,10,22
19799,2,11,8,49,32,0,24,3,0,1,3
19800,2,11,7,24,28,0,4,1,0,12,65
19802,2,11,4,16,16,0,5,2,0,8,62
19803,2,11,7,26,28,0,24,5,0,7,31
19803,2,11,6,17,24,0,5,5,0,4,72
19803,2,10,4,16,16,0,4,4,0,2,52
19803,1,11,8,64,32,0,15,1,0,0,4
19805,2,11,4,16,16,0,8,1,1,3,32
19805,2,10,4,16,16,0,7,8,1,5,57
19805,2,11,8,28,32,0,9,3,0,4,64
19808,2,10,4,16,16,0,4,3,0,8,57
19809,2,10,4,16,16,0,7,1,0,8,21
19812,1,11,9,81,36,0,9,6,0,0,22
19812,2,11,8,64,32,0,32,13,1,8,40
19813,2,11,9,11,36,0,3,1,0,14,65
19813,1,6,8,52,32,0,8,5,0,12,79
19814,2,11,8,33,32,0,23,1,0,10,46
19817,2,14,8,64,32,0,6,3,0,7,49
19818,2,11,7,49,28,0,16,2,0,2,0
19818,2,11,8,52,32,0,6,2,0,3,79
19820,1,11,7,46,28,0,42,8,0,4,13
19820,1,10,9,12,36,0,2,1,0,1,59
19821,0,6,8,58,32,0,60,2,0,2,24
19824,0,6,8,62,32,0,44,2,0,1,7
19824,1,11,8,57,32,0,30,5,0,0,0
19825,2,11,7,25,28,0,4,1,0,15,55
19828,2,11,4,16,16,0,8,2,1,3,35
19830,1,11,9,81,36,0,25,5,0,0,42
19830,2,11,8,64,32,0,32,8,0,0,0
19831,1,11,8,39,32,0,3,1,0,2,71
19835,2,11,4,16,16,0,8,1,0,0,20
19835,1,11,8,44,32,0,19,2,0,9,29
19836,0,2,5,25,20,0,5,5,0,8,71
19836,1,11,8,64,32,0,15,1,0,2,11
19836,1,11,9,50,36,0,41,2,0,2,44
19837,1,11,10,47,40,0,17,7,0,13,61
19838,2,14,4,16,16,0,5,3,0,1,49
19838,2,6,10,100,40,0,13,4,0,0,0
19838,2,11,5,16,20,0,8,2,0,5,43
19838,2,11,4,16,16,0,8,1,1,0,26
19838,0,7,5,25,20,0,5,7,0,8,74
19838,1,11,9,66,36,0,9,17,0,10,92
19839,2,11,7,18,28,0,7,2,0,8,38
19839,2,11,9,81,36,0,26,7,0,0,20
19839,2,14,4,16,16,0,4,2,0,8,63
19839,2,11,9,46,36,0,30,1,0,14,58
19840,1,11,8,49,32,0,25,4,0,0,44
19840,2,10,4,15,16,0,4,4,0,5,75
19840,2,11,7,17,28,0,3,1,0,4,63
19842,2,11,7,25,28,0,7,8,0,5,24
19848,2,11,9,81,36,0,24,3,0,8,28
19848,2,11,8,17,32,0,6,2,0,16,73
19849,2,11,7,23,28,0,14,1,0,8,52
19849,2,11,8,26,32,0,3,2,0,10,75
19850,2,11,5,12,20,0,2,2,0,16,68
19850,1,11,8,64,32,0,16,17,0,0,11
19851,1,11,8,42,32,0,22,5,0,1,71
19851,1,14,8,40,32,0,8,1,0,4,44
19851,1,11,7,12,28,0,7,3,0,9,84
19853,2,11,8,64,32,0,9,8,1,8,36
19853,1,11,10,95,40,0,30,3,0,6,44
19853,2,11,4,16,16,0,5,4,0,6,74
19854,2,14,7,16,28,0,4,1,0,6,71
19854,2,11,8,49,32,0,13,24,1,2,22
19854,2,11,7,37,28,0,7,3,0,0,55
19855,1,11,9,81,36,0,34,2,0,10,23
19855,0,2,6,36,24,0,9,2,0,7,34
19856,0,6,8,58,32,0,10,8,0,8,22
19857,2,11,10,69,40,0,15,6,0,4,61
19857,1,11,8,50,32,0,8,1,0,11,41
19857,1,11,8,64,32,0,16,1,0,10,44
19858,2,11,8,64,32,0,56,20,0,1,16
19859,1,11,10,72,40,0,30,8,0,9,63
19860,2,7,7,17,28,0,6,2,0,0,17
19860,2,11,8,58,32,0,21,8,0,4,8
19860,2,14,7,23,28,0,2,1,0,5,49
19861,2,11,6,36,24,0,6,1,0,1,33
19862,1,11,8,26,32,0,17,1,0,6,37
19862,2,11,5,19,20,0,5,3,0,11,66
19864,1,11,8,64,32,0,40,1,0,0,48
19866,2,10,4,16,16,0,4,1,0,2,78
19867,0,6,8,63,32,0,37,3,0,0,19
19867,2,10,5,25,20,0,4,3,0,10,64
19875,1,14,7,27,28,0,5,1,0,3,47
19877,1,14,8,55,32,0,16,9,0,6,61
19877,2,14,4,16,16,0,4,3,0,6,73
19878,2,10,4,16,16,0,9,3,0,1,59
19880,2,14,5,14,20,0,1,1,0,10,65
19880,2,11,9,11,36,0,10,2,1,16,26
19880,2,11,8,23,32,0,5,1,0,10,83
19881,2,11,4,16,16,0,8,2,0,10,57
19881,2,11,9,11,36,0,2,3,0,4,86
19881,2,11,9,81,36,0,18,31,1,0,0
19881,1,11,7,12,28,0,9,3,1,0,36
19882,2,11,8,39,32,0,8,1,0,8,92
19883,2,11,11,14,44,0,2,1,0,7,75
19884,2,11,8,64,32,0,8,1,0,0,0
19885,1,11,7,49,28,0,7,1,0,0,0
19886,1,11,8,64,32,0,8,1,0,2,2
19888,2,11,7,25,28,0,11,3,0,3,33
19890,2,14,5,23,20,0,6,2,0,14,58
19893,0,2,4,16,16,0,7,1,0,5,48
19893,1,7,9,41,36,0,12,4,0,0,48
19895,2,11,8,49,32,0,7,1,0,1,37
19895,2,11,8,40,32,0,19,1,0,14,73
19896,0,6,7,36,28,0,13,12,0,0,13
19899,2,11,8,64,32,0,21,5,0,4,12
19899,0,8,6,22,24,0,12,17,0,0,5
19903,2,11,7,32,28,0,12,3,0,4,37
19903,1,11,10,42,40,0,16,10,0,5,44
19904,2,11,8,64,32,0,22,5,0,2,28
19905,0,7,8,60,32,0,16,13,0,7,19
19906,0,6,9,4,36,0,5,3,0,5,36
19907,2,11,7,36,28,0,11,1,0,0,10
19911,1,11,10,39,40,0,10,3,0,1,87
19912,2,11,7,36,28,0,19,5,0,0,26
19913,1,10,8,22,32,0,13,8,0,2,63
19914,1,11,7,10,28,0,9,5,0,3,36
19916,0,7,7,49,28,0,23,9,0,0,50
19918,2,11,4,16,16,0,6,3,0,9,30
19918,2,14,4,4,16,0,3,2,0,1,28
19918,1,11,10,40,40,0,17,11,0,2,42
19920,2,11,6,36,24,0,15,6,0,0,4
19920,2,11,7,33,28,0,11,1,0,3,36
19922,1,11,10,47,40,0,11,1,1,8,86
19924,2,11,8,44,32,0,34,4,0,9,46
19924,2,11,7,25,28,0,20,1,0,4,25
19924,1,11,9,81,36,0,18,19,0,10,60
19928,2,11,8,19,32,0,14,1,0,3,60
19929,1,10,8,35,32,0,5,3,0,8,96
19930,2,11,10,100,40,0,18,8,0,0,0
19930,2,11,7,49,28,0,7,7,0,0,0
19930,2,11,7,28,28,0,7,4,0,0,49
19931,2,11,5,25,20,0,9,3,0,0,28
19933,2,10,4,16,16,0,6,7,1,7,64
19933,2,11,7,17,28,0,5,5,0,1,61
19933,2,11,7,46,28,0,22,2,1,6,34
19934,2,11,8,44,32,0,12,4,0,4,23
19938,2,14,7,36,28,0,20,1,0,0,55
19938,1,11,7,12,28,0,14,4,0,1,48
19939,1,11,10,50,40,0,11,10,0,1,43
19941,2,11,4,16,16,0,12,4,0,0,18
19941,1,11,7,10,28,0,10,1,0,4,12
19942,2,14,4,16,16,0,4,2,0,0,52
19946,1,11,9,64,36,0,9,1,0,8,32
19946,1,10,8,39,32,0,12,3,0,10,83
19949,2,11,4,16,16,0,4,2,0,3,49
19950,0,11,6,24,24,0,6,1,0,9,46
19950,2,11,5,25,20,0,6,6,0,0,52
19951,2,3,5,25,20,0,5,7,0,5,60
19951,2,11,8,61,32,0,13,1,0,4,28
19951,2,14,8,64,32,0,8,1,0,4,32
19951,1,11,7,31,28,0,17,1,0,12,24
19953,1,10,8,35,32,0,12,2,0,12,72
19954,2,11,8,64,32,0,25,6,0,0,52
19954,1,11,7,18,28,0,11,2,0,3,46
19955,2,14,7,25,28,0,20,2,0,3,51
19955,1,11,7,5,28,0,4,1,0,2,16
19956,2,14,10,100,40,0,19,31,0,0,26
19957,2,11,7,23,28,0,24,5,0,6,42
19958,2,11,5,20,20,0,8,4,0,8,32
19958,1,11,7,49,28,0,7,1,0,0,0
19959,2,11,7,25,28,0,16,1,0,0,26
19959,2,11,9,81,36,0,11,4,0,0,13
19960,2,14,9,40,36,0,31,3,0,0,26
19960,0,2,4,16,16,0,8,10,0,0,8
19960,1,11,7,15,28,0,9,6,0,8,40
19962,2,14,5,23,20,0,5,5,0,12,82
19965,2,11,6,16,24,0,15,3,0,7,44
19965,2,11,8,47,32,0,25,2,0,4,35
19965,2,11,7,17,28,0,8,3,1,1,52
19966,2,14,8,64,32,0,25,6,0,0,48
19967,1,11,10,39,40,0,12,2,0,0,38
19967,2,14,6,31,24,0,14,2,0,2,19
19967,1,11,7,40,28,0,7,11,0,12,89
19968,2,11,8,64,32,0,14,4,0,0,0
19968,1,11,7,49,28,0,7,11,0,12,94
19969,2,11,6,35,24,0,10,2,0,1,31
19970,2,14,5,25,20,0,11,1,0,0,29
19971,2,14,7,38,28,0,40,1,0,2,54
19971,2,11,8,49,32,0,14,2,0,1,4
19972,2,14,5,25,20,0,4,2,0,11,69
19973,0,7,6,36,24,0,6,6,0,5,79
19973,2,14,4,16,16,0,8,6,1,7,45
19973,2,11,7,29,28,0,13,5,0,13,17
19974,2,14,5,25,20,0,16,6,0,0,7
19977,2,14,8,35,32,0,27,5,0,4,82
19977,0,7,7,49,28,0,15,9,0,0,0
19978,2,14,7,30,28,0,11,1,0,2,56
19979,2,11,7,17,28,0,12,1,0,3,44
19979,2,14,7,25,28,0,20,22,0,2,25
19980,0,2,7,49,28,0,7,2,0,5,56
19980,2,11,7,38,28,0,14,1,0,13,41
19981,2,14,4,16,16,0,6,6,0,4,27
19981,2,14,4,16,16,0,6,4,0,3,37
19982,2,14,8,64,32,0,36,6,0,0,40
19982,2,11,8,30,32,0,19,3,0,3,35
19982,2,11,8,64,32,0,16,1,0,0,0
19982,1,11,9,25,36,0,24,1,0,12,55
19984,2,11,7,29,28,0,13,9,0,0,21
19984,2,11,7,37,28,0,10,1,0,6,71
19985,1,11,7,49,28,0,7,1,0,10,80
19987,2,14,7,38,28,0,14,9,0,3,34
19987,2,11,4,16,16,0,5,2,0,4,56
19988,2,11,9,75,36,0,17,1,0,4,53
19988,2,14,4,16,16,0,9,4,1,9,55
19989,2,14,5,25,20,0,21,12,0,0,7
19989,0,3,5,25,20,0,4,1,0,14,43
19990,1,14,8,27,32,0,5,4,0,10,91
19991,0,2,7,36,28,0,10,1,0,0,45
19991,2,14,7,38,28,0,42,9,0,0,39
19991,2,14,4,16,16,0,6,3,0,0,32
19992,0,6,10,100,40,0,20,27,1,2,28
19993,0,6,9,81,36,0,17,7,0,5,36
19996,2,14,5,25,20,0,4,3,0,7,52
19996,2,11,4,16,16,0,4,2,0,4,49
20000,2,11,4,14,16,0,5,2,0,3,46
20000,2,14,6,16,24,0,11,1,0,0,17
20000,2,14,6,33,24,0,14,4,0,3,27
20000,0,7,9,80,36,0,17,5,0,2,22
20001,0,7,8,64,32,0,12,3,0,0,0
20002,2,6,10,100,40,0,10,5,0,0,26
20005,2,11,7,17,28,0,7,3,0,10,52
20006,2,11,9,9,36,0,1,1,0,4,52
20007,0,6,8,52,32,0,16,4,0,0,2
20008,2,11,7,8,28,0,7,2,0,5,32
20009,2,11,7,34,28,0,19,2,1,2,29
20010,2,14,7,38,28,0,34,1,0,0,33
20010,2,11,7,33,28,0,20,1,0,8,12
20010,2,14,8,60,32,0,16,34,2,0,29
20011,2,11,4,16,16,0,13,1,0,1,8
20012,2,11,8,13,32,0,11,1,0,4,61
20012,1,10,7,35,28,0,20,7,0,7,37
20013,2,14,7,34,28,0,23,3,0,0,41
20013,1,10,8,39,32,0,10,4,0,2,54
20014,2,13,5,25,20,0,5,2,0,4,71
20014,2,11,7,17,28,0,13,1,0,4,49
20015,2,14,9,81,36,0,18,1,0,4,17
20016,0,7,8,64,32,0,16,1,0,0,0
20016,2,14,4,16,16,0,4,1,0,8,68
20016,2,11,7,49,28,0,17,1,0,0,1
20019,2,11,10,100,40,0,20,2,0,4,22
20021,2,11,5,24,20,0,5,1,0,10,43
20021,2,14,8,28,32,0,22,2,0,2,53
20021,2,11,7,25,28,0,12,2,0,7,76
20021,1,11,9,30,36,0,7,1,0,13,91
20022,2,11,8,30,32,0,19,1,0,6,41
20024,2,11,7,31,28,0,19,1,0,9,37
20025,2,11,8,43,32,0,8,1,0,8,50
20026,2,11,4,16,16,0,12,4,0,4,60
20028,1,11,7,36,28,0,6,3,0,5,48
20028,1,11,10,30,40,0,8,1,0,5,44
20030,2,11,6,36,24,0,18,25,0,0,0
20031,2,14,4,16,16,0,4,1,0,4,68
20032,2,11,5,25,20,0,10,10,0,0,22
20036,2,11,7,17,28,0,8,1,0,5,52
20038,1,11,9,11,36,0,9,9,0,7,60
20039,2,11,8,33,32,0,20,1,0,0,62
20040,2,14,8,42,32,0,8,3,0,0,16
20041,2,14,6,36,24,0,6,3,0,12,50
20041,2,11,6,36,24,0,6,2,0,0,0
20042,2,11,7,24,28,0,11,4,0,1,54
20042,1,14,8,38,32,0,9,1,0,7,93
20043,1,11,8,32,32,0,4,1,0,11,55
20045,2,11,4,16,16,0,4,1,0,2,44
20045,2,14,4,16,16,0,4,2,0,5,67
20047,2,11,8,22,32,0,20,1,0,11,11
20047,1,10,10,39,40,0,13,3,0,10,68
20048,2,14,8,36,32,0,29,1,0,12,52
20048,1,11,7,49,28,0,14,2,0,7,32
20048,2,11,7,45,28,0,14,2,0,9,54
20048,2,11,4,16,16,0,12,6,1,9,37
20048,2,14,4,16,16,0,6,1,0,8,32
20048,0,4,10,39,40,0,10,2,0,13,106
20048,2,14,4,10,16,0,4,4,0,0,63
20050,2,11,4,16,16,0,4,3,0,7,44
20051,2,11,4,15,16,0,9,3,0,9,38
20052,2,10,4,16,16,0,5,2,0,1,52
20054,2,11,4,16,16,0,4,2,0,0,36
20056,2,11,6,18,24,0,6,1,0,1,28
20056,2,11,7,17,28,0,9,1,1,5,47
20058,2,10,5,25,20,0,4,4,0,7,61
20059,2,11,6,23,24,0,10,4,0,5,19
20061,2,14,4,16,16,0,9,6,0,4,28
20061,2,11,6,36,24,0,12,3,0,0,12
20063,0,7,7,49,28,0,7,1,0,0,29
20064,2,11,6,31,24,0,14,1,0,3,38
20065,2,11,4,16,16,0,4,4,0,0,41
20066,2,14,7,34,28,0,46,1,0,0,33
20066,2,11,8,13,32,0,10,1,0,3,47
20066,2,11,7,21,28,0,14,2,0,6,42
20066,0,7,5,25,20,0,9,12,0,11,42
20067,0,11,4,16,16,0,4,1,0,6,24
20067,2,11,8,13,32,0,11,2,1,4,45
20067,0,8,6,36,24,0,11,6,0,0,32
20069,2,14,7,30,28,0,14,1,1,7,38
20069,2,11,7,33,28,0,14,2,0,2,42
20069,0,2,6,36,24,0,6,7,0,8,24
20070,0,6,6,36,24,0,7,1,0,7,41
20072,0,6,7,46,28,0,19,5,0,1,34
20073,2,14,6,36,24,0,18,1,0,0,0
