step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right
87000,8831,2261,35588,44566,32132,8580,398,27175,995,4,107745,2309208,18175.965,3793.909,0.2955,1803.885,0.023,0.871,0.099,0.007,0.354,0.486,976,0.1449,0.8664,0.128,10.6,17.0,44.7,20.19,0.16,6.03,0.49,13.51,7.47,1.148,0.245,0.013,0.014,6.139,0.475,0.0038,147,485,666,2565,75,14,0.788,3319,49,1671,7111,291,1166,7374,25.00,34.22,6867,9.1889,67446,3693,69997,371.4,-0.0,1101581,14.397,2631075.518,1.26e-14,0.00004,34.08,14154,15.875,1.314,14.266,0.296,15.876,2356,3593,2882,0.4802,0.982,1.007,1.626,1.256,0.986,1.262,8215.324,5143.317,6134.306,8196.740,5648.805,1009.773,246.490,733.762,0.347,0.387,0.309,0.350,0.074,0.158,3846,6114,0.5304,0.9998,0.9995,0.0505,1.0000,1.0000,0.8857,1.0754,0.9800,0.0160,0.0010,0.0076,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,494,0.9996,0.9751,0.8483,0.9980,0.0126,0.0209,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0634,0.0576,0.0464,0.097,0.103,0.028,0.146
88000,8320,2478,40760,55494,41081,14162,572,29446,1540,1,156668,2627154,21324.047,5866.590,0.2977,2951.666,0.026,0.868,0.100,0.006,0.361,0.479,775,0.1715,0.8533,0.133,10.6,17.0,45.2,20.33,0.25,6.48,0.37,13.23,7.30,1.178,0.260,0.013,0.014,6.479,0.469,0.0037,143,458,746,4078,41,15,0.724,3391,111,1336,6873,615,1164,6541,27.00,34.56,5908,10.0127,67364,3865,69837,600.4,-0.0,1103594,15.781,2631075.518,3.56e-14,0.00011,10.34,17891,18.796,1.329,17.150,0.317,18.796,2710,3055,2555,0.4543,0.979,1.015,1.701,1.255,0.986,1.326,8124.527,5482.158,9752.976,8111.820,6410.918,1547.024,324.444,1043.456,0.379,0.360,0.343,0.371,0.075,0.300,3539,9305,0.4982,0.9998,0.9997,0.0437,1.0000,1.0000,0.8470,1.0919,1.0095,0.0273,0.0009,0.0046,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,979,0.9996,0.9743,0.8704,0.9985,0.0144,0.0204,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0655,0.0447,0.0341,0.079,0.074,0.023,0.106
89000,9588,2406,39274,49970,35574,10239,457,28711,1606,4,142322,2432137,19695.969,4796.831,0.3087,2050.771,0.025,0.876,0.092,0.007,0.343,0.487,867,0.1556,0.8694,0.134,10.3,17.0,40.9,19.69,0.19,6.07,0.42,13.01,7.17,1.157,0.261,0.013,0.015,6.039,0.459,0.0037,143,473,764,3642,84,17,0.704,3815,159,1402,8027,544,1468,7576,30.50,37.77,7597,11.0778,67377,3619,69731,479.9,-0.0,1103686,15.175,2631075.518,5.49e-15,0.00018,32.05,15837,17.388,1.314,15.676,0.399,17.389,3013,3511,3064,0.4645,0.954,1.010,1.609,1.215,0.981,1.300,8273.833,5389.783,7586.340,8258.324,5902.075,1463.250,358.674,924.136,0.335,0.367,0.315,0.355,0.064,0.162,3592,7217,0.5081,1.0000,0.9997,0.0426,1.0000,1.0000,0.8936,1.0893,1.0116,0.0229,0.0012,0.0037,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,468,0.9998,0.9852,0.8990,0.9988,0.0131,0.0189,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0635,0.0575,0.0471,0.094,0.094,0.035,0.120
90000,10026,2475,41660,59722,43901,17605,457,27926,1940,2,209017,2636457,21784.749,7234.861,0.2951,3379.163,0.029,0.880,0.086,0.006,0.357,0.472,1022,0.1525,0.8424,0.130,11.0,17.7,47.1,20.94,0.34,6.39,0.44,13.78,7.37,1.170,0.259,0.023,0.029,6.044,0.440,0.0035,141,464,805,5451,62,19,0.734,4178,455,1672,7899,752,1575,7699,28.25,36.93,6906,12.1634,67362,3358,69825,804.7,-0.0,1105284,15.435,2631075.518,2.09e-14,0.00006,15.85,20487,19.654,1.313,17.886,0.455,19.681,3502,3594,2930,0.4785,0.962,1.006,1.720,1.266,0.982,1.284,7646.772,4937.461,12061.643,7628.437,5473.831,2610.638,283.410,961.650,0.394,0.353,0.317,0.439,0.068,0.203,3738,10958,0.3918,0.9999,0.9993,0.0321,1.0000,1.0000,0.8560,1.0422,1.0003,0.0335,0.0024,0.0062,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,396,0.9997,0.9591,0.8747,0.9988,0.0126,0.0181,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0593,0.0482,0.0425,0.095,0.090,0.035,0.126
91000,8623,2260,38520,52827,38676,13847,460,26306,1416,1,143187,2322082,19563.988,5741.368,0.2968,3085.546,0.024,0.883,0.088,0.004,0.341,0.486,780,0.1678,0.8498,0.143,11.1,17.1,44.0,20.32,0.17,6.42,0.32,13.42,7.30,1.151,0.263,0.013,0.015,6.073,0.430,0.0035,139,466,733,3628,55,22,0.751,3382,815,1130,6678,637,1171,6815,30.00,39.26,6767,11.3383,67224,3625,70012,563.2,-0.0,1107549,14.598,2631075.518,1.06e-15,0.00024,12.95,17337,17.425,1.311,15.797,0.317,17.426,2974,3097,2552,0.4478,0.962,1.012,1.627,1.262,0.980,1.228,6925.695,4570.826,10769.642,6911.227,4968.665,1721.826,277.863,656.132,0.381,0.339,0.292,0.402,0.058,0.127,3873,11687,0.4029,1.0000,0.9999,0.0386,1.0000,1.0000,0.8862,1.0675,0.9814,0.0145,0.0029,0.0064,0.0000,0.1205,0.9313,0.1007,0.6418,0.9445,0.00271,513,0.9997,0.9413,0.8737,0.9980,0.0127,0.0186,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0611,0.0401,0.0337,0.067,0.064,0.021,0.095
92000,8652,2169,38200,52518,38737,13922,396,25190,1424,0,148626,2281190,19554.847,5704.810,0.2978,2938.416,0.023,0.891,0.081,0.005,0.342,0.484,1184,0.1638,0.8450,0.126,11.9,19.4,46.0,21.51,0.29,6.72,0.37,14.13,7.32,1.157,0.264,0.018,0.019,6.031,0.426,0.0035,138,455,691,3567,69,19,0.728,3620,547,1205,6900,998,1230,6424,29.50,38.75,6068,10.5221,67212,3348,69989,647.6,-0.0,1109242,14.003,2631075.518,8.50e-15,0.00000,29.72,18210,16.953,1.303,15.340,0.311,16.954,3343,2944,2365,0.4710,0.955,1.007,1.673,1.242,0.983,1.254,6927.463,4742.391,10343.531,6915.042,5234.690,1818.119,265.953,682.322,0.370,0.345,0.307,0.402,0.085,0.146,3695,10920,0.4056,0.9996,0.9998,0.0318,1.0000,1.0000,0.8341,1.0362,1.0099,0.0245,0.0033,0.0052,0.0000,0.6927,0.9475,0.1939,0.7609,0.9595,0.00265,637,0.9999,0.9474,0.8874,0.9989,0.0121,0.0130,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0588,0.0469,0.0384,0.078,0.076,0.031,0.109
93000,7850,2079,35558,46666,33535,10750,358,24955,1268,4,135260,2119278,18285.709,4903.019,0.2835,2506.386,0.021,0.889,0.085,0.005,0.334,0.495,841,0.1680,0.8481,0.126,11.5,17.1,43.2,20.50,0.19,6.33,0.37,13.62,7.32,1.162,0.261,0.009,0.011,6.235,0.469,0.0036,138,450,651,3482,57,16,0.745,3149,66,1087,6697,401,1003,6446,31.00,39.38,5781,9.2504,67138,3418,69603,432.7,-0.0,1112092,13.595,2631075.518,4.07e-15,0.00003,7.39,15109,15.642,1.307,14.076,0.259,15.642,2471,2830,2549,0.4628,0.964,1.007,1.738,1.299,0.985,1.226,6902.044,4627.740,8837.288,6888.249,5066.558,1591.211,252.943,552.480,0.341,0.353,0.302,0.377,0.066,0.129,3644,9525,0.4329,0.9998,1.0000,0.0358,1.0000,1.0000,0.8658,1.0772,0.9902,0.0176,0.0034,0.0050,0.0000,0.0000,0.7397,0.1277,0.6720,0.9482,0.00264,608,0.9994,0.9718,0.8776,0.9979,0.0118,0.0164,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0632,0.0459,0.0373,0.076,0.075,0.030,0.118
94000,8131,2110,34993,45636,32812,10227,416,23663,1093,2,114548,1912806,18008.320,4221.078,0.2861,2173.052,0.023,0.881,0.090,0.006,0.315,0.507,797,0.1629,0.8551,0.131,11.0,17.6,47.6,21.57,0.18,6.20,0.52,14.68,7.49,1.147,0.253,0.013,0.014,6.220,0.444,0.0036,135,465,691,3462,58,18,0.784,3434,141,1098,6892,424,1524,6183,30.00,40.35,7329,11.4425,67173,3689,69726,641.8,-0.0,1111526,13.116,2631075.518,1.77e-15,0.00002,25.94,15041,14.865,1.290,13.269,0.306,14.866,2985,2809,2337,0.4810,0.948,1.007,1.717,1.226,0.981,1.245,6817.023,4572.193,8423.757,6805.368,4952.247,1243.459,273.193,531.374,0.323,0.335,0.280,0.369,0.062,0.104,3836,9464,0.4365,1.0000,0.9997,0.0342,1.0000,1.0000,0.8458,1.0804,0.9824,0.0155,0.0012,0.0039,0.0000,0.6110,0.9527,0.0373,0.6723,0.9418,0.00264,490,1.0000,0.9583,0.8589,0.9989,0.0117,0.0148,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0627,0.0608,0.0535,0.103,0.107,0.030,0.163
95000,7969,2481,41773,57338,42550,15104,461,27980,1678,3,173725,2523555,21137.915,6535.412,0.2957,3324.294,0.029,0.874,0.090,0.007,0.352,0.480,1784,0.1856,0.8442,0.135,11.5,17.6,49.7,20.91,0.21,6.39,0.40,13.91,7.20,1.211,0.252,0.012,0.012,6.452,0.471,0.0036,135,446,785,5432,102,18,0.704,3267,123,1344,6502,448,1230,6291,28.00,36.40,6918,11.8886,67332,3466,69137,616.2,-0.0,1113626,15.209,2631075.518,2.71e-14,0.00000,22.75,19458,18.815,1.273,17.204,0.338,18.816,2721,2759,2489,0.4341,0.980,1.026,1.995,1.402,0.985,1.253,7355.112,4958.392,11673.601,7340.359,5448.249,2171.884,302.504,736.730,0.394,0.349,0.301,0.402,0.059,0.153,3621,11678,0.4256,1.0000,0.9994,0.0298,1.0000,1.0000,0.8328,1.1037,1.0111,0.0201,0.0009,0.0049,0.0000,0.3884,0.9102,0.3041,0.6543,0.9463,0.00259,596,0.9994,0.9745,0.8835,0.9987,0.0113,0.0146,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0623,0.0514,0.0413,0.075,0.088,0.034,0.119
96000,7919,2130,35391,45047,32246,9183,473,24852,1097,0,114577,2041654,18409.917,4263.779,0.3006,2110.877,0.027,0.880,0.087,0.006,0.324,0.501,799,0.1721,0.8509,0.135,11.6,17.6,45.9,21.51,0.23,6.31,0.40,14.58,7.41,1.140,0.255,0.014,0.015,6.152,0.442,0.0036,141,494,732,2844,73,18,0.756,3121,206,1070,6643,526,972,6421,31.75,40.72,8121,11.5393,67343,3919,69305,427.9,-0.0,1114424,13.821,2631075.518,1.38e-14,0.00022,11.79,14644,15.458,1.284,13.923,0.251,15.459,2402,2987,2530,0.4656,0.966,1.010,1.559,1.249,0.980,1.223,7011.120,4708.811,8422.715,6997.477,5100.602,1321.299,257.698,573.905,0.330,0.341,0.295,0.341,0.058,0.130,3940,9097,0.4277,0.9999,0.9994,0.0356,1.0000,1.0000,0.8143,1.0539,0.9776,0.0221,0.0039,0.0045,0.0000,0.0000,0.8984,0.1245,0.6181,0.9531,0.00265,395,0.9993,0.9438,0.8663,0.9989,0.0114,0.0150,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0608,0.0543,0.0421,0.085,0.075,0.029,0.109
97000,8042,2175,44460,63814,48924,18884,470,28045,1607,4,163471,2551616,22912.300,7098.612,0.2874,4162.754,0.026,0.867,0.101,0.006,0.354,0.476,989,0.1859,0.8454,0.133,11.0,17.6,44.3,20.79,0.22,5.87,0.36,14.34,7.27,1.149,0.249,0.010,0.011,6.265,0.464,0.0035,131,422,729,3604,60,21,0.735,3302,393,1264,6385,527,855,6660,30.50,40.70,5186,10.3572,67423,3541,68622,606.1,-0.0,1118941,15.202,2631075.518,1.77e-14,0.00009,37.87,21187,18.927,1.301,17.294,0.333,18.928,2437,3023,2582,0.4680,0.962,1.010,1.637,1.272,0.978,1.233,7623.362,5196.777,13713.176,7611.254,5750.624,1835.002,329.118,771.737,0.368,0.365,0.324,0.434,0.067,0.188,3680,14029,0.4090,0.9998,1.0000,0.0321,1.0000,1.0000,0.8412,1.0750,0.9737,0.0239,0.0013,0.0048,0.0000,0.8388,0.9645,0.1455,0.6578,0.9769,0.00268,652,0.9999,0.9602,0.8521,0.9989,0.0114,0.0182,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0629,0.0495,0.0445,0.090,0.076,0.031,0.114
98000,9619,2137,34840,44716,31840,9567,309,25659,1252,1,118958,2100831,17921.977,4059.070,0.2916,1890.974,0.022,0.862,0.107,0.009,0.338,0.488,947,0.1389,0.8672,0.136,10.2,17.3,43.4,21.87,0.21,5.98,0.41,15.27,7.07,1.106,0.257,0.011,0.011,5.938,0.439,0.0037,148,468,681,2960,60,23,0.628,3934,240,1754,7625,1125,1194,7300,30.00,39.03,5650,8.8068,67362,3691,68558,442.0,-0.0,1119845,13.671,2631075.518,1.42e-15,0.00000,16.14,15998,15.761,1.304,13.926,0.531,15.761,3527,3444,2648,0.5153,0.894,1.000,1.572,1.137,0.975,1.234,7568.878,4915.218,6804.192,7548.263,5460.495,1013.986,309.711,844.399,0.341,0.373,0.290,0.374,0.075,0.165,3843,5606,0.3800,0.9997,0.9999,0.0424,1.0000,1.0000,0.7800,1.0642,1.0035,0.0132,0.0038,0.0088,0.0000,0.0279,0.8835,0.1557,0.6694,0.9922,0.00270,745,0.9998,0.9553,0.8850,0.9992,0.0118,0.0154,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0606,0.0523,0.0479,0.078,0.094,0.032,0.127
99000,7241,2215,36699,47872,34643,10780,393,28006,1393,2,141164,2251846,18469.132,4913.965,0.2788,2453.823,0.023,0.870,0.099,0.008,0.341,0.484,697,0.1981,0.8583,0.136,11.0,17.0,45.9,21.48,0.27,6.63,0.30,14.27,7.24,1.160,0.264,0.014,0.015,6.422,0.445,0.0038,139,453,726,3900,82,21,0.706,2944,81,1349,5811,496,988,5757,31.25,40.39,5013,7.7542,67283,3851,68144,405.8,-0.0,1123028,14.941,2631075.518,1.33e-14,0.00039,23.57,16616,16.417,1.290,14.871,0.256,16.417,2049,2774,2418,0.4593,0.968,1.011,1.666,1.256,0.983,1.281,7647.126,4989.625,7817.158,7637.936,5467.861,1287.539,343.174,829.429,0.336,0.370,0.305,0.395,0.064,0.132,3767,8991,0.5215,1.0000,1.0000,0.0402,1.0000,1.0000,0.7480,1.1030,0.9972,0.0260,0.0028,0.0050,0.0000,0.5690,0.9425,0.0143,0.6510,0.9899,0.00272,685,0.9992,0.9727,0.8436,0.9991,0.0128,0.0154,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0636,0.0439,0.0373,0.066,0.071,0.025,0.095
100000,8664,2305,36113,44907,31593,8391,403,26977,1154,8,114397,2288773,18491.139,3847.263,0.2971,1722.823,0.022,0.874,0.095,0.009,0.348,0.481,727,0.1599,0.8689,0.122,11.3,17.0,42.8,20.97,0.24,6.33,0.42,13.98,7.31,1.124,0.267,0.013,0.013,6.004,0.446,0.0037,147,475,716,2921,92,20,0.722,3360,80,1329,7255,512,1408,6744,30.75,37.67,5910,9.1662,67345,3685,67825,378.9,-0.0,1123534,14.543,2631075.518,2.97e-14,0.00014,30.54,14380,15.682,1.288,14.056,0.338,15.704,3163,2928,2573,0.4549,0.956,1.007,1.567,1.157,0.986,1.240,7933.091,5055.636,6724.054,7922.209,5567.699,1049.953,286.302,788.185,0.340,0.379,0.312,0.336,0.068,0.140,3810,5880,0.4731,1.0000,0.9999,0.0467,1.0000,1.0000,0.8489,1.0826,0.9888,0.0227,0.0017,0.0037,0.0000,0.6486,0.9336,0.2671,0.6716,0.9706,0.00270,671,0.9999,0.9805,0.8813,0.9989,0.0120,0.0168,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0616,0.0499,0.0433,0.091,0.089,0.032,0.125
