step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
70691,10,337219,150844,100387,15,5499,46548,40887,0,2138,1469,346,0,2510,1056,458,2,1162,596,169,0,368,66,96,2,23007,22536,19423,19216,-10.47,0,0.0,25,25,0.47,24
70791,11,296271,212576,98294,5,5892,39072,35925,0,2302,2225,256,0,2678,1596,283,1,1533,1033,83,0,321,74,76,1,5035,4538,4718,4354,-4.98,0,0.0,42,37,0.26,37
70891,0,280263,248837,103496,65,5423,25575,35116,14,2191,2359,332,1,2052,2310,274,3,1115,1392,87,1,269,116,101,1,107,97,100,97,-7.12,0,0.0,11,11,0.07,11
70991,1,285750,234593,107609,95,5635,6828,48279,11,2157,2122,325,0,2166,2493,267,2,1204,1423,86,0,245,177,97,1,44002,38799,19868,17987,-1.65,172,123.7,0,0,0.00,0
71091,2,281193,215666,110594,288,5728,8251,55646,1,2063,2273,360,0,1836,2457,488,5,889,1373,193,1,234,241,121,4,54766,52938,30908,29813,-10.22,32,125.3,0,0,0.00,0
71191,3,315146,182340,101865,331,5366,19104,57551,0,2350,1969,334,1,1988,2278,417,10,1065,1386,190,3,213,163,81,6,56887,55938,38573,38405,-14.42,8,136.8,2,1,1.25,1
71291,4,349656,162399,87732,139,5438,21730,60077,0,2905,1910,249,13,2232,2037,439,17,1196,1197,194,14,206,136,87,2,49059,48363,40944,40795,-12.60,1,13.2,17,17,1.43,16
71391,5,420917,187656,85758,137,5012,20650,57299,0,4299,2535,277,14,3752,2125,212,21,2381,1436,92,20,249,67,65,0,1529,1089,1032,974,-0.24,0,0.0,185,160,0.53,160
71491,6,416712,239817,94998,96,4145,12806,40303,0,3432,3170,333,6,3311,2835,361,13,1790,1903,139,10,289,88,119,1,230,124,153,122,5.99,0,0.0,7,5,2.30,5
71591,7,426878,263000,92928,50,3626,7350,16520,26,3213,3233,446,0,3079,3421,549,3,1581,2294,206,1,267,96,134,1,10440,7934,4489,3520,1.57,38,119.2,0,0,0.00,0
71691,8,424669,193801,85642,124,4509,16185,21508,96,3179,2285,424,0,3287,3186,499,1,1790,1952,243,0,256,83,114,0,22693,20914,10790,10209,-4.91,42,172.5,0,0,0.00,0
71791,9,408609,148852,83389,231,5152,30556,26594,206,2600,1550,384,0,2527,1555,476,3,1117,924,196,1,306,62,96,1,24261,23146,13227,12902,-9.14,2,64.1,9,9,0.81,9
71891,10,394388,163564,74940,208,4640,40103,29156,200,2627,1650,354,1,2906,1552,472,2,1493,1000,200,1,354,68,86,0,15358,13984,12128,11637,-6.41,0,0.0,28,24,1.08,23
71991,11,369292,186712,77562,412,4413,29588,25589,258,2426,1788,409,0,2548,1474,327,3,1223,844,130,0,359,67,64,3,2472,1771,2310,1712,-1.29,0,0.0,41,35,0.91,35
72091,0,368711,204415,89911,487,4464,19500,31214,278,3163,1982,502,0,2775,2032,376,7,1536,1157,144,0,384,107,69,6,549,446,482,429,-1.05,0,0.0,5,3,0.00,3
72191,1,434490,228680,100699,344,4340,11932,50337,94,4168,2371,401,0,3241,1884,328,4,1926,1106,122,0,368,108,74,3,34209,30480,10489,9451,-2.20,90,136.5,0,0,0.00,0
72291,2,470060,256897,108719,190,3807,28111,64101,32,3917,2691,379,0,3963,2609,465,5,2278,1454,220,0,290,203,63,5,60080,58842,21175,20816,-9.97,40,96.7,1,0,0.00,0
72391,3,436570,262377,100484,75,3860,66043,66972,0,3449,2615,240,0,4175,2536,348,1,2223,1426,120,0,283,142,69,0,62998,62467,33886,33847,-13.76,3,72.2,8,7,3.07,7
72491,4,366252,311182,89763,29,3684,64679,67405,0,3389,3628,201,1,3362,3015,346,3,1804,1864,113,2,329,123,91,0,45601,44988,35821,35542,-12.41,1,34.7,12,9,1.42,9
72591,5,402133,380820,91160,68,4019,73131,62636,0,3857,4196,282,10,3396,3601,235,8,2107,2176,65,8,289,133,83,0,1230,1058,1035,883,-4.80,2,124.3,111,95,0.95,95
72691,6,421204,396464,110181,48,4375,32783,43829,3,3560,4364,598,9,3142,4628,413,13,1715,2819,174,12,264,211,109,0,384,273,268,260,1.02,0,0.0,1,1,0.25,1
72791,7,452343,353125,129541,132,4431,10021,16647,58,3787,4035,855,8,3362,5262,853,12,1767,3244,433,12,273,220,144,0,4790,3270,2429,1797,2.79,18,108.2,0,0,0.00,0
72891,8,503167,211051,120065,127,5433,16723,15739,117,4233,2527,641,1,3642,3684,871,2,2039,2243,472,2,258,227,92,0,15771,14501,6913,6376,-3.76,22,176.6,0,0,0.00,0
72991,9,479674,147427,96105,98,5894,34127,19362,91,4291,1740,426,0,5218,1982,736,2,3093,1282,234,2,323,120,198,0,16764,15807,9668,9281,-7.66,6,151.8,2,2,0.00,2
73091,10,371633,177506,75151,188,6326,49750,22653,110,2846,2076,362,1,3347,1554,508,0,1745,1023,217,0,334,56,104,0,8878,7884,6024,5459,-4.97,0,0.0,23,20,0.89,19
73191,11,338361,222458,77559,526,5565,38803,20979,246,2479,2493,408,1,2594,2183,372,4,1359,1398,166,2,319,87,69,1,1618,975,1207,777,1.67,0,0.0,21,19,1.37,17
73291,0,337253,261233,90114,1178,4848,29439,29890,453,2655,2741,336,13,2387,2383,290,17,1228,1458,112,10,255,126,79,4,381,290,249,235,-0.89,0,0.0,1,0,0.00,0
73391,1,345179,277001,95808,595,4452,16202,51504,85,2474,2993,268,0,2689,2927,312,17,1500,1812,111,1,235,158,74,9,41356,36680,13767,12690,-2.11,111,153.9,2,2,16.62,0
73491,2,304783,285858,99706,61,4842,39984,63432,12,2181,2805,246,0,2233,2742,236,1,1115,1580,79,0,267,177,57,1,59273,57860,25449,24913,-11.02,35,124.0,1,0,0.00,0
73591,3,308664,297329,104454,63,4979,53047,67501,0,2544,2979,247,0,2458,2926,273,0,1430,1636,82,0,262,214,77,0,65352,64763,41820,41483,-13.45,15,62.8,3,3,3.83,2
73691,4,317029,304874,94610,141,4690,57715,69200,0,2410,3528,191,0,1906,3338,375,2,940,1961,168,0,280,204,75,2,55013,54156,46335,45775,-11.98,0,0.0,25,20,2.34,18
73791,5,372361,353998,93520,35,4744,62932,65491,3,3378,3759,218,0,2750,3205,188,1,1618,1984,48,0,253,134,88,1,3291,3110,2772,2631,-7.55,0,0.0,129,110,0.87,108
73891,6,397866,345678,102017,0,5223,20861,40089,0,3502,3936,396,0,3545,5075,340,0,2143,3161,102,0,237,182,138,0,335,244,228,172,3.67,2,89.0,2,1,10.00,1
73991,7,415792,235862,107604,1,5444,7292,15877,0,3718,2674,563,1,3243,3656,596,1,1805,2186,216,1,276,186,174,0,7913,6100,2712,2036,1.07,24,159.8,0,0,0.00,0
74091,8,391973,145053,99979,93,5592,13360,17530,13,3071,1514,509,15,3950,2174,646,12,2301,1308,263,12,287,121,134,0,18250,17014,10063,9597,-5.72,60,162.9,0,0,0.00,0
74191,9,328075,115422,90171,219,6136,28518,20649,47,2286,1118,503,21,2230,1128,634,23,1030,651,290,23,265,83,113,0,19926,18991,12120,11917,-9.09,1,9.7,9,9,0.33,9
74291,10,341414,124810,77901,236,5845,34808,22135,108,2250,1219,298,1,1982,1100,481,4,926,659,192,3,227,69,78,0,13478,12495,10210,9770,-6.16,1,261.1,40,39,0.70,37
74391,11,363399,164642,73773,135,4956,27671,20902,64,2672,1757,361,0,2331,1435,324,4,1264,901,115,1,263,79,64,2,1467,1086,1423,1082,-0.49,0,0.0,37,32,0.95,30
74491,0,385936,195908,81686,46,4202,18881,27399,23,3224,1945,362,0,2824,1649,320,0,1524,990,109,0,299,108,74,0,186,167,146,140,-2.73,0,0.0,3,1,0.00,1
74591,1,434854,240411,93891,191,4055,12563,54441,19,3973,2975,313,0,3255,2473,281,4,1771,1602,90,0,325,98,78,4,48639,43798,12770,11627,-2.26,113,125.8,1,0,0.00,0
74691,2,446264,274934,102946,316,4574,33899,67241,20,4042,3213,403,0,4717,3013,361,3,2964,1900,190,0,273,179,55,2,66350,64804,23353,22605,-11.26,34,114.8,0,0,0.00,0
74791,3,387828,284161,100470,127,4908,75423,71575,0,3243,2974,284,2,3332,2848,371,4,1827,1695,163,2,284,177,75,2,67300,67021,35366,35305,-14.28,5,99.6,6,4,6.75,4
74891,4,379548,311667,96067,68,5484,62382,72862,0,3186,3220,231,1,3194,3017,318,2,1810,1854,141,2,264,107,66,0,60313,59806,42767,42444,-12.80,3,78.6,18,13,1.79,12
74991,5,391177,343795,100498,17,5106,54306,72052,0,3574,3719,347,1,2992,3338,281,3,1637,1928,119,2,300,164,90,1,2421,2295,1341,1279,-7.01,0,0.0,125,107,0.59,107
75091,6,467783,359372,112638,50,5324,28533,42071,0,4205,4356,598,5,3533,4600,500,6,2057,2934,183,5,248,242,173,1,327,149,117,68,9.25,0,0.0,1,1,11.25,1
75191,7,476895,303920,124774,35,5826,12370,21040,0,4369,3874,825,9,4789,4860,803,10,2913,3131,389,10,254,272,184,0,9732,7246,5256,4101,2.44,42,155.4,0,0,0.00,0
75291,8,418698,218872,121867,127,6384,31633,27033,53,3095,2430,718,6,3568,2969,920,6,1938,1875,438,6,275,115,128,0,27723,25990,13303,12799,-4.83,53,143.9,0,0,0.00,0
75391,9,351176,203217,100103,113,6124,58059,30783,100,2838,1915,580,1,3539,1625,779,2,2003,949,374,2,329,90,105,0,26468,25966,16547,16433,-8.68,0,0.0,5,3,1.92,3
75491,10,302203,243120,88694,415,5546,77822,32705,253,2565,2135,474,0,2673,1725,551,3,1540,1065,270,0,317,87,82,2,14004,13267,10798,10461,-7.03,0,0.0,36,32,1.23,32
75591,11,264305,282335,86878,256,4633,61923,31066,161,2227,3000,414,0,2570,2682,364,2,1532,1700,159,0,254,142,75,2,1896,1525,1584,1317,-2.28,0,0.0,52,47,0.37,47
75691,0,262316,294426,96851,236,4351,33056,31862,100,2461,3595,429,0,2352,4058,327,5,1490,2733,103,0,218,233,79,2,26,0,14,0,17.23,0,0.0,4,2,0.00,2
75791,1,268963,248826,108670,284,3968,11620,46564,66,2169,2543,496,0,1896,2596,496,5,1016,1492,229,0,205,241,92,2,32612,30426,11490,10814,-3.38,91,121.4,1,0,0.00,0
75891,2,313460,232263,101592,354,4195,17139,52635,22,2487,2340,384,0,1925,2671,504,4,955,1502,249,0,180,190,73,3,50314,47598,21119,20503,-9.73,31,117.7,2,0,0.00,0
75991,3,323355,195265,91195,96,3614,22986,54966,1,2795,1940,235,0,3044,2360,379,6,1684,1281,123,0,155,165,83,4,51747,51213,29222,29128,-12.88,5,134.0,9,9,2.39,8
76091,4,333995,169512,76749,49,3726,20882,55761,0,3514,1961,126,0,2726,2032,254,1,1603,1173,105,0,201,103,64,1,39678,39274,32121,31918,-13.09,2,139.6,17,15,1.42,14
76191,5,487951,193179,78509,3,3596,21375,51911,0,6021,2351,202,0,3760,2081,157,0,2574,1392,36,0,209,68,72,0,3669,3492,2969,2825,-8.42,0,0.0,97,72,1.38,71
76291,6,658031,212995,88004,15,3755,12029,27519,0,7089,3020,403,0,6405,2961,369,0,4279,2030,124,0,184,79,140,0,445,149,107,95,11.87,0,0.0,4,2,0.00,2
76391,7,596800,213266,93474,246,5534,7655,17291,62,5408,2917,484,0,6694,3377,509,3,3882,2306,208,1,281,126,139,0,10232,7512,5616,4555,2.06,48,177.0,0,0,0.00,0
76491,8,480165,148710,86644,586,5811,15955,17439,311,3317,1807,532,0,4066,2332,643,3,2052,1514,274,0,321,75,128,0,18294,16837,10197,9821,-5.83,33,119.2,0,0,0.00,0
76591,9,423037,127488,79161,282,5036,31338,19629,97,2782,1461,555,15,2981,1599,652,13,1325,1072,349,9,394,63,82,1,18802,18047,11173,11106,-8.74,0,0.0,12,11,0.80,10
76691,10,392394,139480,69283,1041,5234,32789,21068,335,2479,1501,382,7,2967,1202,508,15,1390,715,272,9,363,47,47,0,12956,12465,9820,9693,-8.15,0,0.0,14,13,1.44,13
76791,11,313637,189115,69083,953,4498,30818,22155,296,2012,2196,357,1,2496,1695,273,14,1129,1104,109,5,353,84,62,0,759,670,708,619,-8.73,0,0.0,54,51,0.59,51
76891,0,272548,226584,79589,643,3916,23661,25339,67,2104,2417,392,5,2339,2320,307,17,1283,1429,132,6,329,86,61,4,364,269,206,201,-3.46,0,0.0,2,1,0.00,1
76991,1,227564,229274,89200,312,4556,11903,42060,21,1684,2600,353,1,2134,2521,354,14,1200,1536,153,5,259,144,70,2,33099,29742,10926,10499,-2.72,92,125.8,0,0,0.00,0
77091,2,250700,254124,97348,185,4269,32332,51967,6,2462,2674,405,0,1659,2235,290,7,961,1276,116,0,211,114,41,2,49681,48522,21496,21117,-10.52,38,94.0,1,1,33.75,0
77191,3,311550,291402,99901,124,4441,50313,55195,2,3319,3011,351,0,2728,3023,475,5,1822,1764,200,1,168,138,80,1,51751,51341,30493,30392,-13.35,9,87.2,4,4,2.75,3
77291,4,364768,295637,85218,149,4383,52036,56182,0,3775,3403,193,1,3301,3272,355,6,2156,1967,119,0,161,165,74,1,40604,39440,30444,30094,-12.72,3,130.5,25,21,1.14,20
77391,5,392840,313975,84655,21,3794,53114,53910,0,3839,3360,263,0,3495,3199,233,2,2058,1916,80,1,189,138,69,1,2468,2168,1943,1735,-5.77,0,0.0,107,93,0.83,93
77491,6,431318,282041,95300,80,3440,18843,31654,7,4488,3142,516,4,4107,4020,430,2,2415,2465,157,1,233,194,145,1,321,182,300,174,6.04,1,98.4,3,3,0.00,3
77591,7,444461,212802,104799,243,3531,6467,22193,74,4250,2382,645,0,4230,2958,652,3,2657,1743,292,1,199,164,140,0,9788,7984,6463,5486,0.13,52,173.2,0,0,0.00,0
77691,8,413384,176764,107008,283,4403,15313,21863,188,3236,1948,739,1,3496,2263,726,3,1923,1353,345,1,224,108,99,0,22279,21265,12485,12238,-6.91,51,145.5,0,0,0.00,0
77791,9,388694,122256,96728,214,5654,29041,24193,101,2868,1167,549,0,3046,1661,781,3,1632,970,372,0,306,84,82,2,22879,22424,13263,13175,-9.29,0,0.0,10,9,0.56,7
77891,10,375416,123933,82679,148,5728,29623,26439,93,2843,1220,360,0,2763,1100,503,4,1330,661,212,0,314,40,70,4,12372,11956,10402,10155,-8.81,0,0.0,29,24,0.55,24
77991,11,371189,153443,79177,29,5855,32962,28148,0,2773,1463,353,0,2594,1049,327,1,1244,561,108,0,327,72,55,0,534,397,452,344,-2.74,0,0.0,65,55,0.68,53
78091,0,368009,210246,88897,148,5582,25994,26900,16,2462,1955,442,3,2532,1507,331,5,1246,895,114,3,271,77,82,1,134,46,97,36,10.86,0,0.0,1,0,0.00,0
78191,1,356864,264026,108581,304,5500,13385,45962,5,2371,2652,524,1,2332,2206,383,9,1047,1244,162,7,293,123,60,0,38275,34982,12402,11901,-3.08,102,101.6,1,0,0.00,0
78291,2,370427,259881,114605,408,5040,13829,49360,24,2635,2308,429,2,2462,2724,504,20,1236,1570,244,11,276,165,60,4,48502,46761,20992,20274,-10.41,20,123.4,1,0,0.00,0
78391,3,355712,188429,99528,336,6016,19310,49031,0,2360,1767,323,14,2597,2669,572,18,1261,1366,202,15,295,232,103,2,47639,46823,30077,29717,-12.78,5,98.7,3,2,1.88,1
78491,4,329369,144803,72324,253,6141,24062,48153,0,2314,1417,129,10,2478,1496,356,14,1097,806,140,10,307,146,90,3,39393,39002,33264,32996,-13.08,1,7.2,16,13,2.79,13
78591,5,308766,160355,68184,169,7142,19518,41900,0,2286,1660,135,1,2345,1387,143,8,1140,796,32,4,269,64,72,0,1091,868,873,741,-2.86,0,0.0,101,82,0.63,81
78691,6,313233,203787,74964,90,6561,9639,24487,0,2797,2839,321,0,2419,2156,280,3,1284,1340,81,0,225,109,143,0,2118,1294,124,36,4.08,0,0.0,5,3,9.17,2
78791,7,372441,255703,80537,26,5939,8043,21276,11,3989,3722,470,1,2918,3508,447,2,1759,2451,160,1,227,87,142,0,8777,7107,3229,2552,-0.55,25,167.9,0,0,0.00,0
78891,8,484076,225458,79122,188,5393,19451,21835,95,5587,3683,559,0,4749,4713,618,6,3141,3501,316,3,213,88,87,1,22075,21156,11592,11079,-6.85,63,142.0,0,0,0.00,0
78991,9,374083,145552,74298,105,5347,26723,22195,79,3386,2024,470,0,5260,2558,601,3,3462,1842,292,1,214,62,76,1,20815,20257,13951,13747,-10.38,0,0.0,9,9,0.06,9
79091,10,272909,139882,70547,343,5161,28849,23361,128,1691,1531,544,0,2511,1338,520,3,1330,812,292,0,234,51,41,2,12351,11167,8538,8396,-7.90,0,0.0,52,47,0.55,47
79191,11,204684,173198,73640,476,4755,32912,25588,176,1471,2110,457,1,1763,1868,417,9,866,1258,227,0,280,70,48,1,3634,3097,2331,2126,-6.60,0,0.0,27,20,1.48,18
79291,0,204521,166231,85334,537,4022,18748,27944,137,1612,1630,449,1,1504,1626,365,17,878,1021,159,2,197,95,54,5,666,545,561,443,-1.59,0,0.0,0,0,0.00,0
79391,1,205592,180138,92945,170,4117,8729,51163,25,1473,1852,367,0,1241,1621,372,8,586,852,133,0,169,128,89,4,38509,35477,7816,7572,-4.01,59,115.5,2,0,0.00,0
79491,2,239258,203781,91468,118,4346,20360,61158,5,2005,2131,252,5,1622,2048,319,9,945,1199,119,5,126,109,57,4,57811,56425,17563,17283,-11.09,24,97.1,1,0,0.00,0
79591,3,284449,209098,88806,105,4619,36708,65776,0,2422,2273,216,17,1832,2103,320,18,1040,1201,139,16,139,126,56,0,61169,60630,29061,29000,-13.01,5,33.7,4,3,3.33,3
79691,4,316393,259239,85149,99,4405,54551,66973,0,2696,2882,184,5,2327,2115,171,8,1429,1269,37,6,143,72,70,0,46382,45974,32736,32530,-13.31,0,0.0,15,14,1.41,13
79791,5,385733,319220,91299,262,3387,51820,59556,0,3413,3251,307,3,2384,2934,293,14,1276,1777,79,9,194,117,120,0,5191,5010,4239,4117,-8.81,0,0.0,63,52,0.53,51
79891,6,488100,361148,101624,154,3341,17378,31920,0,4628,4535,602,1,4060,4117,558,6,2428,2636,199,4,236,158,190,0,39,0,0,0,27.41,0,0.0,4,3,4.25,3
79991,7,485910,358812,106621,118,3499,12625,20994,0,4769,4330,722,1,5146,4550,848,4,3251,2981,387,2,272,244,164,0,8910,7489,5659,4966,1.27,43,150.7,0,0,0.00,0
80091,8,477247,249103,89332,0,3525,17716,16515,0,4560,3406,555,0,4034,5261,841,0,2383,3488,376,0,275,218,98,0,16551,15637,9005,8616,-5.75,21,163.9,0,0,0.00,0
80191,9,479285,135797,71500,66,3539,25964,17420,53,4435,1692,496,0,4709,2156,606,2,2910,1531,272,1,278,91,73,0,17105,16844,11748,11587,-9.11,3,216.6,4,4,1.25,4
80291,10,434669,141860,58985,21,3303,37923,17452,3,3139,1641,292,0,3561,1334,467,0,1881,936,226,0,330,58,41,0,10229,9919,9299,9188,-9.12,0,0.0,18,14,1.20,14
80391,11,374305,171106,49908,55,3083,31521,17645,2,2739,1958,244,0,3115,1944,273,3,1515,1364,115,0,333,99,39,3,804,503,795,503,2.86,0,0.0,45,45,0.19,44
80491,0,377421,190698,55186,113,2586,15858,17893,0,3437,2046,297,2,2943,1690,248,3,1638,995,100,2,306,126,55,1,166,135,163,135,-1.56,0,0.0,1,0,0.00,0
80591,1,432741,226699,62869,362,3032,10519,31496,18,4110,2561,259,0,3482,2324,180,4,2148,1477,60,0,279,130,51,4,25538,23865,4751,4230,-4.60,36,149.3,0,0,0.00,0
80691,2,458910,211322,74080,297,3032,13301,34006,18,4269,2323,255,0,4758,2825,178,5,2931,1776,56,0,237,198,46,4,33678,32539,9771,9039,-9.68,16,144.6,1,0,0.00,0
80791,3,354148,184480,75609,329,2947,23365,36498,0,2925,2173,226,9,3600,2232,358,16,2015,1377,90,11,284,155,66,5,35322,34763,17178,16768,-13.41,2,9.9,8,6,4.04,6
80891,4,330847,206044,63067,102,3041,39931,37812,0,2878,2524,189,3,2495,2263,341,8,1345,1392,137,5,239,121,93,3,29906,29612,19260,19198,-13.65,0,0.0,6,4,2.06,4
80991,5,369196,254906,57515,8,2855,31391,30294,0,3716,3159,233,4,3279,2641,242,4,2096,1710,73,4,237,95,90,0,999,753,875,661,-3.02,2,111.0,35,26,2.37,24
81091,6,428635,335677,63783,6,3152,13916,20742,0,3977,4453,367,0,3131,3683,391,1,1849,2323,140,1,209,112,116,0,841,466,319,286,2.79,0,0.0,3,3,5.67,3
81191,7,500834,342184,67978,2,3888,9287,21510,0,4697,4783,470,0,4162,5246,458,1,2430,3641,221,0,236,105,89,1,10608,9752,5266,4831,-1.22,47,159.6,0,0,0.00,0
81291,8,482685,234063,66953,114,4439,24701,20150,73,4038,2722,354,0,4143,4033,496,6,2465,2627,235,2,216,153,48,1,20692,19691,11618,11313,-6.54,41,154.7,0,0,0.00,0
81391,9,409900,163872,63474,221,4731,42096,22470,110,2867,1512,437,0,3920,1998,525,6,2150,1218,269,1,287,66,51,2,21315,20718,14761,14705,-9.49,0,0.0,10,9,0.44,7
81491,10,338451,185339,57339,267,4769,48553,24754,176,2516,1719,309,1,2704,1164,377,8,1357,724,187,6,380,65,39,0,15534,14799,11759,11633,-9.40,0,0.0,22,20,1.29,19
81591,11,342711,232369,62419,244,4942,44614,26421,117,2883,2179,395,0,2624,1937,279,4,1506,1192,131,1,309,91,36,1,1813,1278,872,740,-0.33,0,0.0,56,48,0.61,48
81691,0,378028,258295,82853,344,4418,23095,26069,122,3125,2734,655,0,2927,2616,527,5,1745,1553,290,0,263,190,66,3,379,242,38,16,2.30,0,0.0,2,0,0.00,0
81791,1,346721,246189,91630,216,4487,14744,40804,65,2684,2788,532,0,2831,3144,561,3,1597,2000,328,0,235,284,78,1,31563,28600,4761,4347,-3.63,35,117.1,2,0,0.00,0
81891,2,340016,221991,89994,226,5353,27491,43942,5,2482,2251,409,0,2435,2445,382,5,1224,1412,190,0,271,190,43,3,43142,41922,10859,10359,-10.77,18,82.9,0,0,0.00,0
81991,3,335277,224367,85098,89,5402,34017,45869,0,2565,2521,313,0,2695,2486,532,1,1489,1419,212,0,246,148,89,1,43026,42741,21238,21137,-13.57,9,71.7,8,5,2.60,5
82091,4,309001,254074,69319,2,4352,53808,48253,0,2428,2801,196,0,2323,2241,304,1,1238,1327,121,0,258,120,65,1,34002,33709,24947,24859,-13.75,2,5.6,17,12,3.42,11
82191,5,341630,281002,68222,19,3972,43993,40911,0,2828,3293,232,6,2373,3374,240,9,1303,2148,72,7,228,127,99,0,3212,2945,2705,2531,-7.22,2,65.1,35,29,2.97,29
82291,6,379177,266655,72524,77,4435,14120,23066,29,3164,3269,429,24,2456,3610,414,25,1310,2246,136,25,240,148,156,0,269,97,100,22,6.15,1,44.1,2,2,0.00,2
82391,7,458412,249002,76312,170,4314,9102,22929,105,4155,3030,506,6,3514,3133,569,8,2104,1966,249,6,228,115,126,1,11241,9745,5398,4732,-0.07,47,124.4,0,0,0.00,0
82491,8,444545,175375,74544,206,4923,16576,23652,130,3735,2039,602,3,4336,3178,605,5,2662,2047,329,3,271,93,58,1,24570,23157,12010,11509,-5.83,38,244.2,0,0,0.00,0
82591,9,385477,111347,76478,293,5137,22080,26483,198,3148,1040,509,0,3486,1329,606,1,1910,785,319,0,353,63,43,1,22707,22345,13766,13669,-10.13,2,136.8,15,15,0.47,14
82691,10,348434,117601,67460,335,5119,28876,27741,275,3065,1066,370,1,3467,966,404,3,2084,551,192,1,314,50,24,1,14804,14342,11922,11630,-11.03,0,0.0,22,22,1.02,21
82791,11,307274,129087,68034,454,4631,27350,26882,255,2626,1268,371,0,2813,1058,352,1,1668,590,166,0,297,73,39,1,4301,3859,3755,3455,-7.43,0,0.0,42,36,0.72,34
82891,0,293140,178274,80960,339,3561,13461,28277,102,2376,2162,530,0,2404,1672,390,3,1331,1040,187,0,253,99,61,3,577,378,370,259,1.10,0,0.0,9,8,2.44,7
82991,1,281861,234526,93542,531,2948,10819,41524,112,1672,2913,416,1,1821,2117,335,5,917,1297,117,0,217,103,88,3,29258,26077,5413,4813,-3.04,46,96.7,2,0,0.00,0
83091,2,255841,246097,98233,403,2681,10392,46230,9,1136,2818,445,1,1281,3496,532,10,414,2276,243,3,200,86,64,2,44464,43066,11486,10962,-9.06,23,151.4,1,0,0.00,0
83191,3,254311,209743,87024,168,3010,23368,46258,0,1581,2079,250,0,1399,2293,478,1,635,1299,180,0,227,112,88,1,45158,44669,21516,21376,-13.68,5,56.9,7,5,3.75,4
83291,4,258371,195476,72573,105,2793,32152,48246,0,1872,2193,170,1,1819,2174,263,0,1129,1262,67,0,195,145,86,0,38022,37681,26115,25945,-12.33,0,0.0,16,13,0.67,13
83391,5,279769,234562,70996,339,2575,25438,38846,0,2225,3228,234,2,1594,2690,243,11,899,1751,55,9,192,91,114,0,1238,1020,739,679,-2.90,1,3.4,47,30,1.29,30
83491,6,361991,287926,74627,648,2893,16234,25422,59,3662,4051,334,7,2798,3567,376,8,1823,2377,123,3,200,136,141,0,511,177,200,158,11.55,1,137.0,3,2,2.50,2
83591,7,392240,266572,72567,765,2888,9826,18835,293,3788,3529,393,3,3565,4114,467,11,2318,2802,186,2,216,100,129,3,9914,8591,4833,4311,-0.36,39,142.2,0,0,0.00,0
83691,8,442475,217705,66926,264,2967,22607,21801,150,4233,2379,369,2,3629,3280,505,6,2292,2072,223,3,212,92,70,0,22317,21341,11849,11433,-5.12,48,157.5,0,0,0.00,0
83791,9,484160,141216,61606,468,3729,34140,25273,377,3691,1325,366,2,3410,1423,389,2,1910,810,189,0,297,45,39,0,22524,21835,13507,13369,-9.23,1,48.2,14,13,1.00,12
83891,10,490637,197001,58863,755,3618,50351,26449,467,4053,1974,312,1,3852,1165,388,8,2075,681,203,4,294,67,31,0,14260,13180,10531,10415,-8.62,0,0.0,27,26,0.27,26
83991,11,518915,282347,57920,671,3521,48304,24198,218,4949,2588,283,1,4263,2143,275,17,2499,1266,113,2,354,106,41,4,1463,1185,1203,1080,-2.27,0,0.0,41,37,0.43,37
84091,0,561414,290934,66583,101,3626,20030,22109,0,5809,3220,369,5,5646,3591,330,7,3547,2360,153,5,403,134,58,1,219,26,28,0,20.08,0,0.0,9,6,0.00,6
84191,1,567811,235881,66967,124,3456,12723,25670,36,5710,2542,282,0,5966,2952,379,1,3708,1784,159,0,358,305,72,0,14552,13711,2975,2528,-4.90,25,105.0,1,0,0.00,0
84291,2,494605,185180,57630,160,3750,16039,28547,2,4714,1894,175,0,5528,2253,234,3,3202,1216,59,0,358,244,82,3,27997,26278,9317,8674,-8.24,18,70.2,0,0,0.00,0
84391,3,419667,192843,57147,15,3393,32065,30411,0,3557,2045,258,0,3932,1934,347,2,2330,1132,188,0,308,101,58,1,27897,27700,13872,13835,-13.39,6,111.1,4,3,6.75,3
84491,4,401963,223694,50365,38,3678,48937,31934,0,3382,2212,141,0,3444,1670,239,1,2018,965,98,0,276,72,47,1,19605,19212,14241,14035,-12.65,1,71.2,15,12,0.67,12
84591,5,388936,291305,52810,70,3427,31646,27133,4,3595,3659,194,0,3581,3129,185,3,2057,2128,55,1,384,135,69,0,1257,875,732,633,1.57,0,0.0,29,22,1.38,22
84691,6,340649,337901,63995,39,3894,15578,21027,9,2877,4032,409,0,3341,3459,290,0,1898,2168,98,0,302,187,102,0,170,103,100,100,-3.13,0,0.0,1,0,0.00,0
84791,7,346561,266866,81297,43,3827,5926,16874,24,2780,3133,663,0,2577,4645,508,1,1477,2938,241,0,251,207,91,1,5435,4562,2666,2148,-0.44,21,212.4,0,0,0.00,0
