step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,matter,c_err,ms_step
3338280,281,21.142,2004.2,907.0,7.098089e7,4.872410e7,199.6,1.758576e7,2.161e-14,8.353117e6,1.088866e7,2.861e-13,4.111e-13,4.162703e4,4.637219e4,3.335611e4,3.590303e4,1.777255e4,1.722315e4,2174,444,3362,1.108251e7,1.69046,0.98482,0.9090,0.4192,3.302,0.27703,1.1247e-3,106576,2.198210e5,5.608579e4,891.1,1.054193e4,8.505557e4,1.547353e4,16649,132575,9934,115,4.260007e5,3.080e-13,1.859
3350160,282,21.152,2023.9,900.7,7.095485e7,4.815736e7,202.8,1.795333e7,1.100e-14,8.375260e6,1.091652e7,2.799e-13,4.522e-13,4.162166e4,4.606020e4,3.117258e4,3.688103e4,1.947835e4,1.819872e4,2527,478,3376,1.106505e7,1.70106,0.99593,0.9092,0.4198,3.300,0.27863,1.2776e-3,106304,2.222906e5,5.700888e4,920.6,1.136899e4,8.676986e4,1.610107e4,16779,132875,10002,115,4.294973e5,3.919e-13,1.881
3362040,283,20.882,1988.9,882.2,7.077891e7,4.875191e7,197.3,1.815331e7,4.186e-14,8.397879e6,1.094274e7,2.721e-13,5.408e-13,4.121295e4,4.652840e4,2.664329e4,3.645669e4,1.859425e4,2.030745e4,2447,479,3383,1.167981e7,1.70377,1.00109,0.9091,0.4204,3.325,0.28269,1.3762e-3,106168,2.208896e5,5.607694e4,903.9,1.249561e4,8.623432e4,1.600763e4,16975,133216,10073,115,4.319085e5,3.241e-13,1.894
3373920,284,20.884,1941.6,881.0,7.033200e7,5.007251e7,185.8,1.786400e7,3.295e-14,8.422490e6,1.097046e7,3.687e-13,4.907e-13,4.066560e4,4.684714e4,2.831718e4,3.392408e4,1.605470e4,1.912253e4,2243,478,3394,1.092623e7,1.68163,1.00720,0.9095,0.4212,3.372,0.28554,1.4160e-3,106201,2.211022e5,5.608809e4,881.7,1.322144e4,8.712100e4,1.766632e4,16895,133337,10101,115,4.310809e5,3.825e-13,1.891
3385800,285,21.156,1968.6,913.5,7.014340e7,4.985040e7,181.3,1.809767e7,2.799e-14,8.446602e6,1.100011e7,2.719e-13,4.663e-13,4.130547e4,4.708526e4,3.476457e4,3.583994e4,1.719302e4,1.743507e4,2032,445,3405,1.158409e7,1.67385,1.00859,0.9097,0.4219,3.409,0.28572,1.3065e-3,106223,2.176748e5,5.592793e4,867.8,1.366204e4,8.856519e4,1.502821e4,15354,133797,10038,115,4.304311e5,4.894e-13,1.867
3397680,286,21.155,1978.6,937.9,7.135196e7,5.040743e7,190.0,1.801902e7,3.556e-14,8.467701e6,1.102728e7,3.465e-13,4.966e-13,4.148105e4,4.714185e4,3.206434e4,3.786740e4,2.038193e4,1.998002e4,2135,404,3420,1.096956e7,1.68481,1.01232,0.9099,0.4227,3.415,0.28358,1.1400e-3,106261,2.194324e5,5.652520e4,856.2,1.155092e4,8.843095e4,1.476020e4,14571,134172,10110,114,4.320428e5,3.337e-13,1.859
3409560,287,21.204,2017.5,933.6,7.119216e7,5.022750e7,193.4,1.759130e7,2.414e-14,8.491973e6,1.105716e7,2.966e-13,4.525e-13,4.145202e4,4.757306e4,3.041991e4,3.656555e4,1.718086e4,1.769328e4,2085,425,3431,1.127824e7,1.69259,1.02097,0.9099,0.4235,3.430,0.28158,1.0646e-3,106251,2.203814e5,5.677369e4,887.7,1.040545e4,8.711031e4,1.650022e4,16032,134564,10230,114,4.340803e5,4.240e-13,1.963
3421440,288,21.306,1984.6,918.4,7.113151e7,5.041285e7,188.0,1.751271e7,2.489e-14,8.516312e6,1.108747e7,3.049e-13,4.892e-13,4.133844e4,4.709949e4,3.289808e4,3.355454e4,1.699888e4,1.678824e4,2074,420,3442,1.044353e7,1.70115,1.03208,0.9101,0.4243,3.430,0.28426,1.2482e-3,106251,2.236352e5,5.752724e4,885.7,1.090837e4,8.737584e4,1.583781e4,15871,134778,10285,114,4.377166e5,2.586e-13,1.952
3433320,289,21.440,2041.3,942.2,7.107937e7,4.989560e7,191.4,1.752196e7,2.721e-14,8.538030e6,1.111622e7,2.633e-13,4.650e-13,4.170306e4,4.700393e4,3.654943e4,3.802511e4,1.998465e4,1.825223e4,2007,399,3461,1.125362e7,1.71412,1.03761,0.9101,0.4249,3.410,0.28279,1.1024e-3,106119,2.236910e5,5.810294e4,900.4,1.110389e4,8.867561e4,1.505533e4,15091,134975,10319,114,4.401878e5,4.122e-13,1.945
3445200,290,21.601,2032.9,947.0,7.173571e7,4.948142e7,204.5,1.714987e7,2.694e-14,8.556906e6,1.114270e7,3.013e-13,4.433e-13,4.059810e4,4.621944e4,3.350350e4,3.725886e4,2.172242e4,1.973607e4,1808,380,3479,1.000636e7,1.72772,1.04305,0.9102,0.4257,3.397,0.28546,1.0347e-3,105861,2.244967e5,5.926490e4,892.6,1.059071e4,8.903209e4,1.418301e4,14332,135311,10113,114,4.434330e5,3.926e-13,1.911
3457080,291,21.686,2016.7,922.6,7.186859e7,4.894585e7,210.1,1.683369e7,3.231e-14,8.576491e6,1.116899e7,3.977e-13,5.832e-13,3.993184e4,4.574835e4,3.158930e4,3.524063e4,2.034676e4,1.945633e4,1805,355,3490,1.042584e7,1.75206,1.05103,0.9104,0.4264,3.352,0.28237,1.1172e-3,105590,2.231740e5,5.936193e4,880.2,1.078922e4,8.807724e4,1.645610e4,16162,135031,10228,113,4.445845e5,3.271e-13,1.921
3468960,292,21.549,1987.7,891.7,7.103341e7,4.824058e7,209.4,1.646143e7,3.802e-14,8.594036e6,1.119394e7,3.500e-13,5.904e-13,3.941506e4,4.508101e4,3.185661e4,3.490411e4,2.187053e4,2.013151e4,1818,315,3502,9.287042e6,1.74791,1.05249,0.9103,0.4272,3.313,0.28207,1.2015e-3,105542,2.236993e5,5.964073e4,896.9,1.140907e4,8.821213e4,1.686265e4,17912,135470,10240,114,4.442973e5,3.225e-13,1.931
3480840,293,21.273,1988.2,896.4,6.975917e7,4.796081e7,190.9,1.714689e7,2.759e-14,8.613608e6,1.122153e7,3.903e-13,4.596e-13,4.060766e4,4.549105e4,3.636639e4,3.763831e4,2.103515e4,1.790011e4,1976,299,3513,1.063525e7,1.74387,1.05637,0.9105,0.4280,3.312,0.28331,1.2768e-3,105683,2.234662e5,5.858423e4,888.7,1.162704e4,8.804916e4,1.568611e4,16851,136043,10369,111,4.448784e5,2.686e-13,1.918
3492720,294,21.053,1966.5,914.9,6.990920e7,4.838005e7,186.3,1.806149e7,3.754e-14,8.634333e6,1.125296e7,4.138e-13,4.249e-13,4.165608e4,4.709426e4,3.579037e4,3.805492e4,2.093178e4,1.567332e4,2192,372,3521,1.065831e7,1.72653,1.05812,0.9105,0.4289,3.323,0.28797,1.4238e-3,106222,2.259758e5,5.831198e4,865.0,1.364973e4,8.923192e4,1.478728e4,15866,136446,10493,111,4.445945e5,4.362e-13,1.923
3504600,295,20.984,1979.5,939.1,7.149907e7,4.964882e7,194.1,1.843729e7,3.112e-14,8.655930e6,1.128352e7,3.624e-13,4.942e-13,4.201563e4,4.751860e4,3.441534e4,3.972238e4,2.041775e4,1.695613e4,2566,427,3532,1.174959e7,1.72044,1.05536,0.9107,0.4296,3.338,0.28821,1.4337e-3,106575,2.248331e5,5.762360e4,836.4,1.396750e4,8.995035e4,1.479427e4,14841,136813,10520,112,4.439096e5,3.064e-13,1.914
3516480,296,21.018,1988.8,939.7,7.194517e7,5.027596e7,199.3,1.805462e7,3.631e-14,8.676325e6,1.131079e7,4.489e-13,4.102e-13,4.149474e4,4.722873e4,3.319579e4,3.932774e4,2.110006e4,1.995379e4,2552,461,3554,1.068565e7,1.71239,1.05405,0.9108,0.4303,3.341,0.28882,1.3630e-3,106499,2.257444e5,5.784368e4,859.4,1.372903e4,9.022678e4,1.452533e4,14687,137200,10423,112,4.427710e5,4.351e-13,1.913
3528360,297,20.985,1976.2,938.2,7.220495e7,4.952799e7,199.4,1.866933e7,2.215e-14,8.700819e6,1.134115e7,5.769e-13,4.587e-13,4.171930e4,4.745392e4,3.224499e4,3.746892e4,1.722526e4,1.709695e4,2613,463,3566,1.195872e7,1.70573,1.05954,0.9106,0.4310,3.342,0.28866,1.2728e-3,106559,2.234946e5,5.734423e4,827.1,1.212730e4,8.907574e4,1.361860e4,14301,137316,10351,112,4.430505e5,4.014e-13,1.937
3540240,298,20.965,1969.5,929.9,7.186459e7,4.943724e7,201.7,1.878291e7,1.468e-14,8.725316e6,1.137226e7,6.603e-13,4.129e-13,4.182275e4,4.773198e4,3.619036e4,3.844935e4,1.732626e4,1.661956e4,2541,496,3579,1.137802e7,1.71250,1.06028,0.9108,0.4319,3.336,0.29314,1.4810e-3,106993,2.275509e5,5.735773e4,843.2,1.351293e4,8.992799e4,1.326882e4,13623,137536,10399,112,4.452512e5,4.268e-13,1.913
3552120,299,21.074,1996.9,952.3,7.136119e7,4.932890e7,200.7,1.861217e7,2.682e-14,8.745640e6,1.140091e7,6.089e-13,4.821e-13,4.148385e4,4.786607e4,3.760846e4,4.077037e4,2.115907e4,1.921882e4,2331,497,3597,1.192701e7,1.70443,1.05492,0.9111,0.4326,3.330,0.29225,1.3496e-3,107377,2.219781e5,5.712229e4,838.9,1.345146e4,9.037829e4,1.418377e4,13731,137787,10565,112,4.434839e5,4.398e-13,1.912
3564000,300,21.363,1976.6,949.3,7.043686e7,4.972343e7,192.6,1.802252e7,1.902e-14,8.764902e6,1.142695e7,6.437e-13,5.386e-13,4.077408e4,4.695229e4,3.751090e4,4.398614e4,2.151234e4,2.091361e4,1944,483,3615,1.073564e7,1.68221,1.05231,0.9113,0.4334,3.334,0.28678,1.1992e-3,107481,2.206182e5,5.796136e4,845.5,1.237985e4,8.923843e4,1.795741e4,16564,137907,10512,112,4.392080e5,4.010e-13,1.918
3575880,301,21.510,1964.6,939.7,6.986427e7,4.877096e7,193.6,1.770085e7,1.073e-14,8.782790e6,1.145009e7,4.704e-13,5.801e-13,4.014543e4,4.560417e4,3.645528e4,4.837196e4,2.225794e4,2.246337e4,1896,447,3627,1.085034e7,1.68051,1.06086,0.9113,0.4341,3.318,0.28184,1.2240e-3,107711,2.185249e5,5.723923e4,830.3,1.171214e4,8.636019e4,1.885488e4,18122,137357,10528,111,4.370897e5,3.307e-13,1.886
3587760,302,21.281,1930.4,923.0,6.925943e7,4.902709e7,179.2,1.811030e7,1.954e-14,8.796807e6,1.147163e7,6.452e-13,4.881e-13,3.924559e4,4.526900e4,3.488440e4,4.369285e4,2.522854e4,2.372625e4,1884,440,3638,1.067371e7,1.68817,1.06123,0.9115,0.4348,3.310,0.28616,1.2786e-3,107965,2.226672e5,5.726528e4,829.9,1.252089e4,8.722725e4,1.670794e4,17136,137625,10428,111,4.394660e5,3.393e-13,1.908
3599640,303,21.286,2006.7,955.3,6.943494e7,4.944321e7,180.9,1.809480e7,3.026e-14,8.812025e6,1.149497e7,6.371e-13,4.770e-13,4.115493e4,4.809427e4,3.845527e4,4.738718e4,2.593636e4,2.475142e4,1931,423,3651,1.119381e7,1.69876,1.06273,0.9114,0.4356,3.315,0.28655,1.3807e-3,107872,2.235775e5,5.757559e4,865.8,1.266551e4,9.027212e4,1.455371e4,14837,137748,10456,111,4.415293e5,3.585e-13,1.911
3611520,304,21.248,2023.0,964.1,6.956064e7,4.939929e7,183.0,1.801226e7,3.743e-14,8.828771e6,1.151922e7,6.821e-13,5.071e-13,4.147330e4,4.816173e4,3.774230e4,4.677263e4,2.472773e4,2.391935e4,1918,419,3665,1.063303e7,1.72578,1.06652,0.9112,0.4361,3.312,0.28919,1.2191e-3,108082,2.272601e5,5.867564e4,880.9,1.244681e4,9.146544e4,1.300211e4,13484,138005,10617,111,4.460888e5,3.115e-13,1.894
3623400,305,21.022,2020.5,936.4,6.985365e7,4.944287e7,181.7,1.831939e7,2.461e-14,8.848888e6,1.154453e7,7.146e-13,5.474e-13,4.189795e4,4.814610e4,3.306471e4,4.373349e4,2.178078e4,2.283392e4,2067,418,3678,1.130501e7,1.74715,1.07240,0.9109,0.4368,3.306,0.29640,1.2891e-3,108358,2.292608e5,5.847067e4,896.3,1.205112e4,9.091523e4,1.309400e4,13074,138340,10731,111,4.518126e5,3.981e-13,1.881
3635280,306,21.095,2033.7,934.4,6.927144e7,4.945347e7,184.8,1.769385e7,3.284e-14,8.870568e6,1.157080e7,6.039e-13,4.696e-13,4.241586e4,4.806936e4,3.533331e4,4.166271e4,2.073627e4,2.180015e4,2172,433,3688,1.043667e7,1.75643,1.07038,0.9108,0.4375,3.316,0.29715,1.3705e-3,108335,2.306753e5,5.956747e4,922.3,1.355884e4,9.343380e4,1.438275e4,14254,138747,10545,111,4.528934e5,3.384e-13,1.898
3647160,307,21.149,1995.3,886.7,7.013008e7,4.875767e7,202.2,1.670328e7,4.583e-14,8.889881e6,1.159387e7,6.443e-13,5.427e-13,4.045923e4,4.573071e4,3.195594e4,4.036316e4,2.114537e4,2.265737e4,2000,387,3703,1.014854e7,1.73666,1.06470,0.9109,0.4382,3.348,0.29717,1.3674e-3,108147,2.245165e5,5.853159e4,909.1,1.336868e4,8.963079e4,1.818009e4,18043,139227,10554,111,4.496491e5,3.126e-13,1.806
3659040,308,21.083,1915.4,831.4,7.145528e7,4.825886e7,212.6,1.638030e7,3.912e-14,8.909936e6,1.161525e7,5.387e-13,6.238e-13,3.804385e4,4.322821e4,2.941697e4,3.764373e4,1.798923e4,2.184888e4,1815,374,3710,9.701262e6,1.67103,1.06287,0.9111,0.4389,3.410,0.29555,1.4652e-3,108128,2.196271e5,5.766995e4,875.4,1.363757e4,8.634022e4,2.330672e4,23532,139425,10534,110,4.415335e5,4.390e-13,1.807
3670920,309,21.178,1944.7,867.6,7.223028e7,4.895018e7,208.1,1.664089e7,5.205e-14,8.932018e6,1.164020e7,6.346e-13,4.060e-13,3.826578e4,4.370677e4,3.288440e4,3.816701e4,1.618398e4,1.875808e4,1713,376,3719,1.041921e7,1.62006,1.06572,0.9110,0.4394,3.477,0.29448,1.4171e-3,107871,2.186586e5,5.709552e4,862.6,1.435298e4,8.701058e4,1.927278e4,19867,139704,10517,109,4.361279e5,3.708e-13,1.961
3682800,310,21.244,1936.0,870.6,7.125474e7,4.874449e7,203.1,1.668675e7,5.302e-14,8.950659e6,1.166479e7,6.432e-13,4.982e-13,3.829996e4,4.393179e4,3.706743e4,4.233230e4,1.965889e4,1.934255e4,1862,385,3735,9.905624e6,1.60602,1.06731,0.9112,0.4403,3.464,0.29164,1.4432e-3,107984,2.222241e5,5.725666e4,867.0,1.360208e4,8.693466e4,1.963511e4,20922,139852,10450,108,4.343167e5,3.737e-13,2.743
