run,step,way,share
control 9,52000,flesh / no tooth / roams / shore,0.0
control 9,53000,flesh / no tooth / roams / shore,0.0
control 9,54000,flesh / no tooth / roams / shore,0.0007598784194528875
control 9,55000,flesh / no tooth / roams / shore,0.0
control 9,56000,flesh / no tooth / roams / shore,0.006918238993710692
control 9,57000,flesh / no tooth / roams / shore,0.00411522633744856
control 9,58000,flesh / no tooth / roams / shore,0.002386634844868735
control 9,59000,flesh / no tooth / roams / shore,0.005560307955517536
control 9,60000,flesh / no tooth / roams / shore,0.02830188679245283
control 9,61000,flesh / no tooth / roams / shore,0.07865168539325842
control 9,62000,flesh / no tooth / roams / shore,0.033783783783783786
control 9,63000,flesh / no tooth / roams / shore,0.030337078651685393
control 9,64000,flesh / no tooth / roams / shore,0.06351791530944625
control 9,65000,flesh / no tooth / roams / shore,0.0368763557483731
control 9,66000,flesh / no tooth / roams / shore,0.04155124653739612
control 9,67000,flesh / no tooth / roams / shore,0.05727091633466135
control 9,68000,flesh / no tooth / roams / shore,0.030821917808219176
control 9,69000,flesh / no tooth / roams / shore,0.015206812652068127
control 9,70000,flesh / no tooth / roams / shore,0.02541914548404543
control 9,71000,flesh / no tooth / roams / shore,0.054453355846348674
control 9,72000,flesh / no tooth / roams / shore,0.024190064794816415
control 9,73000,flesh / no tooth / roams / shore,0.024612092027822365
control 9,74000,flesh / no tooth / roams / shore,0.04134762633996937
control 9,75000,flesh / no tooth / roams / shore,0.03492957746478873
control 9,76000,flesh / no tooth / roams / shore,0.025995575221238937
control 9,77000,flesh / no tooth / roams / shore,0.054427645788336934
control 9,78000,flesh / no tooth / roams / shore,0.04588528678304239
control 9,79000,flesh / no tooth / roams / shore,0.08659363588941053
control 9,80000,flesh / no tooth / roams / shore,0.0711484593837535
control 9,81000,flesh / no tooth / roams / shore,0.11071789686552073
control 9,82000,flesh / no tooth / roams / shore,0.05206677265500795
control 9,83000,flesh / no tooth / roams / shore,0.04810725552050473
control 9,84000,flesh / no tooth / roams / shore,0.03184230477634572
control 9,85000,flesh / no tooth / roams / shore,0.0361074416556583
control 9,86000,flesh / no tooth / roams / shore,0.023809523809523808
control 9,87000,flesh / no tooth / roams / shore,0.028456767603064575
control 9,88000,flesh / no tooth / roams / shore,0.026788631166285527
control 9,89000,flesh / no tooth / roams / shore,0.04143126177024482
control 9,90000,flesh / no tooth / roams / shore,0.08045631942359652
control 9,91000,flesh / no tooth / roams / shore,0.04312267657992565
control 9,92000,flesh / no tooth / roams / shore,0.029184837302918484
control 9,93000,flesh / no tooth / roams / shore,0.05520926090828139
control 9,94000,flesh / no tooth / roams / shore,0.02119460500963391
control 9,95000,flesh / no tooth / roams / shore,0.015222906850308082
control 9,96000,flesh / no tooth / roams / shore,0.009527590313616514
control 9,97000,flesh / no tooth / roams / shore,0.033210332103321034
control 9,98000,flesh / no tooth / roams / shore,0.02939846223428313
control 9,99000,flesh / no tooth / roams / shore,0.03335318642048839
control 9,100000,flesh / no tooth / roams / shore,0.03668941979522184
control 9,50000,mixed / no tooth / roams / shore,0.007808142777467931
control 9,51000,mixed / no tooth / roams / shore,0.004201680672268907
control 9,52000,mixed / no tooth / roams / shore,0.008117706747843734
control 9,53000,mixed / no tooth / roams / shore,0.00892510671323244
control 9,54000,mixed / no tooth / roams / shore,0.009878419452887538
control 9,55000,mixed / no tooth / roams / shore,0.02462825278810409
control 9,56000,mixed / no tooth / roams / shore,0.010691823899371069
control 9,57000,mixed / no tooth / roams / shore,0.0102880658436214
control 9,58000,mixed / no tooth / roams / shore,0.00477326968973747
control 9,59000,mixed / no tooth / roams / shore,0.008126603934987169
control 9,60000,mixed / no tooth / roams / shore,0.016406890894175553
control 9,61000,mixed / no tooth / roams / shore,0.030288226673180263
control 9,62000,mixed / no tooth / roams / shore,0.03992628992628992
control 9,63000,mixed / no tooth / roams / shore,0.020224719101123594
control 9,64000,mixed / no tooth / roams / shore,0.026601520086862108
control 9,65000,mixed / no tooth / roams / shore,0.027114967462039046
control 9,66000,mixed / no tooth / roams / shore,0.036802532647407994
control 9,67000,mixed / no tooth / roams / shore,0.04083665338645418
control 9,68000,mixed / no tooth / roams / shore,0.04452054794520548
control 9,69000,mixed / no tooth / roams / shore,0.021289537712895375
control 9,70000,mixed / no tooth / roams / shore,0.06922660897782586
control 9,71000,mixed / no tooth / roams / shore,0.08653440270156185
control 9,72000,mixed / no tooth / roams / shore,0.08077753779697625
control 9,73000,mixed / no tooth / roams / shore,0.04868913857677903
control 9,74000,mixed / no tooth / roams / shore,0.055640632976008166
control 9,75000,mixed / no tooth / roams / shore,0.05859154929577465
control 9,76000,mixed / no tooth / roams / shore,0.048672566371681415
control 9,77000,mixed / no tooth / roams / shore,0.08293736501079914
control 9,78000,mixed / no tooth / roams / shore,0.14663341645885286
control 9,79000,mixed / no tooth / roams / shore,0.18466353677621283
control 9,80000,mixed / no tooth / roams / shore,0.12492997198879552
control 9,81000,mixed / no tooth / roams / shore,0.17037411526794743
control 9,82000,mixed / no tooth / roams / shore,0.16414944356120828
control 9,83000,mixed / no tooth / roams / shore,0.1443217665615142
control 9,84000,mixed / no tooth / roams / shore,0.09969673995451099
control 9,85000,mixed / no tooth / roams / shore,0.08982826948480846
control 9,86000,mixed / no tooth / roams / shore,0.0748917748917749
control 9,87000,mixed / no tooth / roams / shore,0.08318132068588106
control 9,88000,mixed / no tooth / roams / shore,0.1114015027768703
control 9,89000,mixed / no tooth / roams / shore,0.10842076943771858
control 9,90000,mixed / no tooth / roams / shore,0.14860402281597118
control 9,91000,mixed / no tooth / roams / shore,0.09888475836431226
control 9,92000,mixed / no tooth / roams / shore,0.12982220731298222
control 9,93000,mixed / no tooth / roams / shore,0.12956366874443456
control 9,94000,mixed / no tooth / roams / shore,0.15722543352601157
control 9,95000,mixed / no tooth / roams / shore,0.1797752808988764
control 9,96000,mixed / no tooth / roams / shore,0.15601429138547043
control 9,97000,mixed / no tooth / roams / shore,0.12598840274117026
control 9,98000,mixed / no tooth / roams / shore,0.10628674807779286
control 9,99000,mixed / no tooth / roams / shore,0.11554496724240619
control 9,100000,mixed / no tooth / roams / shore,0.07764505119453925
control 10,50000,mixed / no tooth / stays / bottom,0.06950532247964934
control 10,51000,mixed / no tooth / stays / bottom,0.0672782874617737
control 10,52000,mixed / no tooth / stays / bottom,0.09914443885254152
control 10,53000,mixed / no tooth / stays / bottom,0.05941901408450704
control 10,54000,mixed / no tooth / stays / bottom,0.04765921552087727
control 10,55000,mixed / no tooth / stays / bottom,0.10829741379310345
control 10,56000,mixed / no tooth / stays / bottom,0.10094637223974763
control 10,57000,mixed / no tooth / stays / bottom,0.14726027397260275
control 10,58000,mixed / no tooth / stays / bottom,0.14379391100702577
control 10,59000,mixed / no tooth / stays / bottom,0.11847783444488034
control 10,60000,mixed / no tooth / stays / bottom,0.13501945525291828
control 10,61000,mixed / no tooth / stays / bottom,0.20554984583761562
control 10,62000,mixed / no tooth / stays / bottom,0.20401971937808117
control 10,63000,mixed / no tooth / stays / bottom,0.2282793867120954
control 10,64000,mixed / no tooth / stays / bottom,0.2289929441949968
control 10,65000,mixed / no tooth / stays / bottom,0.16234390009606148
control 10,66000,mixed / no tooth / stays / bottom,0.2102076124567474
control 10,67000,mixed / no tooth / stays / bottom,0.1927300265051117
control 10,68000,mixed / no tooth / stays / bottom,0.16534040671971706
control 10,69000,mixed / no tooth / stays / bottom,0.17289972899728998
control 10,70000,mixed / no tooth / stays / bottom,0.17445482866043613
control 10,71000,mixed / no tooth / stays / bottom,0.11225944404846756
control 10,72000,mixed / no tooth / stays / bottom,0.10881198715661791
control 10,73000,mixed / no tooth / stays / bottom,0.11606510969568294
control 10,74000,mixed / no tooth / stays / bottom,0.16515837104072398
control 10,75000,mixed / no tooth / stays / bottom,0.20548561151079137
control 10,76000,mixed / no tooth / stays / bottom,0.16775975146703487
control 10,77000,mixed / no tooth / stays / bottom,0.1788702928870293
control 10,78000,mixed / no tooth / stays / bottom,0.09728867623604466
control 10,79000,mixed / no tooth / stays / bottom,0.1593959731543624
control 10,80000,mixed / no tooth / stays / bottom,0.1678281068524971
control 10,81000,mixed / no tooth / stays / bottom,0.16039156626506024
control 10,82000,mixed / no tooth / stays / bottom,0.21890547263681592
control 10,83000,mixed / no tooth / stays / bottom,0.11650485436893204
control 10,84000,mixed / no tooth / stays / bottom,0.11752044769694361
control 10,85000,mixed / no tooth / stays / bottom,0.07793696275071633
control 10,86000,mixed / no tooth / stays / bottom,0.15813648293963253
control 10,87000,mixed / no tooth / stays / bottom,0.12393162393162394
control 10,88000,mixed / no tooth / stays / bottom,0.08668197474167623
control 10,89000,mixed / no tooth / stays / bottom,0.0963302752293578
control 10,90000,mixed / no tooth / stays / bottom,0.10753156290814106
control 10,91000,mixed / no tooth / stays / bottom,0.1019036954087346
control 10,92000,mixed / no tooth / stays / bottom,0.18895705521472392
control 10,93000,mixed / no tooth / stays / bottom,0.10561949898442789
control 10,94000,mixed / no tooth / stays / bottom,0.0797244094488189
control 10,95000,mixed / no tooth / stays / bottom,0.10692416391898257
control 10,96000,mixed / no tooth / stays / bottom,0.16028495102404275
control 10,97000,mixed / no tooth / stays / bottom,0.20983158852981337
control 10,98000,mixed / no tooth / stays / bottom,0.21580425190533495
control 10,99000,mixed / no tooth / stays / bottom,0.26214833759590794
control 10,100000,mixed / no tooth / stays / bottom,0.18437061300889096
control 10,50000,mixed / no tooth / roams / shore,0.028177833437695678
control 10,51000,mixed / no tooth / roams / shore,0.022935779816513763
control 10,52000,mixed / no tooth / roams / shore,0.027176648213387014
control 10,53000,mixed / no tooth / roams / shore,0.03697183098591549
control 10,54000,mixed / no tooth / roams / shore,0.05061155630535639
control 10,55000,mixed / no tooth / roams / shore,0.05387931034482758
control 10,56000,mixed / no tooth / roams / shore,0.06372239747634069
control 10,57000,mixed / no tooth / roams / shore,0.05365296803652968
control 10,58000,mixed / no tooth / roams / shore,0.08665105386416862
control 10,59000,mixed / no tooth / roams / shore,0.06355433503334641
control 10,60000,mixed / no tooth / roams / shore,0.0688715953307393
control 10,61000,mixed / no tooth / roams / shore,0.048304213771839674
control 10,62000,mixed / no tooth / roams / shore,0.06446719757299962
control 10,63000,mixed / no tooth / roams / shore,0.032708688245315164
control 10,64000,mixed / no tooth / roams / shore,0.045542014111610005
control 10,65000,mixed / no tooth / roams / shore,0.07204610951008646
control 10,66000,mixed / no tooth / roams / shore,0.07122260668973472
control 10,67000,mixed / no tooth / roams / shore,0.0825444907232109
control 10,68000,mixed / no tooth / roams / shore,0.09549071618037135
control 10,69000,mixed / no tooth / roams / shore,0.07750677506775068
control 10,70000,mixed / no tooth / roams / shore,0.07387627948375612
control 10,71000,mixed / no tooth / roams / shore,0.07448325017818959
control 10,72000,mixed / no tooth / roams / shore,0.06921155904388156
control 10,73000,mixed / no tooth / roams / shore,0.11500353857041755
control 10,74000,mixed / no tooth / roams / shore,0.09125188536953242
control 10,75000,mixed / no tooth / roams / shore,0.0737410071942446
control 10,76000,mixed / no tooth / roams / shore,0.06903693476009665
control 10,77000,mixed / no tooth / roams / shore,0.0700836820083682
control 10,78000,mixed / no tooth / roams / shore,0.05709728867623604
control 10,79000,mixed / no tooth / roams / shore,0.0743847874720358
control 10,80000,mixed / no tooth / roams / shore,0.140534262485482
control 10,81000,mixed / no tooth / roams / shore,0.15135542168674698
control 10,82000,mixed / no tooth / roams / shore,0.1111111111111111
control 10,83000,mixed / no tooth / roams / shore,0.08495145631067962
control 10,84000,mixed / no tooth / roams / shore,0.0891089108910891
control 10,85000,mixed / no tooth / roams / shore,0.12435530085959885
control 10,86000,mixed / no tooth / roams / shore,0.06824146981627296
control 10,87000,mixed / no tooth / roams / shore,0.06654456654456654
control 10,88000,mixed / no tooth / roams / shore,0.09988518943742825
control 10,89000,mixed / no tooth / roams / shore,0.0463302752293578
control 10,90000,mixed / no tooth / roams / shore,0.03831084022638224
control 10,91000,mixed / no tooth / roams / shore,0.10022396416573348
